outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,1,0.8817008137702942,0.7062889337539673,0.4444444444444444,0.6281857031857032,0.5,0.6853547394275665,0.7371224164962769,0.11412260308861732,0.3045578673481941,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,2,0.867381364107132,0.7082278728485107,0.4444444444444444,0.6281857031857032,0.5,0.6542433500289917,0.6735115945339203,0.14836157113313675,0.4550819993019104,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,3,0.9409603476524353,0.7111026644706726,0.42222222222222217,0.6096671846671847,0.5,0.6282414793968201,0.6760966181755066,0.20273730158805847,0.6212644428014755,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,4,0.7922070324420929,0.7124329209327698,0.42222222222222217,0.6096671846671847,0.5,0.5950867831707001,0.6242394149303436,0.12984298914670944,0.3812461495399475,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,5,0.9169428646564484,0.7135545015335083,0.42222222222222217,0.6064925814925815,0.42857142857142855,0.5977260172367096,0.6868824362754822,0.17544866353273392,0.5461177825927734,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,6,0.902791291475296,0.7151879668235779,0.4444444444444444,0.6170745920745921,0.42857142857142855,0.5735177397727966,0.6632421016693115,0.1831764057278633,0.5637277960777283,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,7,0.7715283334255219,0.719356119632721,0.4444444444444444,0.6170745920745921,0.5,0.5633104741573334,0.5682603418827057,0.15731371939182281,0.45954273641109467,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,8,0.9051978886127472,0.72308748960495,0.39999999999999997,0.5911486661486662,0.5,0.5557240843772888,0.6321281492710114,0.21213655173778534,0.6093317121267319,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,9,0.8525146842002869,0.7281025648117065,0.39999999999999997,0.5911486661486662,0.5,0.5348775088787079,0.6187517046928406,0.17750219255685806,0.5626080632209778,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,10,0.8471513986587524,0.7319280505180359,0.39999999999999997,0.5911486661486662,0.5,0.5403603911399841,0.6398239731788635,0.15065259486436844,0.5667483657598495,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,11,0.8871973156929016,0.7347887754440308,0.39999999999999997,0.5911486661486662,0.5,0.5521723926067352,0.624079018831253,0.19704843312501907,0.6606984436511993,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,12,0.8415982723236084,0.736804187297821,0.39999999999999997,0.5911486661486662,0.5,0.5362293422222137,0.6209513247013092,0.17216616868972778,0.484808087348938,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,13,0.7820974290370941,0.7374988794326782,0.39999999999999997,0.5911486661486662,0.5,0.5607856512069702,0.5951361954212189,0.1416347548365593,0.4532645344734192,0.0,0.0,0.0,0.0,0.0,,,,,18473,global,0.66
