outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,1,0.6953431912090468,0.6795321802298228,0.6146245059288538,0.6764193157631271,0.5333333333333333,0.0,0.6932204987691797,0.6853962281475896,0.021876581823048386,0.08955639090550982,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,2,0.6630268511564835,0.6779718001683553,0.6106719367588933,0.6703165944333802,0.5555555555555556,0.0,0.6592364518538766,0.6537575799485912,0.021544394569228523,0.0776633829202341,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,3,0.6315642128820005,0.6772779226303101,0.6146245059288538,0.6744742167321995,0.5333333333333333,0.0,0.6418868277383887,0.621224185694819,0.024606383851040966,0.08376853475752084,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,4,0.618541129257368,0.6699747840563456,0.6462450592885375,0.6644652248237015,0.5555555555555556,0.0,0.6200894169185472,0.6076026740281478,0.026356271913518078,0.08698784171239189,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,5,0.6109195792156717,0.672342429558436,0.6284584980237155,0.6681842191829844,0.5555555555555556,0.0,0.6113796389621237,0.6004923944887908,0.026642377771761105,0.07533195857768474,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,6,0.6069012232448744,0.6739535133043925,0.6146245059288538,0.6581861108652638,0.5333333333333333,0.0,0.599596204965011,0.5935523924620255,0.030145123843913494,0.1162509688216707,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,7,0.5780472081640492,0.6749016443888346,0.6245059288537549,0.6488765305421316,0.5555555555555556,0.0,0.579170709070952,0.5650366130082504,0.031435412233290466,0.1030347800773123,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.5753391074097675,0.6849610805511475,0.5889328063241107,0.6202409382486151,0.5333333333333333,0.0,0.5801366075225498,0.5615960877874623,0.03414402481006539,0.1041400171816349,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,9,0.5714208561441173,0.6807171901067098,0.5849802371541503,0.6334067661654724,0.5777777777777777,0.0,0.5691985513852991,0.556954757027004,0.03621262550839911,0.10825893971259179,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss20_degmodglobal,10,0.5440741233203722,0.6847513417402903,0.5830039525691699,0.6089801487132915,0.5333333333333333,0.0,0.5576181502445884,0.5286891110565352,0.03889575628968685,0.11322147804109947,0.0,0.0,0.0,0.0,0.0,55602,global,0.2
