outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,1,0.7072259058123049,0.6741443475087484,0.5513833992094861,0.6302759809001847,0.4888888888888889,0.0,0.7097599402717922,0.6946993781172711,0.019279682441898014,0.15413209277650583,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,2,0.6673881644787996,0.6768750349680582,0.5632411067193676,0.6427187653303214,0.5111111111111111,0.0,0.674978582755379,0.6550594827403193,0.01935012982753308,0.14982295360254205,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,3,0.6480598035066024,0.6680273115634918,0.5810276679841897,0.6616982011345011,0.5111111111111111,0.0,0.6512706279754639,0.6360006902528845,0.020759339160893276,0.13738565082135407,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,4,0.6188220407651819,0.6653003990650177,0.5810276679841897,0.6750974824094983,0.5111111111111111,0.0,0.6361248130383699,0.6080338255218838,0.01961122376277395,0.11770829137252725,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,5,0.5999494972436324,0.6656507551670074,0.6106719367588932,0.6790932145977321,0.5777777777777777,0.0,0.6262264640434928,0.5882128010625425,0.02258693787228802,0.12179919348462769,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,6,0.594922327476999,0.661299059788386,0.5968379446640316,0.6801339593863388,0.5111111111111111,0.0,0.6044144034385681,0.5833666220955227,0.02234849289221608,0.11937140203688455,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,7,0.591291316177534,0.6530923247337341,0.5988142292490118,0.6903611706777248,0.5777777777777777,0.0,0.6055893146473429,0.5769120934216873,0.026963934909714306,0.15276484677325125,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.562578321798988,0.6619043052196503,0.5909090909090909,0.6849877080573913,0.5555555555555556,0.0,0.5750587867653888,0.5474670982879141,0.02942246607626262,0.15511215510575668,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,9,0.5655995270480281,0.6633538703123728,0.5849802371541503,0.7030720634161499,0.5777777777777777,0.0,0.5855764357940011,0.5520607531070709,0.02675399807808192,0.13700552414292874,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss0_degmodglobal,10,0.552169928084249,0.6635393102963766,0.5711462450592885,0.687938709073074,0.5555555555555556,0.0,0.5624483059281888,0.5391112591909326,0.0265083534076162,0.12863155389609543,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
