outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,1,0.8358972098516382,0.8099979261557261,0.3498023715415019,0.4320870446912385,0.4,0.0,0.7097599402717922,0.7656519516654636,0.13541526266414186,0.7278287430172381,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,2,0.7699390157409336,0.8772304852803549,0.35770750988142297,0.42828681970138055,0.4,0.0,0.674978582755379,0.6990810269894807,0.13775511701469836,0.7283841475196506,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,3,0.7196874100229015,0.8447243372599283,0.4268774703557313,0.49235523483870236,0.4222222222222222,0.0,0.6512706279754639,0.6568790635337001,0.12479916052973788,0.632171089882436,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,4,0.7178092080613842,0.8438596725463867,0.3695652173913043,0.44331371957960836,0.4222222222222222,0.0,0.6361248130383699,0.6462611556053162,0.13984377568830614,0.7317422136016514,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,5,0.695468131614768,0.8576389253139496,0.3873517786561264,0.4454233263174608,0.4222222222222222,0.0,0.6262264640434928,0.6241461388442827,0.14109429708965446,0.720968466737996,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,6,0.6419780111831167,0.8657000660896301,0.3656126482213439,0.4351473929072985,0.37777777777777777,0.0,0.6044144034385681,0.5767311129880988,0.13321131662182187,0.6388812738916149,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,7,0.6655201613903046,0.8982871472835541,0.3320158102766798,0.42635914417299964,0.4,0.0,0.6055893146473429,0.6062343535215958,0.11986609459247279,0.5863856154939403,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.675087122813515,0.868710587422053,0.316205533596838,0.41968116248089876,0.37777777777777777,0.0,0.5750587867653888,0.5964761000612507,0.1581101171348406,0.7816701492537623,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,9,0.6432100832462311,0.8568017582098643,0.3438735177865613,0.43288187273338896,0.4,0.0,0.5855764357940011,0.5689130360665529,0.1543108704297439,0.7143865843182025,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss80_degmodglobal,10,0.6496110558509827,0.851743201414744,0.3517786561264822,0.4358727744500014,0.37777777777777777,0.0,0.5624483059281888,0.5779517500296883,0.14858882129192352,0.6902419490658719,0.0,0.0,0.0,0.0,0.0,18473,global,0.8
