model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,baseline_auc,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
HealNet,envelope,0.0,0.2,0.2,0.6409678095425221,0.059566851604480234,25,0.022662032943642163,0.6185485214657628,0.6638725873530471,0.6390209254347186,0.9969625867651715,0.036540494751851726,0.9604220920133197,1.0335030815170232,False
HealNet,envelope,0.0,0.4,0.4,0.612099682352556,0.05718659397460269,25,0.02159507400857974,0.5896551347545601,0.6328452827717196,0.6390209254347186,1.043981795544629,0.038178980857781264,1.0058028146868478,1.0821607764024104,False
HealNet,envelope,0.0,0.6,0.6,0.5855309296918493,0.06479539897009487,25,0.02423737351409766,0.5617387087795134,0.6102134558077087,0.6390209254347186,1.0913529807400948,0.04712601728416188,1.044226963455933,1.1384789980242567,False
HealNet,envelope,0.0,0.8,0.8,0.570092936437764,0.06786514494204934,25,0.026420138684219108,0.5439600861250287,0.5968003634934669,0.6390209254347186,1.1209065831049447,0.05447119572664638,1.0664353873782983,1.1753777788315911,False
HealNet,envelope,0.2,0.0,0.0,0.6478238857779088,0.06054548315368456,25,0.02294555129842485,0.6251503569440351,0.6710414595408848,0.6390209254347186,0.9864114915543448,0.036221059735844,0.9501904318185008,1.0226325512901888,False
KNN_MLP,envelope,0.0,0.6,0.6,0.6090198775256246,0.05855530170255525,25,0.023166854144152982,0.5853824000392966,0.6317161083276026,0.6364250581262076,1.0449988278082598,0.04132322350222162,1.0036756043060382,1.0863220513104814,False
KNN_MLP,envelope,0.0,0.8,0.8,0.5775460588793923,0.07147199736885511,25,0.026449662704260357,0.5519188296165308,0.6048181550250515,0.6364250581262076,1.1019468462152746,0.05288752131696994,1.0490593248983047,1.1548343675322446,False
KNN_MLP,envelope,0.2,0.0,0.0,0.6466208861381275,0.06074524644471467,25,0.022597778105249378,0.6244127959524511,0.6696083521629499,0.6364250581262076,0.9842321393717834,0.03564204466672827,0.9485900947050552,1.0198741840385117,False
KNN_MLP,envelope,0.2,0.4,0.4,0.6206521924223074,0.06142574619374126,25,0.024161429577234106,0.5963449978714347,0.6446678570259029,0.6364250581262076,1.0254133730557549,0.041535350660703685,0.9838780223950512,1.0669487237164585,False
KNN_MLP,envelope,0.4,0.2,0.2,0.6477661852834267,0.05323185156717139,25,0.020070922978681627,0.6273154173625437,0.667457263319907,0.6364250581262076,0.9824919432121071,0.031415754273785845,0.9510761889383212,1.013907697485893,False
SMILe,envelope,0.0,0.0,0.0,0.6477338965844713,0.06253098122862198,25,0.02359637325212044,0.6252546337230245,0.6724473802272654,0.6477338965844713,1.0,0.03780636858065556,0.9621936314193444,1.0378063685806556,False
SMILe,envelope,0.0,0.2,0.2,0.6376787503684056,0.05782150999970932,25,0.02176471329862134,0.6152265317483709,0.6587559583456136,0.6477338965844713,1.0157683570453877,0.03589446860812462,0.9798738884372631,1.0516628256535123,False
SMILe,envelope,0.0,0.4,0.4,0.6124071781772932,0.060806785714168705,25,0.02376985378393426,0.5889553950944755,0.636495102662344,0.6477338965844713,1.0576850168744283,0.04271054035941946,1.0149744765150088,1.1003955572338477,False
SMILe,envelope,0.0,0.6,0.6,0.5909445590595016,0.055724794641161715,25,0.02163639273668011,0.5701177014768969,0.6133904869502571,0.6477338965844713,1.0960992645661227,0.04165693655813674,1.054442328007986,1.1377562011242595,False
SMILe,envelope,0.0,0.8,0.8,0.5590560303893637,0.05849886242865103,25,0.022330207616989117,0.5368282280512167,0.5814886432851949,0.6477338965844713,1.1586207130854962,0.04820383140670215,1.110416881678794,1.2068245444921983,False
VAE_MLP,envelope,0.0,0.2,0.2,0.6246554671382258,0.06785406890560183,25,0.026611788977306206,0.5983918213969939,0.6516153993516063,0.6258749058519174,1.0019521780851102,0.044584937358670196,0.95736724072644,1.0465371154437804,False
VAE_MLP,envelope,0.0,0.4,0.4,0.6087895995022432,0.07018151608736285,25,0.026186498346268516,0.5824040590103808,0.6347770557029179,0.6258749058519174,1.0280643860598857,0.046208827745678915,0.9818555583142068,1.0742732138055646,False
VAE_MLP,envelope,0.0,0.6,0.6,0.5873245570946721,0.0660390323999141,25,0.02504750957854407,0.5632235550316009,0.6133185741886891,0.6258749058519174,1.0656372158997454,0.047470474724893075,1.0181667411748523,1.1131076906246384,False
VAE_MLP,envelope,0.0,0.8,0.8,0.5616046108000131,0.06987717111927631,25,0.026640292923338915,0.5353683777057341,0.5886489635524119,0.6258749058519174,1.114440468998911,0.05549719775253936,1.0589432712463716,1.1699376667514503,False
VAE_MLP,envelope,0.2,0.0,0.0,0.633304057373023,0.061928669512085845,25,0.02365884500769555,0.610665771031863,0.6579834610472541,0.6258749058519174,0.9882692184984223,0.03835231999217181,0.9499168985062505,1.0266215384905941,False
ZI_MLP,envelope,0.0,0.0,0.0,0.6364250581262076,0.06929913680718301,25,0.026836701378655403,0.6093326865769395,0.6630060893342503,0.6364250581262076,1.0,0.04402430112320754,0.9559756988767925,1.0440243011232075,False
ZI_MLP,envelope,0.0,0.2,0.2,0.6315423257032452,0.06275246305305565,25,0.023941620820643883,0.6072906785211383,0.655173920162426,0.6364250581262076,1.0077314413052607,0.03970818970895218,0.9680232515963085,1.047439631014213,False
ZI_MLP,envelope,0.0,0.4,0.4,0.6093244261060353,0.06705416484596737,25,0.02565445688836493,0.5838345744506664,0.6351434882273963,0.6364250581262076,1.044476523275724,0.04590861163064819,0.9985679116450759,1.0903851349063722,False
ZI_MLP,envelope,0.0,0.6,0.6,0.5754802370894325,0.051863023528028365,25,0.019979492910239982,0.5552233094279072,0.5951822952483872,0.6364250581262076,1.1059025438388843,0.03977559394037056,1.0661269498985138,1.1456781377792549,False
ZI_MLP,envelope,0.2,0.8,0.8,0.5432971804695943,0.07742901310799472,25,0.029935068114091024,0.5127640943773129,0.5726342306054949,0.6364250581262076,1.1714124074343972,0.06830716440163909,1.1031052430327581,1.2397195718360363,False
pAM,envelope,0.0,0.2,0.2,0.616893538985493,0.07074777400806148,25,0.02732150178472026,0.5904739005141304,0.6451169040835709,0.6231235550316011,1.0100990132857504,0.046809245101345986,0.9632897681844044,1.0569082583870963,False
pAM,envelope,0.0,0.4,0.4,0.6094617676916527,0.06931210379325473,25,0.026784478665225764,0.583586238006353,0.6371551953368045,0.6231235550316011,1.022416151535957,0.046998371334419975,0.9754177802015371,1.069414522870377,False
pAM,envelope,0.0,0.6,0.6,0.5856630972263157,0.059000199554400536,25,0.02279628974686443,0.5633041818122279,0.6088967613059567,0.6231235550316011,1.0639624691784357,0.043090827891936634,1.020871641286499,1.1070532970703724,False
pAM,envelope,0.0,0.8,0.8,0.5631117005599764,0.07070979000011252,25,0.027052727019681033,0.5370798637718178,0.5911853178111799,0.6231235550316011,1.1065718478446585,0.05584420297957249,1.050727644865086,1.162416050824231,False
pAM,envelope,0.2,0.0,0.0,0.6234836427939876,0.07296580386576691,25,0.027331343124733842,0.5960939810721421,0.6507566673216097,0.6231235550316011,0.9994224583651099,0.04581976476698402,0.9536026935981259,1.045242223132094,False
Di-MMLP,test,0.0,0.0,0.0,0.6275454039362086,0.07257928732347199,25,0.028830657890428046,0.5996732586698102,0.6573345744506663,0.6275454039362086,1.0,0.04815424721178241,0.9518457527882176,1.0481542472117824,False
Di-MMLP,test,0.0,0.2,0.2,0.62919101417952,0.07377014516106555,25,0.02810267053083143,0.6007049579199004,0.6569102989815633,0.6275454039362086,0.9973845617527497,0.04663069917698692,0.9507538625757628,1.0440152609297366,False
Di-MMLP,test,0.0,0.4,0.4,0.606895110849134,0.08041811787650406,25,0.03047950519042475,0.5771628156007467,0.6381218259815962,0.6275454039362086,1.0340261318931734,0.05467687644934016,0.9793492554438332,1.0887030083425135,False
Di-MMLP,test,0.0,0.6,0.6,0.5733036644071127,0.06778890154019866,25,0.02627727101548938,0.5467527769590989,0.5993073189900776,0.6275454039362086,1.09461258124905,0.05258143263638382,1.042031148612666,1.1471940138854337,False
Di-MMLP,test,0.0,0.8,0.8,0.5438575498575497,0.060232633158632844,25,0.02268517208632148,0.5213054867865212,0.5666758309591642,0.6275454039362086,1.1538782611376432,0.05022508489899846,1.1036531762386448,1.2041033460366417,False
Di-PAM,test,0.0,0.0,0.0,0.6223302878475292,0.06395588990858009,25,0.023699736385368597,0.5983822068310574,0.6457816796017946,0.6223302878475292,1.0,0.039589921241877546,0.9604100787581225,1.0395899212418775,False
Di-PAM,test,0.0,0.2,0.2,0.6117073713855323,0.05944169230430994,25,0.02308699282837212,0.5876505665258539,0.6338245521825981,0.6223302878475292,1.0173660102181468,0.039903344561923015,0.9774626656562238,1.0572693547800698,False
Di-PAM,test,0.0,0.4,0.4,0.5994583619870977,0.05414435413822709,25,0.020666161541736172,0.5781004126142059,0.6194327356976782,0.6223302878475292,1.0381543194837006,0.037067992373070346,1.0010863271106303,1.075222311856771,False
Di-PAM,test,0.0,0.6,0.6,0.5707028195304058,0.0423817358548728,25,0.016034340308478223,0.5547894750630383,0.5868581556799948,0.6223302878475292,1.0904629634730107,0.03152307171780366,1.058939891755207,1.1219860351908144,False
Di-PAM,test,0.0,0.8,0.8,0.5483235419327372,0.0536143791112443,25,0.021194449356518263,0.5264600501031537,0.5688489488161902,0.6223302878475292,1.1349691199723655,0.04563406928823266,1.0893350506841328,1.1806031892605982,False
HealNet,test,0.0,0.0,0.0,0.6390209254347186,0.06022413749906329,25,0.023098122769099727,0.6158278007007892,0.6620240462389887,0.6390209254347186,1.0,0.03750165226735325,0.9624983477326468,1.0375016522673532,False
HealNet,test,0.0,0.2,0.2,0.6409678095425221,0.059566851604480234,25,0.023203007007892018,0.617402207158529,0.663808221174313,0.6390209254347186,0.9969625867651715,0.03744552909522825,0.9595170576699432,1.0344081158603997,False
HealNet,test,0.0,0.4,0.4,0.612099682352556,0.05718659397460269,25,0.021478019288076855,0.590339640436192,0.6332956790123457,0.6390209254347186,1.043981795544629,0.03796450848884758,1.0060172870557815,1.0819463040334767,False
HealNet,test,0.0,0.6,0.6,0.5855309296918493,0.06479539897009487,25,0.025679382388577754,0.5595378982873236,0.6108966630644791,0.6390209254347186,1.0913529807400948,0.050058396102204084,1.0412945846378907,1.1414113768422989,False
HealNet,test,0.0,0.8,0.8,0.570092936437764,0.06786514494204934,25,0.0256361323967646,0.5455519468186135,0.5968242116121427,0.6390209254347186,1.1209065831049447,0.052778676573797645,1.068127906531147,1.1736852596787424,False
KNN_MLP,test,0.0,0.0,0.0,0.6364250581262076,0.06929913680718301,25,0.02539448292235652,0.6103419507482726,0.6611309165929856,0.6364250581262076,1.0,0.04156008545707279,0.9584399145429272,1.0415600854570728,False
KNN_MLP,test,0.0,0.2,0.2,0.632318498870223,0.057063908256837145,25,0.02172509987883553,0.610569703965681,0.6540199037233521,0.6364250581262076,1.0064944474395767,0.035811380264244574,0.9706830671753321,1.0423058277038213,False
KNN_MLP,test,0.0,0.4,0.4,0.6183834037397257,0.057673527049680366,25,0.023213743982709478,0.595376287782035,0.641803775747454,0.6364250581262076,1.0291755151858435,0.040141523565820014,0.9890339916200235,1.0693170387516635,False
KNN_MLP,test,0.0,0.6,0.6,0.6090198775256246,0.05855530170255525,25,0.02221033500343844,0.5864332711137309,0.6308539411206078,0.6364250581262076,1.0449988278082598,0.03955248229956032,1.0054463455086995,1.0845513101078201,False
KNN_MLP,test,0.0,0.8,0.8,0.5775460588793923,0.07147199736885511,25,0.026823157972295897,0.5493541605265743,0.6030004764711661,0.6364250581262076,1.1019468462152746,0.05367071949327151,1.048276126722003,1.1556175657085461,False
SMILe,test,0.0,0.0,0.0,0.6477338965844713,0.06253098122862198,25,0.024007371385532328,0.624614446409274,0.6726291891803386,0.6477338965844713,1.0,0.03849022033795202,0.961509779662048,1.038490220337952,False
SMILe,test,0.0,0.2,0.2,0.6376787503684056,0.05782150999970932,25,0.0221401021711366,0.6156965320758424,0.6599767364181156,0.6477338965844713,1.0157683570453877,0.03653582967220137,0.9792325273731863,1.052304186717589,False
SMILe,test,0.0,0.4,0.4,0.6124071781772932,0.060806785714168705,25,0.02287090169302808,0.5893778661951077,0.6351196695811638,0.6477338965844713,1.0576850168744283,0.041032606487566126,1.0166524103868622,1.0987176233619944,False
SMILe,test,0.0,0.6,0.6,0.5909445590595016,0.055724794641161715,25,0.021103025018829602,0.5706375118708452,0.6128435619085044,0.6477338965844713,1.0960992645661227,0.040592004656523795,1.055507259909599,1.1366912692226465,False
SMILe,test,0.0,0.8,0.8,0.5590560303893637,0.05849886242865103,25,0.023339049349968888,0.5362809608016504,0.5829590595015882,0.6477338965844713,1.1586207130854962,0.05047647724015292,1.1081442358453433,1.209097190325649,False
VAE_MLP,test,0.0,0.0,0.0,0.6258749058519174,0.07828148594645679,25,0.0299266537315388,0.5963897435897436,0.6562430510528212,0.6258749058519174,1.0,0.05021686635552669,0.9497831336444733,1.0502168663555267,False
VAE_MLP,test,0.0,0.2,0.2,0.6246554671382258,0.06785406890560183,25,0.02676832531027934,0.5970988309264171,0.6506354815469758,0.6258749058519174,1.0019521780851102,0.0448589373678876,0.9570932407172226,1.0468111154529978,False
VAE_MLP,test,0.0,0.4,0.4,0.6087895995022432,0.07018151608736285,25,0.026806773749877222,0.5820661459868356,0.63567969348659,0.6258749058519174,1.0280643860598857,0.04735378464439455,0.9807106014154912,1.0754181707042803,False
VAE_MLP,test,0.0,0.6,0.6,0.5873245570946721,0.0660390323999141,25,0.0249823607427056,0.5619958869568066,0.6119606084422178,0.6258749058519174,1.0656372158997454,0.04734151824487509,1.0182956976548703,1.1129787341446205,False
VAE_MLP,test,0.0,0.8,0.8,0.5616046108000131,0.06987717111927631,25,0.027389306415168457,0.5349635769721977,0.5897421898025346,0.6258749058519174,1.114440468998911,0.05713754592265685,1.057302923076254,1.1715780149215678,False
ZI_MLP,test,0.0,0.0,0.0,0.6364250581262076,0.06929913680718301,25,0.02655336149589016,0.6101271080983726,0.6632338310901529,0.6364250581262076,1.0,0.04353925857291574,0.9564607414270843,1.0435392585729157,False
ZI_MLP,test,0.0,0.2,0.2,0.6315423257032452,0.06275246305305565,25,0.02396428021744118,0.6079692242197988,0.6558977846546812,0.6364250581262076,1.0077314413052607,0.039747253579671016,0.9679841877255897,1.0474786948849317,False
ZI_MLP,test,0.0,0.4,0.4,0.6093244261060353,0.06705416484596737,25,0.025837669057209356,0.5841122114156596,0.6357875495300783,0.6364250581262076,1.044476523275724,0.04625098756811119,0.9982255357076129,1.0907275108438352,False
ZI_MLP,test,0.0,0.6,0.6,0.5754802370894325,0.051863023528028365,25,0.01986258555195336,0.5545960375937388,0.5943212086976455,0.6364250581262076,1.1059025438388843,0.039534532116355825,1.0663680117225285,1.1454370759552401,False
ZI_MLP,test,0.0,0.8,0.8,0.5376483610046828,0.06012578031203529,25,0.02273928840423095,0.514697869797295,0.5601764466057569,0.6364250581262076,1.1837198888450893,0.05227514793307808,1.1314447409120112,1.2359950367781674,False
pAM,test,0.0,0.0,0.0,0.6231235550316011,0.07204967381233814,25,0.02745245358090187,0.5959843943412909,0.6508893015030947,0.6231235550316011,1.0,0.046086596301287974,0.953913403698712,1.046086596301288,False
pAM,test,0.0,0.2,0.2,0.616893538985493,0.07074777400806148,25,0.02716842600779379,0.5903922421979894,0.6447290942135769,0.6231235550316011,1.0100990132857504,0.04653490193834964,0.9635641113474007,1.0566339152241,False
pAM,test,0.0,0.4,0.4,0.6094617676916527,0.06931210379325473,25,0.026999341782100394,0.5827297868159937,0.6367284703801945,0.6231235550316011,1.022416151535957,0.047392865000266404,0.9750232865356907,1.0698090165362235,False
pAM,test,0.0,0.6,0.6,0.5856630972263157,0.059000199554400536,25,0.02294744490290468,0.5637110488915087,0.609605938697318,0.6231235550316011,1.0639624691784357,0.04338820155334555,1.0205742676250902,1.1073506707317813,False
pAM,test,0.0,0.8,0.8,0.5631117005599764,0.07070979000011252,25,0.02688642875855518,0.5374933163048106,0.5912661738219209,0.6231235550316011,1.1065718478446585,0.055483705669724825,1.0510881421749336,1.1620555535143833,False
Di-MMLP,train,0.0,0.0,0.0,0.6275454039362086,0.07257928732347199,25,0.02764628483479059,0.6000462700985689,0.6553388397681501,0.6275454039362086,,,,,True
Di-MMLP,train,0.2,0.0,0.2,0.6498975668860727,0.06124037552854522,25,0.023118848446147255,0.6267056079510103,0.6729433048433048,0.6275454039362086,,,,,True
Di-MMLP,train,0.4,0.0,0.4,0.6214422503847792,0.06415135125330569,25,0.023850270982742228,0.5975227101548941,0.6452232521203786,0.6275454039362086,,,,,True
Di-MMLP,train,0.6,0.0,0.6,0.607321675344664,0.058190888840169847,25,0.022626060189278485,0.5843122883714839,0.6295644087500408,0.6275454039362086,,,,,True
Di-MMLP,train,0.8,0.0,0.8,0.5550424075711432,0.05452723314070637,25,0.021046216884435254,0.5343041818122278,0.5763966155810983,0.6275454039362086,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.6223302878475292,0.06395588990858009,25,0.025002277564921183,0.5990376788813571,0.6490422340111994,0.6223302878475292,,,,,True
Di-PAM,train,0.2,0.0,0.2,0.6303148311883944,0.06391213200638429,25,0.024277950519042413,0.6075679339817271,0.656123835019812,0.6223302878475292,,,,,True
Di-PAM,train,0.4,0.0,0.4,0.6179998690113632,0.06792830011139368,25,0.02640271637685432,0.5918153649670891,0.6446207977207977,0.6223302878475292,,,,,True
Di-PAM,train,0.6,0.0,0.6,0.6111103906736092,0.05676574563448774,25,0.021349972983593646,0.5899692815273275,0.6326692274945148,0.6223302878475292,,,,,True
Di-PAM,train,0.8,0.0,0.8,0.532338081671415,0.09570163842657574,25,0.036196305301765014,0.4954518944231589,0.5678445050266889,0.6223302878475292,,,,,True
HealNet,train,0.0,0.0,0.0,0.6390209254347186,0.06022413749906329,25,0.02317389560205657,0.6149318040409995,0.6612795952451126,0.6390209254347186,1.0,0.03762930481024385,0.9623706951897562,1.0376293048102438,False
HealNet,train,0.2,0.0,0.2,0.6478238857779088,0.06054548315368456,25,0.02362915070242666,0.6242878082326359,0.6715461096374892,0.6390209254347186,0.9864114915543448,0.03734101631876874,0.9490704752355761,1.0237525078731136,False
HealNet,train,0.4,0.0,0.4,0.6362509087336674,0.059404733182283856,25,0.024211561384549884,0.6121751137963781,0.6605982365654779,0.6390209254347186,1.0043536546086265,0.03973105694213319,0.9646225976664933,1.0440847115507597,False
HealNet,train,0.6,0.0,0.6,0.6238504764711661,0.06530160279797541,25,0.024980486786521316,0.5990259013655564,0.6489868749385991,0.6390209254347186,1.0243174438999625,0.042727050634179475,0.981590393265783,1.067044494534142,False
HealNet,train,0.8,0.0,0.8,0.5615229393850083,0.06751409693368121,25,0.02598960195828015,0.5337650817041621,0.5857442856207224,0.6390209254347186,1.1380139271506657,0.05522817520892764,1.082785751941738,1.1932421023595934,False
KNN_MLP,train,0.0,0.0,0.0,0.6364250581262076,0.06929913680718301,25,0.026502773684382863,0.609606218685529,0.6626117660542947,0.6364250581262076,1.0,0.0434527059601324,0.9565472940398676,1.0434527059601324,False
KNN_MLP,train,0.2,0.0,0.2,0.6466208861381275,0.06074524644471467,25,0.022979245669188186,0.6243180076628352,0.6702764990012116,0.6364250581262076,0.9842321393717834,0.03626587876513243,0.947966260606651,1.0204980181369159,False
KNN_MLP,train,0.4,0.0,0.4,0.6391579395487441,0.057059751961854144,25,0.021779757343550477,0.61720794282346,0.660767457510561,0.6364250581262076,0.9957242470859926,0.03512698230630806,0.9605972647796845,1.0308512293923007,False
KNN_MLP,train,0.6,0.0,0.6,0.5941425156367685,0.08571150292362376,25,0.032083062350590996,0.5620304663195468,0.6261965910207288,0.6364250581262076,1.0711656570210653,0.06114348644274248,1.0100221705783228,1.1323091434638077,False
KNN_MLP,train,0.8,0.0,0.8,0.5392817238104595,0.07750928297317994,25,0.029747837050135895,0.5091150571437928,0.5686107312440646,0.6364250581262076,1.1801346680717313,0.06889915413913883,1.1112355139325925,1.2490338222108701,False
SMILe,train,0.0,0.0,0.0,0.6477338965844713,0.06253098122862198,25,0.024080403281265317,0.6242651079018896,0.6724259144644202,0.6477338965844713,1.0,0.03861183099243526,0.9613881690075647,1.0386118309924353,False
SMILe,train,0.2,0.0,0.2,0.6405611553197761,0.06743221687996721,25,0.025704250581262134,0.6151136653895273,0.6665221665520515,0.6477338965844713,1.0111975901209846,0.04227337457435265,0.968924215546632,1.0534709646953373,False
SMILe,train,0.4,0.0,0.4,0.6393742672823133,0.06476377833799644,25,0.02448160346464945,0.6148921619674492,0.6638553688967481,0.6477338965844713,1.0130747040191201,0.040334996078629004,0.9727397079404911,1.0534097000977491,False
SMILe,train,0.6,0.0,0.6,0.6126393555359073,0.0681019242132296,25,0.026639624881291568,0.5867186085732062,0.6399978583357894,0.6477338965844713,1.0572841766227457,0.04806427782260503,1.0092198988001406,1.1053484544453507,False
SMILe,train,0.8,0.0,0.8,0.5668387857353374,0.06247794141264996,25,0.023633628876444934,0.5436997527589481,0.590967010511838,0.6477338965844713,1.1427127304709608,0.049716848677405334,1.0929958817935554,1.1924295791483661,False
VAE_MLP,train,0.0,0.0,0.0,0.6258749058519174,0.07828148594645679,25,0.030564541376035648,0.5950724039689557,0.656201486721027,0.6258749058519174,1.0,0.05134219593664402,0.948657804063356,1.051342195936644,False
VAE_MLP,train,0.2,0.0,0.2,0.633304057373023,0.061928669512085845,25,0.02343130055342696,0.6107782673478076,0.6576408684546615,0.6258749058519174,0.9882692184984223,0.037969285932846875,0.9502999325655754,1.0262385044312692,False
VAE_MLP,train,0.4,0.0,0.4,0.6264446409273996,0.07356978752344547,25,0.028599233716475103,0.5974669270065822,0.6546653944395324,0.6258749058519174,0.9990905260604692,0.047793665576556954,0.9512968604839123,1.0468841916370262,False
VAE_MLP,train,0.6,0.0,0.6,0.6135276549759309,0.07357147191178334,25,0.028270287683793416,0.5848194157906802,0.641359991158267,0.6258749058519174,1.0201250111153848,0.049276146101497,0.9708488650138878,1.0694011572168818,False
VAE_MLP,train,0.8,0.0,0.8,0.552389167239742,0.08084149623008284,25,0.031171663064479105,0.521537318662606,0.5838806447915642,0.6258749058519174,1.1330325483741464,0.06776155550434271,1.0652709928698036,1.200794103878489,False
ZI_MLP,train,0.0,0.0,0.0,0.6364250581262076,0.06929913680718301,25,0.0260033844189016,0.6105527425745817,0.6625595114123849,0.6364250581262076,1.0,0.042599051670255905,0.9574009483297441,1.042599051670256,False
ZI_MLP,train,0.2,0.0,0.2,0.6342943969610637,0.07013917997763612,25,0.027883850738448457,0.6072812031306284,0.6630489046075253,0.6364250581262076,1.003359104503133,0.04613626145076655,0.9572228430523664,1.0494953659538995,False
ZI_MLP,train,0.4,0.0,0.4,0.6345318793594656,0.08086313717574478,25,0.031680450764646206,0.6013403723351999,0.6647012738644923,0.6364250581262076,1.0029835833759102,0.05270779917525115,0.9502757842006591,1.0556913825511614,False
ZI_MLP,train,0.6,0.0,0.6,0.6161695647902544,0.07802382513912788,25,0.031210757441791914,0.5856649572649573,0.6480864721485411,0.6364250581262076,1.032873245439911,0.05510944689877606,0.9777637985411349,1.087982692338687,False
ZI_MLP,train,0.8,0.0,0.8,0.54354815469758,0.06877741412785972,25,0.026709872449814986,0.5164449962340766,0.5698647411337066,0.6364250581262076,1.1708715274367965,0.06050989299195253,1.110361634444844,1.231381420428749,False
pAM,train,0.0,0.0,0.0,0.6231235550316011,0.07204967381233814,25,0.027049629957101196,0.5968967727674624,0.6509960326816648,0.6231235550316011,1.0,0.0453796564808977,0.9546203435191023,1.0453796564808977,False
pAM,train,0.2,0.0,0.2,0.6234836427939876,0.07296580386576691,25,0.02910659200314375,0.5942669532043096,0.652480137210597,0.6231235550316011,0.9994224583651099,0.04894163005739682,0.9504808283077131,1.0483640884225067,False
pAM,train,0.4,0.0,0.4,0.614187117267577,0.07074718062864409,25,0.026300432262501228,0.5876417951992664,0.6402426597242689,0.6231235550316011,1.0145500247608268,0.04538817578920118,0.9691618489716256,1.059938200550028,False
pAM,train,0.6,0.0,0.6,0.6154379277597668,0.08571234726618399,25,0.031335555228083956,0.5842082080754494,0.6468793185316173,0.6231235550316011,1.0124880624432921,0.05431732020014457,0.9581707422431476,1.0668053826434367,False
pAM,train,0.8,0.0,0.8,0.5360559321478862,0.09190138113582656,25,0.03538048842387925,0.5006323181713986,0.5713932950191571,0.6231235550316011,1.1624226459631732,0.08214319572626416,1.080279450236909,1.2445658416894374,False
