outer_fold,inner_fold,hp_name,batch_size,learning_rate,modality_hidden_layers,fusion_hidden_dim,fusion_hidden_layers,dropout,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,seed,missing_scope,missing_location,missing_prob
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,1,0.6702807893355688,0.6828208367029825,0.5042016806722689,0.6491275397839896,0.5555555555555556,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,2,0.6384562949339548,0.6732710599899292,0.5987394957983193,0.7002955645831868,0.6,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,3,0.6344355891148249,0.6565096577008566,0.5840336134453782,0.714098552948464,0.6444444444444445,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,4,0.6150387773911158,0.6789981722831726,0.5630252100840336,0.6707092464366929,0.6222222222222222,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,5,0.6397357632716497,0.6773008108139038,0.5525210084033614,0.6673866953136086,0.5777777777777777,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,6,0.6066931287447611,0.6840155522028605,0.5483193277310925,0.6386475884796349,0.6444444444444445,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,7,0.5960286756356558,0.6624415318171183,0.6218487394957983,0.7020605061771222,0.6444444444444445,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,8,0.5766210506359736,0.678674598534902,0.5735294117647058,0.6657251572783964,0.5777777777777777,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,9,0.5872160842021307,0.6695746978123983,0.588235294117647,0.7042473968946215,0.6,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,10,0.5503589808940887,0.6634525656700134,0.611344537815126,0.7260377730204153,0.6222222222222222,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,11,0.5846564869085947,0.6568558613459269,0.5924369747899161,0.7045254380518464,0.5777777777777777,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,12,0.5759709924459457,0.6655533313751221,0.6176470588235294,0.6940542952829575,0.6,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locpath,13,0.5756772011518478,0.6622349421183268,0.634453781512605,0.6986076241351961,0.6222222222222222,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,1,0.7264565577109655,0.7073584794998169,0.5357142857142857,0.6924723923087351,0.5111111111111111,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,2,0.6941136568784714,0.7120853265126547,0.5315126050420168,0.690511684173935,0.4888888888888889,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,3,0.6949892491102219,0.7170989513397217,0.4936974789915966,0.6620316702366419,0.5111111111111111,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,4,0.6601060181856155,0.6981326341629028,0.5609243697478992,0.6744679029656347,0.5777777777777777,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,5,0.6408625145753225,0.7063599626223246,0.542016806722689,0.634867658683286,0.5777777777777777,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,6,0.6423574735720953,0.7046172022819519,0.5357142857142857,0.646807312504545,0.6222222222222222,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,7,0.6414971798658371,0.7096850275993347,0.5231092436974789,0.617376666028107,0.6222222222222222,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,8,0.6147953768571218,0.6990916927655538,0.5756302521008403,0.6821284797574285,0.5555555555555556,22,train,path,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locpath,9,0.6180932372808456,0.6899025042851766,0.6071428571428571,0.6769468573923157,0.6,22,train,path,0.6
