outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,1,0.7835702896118164,0.7205997705459595,0.5555555555555555,0.7806175306175307,0.5,0.6996724307537079,0.6885934174060822,0.07057126611471176,0.2440560907125473,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,2,0.7894496917724609,0.7165834903717041,0.5777777777777777,0.7863155363155363,0.5,0.6576180458068848,0.681907057762146,0.08604849129915237,0.21494147181510925,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,3,0.7235865294933319,0.7124642133712769,0.5333333333333333,0.7696488696488697,0.5,0.6456643044948578,0.6568447649478912,0.05311371386051178,0.1362805999815464,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,4,0.722401887178421,0.7167590260505676,0.5111111111111111,0.7597282347282348,0.5,0.6043426394462585,0.6580528020858765,0.050341660156846046,0.14007429406046867,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,5,0.69086554646492,0.7200866341590881,0.4888888888888888,0.7491462241462243,0.5,0.6006810665130615,0.6012513637542725,0.07793012261390686,0.11684068664908409,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,6,0.6782154738903046,0.7250328660011292,0.4888888888888888,0.7491462241462243,0.5,0.5949173867702484,0.5945692360401154,0.07095460593700409,0.12691646814346313,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,7,0.6864441633224487,0.7251505255699158,0.4888888888888888,0.7319504569504571,0.5,0.5915655791759491,0.5991573333740234,0.06837179325520992,0.18915026634931564,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,8,0.679671436548233,0.7249201536178589,0.4888888888888888,0.7319504569504571,0.42857142857142855,0.5657751858234406,0.5820953547954559,0.07570981234312057,0.21866242587566376,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,9,0.7019369900226593,0.7206112146377563,0.4444444444444444,0.7136523969857302,0.42857142857142855,0.5482450425624847,0.5952290594577789,0.0850081741809845,0.21699734777212143,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss33_trlocglobal,10,0.696707010269165,0.7214452624320984,0.4222222222222222,0.7057158890492223,0.42857142857142855,0.5761395394802094,0.5886155068874359,0.08604716137051582,0.22044336050748825,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.33
