outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,train_cindex,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,1,0.7774048447608948,0.7345619797706604,0.48888888888888893,0.6470899470899472,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7774048447608948,0.7763868570327759,0.77008917927742,0.5237946808338165,0.5773855149745941,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,2,0.7327496707439423,0.748465359210968,0.4222222222222222,0.6269138269138269,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7327496707439423,0.7613638639450073,0.7549879848957062,0.522846907377243,0.5853029489517212,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,3,0.7424364387989044,0.7564162015914917,0.35555555555555557,0.587892662892663,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7424364387989044,0.7478986978530884,0.7414945662021637,0.5235711634159088,0.5880556404590607,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,4,0.7224102318286896,0.7620227932929993,0.3333333333333333,0.5693741443741445,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7224102318286896,0.7354782521724701,0.7290715873241425,0.5252304971218109,0.5881434977054596,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,5,0.7635197937488556,0.7671562433242798,0.24444444444444444,0.5335436168769503,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7635197937488556,0.7236055135726929,0.7172236144542694,0.5275126397609711,0.5854411721229553,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,6,0.7265547215938568,0.7723875641822815,0.2,0.5182237515570849,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7265547215938568,0.7116785645484924,0.7053380608558655,0.5304030179977417,0.5810111463069916,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,7,0.7340866327285767,0.7767928242683411,0.13333333333333333,0.49617789617789626,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7340866327285767,0.6997807919979095,0.6934992969036102,0.533966988325119,0.5747527480125427,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,8,0.7299762666225433,0.7811695337295532,0.13333333333333333,0.49617789617789626,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.7299762666225433,0.6882712244987488,0.6820500195026398,0.5384319126605988,0.5682774484157562,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,9,0.7169226109981537,0.7856571078300476,0.08888888888888888,0.4859045275711943,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.7169226109981537,0.6764520108699799,0.6702837646007538,0.5440365374088287,0.5624198317527771,,,,,,22,global,0.33
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss33_trlocglobal,10,0.6750234365463257,0.7903632521629333,0.1111111111111111,0.4933119349786017,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6750234365463257,0.6652660667896271,0.6591475009918213,0.5502829849720001,0.5568289458751678,,,,,,22,global,0.33
