outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,1,0.8890403012434641,0.681358277797699,0.4726890756302521,0.6319824031553799,0.5333333333333333,0.7418017288049062,0.6738623927036921,0.19746498515208563,0.1771292102833589,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,2,0.8712975631157557,0.6758705774943033,0.5126050420168067,0.6527279303994394,0.5111111111111111,0.7281317462523779,0.666645551721255,0.1865472992261251,0.1810471254090468,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,3,0.8458631237347921,0.6736841400464376,0.5210084033613446,0.6742980690151265,0.5777777777777777,0.715012272198995,0.655775452653567,0.1737537495791912,0.16333915727833906,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,4,0.8311063895622889,0.6680752237637838,0.5735294117647058,0.7094560643090349,0.6222222222222222,0.6883241732915243,0.6439859022696813,0.16982338080803552,0.1729710487027963,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,5,0.8270686020453771,0.6637341578801473,0.615546218487395,0.7376037151727224,0.6222222222222222,0.6932464887698492,0.6375682999690374,0.1704681341846784,0.19032163421312967,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,6,0.8263853341341019,0.6581279635429382,0.6407563025210085,0.7579928365833393,0.6666666666666666,0.6750502039988836,0.63663449883461,0.1738292599717776,0.15921574210127196,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,7,0.8142640839020411,0.6588932474454244,0.6365546218487395,0.7565318716220921,0.6444444444444445,0.6599472711483637,0.6293957332770029,0.16937590390443802,0.15492444671690464,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,8,0.8085717310508093,0.6623879671096802,0.5966386554621849,0.7378522882119141,0.6,0.6835877945025762,0.6241056670745214,0.16945326079924902,0.15012811124324799,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,9,0.8153319458166758,0.6613724827766418,0.5840336134453781,0.7372343115021793,0.5777777777777777,0.6714500933885574,0.6238264888525009,0.17639941970507303,0.15106036948661009,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,10,0.7913543383280436,0.6587645014127096,0.6008403361344539,0.7541253890900751,0.6222222222222222,0.6539036383231481,0.6070772409439087,0.17055012409885725,0.13726982412238917,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,11,0.7947810788949331,0.6588727235794067,0.5903361344537815,0.7414951960002515,0.6444444444444445,0.6492999394734701,0.6215049227078756,0.15802627677718797,0.15249872704346976,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,12,0.782641758521398,0.6583337187767029,0.6071428571428571,0.7647232869458961,0.6444444444444445,0.6382151593764623,0.6003296176592509,0.16658232112725577,0.15729817748069763,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,13,0.8067607432603836,0.6601058046023051,0.5861344537815126,0.7527257751360785,0.5555555555555556,0.6427902380625407,0.618063767751058,0.17497965196768442,0.13717323169112206,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,14,0.7853684226671854,0.6629109382629395,0.5588235294117647,0.7423854293340711,0.4888888888888889,0.6496840765078863,0.6050099929173788,0.1657411977648735,0.146172304948171,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss20_trlocpath,15,0.7895960658788681,0.6604127287864685,0.5756302521008403,0.7551606271456991,0.5333333333333333,0.6412189702192942,0.5993764400482178,0.17624657973647118,0.139730512474974,0.0,0.0,0.0,0.0,0.0,18473,path,0.2
