outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,train_cindex,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,1,0.6929824948310852,0.7157924771308899,0.4666666666666667,0.6202972952972954,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6929824948310852,0.7261124849319458,0.7203604280948639,0.5311875641345978,0.5220880806446075,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,2,0.6966820061206818,0.7178171277046204,0.4444444444444444,0.6017787767787768,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6966820061206818,0.7171769440174103,0.7113905549049377,0.5291123390197754,0.5257259905338287,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,3,0.6841097176074982,0.7195833325386047,0.4222222222222222,0.5906676656676657,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6841097176074982,0.7094910740852356,0.7036682665348053,0.5281965732574463,0.5294590592384338,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,4,0.6938562393188477,0.7214163541793823,0.4222222222222222,0.5906676656676657,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6938562393188477,0.702157586812973,0.6963061988353729,0.5284147560596466,0.5322943031787872,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,5,0.6991032660007477,0.7229233384132385,0.39999999999999997,0.5795565545565544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6991032660007477,0.6951698064804077,0.6892871856689453,0.529207319021225,0.5353425145149231,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,6,0.6790525019168854,0.7241737246513367,0.4,0.5913410663410663,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6790525019168854,0.6885173320770264,0.6826122403144836,0.5308201014995575,0.5374281108379364,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,7,0.6751059889793396,0.7253020405769348,0.4,0.5913410663410663,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6751059889793396,0.6819407641887665,0.6760001182556152,0.5316561460494995,0.5408974587917328,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,8,0.6810961961746216,0.7266072034835815,0.4,0.5913410663410663,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6810961961746216,0.6754277646541595,0.6694562137126923,0.5328566133975983,0.5438715815544128,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,9,0.6838396489620209,0.7271187901496887,0.4,0.5913410663410663,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6838396489620209,0.6691624224185944,0.6631572842597961,0.5342110991477966,0.5470951199531555,,,,,,4,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,10,0.6869683265686035,0.7275049090385437,0.4222222222222222,0.598075073075073,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.6869683265686035,0.6630417108535767,0.6570124924182892,0.5360042452812195,0.5493208467960358,,,,,,4,global,0.66
