outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,smil_e_alpha,smil_e_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,11,0.6461221045917935,0.706659734249115,0.49604743083003955,0.5046763350838142,0.4888888888888889,0.0,0.0,0.0,0.0,0.6461221045917935,0.686157935195499,0.6701894336276584,1.059946013821496,0.5369040171305338,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,12,0.6494548188315498,0.7026092608769735,0.5454545454545455,0.5718971652228074,0.4888888888888889,0.0,0.0,0.0,0.0,0.6494548188315498,0.7011390990681119,0.6858622431755066,1.0063708557022943,0.5213154024548001,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,13,0.6737135781182183,0.7049852808316549,0.5177865612648221,0.5132200064651845,0.4888888888888889,0.0,0.0,0.0,0.0,0.6737135781182183,0.6754849420653449,0.6599749525388082,1.0272704826460943,0.5237282249662611,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,14,0.6448584662543403,0.6967263221740723,0.5968379446640315,0.5828116696343885,0.5111111111111111,0.0,0.0,0.0,0.0,0.6448584662543403,0.682091150018904,0.6663679811689589,1.0465229484770033,0.5257934663030837,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,15,0.6376097798347473,0.6952220996220907,0.6027667984189724,0.6107338815724436,0.5111111111111111,0.0,0.0,0.0,0.0,0.6376097798347473,0.6960490544637045,0.6798392799165514,1.0875829855600994,0.5333953301111857,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,0.6544142696592543,0.7038383682568868,0.5316205533596837,0.5203629345965479,0.5111111111111111,0.0,0.0,0.0,0.0,0.6544142696592543,0.6591225928730435,0.6428492797745599,1.0948088500234816,0.5325229035483466,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,17,0.6453275945451524,0.7119421561559042,0.39920948616600793,0.4530154122411253,0.5111111111111111,0.0,0.0,0.0,0.0,0.6453275945451524,0.6758724517292447,0.6596769425604079,1.0926756196551852,0.5268746482001411,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,18,0.66591387324863,0.7037707964579264,0.5098814229249012,0.5382828495547562,0.5111111111111111,0.0,0.0,0.0,0.0,0.66591387324863,0.6666625804371304,0.6507464051246643,1.0735343032413058,0.5180830723709531,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,19,0.660693989859687,0.6954829692840576,0.6106719367588932,0.6048441692388778,0.5111111111111111,0.0,0.0,0.0,0.0,0.660693989859687,0.6539550556076897,0.637699219915602,1.097130623128679,0.5284531381395128,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,20,0.6304351025157504,0.7008767326672872,0.549407114624506,0.5342022376389384,0.5333333333333333,0.0,0.0,0.0,0.0,0.6304351025157504,0.6831444899241129,0.6668337715996636,1.1059384213553534,0.5251341329680549,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,21,0.6622462802463107,0.6965317726135254,0.5652173913043479,0.544044212447425,0.5555555555555556,0.0,0.0,0.0,0.0,0.6622462802463107,0.6445501380496554,0.628581338458591,1.081610831949446,0.5152695311440362,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,22,0.6346690787209405,0.7028388579686483,0.5434782608695653,0.5399644947125568,0.5111111111111111,0.0,0.0,0.0,0.0,0.6346690787209405,0.663163059287601,0.6464946733580695,1.1375903023613825,0.5292487872971429,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,23,0.6480584939320883,0.7017017404238383,0.5316205533596837,0.534851590754663,0.5333333333333333,0.0,0.0,0.0,0.0,0.6480584939320883,0.6455627878506979,0.6290842890739441,1.122382468647427,0.5254681706428528,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,24,0.6441689928372701,0.6939456065495809,0.6027667984189724,0.5719651114506115,0.5555555555555556,0.0,0.0,0.0,0.0,0.6441689928372701,0.6403609050644768,0.6240545445018344,1.1059017247623868,0.5247349672847323,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,25,0.633520073360867,0.7090071439743042,0.4644268774703557,0.49472309175901935,0.4666666666666667,0.0,0.0,0.0,0.0,0.633520073360867,0.6503870950804816,0.6333388686180115,1.1682459115982056,0.5365760458840264,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,26,0.6418377624617683,0.6981895367304484,0.5889328063241107,0.5597956084445819,0.5555555555555556,0.0,0.0,0.0,0.0,0.6418377624617683,0.6549516651365492,0.6383634673224555,1.1316997475094266,0.5271199345588684,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,27,0.6229982707235548,0.6951474150021871,0.5671936758893281,0.5429925167233052,0.6,0.0,0.0,0.0,0.0,0.6229982707235548,0.6416262123319838,0.6250105698903402,1.1360458003150091,0.5255178014437357,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,28,0.641692598660787,0.7009067336718241,0.541501976284585,0.5442667839865518,0.5333333333333333,0.0,0.0,0.0,0.0,0.641692598660787,0.6459730863571167,0.6289219193988376,1.1726233561833699,0.5324940615230136,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,29,0.6486417783631219,0.6981460452079773,0.575098814229249,0.5493929683482404,0.5777777777777777,0.0,0.0,0.0,0.0,0.6486417783631219,0.6359858579105802,0.6192380653487312,1.1480874088075426,0.5266909797986349,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,30,0.633118642701043,0.7040679057439169,0.517786561264822,0.5175586648364088,0.5555555555555556,0.0,0.0,0.0,0.0,0.633118642701043,0.6333552002906799,0.6163574126031663,1.1693448954158359,0.5304343501726786,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,31,0.6410271459155612,0.698885957400004,0.5296442687747036,0.5133378253266287,0.6222222222222222,0.0,0.0,0.0,0.0,0.6410271459155612,0.630324039194319,0.613686634434594,1.1413424147499933,0.5223974386850992,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,32,0.6473060978783501,0.7066113948822021,0.46837944664031617,0.48974293273814495,0.5777777777777777,0.0,0.0,0.0,0.0,0.6473060978783501,0.6240974532233344,0.6073727607727051,1.1520662705103557,0.5204037494129605,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,33,0.627706507841746,0.6986289421717325,0.5256916996047432,0.5688889778871727,0.4888888888888889,0.0,0.0,0.0,0.0,0.627706507841746,0.6350644032160441,0.6179044644037882,1.1875675519307454,0.528427329328325,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,34,0.6173459423912896,0.6954277555147806,0.6086956521739131,0.5766408124074855,0.5555555555555556,0.0,0.0,0.0,0.0,0.6173459423912896,0.636712114016215,0.6195405059390597,1.1849719550874498,0.5321885281138949,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,35,0.6409822702407837,0.6980103651682535,0.5395256916996047,0.5210967332512024,0.6444444444444445,0.0,0.0,0.0,0.0,0.6409822702407837,0.6369887325498793,0.6203867395718893,1.1443905433019002,0.5158080094390445,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,36,0.642266227139367,0.7003490726153055,0.5237154150197628,0.533361378586895,0.5333333333333333,0.0,0.0,0.0,0.0,0.642266227139367,0.6182173821661208,0.6011584732267592,1.1761017640431721,0.5297885404692756,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,37,0.6416463719473945,0.7003643115361532,0.525691699604743,0.5269218163548669,0.5333333333333333,0.0,0.0,0.0,0.0,0.6416463719473945,0.6169850627581278,0.6002127991782295,1.1533996264139812,0.5238259567154778,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,38,0.6144798464245267,0.7050682902336121,0.5079051383399209,0.541944649409227,0.4888888888888889,0.0,0.0,0.0,0.0,0.6144798464245267,0.6593359311421713,0.6422792805565728,1.1789316866132948,0.5267339613702562,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,39,0.6396251188384162,0.7038497527440389,0.5138339920948617,0.5159596230295763,0.5111111111111111,0.0,0.0,0.0,0.0,0.6396251188384162,0.6180523037910461,0.6011251409848531,1.1667838361528184,0.5259316828515794,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,40,0.6310257646772597,0.711603581905365,0.4407114624505929,0.49202892091053807,0.4888888888888889,0.0,0.0,0.0,0.0,0.6310257646772597,0.6161277029249403,0.5990372829967074,1.179803238974677,0.5292374624146355,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,1,0.6594302256902059,0.7395581801732382,0.5454545454545454,0.5476712435782919,0.5111111111111111,0.0,0.0,0.0,0.0,0.6594302256902059,0.7485292355219523,0.7165276341968112,2.1764917771021524,1.0236688256263733,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,2,0.6598418487442864,0.7445703943570455,0.5513833992094861,0.5559526718295875,0.5111111111111111,0.0,0.0,0.0,0.0,0.6598418487442864,0.7093377908070883,0.6775070826212565,2.153638905949063,1.0294317271974351,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,3,0.6571145190132989,0.7599540948867798,0.43675889328063244,0.46172139425471287,0.5111111111111111,0.0,0.0,0.0,0.0,0.6571145190132989,0.7394631637467278,0.7075723343425326,2.1674650510152182,1.021617545021905,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,4,0.6817341778013442,0.7421247363090515,0.5533596837944663,0.5658115431118805,0.5111111111111111,0.0,0.0,0.0,0.0,0.6817341778013442,0.7128639353646172,0.6813096933894687,2.1423188712861805,1.0131060149934557,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,5,0.6790895064671835,0.7493556340535482,0.5256916996047432,0.5521774110717139,0.5111111111111111,0.0,0.0,0.0,0.0,0.6790895064671835,0.7416891190740798,0.7111762364705404,2.0646823247273765,0.9866058892673917,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,6,0.6376565032535129,0.763372540473938,0.391304347826087,0.4775321777888224,0.5111111111111111,0.0,0.0,0.0,0.0,0.6376565032535129,0.7570918864674039,0.7227863272031149,2.346050328678555,1.0845054123136733,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,7,0.6594282057550218,0.7562023798624674,0.5158102766798419,0.6555828064967542,0.5111111111111111,0.0,0.0,0.0,0.0,0.6594282057550218,0.7229648696051704,0.6886534028583102,2.347367379400465,1.0837796462906732,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,8,0.6696680585543314,0.7551195422808329,0.5573122529644269,0.5746002470970881,0.5111111111111111,0.0,0.0,0.0,0.0,0.6696680585543314,0.7194015317493014,0.6879381007618375,2.1397306786643133,1.0066112677256267,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,9,0.6646636856926812,0.7522309621175131,0.5711462450592886,0.5934339869817625,0.5111111111111111,0.0,0.0,0.0,0.0,0.6646636856926812,0.7358216908242967,0.7007320059670342,2.4163102176454334,1.092658347553677,4,global,0.8
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss80_trlocglobal,10,0.6613784829775492,0.7802070180575053,0.33596837944664026,0.42777016901840553,0.5111111111111111,0.0,0.0,0.0,0.0,0.6613784829775492,0.7104993859926859,0.6786355310016208,2.178480413224962,1.0079034566879272,4,global,0.8
