outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,1,0.7850976160594395,0.7222647666931152,0.39999999999999997,0.6098876432209765,0.42857142857142855,0.0,0.6938206808907645,0.7363166213035583,0.13051119127443858,0.3230639121362141,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,2,0.7534081424985614,0.7358719110488892,0.42222222222222217,0.6204696538029871,0.42857142857142855,0.0,0.6434739913259234,0.6822608879634312,0.17689780837723187,0.538456244128091,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,3,0.7805825557027545,0.7597542107105255,0.4444444444444444,0.6281857031857032,0.42857142857142855,0.0,0.634501039981842,0.7017514875956944,0.1958926660673959,0.5971580488341195,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,4,0.6845314502716064,0.7941697835922241,0.4666666666666666,0.6177359677359677,0.42857142857142855,0.0,0.6041503548622131,0.6338224751608712,0.12485253810882568,0.3899169606821878,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,5,0.6582173534802028,0.8187411725521088,0.4888888888888888,0.6362544862544863,0.42857142857142855,0.0,0.5871607150350299,0.5926511670861926,0.16049831999199732,0.50883201616151,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,6,0.6100045953478131,0.8184009790420532,0.4666666666666666,0.6177359677359677,0.42857142857142855,0.0,0.5845075164522443,0.5471904618399483,0.16396455147436687,0.4364598457302366,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,7,0.6466588292803083,0.8120355904102325,0.4666666666666666,0.6177359677359677,0.42857142857142855,0.0,0.5858811565807888,0.5786907928330558,0.16984230599233083,0.51014914895807,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.65138498374394,0.8046369850635529,0.4666666666666666,0.6177359677359677,0.42857142857142855,0.0,0.5404029914311,0.5919169485569,0.15679257150207246,0.4053980293018477,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,9,0.6553889725889478,0.8073596060276031,0.4666666666666666,0.6177359677359677,0.5,0.0,0.5400914549827576,0.569397394146238,0.22227983815329416,0.6084322088531086,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss66_degmodglobal,10,0.6283442633492606,0.8103576898574829,0.4666666666666666,0.6177359677359677,0.5,0.0,0.5484741670744759,0.543151536158153,0.21252474082367762,0.6412310600280762,0.0,0.0,0.0,0.0,0.0,18473,global,0.66
