outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,1,0.9456362128257751,0.6782212257385254,0.6214285714285714,0.6866520255907647,0.5,0.6824485063552856,0.7228882114092509,0.16260297099749246,0.6014506022135416,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,2,0.9457608064015707,0.6825144290924072,0.6,0.6681737647211995,0.5,0.6734452247619629,0.6876652836799622,0.18591639896233877,0.7217912375926971,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,3,0.8934289813041687,0.6902929544448853,0.5928571428571429,0.6617962137007913,0.5,0.6631406744321188,0.6848675608634949,0.14956708500782648,0.5899431606133779,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,4,0.8287856777509054,0.6979777812957764,0.6,0.665328395804402,0.5,0.6587867339452108,0.6523672342300415,0.1291529213388761,0.47265516718228656,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,5,0.8955011367797852,0.707892894744873,0.5928571428571429,0.6585256747159667,0.4583333333333333,0.6553730169932047,0.6713758111000061,0.1588670313358307,0.6525828242301941,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,6,0.8237768411636353,0.7172057032585144,0.5785714285714285,0.6507642368074699,0.4583333333333333,0.6524495879809061,0.6080497701962789,0.15746732304493585,0.5825975835323334,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,7,0.8432215054829916,0.7215384244918823,0.55,0.636892516790792,0.4583333333333333,0.6436543663342794,0.6263716419537863,0.16028925776481628,0.5656060576438904,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,8,0.7932868798573812,0.7286178469657898,0.5428571428571428,0.632996412894688,0.4583333333333333,0.6311237613360087,0.629884680112203,0.12332971145709355,0.4007248878479004,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,9,0.8009454210599264,0.7360078692436218,0.5285714285714286,0.6280465382079712,0.4583333333333333,0.6461944977442423,0.6100753545761108,0.1430701712767283,0.47799883286158246,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss75_trlocglobal,10,0.7960530122121176,0.7421509027481079,0.5428571428571428,0.632996412894688,0.4583333333333333,0.6265773971875509,0.6240979433059692,0.12990223864714304,0.4205284118652344,0.0,0.0,0.0,0.0,0.0,,,,,2002,global,0.75
