model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,baseline_auc,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
HealNet,envelope,0.25,0.0,0.0,0.6642232277526395,0.1068561698302797,25,0.0410980392156862,0.6245361990950227,0.7067322775263951,0.6390950226244344,0.96216903583269,0.06345957681411529,0.8987094590185747,1.0256286126468053,False
KNN_MLP,envelope,0.0,0.0,0.0,0.634524886877828,0.0947709259342901,25,0.034362556561086,0.6002975113122172,0.6690226244343892,0.634524886877828,1.0,0.05725543711307379,0.9427445628869262,1.0572554371130738,False
KNN_MLP,envelope,0.0,0.25,0.25,0.6058823529411764,0.0961694330764983,25,0.0366091628959275,0.5689268476621419,0.6421451734539969,0.634524886877828,1.0472740851381628,0.06734873212008985,0.9799253530180729,1.1146228172582526,False
KNN_MLP,envelope,0.0,0.5,0.5,0.6061990950226244,0.0989260346547233,25,0.038176282051282,0.5663480392156862,0.6427006033182504,0.634524886877828,1.046726879152049,0.07034953466064908,0.9763773444913999,1.117076413812698,False
KNN_MLP,envelope,0.75,0.75,0.75,0.638733031674208,0.078622390133192,25,0.0297752639517345,0.6092149321266969,0.668765460030166,0.634524886877828,0.9934117313686598,0.04857331342513038,0.9448384179435294,1.0419850447937902,False
VAE_MLP,envelope,0.0,0.0,0.0,0.6357466063348417,0.0858581773616424,25,0.0328391779788838,0.6019415535444947,0.6676199095022624,0.6357466063348417,1.0,0.054468026822013904,0.9455319731779861,1.054468026822014,False
VAE_MLP,envelope,0.0,0.25,0.25,0.6176168929110105,0.0830919750039207,25,0.0306874057315233,0.5861368778280543,0.647511689291101,0.6357466063348417,1.0293543030184626,0.05381943457980842,0.9755348684386542,1.083173737598271,False
VAE_MLP,envelope,0.0,0.5,0.5,0.5993815987933635,0.0624059289837221,25,0.0233727375565611,0.5768239064856712,0.6235693815987934,0.6357466063348417,1.060670877475528,0.043038890061330326,1.0176319874141977,1.1037097675368583,False
VAE_MLP,envelope,0.75,0.75,0.75,0.6242081447963801,0.0804806226908958,25,0.0317079562594269,0.5927567873303168,0.6561726998491706,0.6357466063348417,1.0184849583182314,0.054504753135997674,0.9639802051822337,1.072989711454229,False
ZI_MLP,envelope,0.25,0.0,0.0,0.6361387631975867,0.1057015733184145,25,0.0391796757164403,0.5968601055806939,0.6752194570135747,0.634524886877828,0.9974630121396055,0.06546558746541864,0.9319974246741869,1.0629285996050242,False
ZI_MLP,envelope,0.75,0.25,0.25,0.6197435897435898,0.0868476929206447,25,0.0332220965309199,0.5866489441930619,0.6530931372549018,0.634524886877828,1.0238506656282702,0.057993553587328606,0.9658571120409416,1.0818442192155988,False
ZI_MLP,envelope,0.75,0.5,0.5,0.6020361990950226,0.0794695372201424,25,0.0292447209653091,0.5740678733031673,0.6325573152337857,0.634524886877828,1.0539646749342353,0.0538117342918365,1.0001529406423988,1.1077764092260718,False
ZI_MLP,envelope,0.75,0.75,0.75,0.645339366515837,0.0762448878058295,25,0.0285378959276018,0.6176319758672699,0.6747077677224735,0.634524886877828,0.9832421820221569,0.04549221167617579,0.9377499703459811,1.0287343936983326,False
pAM,envelope,0.0,0.25,0.25,0.5900603318250377,0.0944798209073751,25,0.036799773755656,0.554274886877828,0.6278744343891401,0.5807993966817496,0.9843051046752384,0.06547042732448605,0.9188346773507523,1.0497755319997244,False
pAM,envelope,0.25,0.0,0.0,0.5833634992458522,0.1186868158777427,25,0.045419306184012,0.5386368778280544,0.6294754901960784,0.5807993966817496,0.9956046229025002,0.08406015305871728,0.9115444698437829,1.0796647759612175,False
pAM,envelope,0.75,0.5,0.5,0.5897586726998492,0.0867552389153508,25,0.0330578808446455,0.5556794871794871,0.6217952488687782,0.5807993966817496,0.9848085726707757,0.05847968051499286,0.9263288921557828,1.0432882531857686,False
pAM,envelope,0.75,0.75,0.75,0.6184766214177979,0.0835658364839774,25,0.0326123680241328,0.5853378582202111,0.6505625942684767,0.5807993966817496,0.9390805999268381,0.0522742972484429,0.8868063026783952,0.991354897175281,False
Di-MMLP,test,0.0,0.0,0.0,0.6225942684766214,0.0636860897828533,25,0.0244964177978883,0.5968156108597286,0.6458084464555053,0.6225942684766214,1.0,0.04095720753734389,0.9590427924626561,1.0409572075373439,False
Di-MMLP,test,0.0,0.25,0.25,0.6007088989441931,0.0819204032635783,25,0.0320392156862744,0.5673133484162897,0.6313917797888385,0.6225942684766214,1.0364325708690083,0.05839327760908852,0.9780392932599198,1.0948258484780968,False
Di-MMLP,test,0.0,0.5,0.5,0.6041327300150829,0.1086497354274342,25,0.0426536576168929,0.562698717948718,0.6480060331825038,0.6225942684766214,1.0305587456933138,0.07828804679246137,0.9522706989008525,1.1088467924857752,False
Di-MMLP,test,0.0,0.75,0.75,0.5554751131221719,0.1174146992811332,25,0.0447765837104072,0.5110354449472095,0.6005886123680241,0.6225942684766214,1.1208319756706853,0.09827133601055427,1.022560639660131,1.2191033116812395,False
Di-PAM,test,0.0,0.0,0.0,0.610211161387632,0.08994526930496,25,0.0344070512820512,0.5760463800904978,0.6448604826546003,0.610211161387632,1.0,0.05975478583461702,0.940245214165383,1.059754785834617,False
Di-PAM,test,0.0,0.25,0.25,0.5753393665158371,0.1187346297089288,25,0.0460001885369532,0.5280067873303167,0.6200071644042231,0.610211161387632,1.0606108271070915,0.09216831105821965,0.9684425160488719,1.1527791381653112,False
Di-PAM,test,0.0,0.5,0.5,0.5788989441930618,0.1126888213723019,25,0.0432452865761688,0.5361836349924586,0.6226742081447963,0.610211161387632,1.0540892629165475,0.08510049656804775,0.9689887663484997,1.1391897594845952,False
Di-PAM,test,0.0,0.75,0.75,0.5582805429864253,0.1139115911001882,25,0.0441593137254902,0.513569004524887,0.6018876319758674,0.610211161387632,1.093018857729508,0.09388245398024031,0.9991364037492676,1.1869013117097482,False
HealNet,test,0.0,0.0,0.0,0.6390950226244344,0.0803464864657138,25,0.0304598416289591,0.6081828808446456,0.6691025641025639,0.6390950226244344,1.0,0.050046140249631055,0.949953859750369,1.050046140249631,False
HealNet,test,0.0,0.25,0.25,0.6194720965309201,0.0830504515755717,25,0.0309771870286575,0.5881266968325791,0.6500810708898943,0.6390950226244344,1.0316768522801978,0.05430539209464036,0.9773714601855574,1.0859822443748381,False
HealNet,test,0.0,0.5,0.5,0.6031372549019608,0.0839411686697908,25,0.0311027526395173,0.5717790346907994,0.6339845399698341,0.6390950226244344,1.0596178853656097,0.05761371534511861,1.0020041700204911,1.1172316007107284,False
HealNet,test,0.0,0.75,0.75,0.5859577677224737,0.0889428600462487,25,0.0345165912518853,0.5513989441930618,0.6204321266968325,0.6390950226244344,1.0906844449020565,0.0682696736765751,1.0224147712254814,1.1589541185786316,False
KNN_MLP,test,0.0,0.0,0.0,0.634524886877828,0.0947709259342901,25,0.0361791101055807,0.5978695324283559,0.6702277526395174,0.634524886877828,1.0,0.0604652217999222,0.9395347782000778,1.0604652217999222,False
KNN_MLP,test,0.0,0.25,0.25,0.6058823529411764,0.0961694330764983,25,0.0363259803921568,0.5697224736048265,0.6423744343891402,0.634524886877828,1.0472740851381628,0.06679454346491176,0.980479541673251,1.1140686286030745,False
KNN_MLP,test,0.0,0.5,0.5,0.6061990950226244,0.0989260346547233,25,0.0366938159879336,0.5686647812971342,0.6420524132730014,0.634524886877828,1.046726879152049,0.06744169879923056,0.9792851803528184,1.1141685779512795,False
KNN_MLP,test,0.0,0.75,0.75,0.6207239819004524,0.0909807320145068,25,0.0350552413273001,0.5842986425339366,0.6544091251885369,0.634524886877828,1.0222335617436946,0.06118585766541318,0.9610477040782814,1.0834194194091078,False
VAE_MLP,test,0.0,0.0,0.0,0.6357466063348417,0.0858581773616424,25,0.0327845022624434,0.6025486425339367,0.6681176470588236,0.6357466063348417,1.0,0.0543724092128135,0.9456275907871865,1.0543724092128135,False
VAE_MLP,test,0.0,0.25,0.25,0.6176168929110105,0.0830919750039207,25,0.032399132730015,0.5826089743589744,0.6474072398190045,0.6357466063348417,1.0293543030184626,0.05698765307360598,0.9723666499448567,1.0863419560920686,False
VAE_MLP,test,0.0,0.5,0.5,0.5993815987933635,0.0624059289837221,25,0.0239377828054299,0.5751877828054298,0.6230633484162896,0.6357466063348417,1.060670877475528,0.04412265522301895,1.016548222252509,1.104793532698547,False
VAE_MLP,test,0.0,0.75,0.75,0.613529411764706,0.0848814860850885,25,0.0321334841628959,0.5807262443438914,0.6449932126696832,0.6357466063348417,1.0362121100376134,0.05727096432312684,0.9789411457144865,1.0934830743607402,False
ZI_MLP,test,0.0,0.0,0.0,0.634524886877828,0.0947709259342901,25,0.0365671191553544,0.5989068627450981,0.672041101055807,0.634524886877828,1.0,0.06115334749247037,0.9388466525075296,1.0611533474924704,False
ZI_MLP,test,0.0,0.25,0.25,0.6034690799396681,0.0820186310514011,25,0.0306506410256409,0.5730135746606335,0.6343148567119155,0.634524886877828,1.0514621344663835,0.05626213516569467,0.9951999993006888,1.1077242696320782,False
ZI_MLP,test,0.0,0.5,0.5,0.5929713423831071,0.0887944387116889,25,0.0340514705882352,0.5579788838612368,0.6260818250377073,0.634524886877828,1.0700768174187312,0.06519304664991266,1.0048837707688185,1.1352698640686438,False
ZI_MLP,test,0.0,0.75,0.75,0.6007993966817496,0.0985500599172766,25,0.0384181749622925,0.5646930618401207,0.6415294117647058,0.634524886877828,1.0561343609569953,0.07214813207823556,0.9839862288787597,1.1282824930352309,False
pAM,test,0.0,0.0,0.0,0.5807993966817496,0.1069346142267012,25,0.0401702488687781,0.5418273001508296,0.6221677978883859,0.5807993966817496,1.0,0.07430278043882832,0.9256972195611717,1.0743027804388283,False
pAM,test,0.0,0.25,0.25,0.5900603318250377,0.0944798209073751,25,0.0353851809954751,0.5549015837104072,0.6256719457013574,0.5807993966817496,0.9843051046752384,0.0627931758464616,0.9215119288287767,1.0470982805217,False
pAM,test,0.0,0.5,0.5,0.589291101055807,0.0868107067555171,25,0.0331702488687782,0.5551983408748115,0.6215388386123679,0.5807993966817496,0.9855899667263885,0.05878625904840251,0.926803707677986,1.044376225774791,False
pAM,test,0.0,0.75,0.75,0.5756259426847662,0.0893193081406538,25,0.034091628959276,0.541576923076923,0.6097601809954751,0.5807993966817496,1.0089875275128393,0.06351957307352052,0.9454679544393187,1.0725071005863598,False
Di-MMLP,train,0.0,0.0,0.0,0.6225942684766214,0.0636860897828533,25,0.0237792232277526,0.5977522624434389,0.6453107088989442,0.6225942684766214,,,,,True
Di-MMLP,train,0.25,0.0,0.25,0.6017194570135747,0.1108587815427622,25,0.0403533182503771,0.559510935143288,0.6402175716440422,0.6225942684766214,,,,,True
Di-MMLP,train,0.5,0.0,0.5,0.5917948717948718,0.095498578075603,25,0.0376427224736047,0.5543699095022625,0.6296553544494721,0.6225942684766214,,,,,True
Di-MMLP,train,0.75,0.0,0.75,0.6137858220211161,0.0867414299313947,25,0.0329654977375565,0.5826395173453998,0.6485705128205128,0.6225942684766214,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.610211161387632,0.08994526930496,25,0.0333112745098039,0.5770882352941176,0.6437107843137255,0.610211161387632,,,,,True
Di-PAM,train,0.25,0.0,0.25,0.5757466063348416,0.1059056064119881,25,0.0409777526395172,0.533670814479638,0.6156263197586725,0.610211161387632,,,,,True
Di-PAM,train,0.5,0.0,0.5,0.5850829562594269,0.110216090536957,25,0.0425213046757164,0.5431357466063348,0.6281783559577676,0.610211161387632,,,,,True
Di-PAM,train,0.75,0.0,0.75,0.5429864253393665,0.1249320172119668,25,0.0470997360482654,0.4941595022624434,0.5883589743589743,0.610211161387632,,,,,True
HealNet,train,0.0,0.0,0.0,0.6390950226244344,0.0803464864657138,25,0.0300742835595776,0.6076153846153847,0.66776395173454,0.6390950226244344,1.0,0.04938137838418499,0.950618621615815,1.049381378384185,False
HealNet,train,0.25,0.0,0.25,0.6642232277526395,0.1068561698302797,25,0.0406994720965308,0.6232024886877829,0.7046014328808446,0.6390950226244344,0.96216903583269,0.0628039773477631,0.8993650584849269,1.024973013180453,False
HealNet,train,0.5,0.0,0.5,0.6293514328808447,0.1124521636256932,25,0.0437117269984917,0.5871172699849171,0.6745407239819006,0.6390950226244344,1.015481953697934,0.07579484363182187,0.9396871100661122,1.091276797329756,False
HealNet,train,0.75,0.0,0.75,0.6087481146304675,0.1075558840675868,25,0.0415950226244343,0.5662251131221719,0.6494151583710407,0.6390950226244344,1.0498513379583747,0.07699612462697569,0.972855213331399,1.1268474625853504,False
KNN_MLP,train,0.0,0.0,0.0,0.634524886877828,0.0947709259342901,25,0.0367098416289592,0.5991542232277527,0.6725739064856712,0.634524886877828,1.0,0.06140668743737776,0.9385933125626222,1.0614066874373778,False
KNN_MLP,train,0.25,0.0,0.25,0.6292760180995476,0.1019407223986594,25,0.0398010935143287,0.5902439668174962,0.6698461538461538,0.634524886877828,1.0083411231753792,0.0680827591879094,0.9402583639874698,1.0764238823632886,False
KNN_MLP,train,0.5,0.0,0.5,0.6061538461538462,0.1140359295016067,25,0.0443855580693816,0.5613552036199094,0.6501263197586726,0.634524886877828,1.0468050164228127,0.08270852205307966,0.964096494369733,1.1295135384758923,False
KNN_MLP,train,0.75,0.0,0.75,0.6047511312217195,0.113018900824835,25,0.0438659502262442,0.5593280542986425,0.6470599547511311,0.634524886877828,1.0492330714552935,0.08205887273844459,0.967174198716849,1.1312919441937381,False
VAE_MLP,train,0.0,0.0,0.0,0.6357466063348417,0.0858581773616424,25,0.0325527903469079,0.602895173453997,0.6680007541478129,0.6357466063348417,1.0,0.053967380772284246,0.9460326192277158,1.0539673807722842,False
VAE_MLP,train,0.25,0.0,0.25,0.619577677224736,0.1143874231072573,25,0.0450848416289592,0.5727575414781297,0.6629272247360483,0.6357466063348417,1.0260966940941625,0.08052564641865145,0.945571047675511,1.106622340512814,False
VAE_MLP,train,0.5,0.0,0.5,0.6256711915535444,0.1139278914583648,25,0.0432978883861236,0.5794709653092007,0.666066742081448,0.6357466063348417,1.0161033701364448,0.07554455204187849,0.9405588180945663,1.0916479221783233,False
VAE_MLP,train,0.75,0.0,0.75,0.6093514328808446,0.1124902220050717,25,0.0423574660633483,0.5654856711915536,0.6502006033182504,0.6357466063348417,1.0433168316831685,0.07794131838719287,0.9653755132959756,1.1212581500703613,False
ZI_MLP,train,0.0,0.0,0.0,0.634524886877828,0.0947709259342901,25,0.0358073152337858,0.5989656862745099,0.6705803167420815,0.634524886877828,1.0,0.0598066883780628,0.9401933116219372,1.0598066883780628,False
ZI_MLP,train,0.25,0.0,0.25,0.6361387631975867,0.1057015733184145,25,0.0391310331825038,0.5981836349924585,0.6764457013574662,0.634524886877828,0.9974630121396055,0.0653789829913407,0.9320840291482648,1.0628419951309462,False
ZI_MLP,train,0.5,0.0,0.5,0.6332126696832578,0.1091966753944145,25,0.0412584841628959,0.5901383861236802,0.6726553544494721,0.634524886877828,1.0020723167071603,0.06984321729661391,0.9322290994105464,1.0719155340037743,False
ZI_MLP,train,0.75,0.0,0.75,0.6148717948717948,0.0939620383815673,25,0.0351310331825037,0.5794996229260936,0.6497616892911011,0.634524886877828,1.031962910268361,0.06253471489241424,0.9694281953759467,1.0944976251607752,False
pAM,train,0.0,0.0,0.0,0.5807993966817496,0.1069346142267012,25,0.0400767345399697,0.5400124434389141,0.6201659125188537,0.5807993966817496,1.0,0.07411698703588177,0.9258830129641182,1.0741169870358818,False
pAM,train,0.25,0.0,0.25,0.5833634992458522,0.1186868158777427,25,0.0455427978883861,0.5373280542986425,0.6284136500754147,0.5807993966817496,0.9956046229025002,0.08430806029434357,0.9112965626081566,1.0799126831968437,False
pAM,train,0.5,0.0,0.5,0.5574811463046757,0.10643753353874,25,0.0416500754147812,0.51839592760181,0.6016960784313725,0.5807993966817496,1.041827872622494,0.08412096888442377,0.9577069037380703,1.1259488415069179,False
pAM,train,0.75,0.0,0.75,0.5578582202111614,0.0972030099480567,25,0.0361892911010558,0.5239027149321266,0.5962812971342383,0.5807993966817496,1.041123668415076,0.07222497911222159,0.9688986893028544,1.1133486475272976,False
