outer_fold,inner_fold,hp_name,batch_size,learning_rate,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,smil_e_alpha,smil_e_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,6,0.334900622566541,0.752339780330658,0.6363636363636365,0.6955766860572133,0.6,0.0,0.0,0.0,0.0,0.334900622566541,0.13721427197257677,0.12549835567673048,0.5670769678221809,0.6045148173967997,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,7,0.2987789975272285,0.805062472820282,0.6284584980237155,0.691537279344664,0.5777777777777777,0.0,0.0,0.0,0.0,0.2987789975272285,0.10430079450209935,0.09233286562893125,0.570487896601359,0.6263048317697313,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,8,0.2573934561676449,0.8309727907180786,0.6264822134387351,0.6904508640627149,0.5777777777777777,0.0,0.0,0.0,0.0,0.2573934561676449,0.08226789782444636,0.07009016846617062,0.5730385780334473,0.644734521706899,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,9,0.23098518368270662,0.8423636754353842,0.6264822134387351,0.6929758703378679,0.6,0.0,0.0,0.0,0.0,0.23098518368270662,0.07210451778438356,0.05977218453254965,0.5747022363874648,0.658531023396386,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,10,0.20762609938780466,0.8715487420558929,0.6324110671936758,0.6946690783329702,0.5777777777777777,0.0,0.0,0.0,0.0,0.20762609938780466,0.06333988863560888,0.050878532230854034,0.576104011800554,0.6700317131148444,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,11,0.18799514406257206,0.8974745472272238,0.6383399209486167,0.6957857474591618,0.5777777777777777,0.0,0.0,0.0,0.0,0.18799514406257206,0.05529226942194833,0.042665438105662666,0.5775756902164884,0.6851075291633606,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,12,0.16623988582028282,0.9161451458930969,0.6442687747035573,0.6995978392575235,0.5777777777777777,0.0,0.0,0.0,0.0,0.16623988582028282,0.05115548831721147,0.03838560233513514,0.5785930885208977,0.69839565621482,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,13,0.15231391125255161,0.9511613547801971,0.6383399209486166,0.6905301335078956,0.6,0.0,0.0,0.0,0.0,0.15231391125255161,0.04655182361602783,0.033617107197642326,0.5796080165439181,0.7138636973169115,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,14,0.13729860219690534,0.9547868470350901,0.6383399209486166,0.6904190952961708,0.6,0.0,0.0,0.0,0.0,0.13729860219690534,0.042745461894406214,0.02969210294799672,0.5805999702877469,0.7247358825471666,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,15,0.13267674214310116,0.958979328473409,0.6422924901185771,0.6922682927975423,0.5777777777777777,0.0,0.0,0.0,0.0,0.13267674214310116,0.04119697026908398,0.028063112869858742,0.580827898449368,0.7325578795539008,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,0.12360865539974636,0.9716051816940308,0.6422924901185771,0.6920984016665528,0.5777777777777777,0.0,0.0,0.0,0.0,0.12360865539974636,0.03889619559049606,0.025680989647905033,0.581031964884864,0.7404886285463969,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,17,0.11433249877558814,0.9802730679512024,0.6462450592885376,0.6964833886602354,0.5777777777777777,0.0,0.0,0.0,0.0,0.11433249877558814,0.03806725889444351,0.024772355126010046,0.5816842118899027,0.7478061583307054,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,18,0.11260035468472375,0.982747475306193,0.650197628458498,0.7037590582053894,0.5555555555555556,0.0,0.0,0.0,0.0,0.11260035468472375,0.03692217150496112,0.023537293386956055,0.5818051828278435,0.7566826542218527,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,19,0.10142351107464896,0.9961043099562327,0.650197628458498,0.6978302044504487,0.5555555555555556,0.0,0.0,0.0,0.0,0.10142351107464896,0.0346569222294622,0.021180784640212853,0.5824887487623427,0.7651250693533156,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,20,0.09784143335289425,1.0005519191424053,0.6462450592885375,0.6951669257002134,0.5555555555555556,0.0,0.0,0.0,0.0,0.09784143335289425,0.03407192354400953,0.02055840090745025,0.582134915722741,0.7692174249225192,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,21,0.09491869972811805,1.009040206670761,0.6462450592885375,0.6951669257002134,0.5555555555555556,0.0,0.0,0.0,0.0,0.09491869972811805,0.03394212242629793,0.020378740607864328,0.5826977358924018,0.7736404604381986,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,22,0.09735670189062755,1.013110876083374,0.6482213438735178,0.6959419392629508,0.5555555555555556,0.0,0.0,0.0,0.0,0.09735670189062755,0.03240883660813173,0.018788864318695333,0.583146505885654,0.7788507541020712,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,23,0.0870321500632498,1.0184252262115479,0.650197628458498,0.697171695643936,0.5555555555555556,0.0,0.0,0.0,0.0,0.0870321500632498,0.033062348142266273,0.019412930123507977,0.5829607115851508,0.7819811304410299,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,24,0.09103833056158489,1.0247715314229329,0.650197628458498,0.697171695643936,0.5555555555555556,0.0,0.0,0.0,0.0,0.09103833056158489,0.03208138938579294,0.01837541763153341,0.5834210051430596,0.7871761984295316,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,25,0.08428855737050374,1.0286662578582764,0.650197628458498,0.697171695643936,0.5555555555555556,0.0,0.0,0.0,0.0,0.08428855737050374,0.031229550225867167,0.017477586761944823,0.5833029945691427,0.791893376244439,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,26,0.08495670474237865,1.0317391554514568,0.650197628458498,0.697171695643936,0.5555555555555556,0.0,0.0,0.0,0.0,0.08495670474237865,0.030605097611745197,0.01681199794014295,0.5836266941494412,0.7956833177142673,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,27,0.08107382638586892,1.0351373155911763,0.650197628458498,0.697171695643936,0.5555555555555556,0.0,0.0,0.0,0.0,0.08107382638586892,0.030673039249247976,0.016865444266133837,0.5835386647118462,0.79722089237637,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,28,0.07784550305869845,1.039102017879486,0.6482213438735178,0.6956461426309688,0.5555555555555556,0.0,0.0,0.0,0.0,0.07784550305869845,0.030122394983967144,0.016288035031821992,0.5836043225394355,0.7998317281405131,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,29,0.0803580093714926,1.0421760280927022,0.6482213438735178,0.6956461426309688,0.5555555555555556,0.0,0.0,0.0,0.0,0.0803580093714926,0.02979148303469022,0.015943570528179407,0.5835898386107551,0.8012014826138815,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,30,0.08034985098573896,1.0452159643173218,0.650197628458498,0.6964695945413772,0.5555555555555556,0.0,0.0,0.0,0.0,0.08034985098573896,0.029610136730803385,0.01575120993786388,0.5834755632612441,0.802417172325982,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,31,0.08026494251357184,1.0485364198684692,0.650197628458498,0.6964695945413772,0.5555555555555556,0.0,0.0,0.0,0.0,0.08026494251357184,0.02925439178943634,0.01535552895317475,0.5839923686451383,0.8058939311239455,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,32,0.08364689184559716,1.0495675802230835,0.6521739130434783,0.697672550375713,0.5555555555555556,0.0,0.0,0.0,0.0,0.08364689184559716,0.02897017966541979,0.0150576691246695,0.5839150680436028,0.8073360191451179,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,33,0.07861929055717257,1.0513042012850444,0.6521739130434783,0.697672550375713,0.5555555555555556,0.0,0.0,0.0,0.0,0.07861929055717257,0.028829355620675616,0.01490064493070046,0.5838948554462857,0.808976239628262,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,34,0.07956288423803118,1.0524049401283264,0.6521739130434783,0.697672550375713,0.5555555555555556,0.0,0.0,0.0,0.0,0.07956288423803118,0.02910586798356639,0.01516606193035841,0.5840099189016554,0.8099707365036011,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,35,0.0783644893931018,1.0542053977648418,0.6521739130434783,0.697672550375713,0.5555555555555556,0.0,0.0,0.0,0.0,0.0783644893931018,0.028737120951215427,0.014792371437781386,0.5840527216593424,0.810422248310513,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,36,0.0732334674232536,1.0560656587282817,0.6521739130434783,0.697672550375713,0.5555555555555556,0.0,0.0,0.0,0.0,0.0732334674232536,0.029132068778077762,0.015178667226185402,0.5840146475368075,0.8113255434566073,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,37,0.0754600241780281,1.0570014119148254,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.0754600241780281,0.02851702438460456,0.014552953083895974,0.5838864379458957,0.8125207755300734,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,38,0.07572997858126958,1.0577562650044758,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07572997858126958,0.02820246997806761,0.014216594501501985,0.5840456287066141,0.8145419491661919,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,39,0.06938221843706237,1.0589455763498943,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06938221843706237,0.028134450316429138,0.014141239639785554,0.5843384332127042,0.8149826526641846,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,40,0.07574885793858105,1.0598467191060383,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07574885793858105,0.028070168776644602,0.014078406772265831,0.5840374363793267,0.8151388102107577,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,41,0.07021533573667209,1.0607833464940388,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07021533573667209,0.02824603911075327,0.01424218812543485,0.5840458075205485,0.8163393603430854,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,42,0.07100711597336663,1.0616618394851685,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07100711597336663,0.02833843707210488,0.014340489947547516,0.583930770556132,0.8158640397919549,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,43,0.0719749956495232,1.0624497731526692,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.0719749956495232,0.028389083842436474,0.01437112306141191,0.5843553675545586,0.8174407217237685,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,44,0.06930377955238025,1.0626681645711262,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06930377955238025,0.028124138092001278,0.014095138603200516,0.5844944649272494,0.8184054825041029,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,45,0.07427454077535206,1.0630982915560405,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07427454077535206,0.028156746385826006,0.014152390571931997,0.5839946733580695,0.8164409200350443,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,46,0.0709609401722749,1.0637225111325581,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.0709609401722749,0.028225535940792825,0.014191977214068174,0.584447079234653,0.8189088039928012,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,47,0.07087087589833471,1.0642730196317036,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07087087589833471,0.02820099973016315,0.014185589479489459,0.5841884215672811,0.8173526128133138,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,48,0.07189366511172718,1.0647350748380024,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07189366511172718,0.027700572998987302,0.0136711489305728,0.5844148596127828,0.8185276124212477,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,49,0.07266659951872295,1.0652072429656982,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07266659951872295,0.027653651518954173,0.013604329485032294,0.5846251712905036,0.8203070097499423,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,50,0.07120140434967147,1.0654067397117615,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07120140434967147,0.02781018055975437,0.013772125718080334,0.5841608246167501,0.8196446895599365,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,51,0.06665417924523354,1.0657111008961995,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06665417924523354,0.02822852424449391,0.014198314915928576,0.5841754741138883,0.8188454641236199,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,52,0.06746292486786842,1.06598565975825,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06746292486786842,0.02770796563062403,0.013679914124723937,0.5840807557106018,0.8187244004673428,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,53,0.06906785981522666,1.0663450757662456,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06906785981522666,0.027719469947947398,0.013683007409175238,0.5844311581717597,0.8192150923940871,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,54,0.06809042476945454,1.0666866302490234,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06809042476945454,0.02781325351032946,0.01375166823466619,0.5846563246515062,0.8215022418234084,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,55,0.07093641658624013,1.0669851303100586,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07093641658624013,0.027824352598852582,0.013769036624580622,0.5843677123387655,0.8211639391051399,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,56,0.06903028446767065,1.067200501759847,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.06903028446767065,0.027681207698252466,0.013627579797887139,0.5844806631406149,0.8208821680810716,22,global,0.0
2,1,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,16,5e-05,64,64,4,0.2,0.01,0.01,lr5e-05_bs16_lat64_pri64_heads4_drop0p2_alpha0p01_beta0p01_trmiss0_trlocglobal,57,0.07218338673313458,1.0673311948776245,0.6541501976284585,0.6983219411852868,0.5555555555555556,0.0,0.0,0.0,0.0,0.07218338673313458,0.027808458647794194,0.013762796142448982,0.5842924846543206,0.8202737834718492,22,global,0.0
2,1,lr1e-04_bs16_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,16,0.0001,32,32,4,0.1,0.01,0.01,lr1e-04_bs16_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,1,0.6200937297609117,0.7248479326566061,0.5237154150197628,0.6147670809260969,0.4888888888888889,0.0,0.0,0.0,0.0,0.6200937297609117,0.5927043590280745,0.5815421508418189,0.5355841053856744,0.5806355675061544,22,global,0.0
2,1,lr1e-04_bs16_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,16,0.0001,32,32,4,0.1,0.01,0.01,lr1e-04_bs16_lat32_pri32_heads4_drop0p1_alpha0p01_beta0p01_trmiss0_trlocglobal,2,0.5362951027022468,0.706479569276174,0.5691699604743083,0.6704974027859668,0.5333333333333333,0.0,0.0,0.0,0.0,0.5362951027022468,0.3745722886588838,0.3631855961349275,0.5537020497851901,0.5849670834011502,22,global,0.0
