outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,train_cindex,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,1,0.7607975900173187,0.7947351336479187,0.3333333333333333,0.6352030685364018,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7607975900173187,0.7967604398727417,0.7823139727115631,2.033407211303711,1.2413074374198914,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,2,0.7187720537185669,0.8015466332435608,0.28888888888888886,0.6087480420813753,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7187720537185669,0.7711915969848633,0.756787896156311,2.035926580429077,1.2367783188819885,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,3,0.7773754894733429,0.8074522614479065,0.28888888888888886,0.6087480420813753,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7773754894733429,0.7483766973018646,0.7340721487998962,2.0401618480682373,1.226436734199524,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,4,0.7359780669212341,0.8118053674697876,0.2666666666666666,0.6028557861891195,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7359780669212341,0.7294468581676483,0.7152412533760071,2.0446912050247192,1.2160892486572266,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,5,0.6794538199901581,0.8153513073921204,0.2666666666666666,0.6028557861891195,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6794538199901581,0.7124439179897308,0.6983050107955933,2.0498127937316895,1.2089065313339233,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,6,0.7383320927619934,0.819038450717926,0.28888888888888886,0.6107922941256274,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7383320927619934,0.6963689029216766,0.6822952926158905,2.0553512573242188,1.2018278241157532,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,7,0.6520421504974365,0.8230473399162292,0.28888888888888886,0.6107922941256274,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6520421504974365,0.681087464094162,0.667064368724823,2.061099886894226,1.1962022185325623,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,8,0.6738738417625427,0.8278049230575562,0.28888888888888886,0.6107922941256274,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6738738417625427,0.6668102741241455,0.6528248190879822,2.06768000125885,1.1917792558670044,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,9,0.7231634259223938,0.8327063918113708,0.3111111111111111,0.6187288020621355,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7231634259223938,0.6527975499629974,0.638832151889801,2.075449228286743,1.1889950037002563,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,10,0.6964904963970184,0.835882306098938,0.28888888888888886,0.56317324650658,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6964904963970184,0.6380435824394226,0.6240848898887634,2.08411180973053,1.187456727027893,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,11,0.6984018385410309,0.8391293287277222,0.28888888888888886,0.56317324650658,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.6984018385410309,0.6236346662044525,0.609666645526886,2.094142436981201,1.1873890161514282,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,12,0.7694770395755768,0.8421688675880432,0.28888888888888886,0.56317324650658,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7694770395755768,0.6100444197654724,0.5960510075092316,2.1051965951919556,1.1888209581375122,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,13,0.7208520770072937,0.844603419303894,0.26666666666666666,0.5571126404459739,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7208520770072937,0.597416490316391,0.5833754539489746,2.1167420148849487,1.1924296617507935,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,14,0.7814256250858307,0.8464392423629761,0.26666666666666666,0.5571126404459739,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7814256250858307,0.5854924023151398,0.5713892579078674,2.1286009550094604,1.1974543929100037,,,,,,55602,global,0.66
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss66_trlocglobal,15,0.7242342531681061,0.8476892709732056,0.26666666666666666,0.5571126404459739,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7242342531681061,0.5747941136360168,0.5606330037117004,2.1397929191589355,1.202133595943451,,,,,,55602,global,0.66
