outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,1,2.1409119367599487,0.7338664134343466,0.39915966386554624,0.5501716135741233,0.4222222222222222,0.7249089181423187,0.7292080372571945,1.3521178911129634,0.5958599088092645,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,2,2.1137556036313376,0.7550464073816935,0.434873949579832,0.5722283945262837,0.4888888888888889,0.6992543339729309,0.7517940253019333,1.302967791755994,0.5899378980199496,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,3,2.0113521615664163,0.7697493632634481,0.42016806722689076,0.5675368178051378,0.4666666666666667,0.6928337216377258,0.6861148675282797,1.2778774152199428,0.4735988701383273,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,4,1.8914349675178528,0.7848939895629883,0.4201680672268908,0.5759583370921577,0.4888888888888889,0.671097606420517,0.6858408898115158,1.1617472469806671,0.4384680713216464,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,5,1.897113839785258,0.7912097175916036,0.42436974789915966,0.5798013712376442,0.4888888888888889,0.6685514201720556,0.6926378905773163,1.1598750601212184,0.4460088051855564,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,6,1.7880355616410573,0.7932841777801514,0.42436974789915966,0.5794979816835604,0.5333333333333333,0.6500811825195948,0.6459903145829836,1.09812297920386,0.43922271952033043,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,7,1.8386604289213817,0.7814154624938965,0.42436974789915966,0.574552551426195,0.4888888888888889,0.6562078793843588,0.6707807630300522,1.1250010952353477,0.42878591269254684,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,8,1.8093642095724742,0.7810202638308207,0.4264705882352941,0.5777232971009246,0.5111111111111111,0.636739989121755,0.6595261991024017,1.0997874488433201,0.5005051965514818,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,9,1.7726202408472698,0.7819621364275614,0.4453781512605042,0.5872436589496735,0.5111111111111111,0.6314680973688761,0.6720726986726125,1.061725839972496,0.3882172219455242,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,10,1.7137498756249745,0.7836004892985026,0.4243697478991597,0.566696075332784,0.4888888888888889,0.632670616110166,0.6526685307423273,1.0178625931342442,0.4321875733633836,22,global,0.8
