outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,smil_e_alpha,smil_e_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,11,0.6374565164248148,0.7051034569740295,0.5375494071146245,0.5377093735063833,0.5111111111111111,0.0,0.0,0.0,0.0,0.6374565164248148,0.6876901123258803,0.6734966370794508,0.8890516625510322,0.5302968886163499,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,12,0.6410881082216898,0.6986182530721029,0.616600790513834,0.5918590006185913,0.5333333333333333,0.0,0.0,0.0,0.0,0.6410881082216898,0.6980583998892043,0.6845451460944282,0.8357114328278435,0.5156134929921892,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,13,0.6600900424851311,0.6986605326334635,0.5988142292490118,0.5695186568354221,0.5333333333333333,0.0,0.0,0.0,0.0,0.6600900424851311,0.6675308214293586,0.6538246207767062,0.852436343828837,0.5181850658522712,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,14,0.6352689862251282,0.6944339076677958,0.6146245059288538,0.5797051435051642,0.5333333333333333,0.0,0.0,0.0,0.0,0.6352689862251282,0.6721706125471327,0.6583636138174269,0.8594157298405966,0.5212842490937974,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,15,0.6296100484000312,0.6898161768913269,0.6679841897233201,0.6177045750090616,0.5333333333333333,0.0,0.0,0.0,0.0,0.6296100484000312,0.6861534979608324,0.6719789902369181,0.8918629089991251,0.5255884461932712,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,0.6406006945504082,0.6973446607589722,0.5711462450592886,0.5449669758541594,0.5333333333333333,0.0,0.0,0.0,0.0,0.6406006945504082,0.6495665113131205,0.6354667478137546,0.884654356373681,0.5253210928705003,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,17,0.6330517795350816,0.6977143088976542,0.575098814229249,0.5672422243296068,0.5777777777777777,0.0,0.0,0.0,0.0,0.6330517795350816,0.6582557227876451,0.6442439158757528,0.8808571696281433,0.5203234685791863,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,18,0.650276329782274,0.6939840515454611,0.5909090909090909,0.5596955018719767,0.6,0.0,0.0,0.0,0.0,0.650276329782274,0.652427958117591,0.6387385990884569,0.8565188712543912,0.5124167932404412,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,19,0.6438864337073432,0.6863547960917155,0.6640316205533596,0.6402125683032786,0.5777777777777777,0.0,0.0,0.0,0.0,0.6438864337073432,0.639848702483707,0.6256834599706862,0.890107704533471,0.5264160500632392,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,20,0.6168490515814887,0.6901449958483378,0.6185770750988142,0.5772729927069268,0.5777777777777777,0.0,0.0,0.0,0.0,0.6168490515814887,0.6643505228890313,0.650032467312283,0.9058325290679932,0.5259735584259033,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,21,0.6359877189000448,0.6872981389363607,0.6047430830039525,0.5746946904065224,0.5777777777777777,0.0,0.0,0.0,0.0,0.6359877189000448,0.6239878866407607,0.6102253397305807,0.8650065329339769,0.5112491779857211,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,22,0.6222262051370409,0.6811568935712179,0.6857707509881422,0.6382575360992832,0.6,0.0,0.0,0.0,0.0,0.6222262051370409,0.6454655859205458,0.6312522424591912,0.9002754886945089,0.5210587448543973,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,23,0.6287459267510308,0.692380964756012,0.5830039525691699,0.5657684413436783,0.5777777777777777,0.0,0.0,0.0,0.0,0.6287459267510308,0.6227616800202264,0.6085068583488464,0.90334595574273,0.5221359067493014,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,24,0.6242453389697604,0.6745037833849589,0.6996047430830039,0.6509616945226585,0.6,0.0,0.0,0.0,0.0,0.6242453389697604,0.6078695389959548,0.5934206710921394,0.915769014093611,0.5291183524661593,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,25,0.6073643896314833,0.6874879797299703,0.6284584980237155,0.5830074549252637,0.6222222222222222,0.0,0.0,0.0,0.0,0.6073643896314833,0.617927094300588,0.6028204560279846,0.9723971022499932,0.5382663541369967,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,26,0.6188436349232992,0.6775782505671183,0.658102766798419,0.6242326496201198,0.6666666666666666,0.0,0.0,0.0,0.0,0.6188436349232992,0.6097843249638876,0.5952037705315484,0.9295706020461189,0.5284844835599264,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,27,0.5916943748792013,0.6739788055419922,0.6719367588932806,0.6320713098038444,0.6222222222222222,0.0,0.0,0.0,0.0,0.5916943748792013,0.5900032718976339,0.5756032864252726,0.9144043193923103,0.5255942675802443,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,28,0.613161649968889,0.6704237262407938,0.6640316205533597,0.6177176596469559,0.6888888888888889,0.0,0.0,0.0,0.0,0.613161649968889,0.5960551632775201,0.5811258355776469,0.9600575764973959,0.5328740543789334,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,29,0.6043833163049486,0.6731863617897034,0.6561264822134387,0.6178830393504681,0.6,0.0,0.0,0.0,0.0,0.6043833163049486,0.5854349003897773,0.5707438124550713,0.9422206282615662,0.5268890923923917,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,30,0.5927955971823798,0.6756659944852194,0.6521739130434783,0.6134762330682156,0.6,0.0,0.0,0.0,0.0,0.5927955971823798,0.5765445431073507,0.5612232949998643,0.9976533783806695,0.5344705382982889,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,31,0.5948885811699761,0.672427217165629,0.6422924901185771,0.6333620549477342,0.6,0.0,0.0,0.0,0.0,0.5948885811699761,0.5743154552247789,0.5597395367092557,0.933780120478736,0.5238112674819099,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,32,0.5970246858066983,0.6664979855219523,0.6956521739130436,0.6452098446836108,0.6,0.0,0.0,0.0,0.0,0.5970246858066983,0.5552290015750461,0.5402481092347039,0.968680653307173,0.5294093257851071,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,33,0.5807972318596311,0.6751350164413452,0.6561264822134387,0.6192596361385182,0.6,0.0,0.0,0.0,0.0,0.5807972318596311,0.5582920710245768,0.5433776577313741,0.9628543323940701,0.5285867320166694,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,34,0.5712927182515463,0.6614959836006165,0.6936758893280632,0.645162848645456,0.6666666666666666,0.0,0.0,0.0,0.0,0.5712927182515463,0.5506877170668708,0.5356357130739424,0.9703155424859788,0.5348838965098063,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,35,0.5869505405426025,0.6632030010223389,0.6600790513833992,0.6598027279260192,0.6,0.0,0.0,0.0,0.0,0.5869505405426025,0.5561279455820719,0.5414919323391385,0.9420856303638883,0.5215144389205508,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,36,0.5719511641396416,0.6597825884819031,0.6936758893280632,0.6449134417452352,0.6,0.0,0.0,0.0,0.0,0.5719511641396416,0.5182959967189364,0.5030813548300002,0.9854656192991469,0.5359982252120972,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,37,0.5655921035342746,0.6580671072006226,0.6936758893280632,0.6722994747273034,0.6444444444444445,0.0,0.0,0.0,0.0,0.5655921035342746,0.5166816446516249,0.5014387137360043,0.9878870248794556,0.5364074640803866,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,38,0.5437974664900038,0.6611506144205729,0.6719367588932806,0.6788874398783715,0.6222222222222222,0.0,0.0,0.0,0.0,0.5437974664900038,0.546960410144594,0.5315210653675927,1.0051848159896002,0.5387504564391242,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,39,0.563047382566664,0.6655019124348959,0.6660079051383399,0.628957901425376,0.6,0.0,0.0,0.0,0.0,0.563047382566664,0.49674029151598614,0.48134827613830566,1.0023957093556721,0.5368064045906067,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,2,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri2_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,40,0.5544119841522641,0.6651798884073893,0.6106719367588933,0.6177737317148256,0.6,0.0,0.0,0.0,0.0,0.5544119841522641,0.4906902545028263,0.4751669234699673,1.0100107656584845,0.5423219270176358,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,1,0.6686517000198364,0.7365880608558655,0.5197628458498024,0.5780150582882494,0.5111111111111111,0.0,0.0,0.0,0.0,0.6686517000198364,0.7272419730822245,0.7006583015124003,1.7521549198362563,0.9062117205725776,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,2,0.6673317088021172,0.7351671655972799,0.5513833992094861,0.579104962160453,0.5111111111111111,0.0,0.0,0.0,0.0,0.6673317088021172,0.6893174449602762,0.662268320719401,1.7779254515965779,0.9269863565762838,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,3,0.6529722346199883,0.7333484292030334,0.5395256916996047,0.5845826050976041,0.5111111111111111,0.0,0.0,0.0,0.0,0.6529722346199883,0.7132716576258341,0.68614219294654,1.797880106502109,0.9150667521688673,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,4,0.6794136696391635,0.7199974457422892,0.6521739130434783,0.720299590589787,0.5111111111111111,0.0,0.0,0.0,0.0,0.6794136696391635,0.7016424602932401,0.675152858098348,1.7486575841903687,0.9003026949034797,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,5,0.6729289425743951,0.7487365007400513,0.458498023715415,0.5290574574044832,0.5111111111111111,0.0,0.0,0.0,0.0,0.6729289425743951,0.7028703557120429,0.6766761872503493,1.7279503875308566,0.8914668361345927,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,6,0.6403854820463393,0.748725414276123,0.48221343873517786,0.4940817446772078,0.5111111111111111,0.0,0.0,0.0,0.0,0.6403854820463393,0.7205829752816094,0.6917368902100457,1.9299556414286296,0.9546539452340868,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,7,0.6574597921636369,0.7324188351631165,0.5889328063241106,0.6809553622102441,0.5111111111111111,0.0,0.0,0.0,0.0,0.6574597921636369,0.7013215886221992,0.6732936104138693,1.8610769642723932,0.9417211876975166,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,8,0.6719852884610494,0.743260939915975,0.5454545454545455,0.6373706846694488,0.5111111111111111,0.0,0.0,0.0,0.0,0.6719852884610494,0.6874423689312406,0.6605031689008077,1.790224273999532,0.9036959873305427,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,9,0.6630620890193515,0.7501763900121053,0.5237154150197628,0.5174127699874798,0.5111111111111111,0.0,0.0,0.0,0.0,0.6630620890193515,0.696545938650767,0.666559894879659,2.023794333140055,0.9748096929656135,4,global,0.6
1,1,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,16,1e-05,0.0001,4,4,1,0.2,0.01,0.01,lr1e-05_bs16_lat4_pri4_heads1_drop0p2_alpha0p01_beta0p01__wd1e-04trmiss60_trlocglobal,10,0.6589760449197557,0.746403694152832,0.5118577075098814,0.5036950620198802,0.5111111111111111,0.0,0.0,0.0,0.0,0.6589760449197557,0.6764348149299622,0.6494912902514139,1.7926486995485094,0.9017033908102248,4,global,0.6
