model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc
SMILe,both,0.66,0.33,,0.48710303030303026,0.1345512798929134,125,0.0242612121212121,0.46367393939393936,0.5121963636363636,
SMILe,both,0.66,0.66,,0.4574060606060606,0.13534063102626598,125,0.023503939393939383,0.43350242424242424,0.480510303030303,
VAE_MLP,both,0.0,0.0,,0.5409454545454545,0.1474777906906691,125,0.02512969696969697,0.5164084848484849,0.5666678787878788,
VAE_MLP,both,0.0,0.33,,0.5338909090909091,0.14030968275093939,125,0.02385818181818178,0.5095478787878788,0.5572642424242423,
VAE_MLP,both,0.0,0.66,,0.47915151515151516,0.14281398805681286,125,0.02522666666666662,0.4535490909090909,0.5040024242424241,
VAE_MLP,both,0.33,0.0,,0.5328484848484848,0.14920844297081617,125,0.025748787878787982,0.50698,0.558477575757576,
VAE_MLP,both,0.33,0.33,,0.49536969696969696,0.14913009204651476,125,0.026001515151515137,0.46971818181818187,0.5217212121212121,
VAE_MLP,both,0.33,0.66,,0.4839515151515151,0.1463250993064635,125,0.025930909090909005,0.45808181818181826,0.5099436363636363,
VAE_MLP,both,0.66,0.0,,0.5054787878787877,0.1372350218705879,125,0.02468242424242431,0.48074606060606057,0.5301109090909092,
VAE_MLP,both,0.66,0.33,,0.4896242424242423,0.13686843894222941,125,0.02456,0.46506303030303026,0.5141830303030303,
VAE_MLP,both,0.66,0.66,,0.4432,0.15298064678328993,125,0.026511515151515147,0.41662969696969687,0.46965272727272717,
ZI_MLP,both,0.0,0.0,,0.5511999999999999,0.15107062062181278,125,0.02660787878787879,0.5247012121212121,0.5779169696969697,
ZI_MLP,both,0.0,0.33,,0.5292121212121212,0.13940530787930888,125,0.02432757575757577,0.5055024242424242,0.5541575757575757,
ZI_MLP,both,0.0,0.66,,0.4810909090909091,0.15341255743521953,125,0.027214545454545408,0.4547369696969697,0.5091660606060605,
ZI_MLP,both,0.33,0.0,,0.5112969696969697,0.14486857368149483,125,0.024633939393939402,0.4874163636363637,0.5366842424242425,
ZI_MLP,both,0.33,0.33,,0.4811878787878787,0.1445876209832359,125,0.025625151515151434,0.4560236363636364,0.5072739393939393,
ZI_MLP,both,0.33,0.66,,0.45684848484848495,0.15264650923586562,125,0.026233939393939393,0.43022424242424245,0.48269212121212124,
ZI_MLP,both,0.66,0.0,,0.49626666666666663,0.13633655427824706,125,0.022996363636363648,0.4734515151515152,0.5194442424242425,
ZI_MLP,both,0.66,0.33,,0.4870545454545454,0.143659178805961,125,0.024681515151515176,0.46253999999999995,0.5119030303030303,
ZI_MLP,both,0.66,0.66,,0.46123636363636367,0.13704202711363606,125,0.023700909090909134,0.4370169696969696,0.4844187878787879,
pAM,both,0.0,0.0,,0.5510303030303031,0.14340328210388703,125,0.024448787878787848,0.5266181818181819,0.5755157575757576,
pAM,both,0.0,0.33,,0.5210181818181817,0.13924284386148572,125,0.02376030303030302,0.49730484848484846,0.5448254545454545,
pAM,both,0.0,0.66,,0.48843636363636367,0.1475635150210654,125,0.02484424242424238,0.4631157575757575,0.5128042424242423,
pAM,both,0.33,0.0,,0.5165818181818183,0.14091070748187154,125,0.02382060606060607,0.49389030303030307,0.5415315151515152,
pAM,both,0.33,0.33,,0.47827878787878786,0.14601286622010362,125,0.025346363636363556,0.45359939393939397,0.5042921212121211,
pAM,both,0.33,0.66,,0.4730181818181818,0.16756464038044128,125,0.029626666666666718,0.44239818181818175,0.5016515151515152,
pAM,both,0.66,0.0,,0.5151999999999999,0.13874855056246085,125,0.02357818181818183,0.4913430303030303,0.5384993939393939,
pAM,both,0.66,0.33,,0.4899636363636363,0.14349982580450876,125,0.026171515151515112,0.46370727272727275,0.516050303030303,
pAM,both,0.66,0.66,,0.4661090909090909,0.15889616344651022,125,0.027758484848484838,0.43885939393939394,0.4943763636363636,
Di-MMLP,envelope,0.0,0.0,0.0,0.5270060606060605,0.14566161946338993,125,0.025456060606060593,0.5014533333333334,0.5523654545454546,0.5131818181818182
Di-MMLP,envelope,0.0,0.33,0.33,0.513430303030303,0.1580315874806867,125,0.02670393939393942,0.4867624242424243,0.5401703030303031,0.5131818181818182
Di-MMLP,envelope,0.0,0.66,0.66,0.4988606060606061,0.15908353751017348,125,0.027238484848484845,0.4711503030303029,0.5256272727272726,0.5131818181818182
Di-PAM,envelope,0.0,0.0,0.0,0.5364121212121211,0.14622939590717185,125,0.02531000000000011,0.5103757575757575,0.5609957575757577,0.5117878787878788
Di-PAM,envelope,0.0,0.33,0.33,0.5079757575757576,0.1373816329933458,125,0.023904242424242356,0.48356181818181815,0.5313703030303029,0.5117878787878788
Di-PAM,envelope,0.0,0.66,0.66,0.4947878787878788,0.1409364692392359,125,0.024315151515151484,0.46943030303030303,0.518060606060606,0.5117878787878788
HealNet,envelope,0.0,0.0,0.0,0.5586666666666666,0.14716300737298818,125,0.02515333333333325,0.5327503030303031,0.5830569696969696,0.5480909090909092
HealNet,envelope,0.0,0.33,0.33,0.551587878787879,0.1521002700044631,125,0.026837878787878744,0.5255266666666668,0.5792024242424243,0.5480909090909092
HealNet,envelope,0.0,0.66,0.66,0.5305212121212121,0.15125842179269144,125,0.02574727272727273,0.5045084848484849,0.5560030303030303,0.5480909090909092
KNN_MLP,envelope,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.026497878787878737,0.5241690909090909,0.5771648484848484,0.5281272727272728
KNN_MLP,envelope,0.0,0.33,0.33,0.5394909090909091,0.14731516873138753,125,0.026073636363636354,0.5134769696969697,0.5656242424242424,0.5281272727272728
KNN_MLP,envelope,0.0,0.66,0.66,0.4823272727272727,0.1511146887639449,125,0.026208484848484814,0.4555624242424242,0.5079793939393938,0.5281272727272728
SMILe,envelope,0.66,0.0,0.0,0.4950060606060606,0.14340269133411876,125,0.02521272727272733,0.47061696969696964,0.5210424242424243,0.48165454545454545
SMILe,envelope,0.66,0.33,0.33,0.48710303030303026,0.1345512798929134,125,0.0242612121212121,0.46367393939393936,0.5121963636363636,0.48165454545454545
SMILe,envelope,0.66,0.66,0.66,0.4574060606060606,0.13534063102626598,125,0.023503939393939383,0.43350242424242424,0.480510303030303,0.48165454545454545
VAE_MLP,envelope,0.0,0.0,0.0,0.5409454545454545,0.1474777906906691,125,0.02512969696969697,0.5164084848484849,0.5666678787878788,0.521969696969697
VAE_MLP,envelope,0.0,0.33,0.33,0.5338909090909091,0.14030968275093939,125,0.02385818181818178,0.5095478787878788,0.5572642424242423,0.521969696969697
VAE_MLP,envelope,0.0,0.66,0.66,0.47915151515151516,0.14281398805681286,125,0.02522666666666662,0.4535490909090909,0.5040024242424241,0.521969696969697
ZI_MLP,envelope,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.02660787878787879,0.5247012121212121,0.5779169696969697,0.5226787878787879
ZI_MLP,envelope,0.0,0.33,0.33,0.5292121212121212,0.13940530787930888,125,0.02432757575757577,0.5055024242424242,0.5541575757575757,0.5226787878787879
ZI_MLP,envelope,0.0,0.66,0.66,0.4810909090909091,0.15341255743521953,125,0.027214545454545408,0.4547369696969697,0.5091660606060605,0.5226787878787879
pAM,envelope,0.0,0.0,0.0,0.5510303030303031,0.14340328210388703,125,0.024448787878787848,0.5266181818181819,0.5755157575757576,0.5203757575757575
pAM,envelope,0.0,0.33,0.33,0.5210181818181817,0.13924284386148572,125,0.02376030303030302,0.49730484848484846,0.5448254545454545,0.5203757575757575
pAM,envelope,0.0,0.66,0.66,0.48843636363636367,0.1475635150210654,125,0.02484424242424238,0.4631157575757575,0.5128042424242423,0.5203757575757575
Di-MMLP,test,0.0,0.0,0.0,0.5270060606060605,0.14566161946338993,125,0.026280303030302987,0.5007484848484849,0.5533090909090909,
Di-MMLP,test,0.0,0.33,0.33,0.513430303030303,0.1580315874806867,125,0.02722757575757584,0.4860557575757576,0.5405109090909093,
Di-MMLP,test,0.0,0.66,0.66,0.4988606060606061,0.15908353751017348,125,0.027993939393939432,0.4718448484848485,0.5278327272727273,
Di-PAM,test,0.0,0.0,0.0,0.5364121212121211,0.14622939590717185,125,0.026522121212121164,0.5104478787878789,0.5634921212121212,
Di-PAM,test,0.0,0.33,0.33,0.5079757575757576,0.1373816329933458,125,0.02443696969696968,0.4843387878787879,0.5332127272727273,
Di-PAM,test,0.0,0.66,0.66,0.4947878787878788,0.1409364692392359,125,0.024245454545454542,0.4702969696969697,0.5187878787878788,
HealNet,test,0.0,0.0,0.0,0.5586666666666666,0.14716300737298818,125,0.02497454545454536,0.533599393939394,0.5835484848484848,
HealNet,test,0.0,0.33,0.33,0.551587878787879,0.1521002700044631,125,0.02613666666666664,0.5264690909090909,0.5787424242424242,
HealNet,test,0.0,0.66,0.66,0.5305212121212121,0.15125842179269144,125,0.025798181818181887,0.5058618181818181,0.5574581818181819,
KNN_MLP,test,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.026267878787878784,0.5248957575757576,0.5774315151515151,
KNN_MLP,test,0.0,0.33,0.33,0.5394909090909091,0.14731516873138753,125,0.026429090909091013,0.5133533333333332,0.5662115151515152,
KNN_MLP,test,0.0,0.66,0.66,0.4823272727272727,0.1511146887639449,125,0.026684242424242416,0.45604000000000006,0.5094084848484849,
SMILe,test,0.0,0.0,0.0,0.4850181818181818,0.1390366367196308,125,0.025051818181818175,0.4609824242424242,0.5110860606060605,
SMILe,test,0.0,0.33,0.33,0.4658181818181818,0.1350910533721816,125,0.02372272727272723,0.44147757575757574,0.4889230303030302,
SMILe,test,0.0,0.66,0.66,0.4519515151515152,0.1542397758973111,125,0.026275151515151418,0.42572000000000004,0.4782703030303029,
VAE_MLP,test,0.0,0.0,0.0,0.5409454545454545,0.1474777906906691,125,0.02549636363636354,0.5146333333333335,0.5656260606060606,
VAE_MLP,test,0.0,0.33,0.33,0.5338909090909091,0.14030968275093939,125,0.024113333333333375,0.5112721212121212,0.5594987878787879,
VAE_MLP,test,0.0,0.66,0.66,0.47915151515151516,0.14281398805681286,125,0.025394848484848437,0.45405999999999996,0.5048496969696968,
ZI_MLP,test,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.02737212121212118,0.5237078787878788,0.5784521212121212,
ZI_MLP,test,0.0,0.33,0.33,0.5292121212121212,0.13940530787930888,125,0.023675454545454555,0.505280606060606,0.5526315151515151,
ZI_MLP,test,0.0,0.66,0.66,0.4810909090909091,0.15341255743521953,125,0.027201212121212126,0.45459272727272726,0.5089951515151515,
pAM,test,0.0,0.0,0.0,0.5510303030303031,0.14340328210388703,125,0.024245454545454515,0.5273884848484848,0.5758793939393938,
pAM,test,0.0,0.33,0.33,0.5210181818181817,0.13924284386148572,125,0.02414696969696961,0.49754909090909094,0.5458430303030302,
pAM,test,0.0,0.66,0.66,0.48843636363636367,0.1475635150210654,125,0.02694848484848486,0.46147515151515145,0.5153721212121212,
Di-MMLP,train,0.0,0.0,0.0,0.5270060606060605,0.14566161946338993,125,0.024718787878787785,0.5018660606060606,0.5513036363636362,
Di-MMLP,train,0.33,0.0,0.33,0.5114666666666666,0.13859934605066926,125,0.02420909090909093,0.48639575757575765,0.5348139393939395,
Di-MMLP,train,0.66,0.0,0.66,0.5028363636363636,0.15456306035074777,125,0.027074545454545434,0.4753884848484849,0.5295375757575758,
Di-PAM,train,0.0,0.0,0.0,0.5364121212121211,0.14622939590717185,125,0.026332121212121196,0.5102745454545454,0.5629387878787878,
Di-PAM,train,0.33,0.0,0.33,0.5116848484848484,0.15285996733621546,125,0.027188787878787868,0.4855981818181818,0.5399757575757576,
Di-PAM,train,0.66,0.0,0.66,0.4820848484848484,0.14943638298689568,125,0.026004242424242402,0.4561133333333333,0.5081218181818181,
HealNet,train,0.0,0.0,0.0,0.5586666666666666,0.14716300737298818,125,0.02527606060606058,0.5340551515151515,0.5846072727272726,
HealNet,train,0.33,0.0,0.33,0.5445333333333333,0.14273599124944633,125,0.02431969696969699,0.5209648484848485,0.5696042424242425,
HealNet,train,0.66,0.0,0.66,0.5092121212121211,0.14003232627090528,125,0.024111212121212228,0.48496727272727275,0.5331896969696972,
KNN_MLP,train,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.02629393939393937,0.525089090909091,0.5776769696969697,
KNN_MLP,train,0.33,0.0,0.33,0.49839999999999995,0.14018569819061882,125,0.024571515151515122,0.47463999999999995,0.5237830303030302,
KNN_MLP,train,0.66,0.0,0.66,0.4636363636363637,0.1436502214382459,125,0.025081212121212088,0.43810484848484854,0.4882672727272727,
SMILe,train,0.0,0.0,0.0,0.4850181818181818,0.1390366367196308,125,0.02392787878787872,0.4611878787878788,0.5090436363636363,
SMILe,train,0.33,0.0,0.33,0.4974060606060605,0.13519303352566606,125,0.02362454545454537,0.47456969696969703,0.5218187878787878,
SMILe,train,0.66,0.0,0.66,0.4950060606060606,0.14340269133411876,125,0.025383333333333313,0.4700115151515152,0.5207781818181818,
VAE_MLP,train,0.0,0.0,0.0,0.5409454545454545,0.1474777906906691,125,0.02486484848484849,0.516770303030303,0.5665,
VAE_MLP,train,0.33,0.0,0.33,0.5328484848484848,0.14920844297081617,125,0.02565060606060604,0.5070272727272727,0.5583284848484847,
VAE_MLP,train,0.66,0.0,0.66,0.5054787878787877,0.1372350218705879,125,0.02390424242424244,0.4815751515151515,0.5293836363636364,
ZI_MLP,train,0.0,0.0,0.0,0.5511999999999999,0.15107062062181278,125,0.026833939393939354,0.524700606060606,0.5783684848484847,
ZI_MLP,train,0.33,0.0,0.33,0.5112969696969697,0.14486857368149483,125,0.02460818181818178,0.4873442424242424,0.536560606060606,
ZI_MLP,train,0.66,0.0,0.66,0.49626666666666663,0.13633655427824706,125,0.02391575757575759,0.4725327272727272,0.5203642424242424,
pAM,train,0.0,0.0,0.0,0.5510303030303031,0.14340328210388703,125,0.02507181818181836,0.5254739393939392,0.5756175757575759,
pAM,train,0.33,0.0,0.33,0.5165818181818183,0.14091070748187154,125,0.024995757575757588,0.4925539393939394,0.5425454545454546,
pAM,train,0.66,0.0,0.66,0.5151999999999999,0.13874855056246085,125,0.02446151515151504,0.4915381818181818,0.5404612121212119,
