model_name,is_distillation_method,baseline_auc,train_time_aupmc,test_time_aupmc,best_fixed_train_aupmc,best_fixed_train_missing_prop,train_degradation_coefficient,test_degradation_coefficient,minimum_degradation_coefficient,train_time_aupmc_ci95,train_time_aupmc_ci95_lower,train_time_aupmc_ci95_upper,train_time_aupmc_n_bootstrap_valid,test_time_aupmc_ci95,test_time_aupmc_ci95_lower,test_time_aupmc_ci95_upper,test_time_aupmc_n_bootstrap_valid,best_fixed_train_aupmc_ci95,best_fixed_train_aupmc_ci95_lower,best_fixed_train_aupmc_ci95_upper,best_fixed_train_aupmc_n_bootstrap_valid,train_degradation_coefficient_ci95,train_degradation_coefficient_ci95_lower,train_degradation_coefficient_ci95_upper,train_degradation_coefficient_n_bootstrap_valid,test_degradation_coefficient_ci95,test_degradation_coefficient_ci95_lower,test_degradation_coefficient_ci95_upper,test_degradation_coefficient_n_bootstrap_valid,minimum_degradation_coefficient_ci95,minimum_degradation_coefficient_ci95_lower,minimum_degradation_coefficient_ci95_upper,minimum_degradation_coefficient_n_bootstrap_valid
HealNet,False,0.5586666666666666,0.5392363636363636,0.5480909090909092,0.5480909090909092,0.0,0.0372574064148245,0.019679850858836723,0.019679850858836723,0.017064621212121156,0.5220060606060607,0.556135303030303,2000,0.022204999999999975,0.5262583333333334,0.5706683333333333,2000,0.022204999999999975,0.5262583333333334,0.5706683333333333,2000,0.03450038263345084,0.009749806633725775,0.07875057190062747,2000,0.025195386451334515,0.0,0.05039077290266903,2000,0.025195386451334515,0.0,0.05039077290266903,2000
KNN_MLP,False,0.5511999999999999,0.5029090909090909,0.5281272727272728,0.5281272727272728,0.0,0.10018518868221432,0.04655011194365982,0.04655011194365982,0.01782553030303033,0.48547803030303044,0.5211290909090911,2000,0.02274037878787888,0.5054230303030303,0.550903787878788,2000,0.02274037878787888,0.5054230303030303,0.550903787878788,2000,0.04731012966336521,0.054582302954036446,0.14920256228076686,2000,0.024233209946799665,0.024803449776717307,0.07326986967031664,2000,0.024233209946799665,0.024803449776717307,0.07326986967031664,2000
ZI_MLP,False,0.5511999999999999,0.5175151515151515,0.5226787878787879,0.5226787878787879,0.0,0.0666946774565148,0.05720651471256776,0.05720651471256776,0.015836212121212223,0.5012945454545453,0.5329669696969698,2000,0.02307348484848476,0.4986959090909092,0.5448428787878787,2000,0.022882575757575796,0.49907772727272715,0.5448428787878787,2000,0.0474911598991287,0.02063554059156261,0.11561786038982001,2000,0.026646311690586483,0.031046085691613632,0.0843387090727866,2000,0.026737320991888615,0.030864067089009368,0.0843387090727866,2000
pAM,False,0.5510303030303031,0.5248484848484849,0.5203757575757575,0.5203757575757575,0.0,0.05072931794724189,0.06083933387627272,0.06083933387627272,0.015114166666666595,0.5095271212121212,0.5397554545454544,2000,0.022269924242424244,0.4973712121212118,0.5419110606060603,2000,0.021571969696969534,0.49876712121212124,0.5419110606060603,2000,0.04250661832256809,0.010587078948452282,0.09560031559358846,2000,0.028483310479166083,0.03221704679678245,0.08918366775511462,2000,0.028865250671021345,0.03070610545263326,0.08843660679467595,2000
VAE_MLP,False,0.5409454545454545,0.528030303030303,0.521969696969697,0.521969696969697,0.0,0.025138941322435604,0.03884806502283861,0.03884806502283861,0.015506590909090956,0.5124786363636363,0.5434918181818182,2000,0.021941212121212056,0.49974636363636366,0.5436287878787878,2000,0.02074810606060601,0.5021325757575757,0.5436287878787878,2000,0.03538343223533111,0.002160708816528731,0.07292757328719095,2000,0.026389954529879595,0.017707650873539253,0.07048755993329844,2000,0.028784103506960652,0.017979692147133203,0.0755478991610545,2000
Di-PAM,True,0.5364121212121211,,0.5117878787878788,0.5117878787878788,0.0,,0.049021239777834735,0.049021239777834735,,,,0,0.02129469696969699,0.4897445454545454,0.5323339393939394,2000,0.020645909090909048,0.49104212121212126,0.5323339393939394,2000,,,,0,0.03111161007638316,0.01814937920377126,0.08037259935653758,2000,0.03145107665565203,0.018090919540333296,0.08099307285163734,2000
Di-MMLP,True,0.5270060606060605,,0.5131818181818182,0.5131818181818182,0.0,,0.027325512367722515,0.027325512367722515,,,,0,0.02421136363636367,0.48914106060606066,0.537563787878788,2000,0.02255810606060618,0.49244757575757564,0.537563787878788,2000,,,,0,0.027629241030110642,0.0029792904889729367,0.05823777254919422,2000,0.028659342253971466,0.0029792904889729367,0.06029797499691587,2000
SMILe,False,0.4850181818181818,0.4937090909090908,0.4671515151515152,0.48165454545454545,0.66,0.0,0.03889994687560333,0.028662945705057893,0.015235681818181745,0.47881787878787874,0.5092892424242422,2000,0.020579545454545434,0.44650893939393926,0.48766803030303013,2000,0.01584749999999996,0.47052984848484847,0.5022248484848484,2000,0.014735874990705479,0.0,0.029471749981410958,2000,0.03293829838633598,0.006460870513677341,0.07233746728634931,2000,0.03132085673310584,0.007986091736284253,0.07062780520249594,2000
