model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc,baseline_auc,raw_degradation_ratio,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
ZI_MLP,test,0.0,0.66,0.66,0.4810909090909091,0.1534125574352195,125,0.0272012121212121,0.4545927272727272,0.5089951515151515,,0.5511999999999999,1.1457294028722598,1.1457294028722598,0.0686625599327466,1.0770668429395132,1.2143919628050064,False
pAM,test,0.0,0.0,0.0,0.5510303030303031,0.143403282103887,125,0.0242454545454545,0.5273884848484848,0.5758793939393938,,0.5510303030303031,1.0,1.0,0.0,1.0,1.0,False
pAM,test,0.0,0.33,0.33,0.5210181818181817,0.1392428438614857,125,0.0241469696969696,0.4975490909090909,0.5458430303030302,,0.5510303030303031,1.057602828959613,1.057602828959613,0.0513974302380939,1.0062053987215192,1.109000259197707,False
pAM,test,0.0,0.66,0.66,0.4884363636363636,0.1475635150210654,125,0.0269484848484848,0.4614751515151514,0.5153721212121212,,0.5510303030303031,1.1281516775858649,1.1281516775858649,0.0658781731604041,1.0622735044254603,1.1940298507462688,False
Di-MMLP,train,0.0,0.0,0.0,0.5270060606060605,0.1456616194633899,125,0.0247187878787877,0.5018660606060606,0.5513036363636362,,0.5270060606060605,1.0,1.0,0.0,1.0,1.0,True
Di-MMLP,train,0.33,0.0,0.33,0.5114666666666666,0.1385993460506692,125,0.0242090909090909,0.4863957575757576,0.5348139393939395,,0.5270060606060605,1.0303820267323915,,,,,True
Di-MMLP,train,0.66,0.0,0.66,0.5028363636363636,0.1545630603507477,125,0.0270745454545454,0.4753884848484849,0.5295375757575758,,0.5270060606060605,1.0480667245202968,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.5364121212121211,0.1462293959071718,125,0.0263321212121211,0.5102745454545454,0.5629387878787878,,0.5364121212121211,1.0,1.0,0.0,1.0,1.0,True
Di-PAM,train,0.33,0.0,0.33,0.5116848484848484,0.1528599673362154,125,0.0271887878787878,0.4855981818181818,0.5399757575757576,,0.5364121212121211,1.0483252001705594,,,,,True
Di-PAM,train,0.66,0.0,0.66,0.4820848484848484,0.1494363829868956,125,0.0260042424242424,0.4561133333333333,0.5081218181818181,,0.5364121212121211,1.1126923463743337,,,,,True
HealNet,train,0.0,0.0,0.0,0.5586666666666666,0.1471630073729881,125,0.0252760606060605,0.5340551515151515,0.5846072727272726,,0.5586666666666666,1.0,1.0,0.0,1.0,1.0,False
HealNet,train,0.33,0.0,0.33,0.5445333333333333,0.1427359912494463,125,0.0243196969696969,0.5209648484848485,0.5696042424242425,,0.5586666666666666,1.0259549461312438,1.0259549461312438,0.0479628207535733,0.9779921253776704,1.0739177668848172,False
HealNet,train,0.66,0.0,0.66,0.5092121212121211,0.1400323262709052,125,0.0241112121212122,0.4849672727272727,0.5331896969696972,,0.5586666666666666,1.0971197333968103,1.0971197333968103,0.0545306886022369,1.0425890447945734,1.151650421999047,False
KNN_MLP,train,0.0,0.0,0.0,0.5511999999999999,0.1510706206218127,125,0.0262939393939393,0.525089090909091,0.5776769696969697,,0.5511999999999999,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,train,0.33,0.0,0.33,0.4983999999999999,0.1401856981906188,125,0.0245715151515151,0.4746399999999999,0.5237830303030302,,0.5511999999999999,1.1059390048154092,1.1059390048154092,0.0573511257394392,1.04858787907597,1.1632901305548484,False
KNN_MLP,train,0.66,0.0,0.66,0.4636363636363637,0.1436502214382459,125,0.025081212121212,0.4381048484848485,0.4882672727272727,,0.5511999999999999,1.188862745098039,1.188862745098039,0.0679917191481906,1.1208710259498482,1.2568544642462296,False
SMILe,train,0.0,0.0,0.0,0.4850181818181818,0.1390366367196308,125,0.0239278787878787,0.4611878787878788,0.5090436363636363,,0.4850181818181818,1.0,1.0,0.0,1.0,1.0,False
SMILe,train,0.33,0.0,0.33,0.4974060606060605,0.135193033525666,125,0.0236245454545453,0.474569696969697,0.5218187878787878,,0.4850181818181818,0.975095038502778,0.975095038502778,0.0486219413863024,0.9264730971164756,1.0237169798890806,False
SMILe,train,0.66,0.0,0.66,0.4950060606060606,0.1434026913341187,125,0.0253833333333333,0.4700115151515152,0.5207781818181818,,0.4850181818181818,0.9798227141387922,0.9798227141387922,0.0529598869820299,0.9268628271567624,1.032782601120822,False
VAE_MLP,train,0.0,0.0,0.0,0.5409454545454545,0.1474777906906691,125,0.0248648484848484,0.516770303030303,0.5665,,0.5409454545454545,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,train,0.33,0.0,0.33,0.5328484848484848,0.1492084429708161,125,0.025650606060606,0.5070272727272727,0.5583284848484847,,0.5409454545454545,1.0151956323930846,1.0151956323930846,0.0513416643287134,0.9638539680643712,1.066537296721798,False
VAE_MLP,train,0.66,0.0,0.66,0.5054787878787877,0.1372350218705879,125,0.0239042424242424,0.4815751515151515,0.5293836363636364,,0.5409454545454545,1.0701645005035731,1.0701645005035731,0.0531204813363008,1.0170440191672725,1.123284981839874,False
ZI_MLP,train,0.0,0.0,0.0,0.5511999999999999,0.1510706206218127,125,0.0268339393939393,0.524700606060606,0.5783684848484847,,0.5511999999999999,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,train,0.33,0.0,0.33,0.5112969696969697,0.1448685736814948,125,0.0246081818181817,0.4873442424242424,0.536560606060606,,0.5511999999999999,1.0780427670570385,1.0780427670570385,0.054508493066256,1.0235342739907822,1.1325512601232943,False
ZI_MLP,train,0.66,0.0,0.66,0.4962666666666666,0.136336554278247,125,0.0239157575757575,0.4725327272727272,0.5203642424242424,,0.5511999999999999,1.110693175711983,1.110693175711983,0.0562358793433883,1.0544572963685943,1.166929055055371,False
pAM,train,0.0,0.0,0.0,0.5510303030303031,0.143403282103887,125,0.0250718181818183,0.5254739393939392,0.5756175757575759,,0.5510303030303031,1.0,1.0,0.0,1.0,1.0,False
pAM,train,0.33,0.0,0.33,0.5165818181818183,0.1409107074818715,125,0.0249957575757575,0.4925539393939394,0.5425454545454546,,0.5510303030303031,1.0666854380778077,1.0666854380778077,0.0542379305607489,1.0124475075170585,1.1209233686385565,False
pAM,train,0.66,0.0,0.66,0.5151999999999999,0.1387485505624608,125,0.024461515151515,0.4915381818181818,0.5404612121212119,,0.5510303030303031,1.0695463956333526,1.0695463956333526,0.0533129684542903,1.0162334271790625,1.122859364087643,False
