outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,train_cindex,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,1,0.690460991859436,0.700812965631485,0.5,0.5203075813260118,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.690460991859436,0.6831056356430054,0.6771411061286926,0.5573683500289917,0.5407152056694031,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,2,0.6820733428001404,0.697257786989212,0.5118577075098815,0.5215454234759049,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6820733428001404,0.6680734992027283,0.6621372699737549,0.5574346899986267,0.5378796696662903,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,3,0.6848175406455994,0.694605827331543,0.5513833992094861,0.5415042206009564,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6848175406455994,0.6549485325813293,0.6490482449531555,0.5577252864837646,0.5342566728591919,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,4,0.6738549590110778,0.6944201588630676,0.5573122529644269,0.5363376673205923,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6738549590110778,0.6423807621002198,0.6365119457244873,0.5582775592803955,0.5310545444488526,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,5,0.6524056792259216,0.6935988366603851,0.5573122529644269,0.5393399336543735,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6524056792259216,0.6297560214996338,0.6239104628562927,0.559139084815979,0.5286415338516235,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,6,0.6704375863075256,0.6931518912315369,0.5592885375494071,0.551010142886573,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6704375863075256,0.6176380395889283,0.6118018984794616,0.5602759003639222,0.5275863766670227,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,7,0.6680471420288085,0.6922061443328857,0.5711462450592886,0.5608524737042728,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6680471420288085,0.6061624884605408,0.6003270149230957,0.5614391684532165,0.5274042010307312,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,8,0.6523403406143189,0.6914648115634918,0.5731225296442688,0.5616509808582979,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6523403406143189,0.5949488520622254,0.5891049981117249,0.5627335786819458,0.5281109929084777,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,9,0.6461044788360596,0.6929652988910675,0.5711462450592886,0.551424630766219,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6461044788360596,0.5842375755310059,0.5783700585365296,0.5642752408981323,0.5303256392478943,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,10,0.6467768669128418,0.6935095489025116,0.5652173913043478,0.5489544289848671,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6467768669128418,0.5740911364555359,0.568192458152771,0.5660577893257142,0.5332604169845581,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,11,0.6447166800498962,0.6924124956130981,0.5671936758893281,0.560279335961948,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6447166800498962,0.564660906791687,0.5587310433387757,0.5677733540534973,0.5362094521522522,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,12,0.6351566553115845,0.6908719539642334,0.5652173913043478,0.5628927433936693,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6351566553115845,0.5552155613899231,0.5492481470108033,0.5696672439575196,0.5397732734680176,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,13,0.63043212890625,0.689882904291153,0.5652173913043478,0.5627679142746418,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.63043212890625,0.5456027388572693,0.5395815014839173,0.5720619201660156,0.5449182033538819,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,14,0.6396016716957093,0.6884923875331879,0.5711462450592885,0.5950634773785236,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6396016716957093,0.5359444737434387,0.5298626303672791,0.5747608780860901,0.5507092475891113,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,15,0.6209618449211121,0.6869477331638336,0.5810276679841897,0.6169643002801418,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6209618449211121,0.526544451713562,0.5204002261161804,0.5775133848190308,0.556673014163971,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,16,0.6205826044082642,0.685939610004425,0.5790513833992095,0.6159908172414414,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.6205826044082642,0.517641544342041,0.511432945728302,0.5801905751228332,0.5628416895866394,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,17,0.6217182040214538,0.6838177144527435,0.5770750988142292,0.6163682684243632,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.6217182040214538,0.5089209198951721,0.502641761302948,0.5830986380577088,0.5696043729782104,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,18,0.6010295391082764,0.6820991933345795,0.5770750988142292,0.624270266028878,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.6010295391082764,0.5004634380340576,0.49410682916641235,0.5864291548728943,0.5770179271697998,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,19,0.5967686653137207,0.6810909509658813,0.5790513833992095,0.6264870174040187,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.5967686653137207,0.49195600748062135,0.4855174899101257,0.5899326801300049,0.5848578333854675,,,,,,55602,global,0.6
1,1,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,32,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,5e-05,0.25,lr5e-05_bs32_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-05_mvf0p25__wd1e-04trmiss60_trlocglobal,20,0.6053361058235168,0.6808880865573883,0.5691699604743083,0.6222427724948122,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.6053361058235168,0.48387317061424256,0.47734867334365844,0.5934312582015991,0.5931071400642395,,,,,,55602,global,0.6
