model_name,train_missing_prop,test_missing_prop,seed,outer_fold,inner_model_idx,replicate_id,n_patients,auc
Di-PAM,0.0,0.0,4,1,1,4|outer_1|inner_1,30,0.7239819004524887
Di-PAM,0.0,0.0,4,1,2,4|outer_1|inner_2,30,0.7647058823529411
Di-PAM,0.0,0.0,4,1,3,4|outer_1|inner_3,30,0.6787330316742082
Di-PAM,0.0,0.0,4,1,4,4|outer_1|inner_4,30,0.7647058823529412
Di-PAM,0.0,0.0,4,1,5,4|outer_1|inner_5,30,0.7692307692307692
Di-PAM,0.0,0.0,4,2,1,4|outer_2|inner_1,30,0.579185520361991
Di-PAM,0.0,0.0,4,2,2,4|outer_2|inner_2,30,0.5746606334841629
Di-PAM,0.0,0.0,4,2,3,4|outer_2|inner_3,30,0.5203619909502262
Di-PAM,0.0,0.0,4,2,4,4|outer_2|inner_4,30,0.6244343891402715
Di-PAM,0.0,0.0,4,2,5,4|outer_2|inner_5,30,0.6108597285067873
Di-PAM,0.0,0.0,4,3,1,4|outer_3|inner_1,30,0.5746606334841629
Di-PAM,0.0,0.0,4,3,2,4|outer_3|inner_2,30,0.6606334841628959
Di-PAM,0.0,0.0,4,3,3,4|outer_3|inner_3,30,0.5882352941176471
Di-PAM,0.0,0.0,4,3,4,4|outer_3|inner_4,30,0.6968325791855204
Di-PAM,0.0,0.0,4,3,5,4|outer_3|inner_5,30,0.6289592760180995
Di-PAM,0.0,0.0,4,4,1,4|outer_4|inner_1,29,0.676470588235294
Di-PAM,0.0,0.0,4,4,2,4|outer_4|inner_2,29,0.6666666666666666
Di-PAM,0.0,0.0,4,4,3,4|outer_4|inner_3,29,0.7549019607843137
Di-PAM,0.0,0.0,4,4,4,4|outer_4|inner_4,29,0.7696078431372549
Di-PAM,0.0,0.0,4,4,5,4|outer_4|inner_5,29,0.7107843137254902
Di-PAM,0.0,0.0,4,5,1,4|outer_5|inner_1,29,0.46078431372549017
Di-PAM,0.0,0.0,4,5,2,4|outer_5|inner_2,29,0.6519607843137255
