model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc,baseline_auc,raw_degradation_ratio,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
KNN_MLP,envelope,0.5,0.5,0.5,0.6164675716440422,0.1020292950547357,125,0.0174186274509803,0.5994849924585218,0.6343222473604825,0.6272508798391151,0.6506455505279035,1.0554416492544982,1.0554416492544982,0.03068922007596,1.024752429178538,1.0861308693304583,False
KNN_MLP,envelope,0.5,0.75,0.75,0.662265460030166,0.111843873623269,125,0.0194358597285067,0.6431361990950226,0.682007918552036,0.6272508798391151,0.6506455505279035,0.9824543023854314,0.9824543023854314,0.0297043633365211,0.9527499390489104,1.0121586657219526,False
SMILe,envelope,0.0,0.0,0.0,0.6392639517345399,0.0776399833917297,125,0.0137460030165912,0.6252153092006032,0.6527073152337858,0.6160186023127199,0.6392639517345399,1.0,1.0,0.0,1.0,1.0,False
SMILe,envelope,0.0,0.25,0.25,0.6176229260935142,0.0880230288633887,125,0.0153808446455504,0.6023102564102566,0.6330719457013575,0.6160186023127199,0.6392639517345399,1.0350392200916276,1.0350392200916276,0.0264341830912997,1.008605037000328,1.0614734031829274,False
SMILe,envelope,0.0,0.5,0.5,0.609577677224736,0.0914255300138278,125,0.0160915535444947,0.5932634992458522,0.6254466063348417,0.6160186023127199,0.6392639517345399,1.048699740195472,1.048699740195472,0.0284340397325704,1.0202657004629014,1.0771337799280425,False
SMILe,envelope,0.0,0.75,0.75,0.602446455505279,0.1065791545133333,125,0.0195474736048265,0.5822412518853696,0.6213361990950227,0.6160186023127199,0.6392639517345399,1.0611133087311164,1.0611133087311164,0.035584355159663,1.0255289535714531,1.0966976638907795,False
VAE_MLP,envelope,0.5,0.0,0.0,0.638974358974359,0.1084341820185446,125,0.0189565233785821,0.6202158371040724,0.6581288838612367,0.6223871292106586,0.638974358974359,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,envelope,0.5,0.25,0.25,0.6181960784313725,0.1149897283316802,125,0.019418665158371,0.5990877828054298,0.6379251131221719,0.6223871292106586,0.638974358974359,1.0336111490640798,1.0336111490640798,0.0335205509805749,1.0000905980835049,1.0671317000446547,False
VAE_MLP,envelope,0.5,0.5,0.5,0.6132217194570138,0.1041912582622036,125,0.0186823906485671,0.5944401206636499,0.6318049019607842,0.6223871292106586,0.638974358974359,1.041995641544054,1.041995641544054,0.0327429468264872,1.0092526947175666,1.0747385883705411,False
VAE_MLP,envelope,0.5,0.75,0.75,0.6325128205128205,0.1049691125927088,125,0.0187757164404223,0.6138397435897435,0.6513911764705881,0.6223871292106586,0.638974358974359,1.010215664018161,1.010215664018161,0.0309049635836267,0.9793107004345344,1.0411206276017877,False
ZI_MLP,envelope,0.0,0.0,0.0,0.6427300150829564,0.0853142713671814,125,0.0143174585218702,0.6284728506787332,0.6571077677224736,0.6200814479638009,0.6427300150829564,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,envelope,0.0,0.25,0.25,0.6198009049773755,0.0920180068429117,125,0.0164461538461538,0.6037684766214179,0.6366607843137255,0.6200814479638009,0.6427300150829564,1.0369943153058443,1.0369943153058443,0.0282662364307757,1.0087280788750688,1.0652605517366205,False
ZI_MLP,envelope,0.0,0.5,0.5,0.6132850678733032,0.0943924807912059,125,0.0160475490196079,0.5966085972850678,0.6287036953242836,0.6200814479638009,0.6427300150829564,1.0480118443316415,1.0480118443316415,0.0281596867479478,1.0198521575836936,1.0761715310795894,False
ZI_MLP,envelope,0.0,0.75,0.75,0.6115867269984917,0.1058770842236841,125,0.0185079562594268,0.5930389894419307,0.6300549019607843,0.6200814479638009,0.6427300150829564,1.050922112448888,1.050922112448888,0.0327956781609808,1.0181264342879073,1.083717790609869,False
pAM,envelope,0.5,0.0,0.0,0.6195565610859728,0.1040644181611218,125,0.0192964177978884,0.6002427601809953,0.6388355957767722,0.6071332327802915,0.6195565610859728,1.0,1.0,0.0,1.0,1.0,False
pAM,envelope,0.5,0.25,0.25,0.5950799396681747,0.1038379840759881,125,0.0173457390648566,0.5781200603318252,0.6128115384615385,0.6071332327802915,0.6195565610859728,1.041131652717863,1.041131652717863,0.0312586617883241,1.0098729909295383,1.0723903145061868,False
pAM,envelope,0.5,0.5,0.5,0.6015686274509803,0.1004154050089559,125,0.0172213800904977,0.5839785822021116,0.6184213423831071,0.6071332327802915,0.6195565610859728,1.029901714973423,1.029901714973423,0.0303523786062627,0.9995493363671604,1.0602540935796858,False
pAM,envelope,0.5,0.75,0.75,0.6299457013574661,0.0957516488575431,125,0.0163627073906485,0.6139443438914026,0.6466697586726997,0.6071332327802915,0.6195565610859728,0.983507879728196,0.983507879728196,0.02622766897164,0.957280210756556,1.009735548699836,False
Di-MMLP,test,0.0,0.0,0.0,0.6418944193061838,0.0833534921028411,125,0.0141935897435897,0.6275021870286576,0.6558893665158371,,0.6418944193061838,1.0,1.0,0.0,1.0,1.0,False
Di-MMLP,test,0.0,0.25,0.25,0.620081447963801,0.1037026499183848,125,0.017981108597285,0.6021259426847663,0.6380881598793364,,0.6418944193061838,1.035177590643957,1.035177590643957,0.0309145161659081,1.004263074478049,1.0660921068098652,False
Di-MMLP,test,0.0,0.5,0.5,0.6130256410256408,0.1072422310117936,125,0.0189905731523379,0.5935301659125186,0.6315113122171946,,0.6418944193061838,1.0470922851322226,1.0470922851322226,0.0334742571835731,1.0136180279486495,1.0805665423157955,False
Di-MMLP,test,0.0,0.75,0.75,0.6160693815987932,0.1162483266019001,125,0.0199805806938158,0.5956527149321268,0.6356138763197585,,0.6418944193061838,1.041919041067048,1.041919041067048,0.0349245740649,1.006994467002148,1.076843615131948,False
Di-PAM,test,0.0,0.0,0.0,0.6346696832579187,0.1002963511413454,125,0.0179362368024131,0.6161330316742082,0.6520055052790346,,0.6346696832579187,1.0,1.0,0.0,1.0,1.0,False
Di-PAM,test,0.0,0.25,0.25,0.6180301659125188,0.10152518537144,125,0.0176342760180993,0.6002016591251886,0.6354702111613874,,0.6346696832579187,1.0269234711558646,1.0269234711558646,0.0301618519457413,0.9967616192101232,1.057085323101606,False
Di-PAM,test,0.0,0.5,0.5,0.6142141779788838,0.1033784388609002,125,0.0187905731523378,0.5951138763197587,0.6326950226244344,,0.6346696832579187,1.0333035381018805,1.0333035381018805,0.0326093315143747,1.0006942065875055,1.0659128696162552,False
Di-PAM,test,0.0,0.75,0.75,0.6144283559577677,0.1095627774267356,125,0.0186841251885369,0.5959358974358975,0.6333041478129713,,0.6346696832579187,1.0329433482421218,1.0329433482421218,0.0323958535130124,1.0005474947291093,1.0653392017551342,False
HealNet,test,0.0,0.0,0.0,0.6475324283559578,0.0794111522457648,125,0.0141743589743589,0.6334343137254903,0.6617830316742082,,0.6475324283559578,1.0,1.0,0.0,1.0,1.0,False
HealNet,test,0.0,0.25,0.25,0.6116440422322774,0.0840427227306408,125,0.0144178733031673,0.5973398944193062,0.6261756410256409,,0.6475324283559578,1.0586752811205369,1.0586752811205369,0.0255578989443157,1.0331173821762212,1.0842331800648526,False
HealNet,test,0.0,0.5,0.5,0.6081598793363499,0.0959641250870766,125,0.0171329939668174,0.5908382352941176,0.6251042232277525,,0.6475324283559578,1.064740457825947,1.064740457825947,0.0308652487589506,1.0338752090669965,1.0956057065848976,False
HealNet,test,0.0,0.75,0.75,0.5847330316742081,0.0936716353526854,125,0.0165920437405729,0.5680119909502264,0.6011960784313723,,0.6475324283559578,1.1073984079571193,1.1073984079571193,0.0323405690018823,1.075057838955237,1.1397389769590016,False
KNN_MLP,test,0.0,0.0,0.0,0.6427300150829564,0.0853142713671814,125,0.0145088612368023,0.6280567873303168,0.6570745098039215,,0.6427300150829564,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,test,0.0,0.25,0.25,0.611707390648567,0.0909794251678402,125,0.0149923076923076,0.5970387631975866,0.6270233785822019,,0.6427300150829564,1.050714810559175,1.050714810559175,0.0263989300533946,1.0243158805057804,1.0771137406125697,False
KNN_MLP,test,0.0,0.5,0.5,0.6184012066365007,0.0951006064783707,125,0.0165412895927601,0.6015892911010557,0.6346718702865761,,0.6427300150829564,1.0393414634146343,1.0393414634146343,0.0285648664170057,1.0107765969976288,1.0679063298316402,False
KNN_MLP,test,0.0,0.75,0.75,0.6316983408748115,0.0984780456509981,125,0.0179506787330316,0.6137495475113122,0.6496509049773755,,0.6427300150829564,1.017463516198044,1.017463516198044,0.029758419996446,0.987705096201598,1.04722193619449,False
SMILe,test,0.0,0.0,0.0,0.6392639517345399,0.0776399833917297,125,0.0138317119155354,0.6254684766214176,0.6531319004524885,,0.6392639517345399,1.0,1.0,0.0,1.0,1.0,False
SMILe,test,0.0,0.25,0.25,0.6176229260935142,0.0880230288633887,125,0.0155438159879336,0.6023584464555052,0.6334460784313725,,0.6392639517345399,1.0350392200916276,1.0350392200916276,0.0267215037149806,1.008317716376647,1.0617607238066082,False
SMILe,test,0.0,0.5,0.5,0.609577677224736,0.0914255300138278,125,0.0161453996983409,0.5935112368024131,0.625802036199095,,0.6392639517345399,1.048699740195472,1.048699740195472,0.0285317754193934,1.0201679647760784,1.0772315156148653,False
SMILe,test,0.0,0.75,0.75,0.602446455505279,0.1065791545133333,125,0.0181275263951734,0.5847840874811462,0.6210391402714931,,0.6392639517345399,1.0611133087311164,1.0611133087311164,0.0329192818408052,1.0281940268903111,1.0940325905719217,False
VAE_MLP,test,0.0,0.0,0.0,0.633478129713424,0.096520287948239,125,0.0164313348416288,0.6166904223227753,0.649553092006033,,0.633478129713424,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,test,0.0,0.25,0.25,0.6148386123680238,0.095913915934967,125,0.017280354449472,0.597150754147813,0.6317114630467572,,0.633478129713424,1.0303161138068588,1.0303161138068588,0.0297949654375153,1.0005211483693437,1.0601110792443742,False
VAE_MLP,test,0.0,0.5,0.5,0.6181779788838612,0.0989155873257935,125,0.0173253393665159,0.6012890648567119,0.6359397435897437,,0.633478129713424,1.0247503977045376,1.0247503977045376,0.0295482573239003,0.9952021403806371,1.054298655028438,False
VAE_MLP,test,0.0,0.75,0.75,0.6140784313725491,0.112378519342539,125,0.0201469079939667,0.5945579185520362,0.6348517345399697,,0.633478129713424,1.0315915644480689,1.0315915644480689,0.0349928897830866,0.996598674664982,1.066584454231155,False
ZI_MLP,test,0.0,0.0,0.0,0.6427300150829564,0.0853142713671814,125,0.0154429864253394,0.6269710407239817,0.6578570135746606,,0.6427300150829564,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,test,0.0,0.25,0.25,0.6198009049773755,0.0920180068429117,125,0.0156685520361991,0.6043735294117647,0.6357106334841629,,0.6427300150829564,1.0369943153058443,1.0369943153058443,0.0268950989158403,1.0100992163900042,1.0638894142216848,False
ZI_MLP,test,0.0,0.5,0.5,0.6132850678733032,0.0943924807912059,125,0.0169072775263951,0.5966613122171944,0.6304758672699847,,0.6427300150829564,1.0480118443316415,1.0480118443316415,0.0297110780949054,1.018300766236736,1.077722922426547,False
ZI_MLP,test,0.0,0.75,0.75,0.6115867269984917,0.1058770842236841,125,0.0184546380090496,0.5937905731523379,0.6306998491704372,,0.6427300150829564,1.050922112448888,1.050922112448888,0.0326982598328031,1.018223852616085,1.0836203722816913,False
pAM,test,0.0,0.0,0.0,0.6151312217194568,0.0927563708192762,125,0.016408898944193,0.5982447963800906,0.6310625942684768,,0.6151312217194568,1.0,1.0,0.0,1.0,1.0,False
pAM,test,0.0,0.25,0.25,0.6062383107088989,0.106353591272095,125,0.0181245098039216,0.5880899698340873,0.6243389894419306,,0.6151312217194568,1.0146690020301736,1.0146690020301736,0.0312701015462184,0.9833989004839552,1.045939103576392,False
pAM,test,0.0,0.5,0.5,0.5936018099547511,0.1099426787307673,125,0.0189673453996983,0.5749709653092006,0.6129056561085972,,0.6151312217194568,1.036269114082295,1.036269114082295,0.0342048300723794,1.0020642840099157,1.0704739441546745,False
pAM,test,0.0,0.75,0.75,0.5949200603318249,0.1172290610530766,125,0.0210330316742081,0.5735889894419306,0.6156550527903468,,0.6151312217194568,1.0339729028070743,1.0339729028070743,0.0378952367435174,0.9960776660635569,1.0718681395505918,False
Di-MMLP,train,0.0,0.0,0.0,0.6418944193061838,0.0833534921028411,125,0.0146256787330316,0.6271458521870286,0.6563972096530919,,0.6418944193061838,1.0,1.0,0.0,1.0,1.0,True
Di-MMLP,train,0.25,0.0,0.25,0.6384947209653091,0.0922491576301422,125,0.0162221342383108,0.621944947209653,0.6543892156862746,,0.6418944193061838,1.00532455199588,,,,,True
Di-MMLP,train,0.5,0.0,0.5,0.6384253393665158,0.1005829591779316,125,0.017574132730015,0.6208441930618402,0.6559924585218703,,0.6418944193061838,1.0054338067832806,,,,,True
Di-MMLP,train,0.75,0.0,0.75,0.6297948717948716,0.118542849870318,125,0.0203487556561086,0.6089077677224736,0.6496052790346908,,0.6418944193061838,1.0192118863667934,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.6346696832579187,0.1002963511413454,125,0.0170981900452489,0.6174024886877828,0.6515988687782807,,0.6346696832579187,1.0,1.0,0.0,1.0,1.0,True
Di-PAM,train,0.25,0.0,0.25,0.6165067873303168,0.0989122181989021,125,0.017072435897436,0.5993348416289591,0.6334797134238311,,0.6346696832579187,1.0294609829135108,,,,,True
Di-PAM,train,0.5,0.0,0.5,0.6309502262443438,0.1070507419896314,125,0.0185050904977374,0.6131820512820514,0.6501922322775263,,0.6346696832579187,1.0058950086058525,,,,,True
Di-PAM,train,0.75,0.0,0.75,0.6126817496229261,0.127867703306905,125,0.0219690422322774,0.5912060331825038,0.6351441176470587,,0.6346696832579187,1.0358880179612415,,,,,True
HealNet,train,0.0,0.0,0.0,0.6475324283559578,0.0794111522457648,125,0.0136878959276018,0.6337245098039216,0.6611003016591253,,0.6475324283559578,1.0,1.0,0.0,1.0,1.0,False
HealNet,train,0.25,0.0,0.25,0.6159336349924583,0.0814169504377605,125,0.0144645173453997,0.6013929110105579,0.6303219457013574,,0.6475324283559578,1.0513022695438388,1.0513022695438388,0.0252823951669587,1.02601987437688,1.0765846647107975,False
HealNet,train,0.5,0.0,0.5,0.6333393665158371,0.0946947834490501,125,0.0170684766214177,0.6159116892911011,0.6500486425339366,,0.6475324283559578,1.0224098841639997,1.0224098841639997,0.0283170590912533,0.994092825072746,1.0507269432552528,False
HealNet,train,0.75,0.0,0.75,0.6085128205128204,0.1046254321942699,125,0.0191621040723982,0.5891813725490195,0.6275055806938159,,0.6475324283559578,1.06412290181537,1.06412290181537,0.0345988105581098,1.02952409125726,1.0987217123734798,False
KNN_MLP,train,0.0,0.0,0.0,0.6427300150829564,0.0853142713671814,125,0.0151062594268476,0.6275711915535446,0.6577837104072399,,0.6427300150829564,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,train,0.25,0.0,0.25,0.6223107088989444,0.1032667365374119,125,0.0179254524886878,0.6048618401206636,0.6407127450980392,,0.6427300150829564,1.0328120758521735,1.0328120758521735,0.0306321565575453,1.002179919294628,1.0634442324097189,False
KNN_MLP,train,0.5,0.0,0.5,0.6506455505279035,0.0978203013462102,125,0.0169204751131221,0.6330644042232277,0.6669053544494721,,0.6427300150829564,0.9878343355479418,0.9878343355479418,0.0263752010753031,0.9614591344726386,1.0142095366232449,False
KNN_MLP,train,0.75,0.0,0.75,0.6125912518853694,0.1143664247599013,125,0.0199675339366515,0.5929764705882352,0.6329115384615384,,0.6427300150829564,1.0491988142253563,1.0491988142253563,0.035351121284606,1.0138476929407505,1.0845499355099626,False
SMILe,train,0.0,0.0,0.0,0.6392639517345399,0.0776399833917297,125,0.0139960407239819,0.6254951734539969,0.6534872549019607,,0.6392639517345399,1.0,1.0,0.0,1.0,1.0,False
SMILe,train,0.25,0.0,0.25,0.6304313725490197,0.0933425973947544,125,0.0164616138763197,0.6138854449472096,0.6468086726998491,,0.6392639517345399,1.0140103738013662,1.0140103738013662,0.0271874094844453,0.9868229643169208,1.0411977832858117,False
SMILe,train,0.5,0.0,0.5,0.6349351432880844,0.1021811380377448,125,0.0183402337858219,0.6164662895927602,0.6531467571644041,,0.6392639517345399,1.0068177175136948,1.0068177175136948,0.0299471695830486,0.976870547930646,1.0367648870967434,False
SMILe,train,0.75,0.0,0.75,0.6232036199095021,0.102625116814771,125,0.0180457390648566,0.6047441176470588,0.6408355957767722,,0.6392639517345399,1.025770600991326,1.025770600991326,0.0305883624617999,0.995182238529526,1.056358963453126,False
VAE_MLP,train,0.0,0.0,0.0,0.633478129713424,0.096520287948239,125,0.0170093514328809,0.6164336349924585,0.6504523378582203,,0.633478129713424,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,train,0.25,0.0,0.25,0.6197737556561086,0.0970549517744731,125,0.0173148944193061,0.6026651583710408,0.6372949472096532,,0.633478129713424,1.0221118979825268,1.0221118979825268,0.0293758806401351,0.9927360173423916,1.051487778622662,False
VAE_MLP,train,0.5,0.0,0.5,0.638974358974359,0.1084341820185446,125,0.0197744343891403,0.6197076923076921,0.6592565610859727,,0.633478129713424,0.9913983570956476,0.9913983570956476,0.0316607625219296,0.959737594573718,1.0230591196175771,False
VAE_MLP,train,0.75,0.0,0.75,0.62615987933635,0.1066134783000483,125,0.018149886877828,0.6082555806938159,0.6445553544494721,,0.633478129713424,1.0116875108396124,1.0116875108396124,0.0302001843805275,0.9814873264590848,1.04188769522014,False
ZI_MLP,train,0.0,0.0,0.0,0.6427300150829564,0.0853142713671814,125,0.015633898944193,0.6275650075414781,0.6588328054298643,,0.6427300150829564,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,train,0.25,0.0,0.25,0.6290739064856712,0.0922484914826472,125,0.0158319758672699,0.6141168174962293,0.6457807692307692,,0.6427300150829564,1.021708273791827,1.021708273791827,0.0263772907990009,0.995330982992826,1.048085564590828,False
ZI_MLP,train,0.5,0.0,0.5,0.6389381598793363,0.101581026416841,125,0.0178074283559578,0.6210407239819004,0.656655580693816,,0.6427300150829564,1.0059346200332375,1.0059346200332375,0.0288395144015594,0.9770951056316785,1.0347741344347972,False
ZI_MLP,train,0.75,0.0,0.75,0.6195324283559579,0.1052291648841416,125,0.0188969079939667,0.6007888386123681,0.6385826546003016,,0.6427300150829564,1.0374437005477783,1.0374437005477783,0.0326395584236454,1.004804142124133,1.0700832589714238,False
pAM,train,0.0,0.0,0.0,0.6151312217194568,0.0927563708192762,125,0.0166412895927601,0.5987343137254901,0.6320168929110105,,0.6151312217194568,1.0,1.0,0.0,1.0,1.0,False
pAM,train,0.25,0.0,0.25,0.6182835595776771,0.0901358595314073,125,0.0158529034690799,0.6026000754147812,0.634305882352941,,0.6151312217194568,0.9949014690599672,0.9949014690599672,0.0261807343141087,0.9687207347458586,1.021082203374076,False
pAM,train,0.5,0.0,0.5,0.6195565610859728,0.1040644181611218,125,0.0177231146304675,0.601779185520362,0.6372254147812971,,0.6151312217194568,0.9928572471918315,0.9928572471918315,0.029238193568845,0.9636190536229864,1.0220954407606766,False
pAM,train,0.75,0.0,0.75,0.6083257918552036,0.1099162102231891,125,0.0190654223227751,0.5890766968325791,0.6272075414781295,,0.6151312217194568,1.0111871466825346,1.0111871466825346,0.0327167937904291,0.9784703528921056,1.0439039404729638,False
