outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,1,0.9295737395683924,0.7024276256561279,0.4726890756302521,0.6265897070739389,0.4222222222222222,0.7249089181423187,0.6919007748365402,0.22935257976253828,0.08320376214881738,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,2,0.8917337755362192,0.7039304971694946,0.4474789915966387,0.6163976831664345,0.4666666666666667,0.6992543339729309,0.6692287425200144,0.2143870716293653,0.08117961914589007,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,3,0.8759911606709162,0.7052642901738485,0.4474789915966387,0.6194594303183324,0.4444444444444444,0.6928337216377258,0.6646518806616465,0.20365160827835402,0.07687665553142627,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,4,0.8704874763886133,0.7078100641568502,0.4180672268907563,0.5827397482815478,0.4444444444444444,0.671097606420517,0.6564422895510992,0.20488686487078667,0.09158320197214682,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,5,0.8512553970019022,0.7076462705930074,0.43697478991596633,0.5924894174084027,0.4666666666666667,0.6685514201720556,0.6533939788738886,0.18976137538750967,0.08100043113032977,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,6,0.8518743415673574,0.7052414218584696,0.44957983193277307,0.5944946112358994,0.4444444444444444,0.6500811825195948,0.6469821631908417,0.1974644921720028,0.07427677015463512,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,7,0.850044180949529,0.7092236677805582,0.42436974789915966,0.5873362351709914,0.4,0.6562078793843588,0.6396357119083405,0.20234818135698637,0.08060286846011877,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,8,0.8339105844497681,0.7086181044578552,0.4264705882352941,0.6103526819832666,0.4,0.636739989121755,0.633579765756925,0.1927423601349195,0.07588457347204287,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,9,0.8271899322668711,0.7025250196456909,0.4411764705882353,0.6261907287141705,0.4222222222222222,0.6314680973688761,0.6232055723667145,0.19576516623298326,0.08219194257011016,22,path,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocpath,10,0.8219191531340281,0.7080368399620056,0.4432773109243698,0.6581713378438736,0.4222222222222222,0.632670616110166,0.6284995675086975,0.1861000880599022,0.07319503587981065,22,path,0.8
