outer_fold,inner_fold,hp_name,batch_size,learning_rate,modality_hidden_layers,fusion_hidden_dim,fusion_hidden_layers,dropout,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,seed,missing_scope,missing_location,missing_prob
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,1,0.7834622462590536,0.7249354322751363,0.4894957983193277,0.6337206640589697,0.4,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,2,0.7651549428701401,0.7605727314949036,0.4747899159663866,0.6452652310507813,0.37777777777777777,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,3,0.7704020788272222,0.7875796755154928,0.4642857142857143,0.6124461463574694,0.35555555555555557,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,4,0.713746577501297,0.7961558898289999,0.4705882352941177,0.6498043160266784,0.4222222222222222,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,5,0.724666362007459,0.7939000725746155,0.45168067226890757,0.6441846589767095,0.4222222222222222,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,6,0.7223307738701502,0.7866719365119934,0.4159663865546219,0.5999382212850677,0.4222222222222222,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,7,0.70267021159331,0.7597429354985555,0.49369747899159666,0.6235484783801063,0.4222222222222222,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,8,0.7061909784873327,0.7719736297925314,0.4600840336134454,0.6474059053638641,0.4666666666666667,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,9,0.6801765958468119,0.7551337083180746,0.4915966386554622,0.631949242832074,0.4,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,10,0.6826021323601404,0.7761029203732809,0.46008403361344535,0.6146058054822615,0.4222222222222222,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_miss60_scopetrain_locclin,11,0.679318885008494,0.7545063098271688,0.5588235294117647,0.7154483480629176,0.4444444444444444,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,1,0.6661451756954193,0.706676185131073,0.4852941176470588,0.6235129597537856,0.5111111111111111,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,2,0.6188206374645233,0.6879252195358276,0.5651260504201681,0.6927483598917274,0.6,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,3,0.5980842709541321,0.6997846961021423,0.46848739495798325,0.6633874617363454,0.5333333333333333,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,4,0.5876777122418085,0.6854150692621866,0.5357142857142857,0.6576081958337812,0.5777777777777777,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,5,0.5762698551019033,0.7001092831293741,0.4915966386554622,0.6596318252534156,0.4888888888888889,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,6,0.5665288418531418,0.672788659731547,0.5672268907563026,0.7343294244899908,0.5333333333333333,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,7,0.580802857875824,0.6655937631924947,0.5672268907563025,0.7301989174204196,0.5777777777777777,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,8,0.5575954789916674,0.6835113962491354,0.5378151260504201,0.6877493800057793,0.5111111111111111,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,9,0.5442586864034334,0.6916136542956034,0.4831932773109244,0.6529583192733769,0.5555555555555556,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,10,0.5274091611305872,0.6721751689910889,0.5525210084033614,0.6924173325088328,0.5777777777777777,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,11,0.5115135163068771,0.6863289674123129,0.5168067226890756,0.6514641772430639,0.5555555555555556,22,train,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,16,5e-05,1,32,1,0.1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p1_miss60_scopetrain_locclin,12,0.5082117741306623,0.6600070198376974,0.5777310924369747,0.7332850741801353,0.5777777777777777,22,train,clin,0.6
