outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,1,0.7022305607795716,0.7100038528442383,0.5777777777777777,0.768552435219102,0.5,0.0,0.0,0.0,0.0,0.0,0.7022305607795716,0.7014279842376709,0.694576907157898,0.564788556098938,0.6286273717880249,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,2,0.6848572731018067,0.7156903743743896,0.5555555555555556,0.7315153981820648,0.5,0.0,0.0,0.0,0.0,0.0,0.6848572731018067,0.668684184551239,0.6618725776672363,0.5661969780921936,0.6245398402214051,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,3,0.6717714786529541,0.7219212353229523,0.5333333333333333,0.6759598426265093,0.5,0.0,0.0,0.0,0.0,0.0,0.6717714786529541,0.6400198698043823,0.6332643747329711,0.5705401778221131,0.6184945702552795,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,4,0.6571676373481751,0.7279007434844971,0.5111111111111111,0.6673178673178674,0.5,0.0,0.0,0.0,0.0,0.0,0.6571676373481751,0.6157420516014099,0.6090455532073975,0.5768653750419617,0.611963152885437,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,5,0.6472886443138123,0.7337981164455414,0.4888888888888888,0.6602471602471602,0.5,0.0,0.0,0.0,0.0,0.0,0.6472886443138123,0.596006441116333,0.589357328414917,0.5845161557197571,0.6064604997634888,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,6,0.6364402174949646,0.7387711405754089,0.4444444444444444,0.6450956450956452,0.5,0.0,0.0,0.0,0.0,0.0,0.6364402174949646,0.5796539187431335,0.5730306386947632,0.592947268486023,0.6030332803726196,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,7,0.6238825917243958,0.7439309656620026,0.4444444444444444,0.6450956450956452,0.5,0.0,0.0,0.0,0.0,0.0,0.6238825917243958,0.5651376485824585,0.5585425615310669,0.6020496487617493,0.5993043303489685,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,0.6154553174972535,0.7482969164848328,0.4444444444444444,0.6450956450956452,0.5,0.0,0.0,0.0,0.0,0.0,0.6154553174972535,0.5524089157581329,0.5458401381969452,0.6113065242767334,0.5957471489906311,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,9,0.6087181568145752,0.7505970001220703,0.4444444444444444,0.6450956450956452,0.5,0.0,0.0,0.0,0.0,0.0,0.6087181568145752,0.5427797853946685,0.5362132012844085,0.618090808391571,0.5948486208915711,18473,global,0.66
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss66_degmodglobal,10,0.6037790894508361,0.7526069283485413,0.4444444444444444,0.6450956450956452,0.5,0.0,0.0,0.0,0.0,0.0,0.6037790894508361,0.5370346367359161,0.5304626882076263,0.6220160841941833,0.5949927687644958,18473,global,0.66
