train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.4,0.2,2,6,HealNet,Di-PAM,0.5936372793660151,0.56917985394767,0.024457425418345058,2694.5,0.0021936468401541885,125,0.006024502351076119,True,21
0.4,0.4,2,6,HealNet,Di-PAM,0.5678667845564398,0.547844896355241,0.020021888201198768,2864.0,0.008168208520545407,125,0.02555255487691897,True,21
0.6,0.0,1,6,HealNet,Di-PAM,0.591260595343354,0.570246193142745,0.021014402200608906,2675.5,0.002779080013840985,125,0.02918034014533034,True,21
0.6,0.2,1,6,HealNet,Di-PAM,0.5755232668566003,0.5527179487179489,0.022805318138651387,2770.5,0.004034943487121999,125,0.04236690661478099,True,21
0.6,0.0,1,5,HealNet,KNN_MLP,0.591260595343354,0.5719419851327897,0.019318610210564247,2654.0,0.00504543113348827,125,0.03531801793441789,True,21
0.0,0.0,1,4,HealNet,VAE_MLP,0.6164549104365197,0.5955732914169697,0.02088161901954999,2842.5,0.010031751968782242,125,0.04213335826888542,True,21
0.0,0.8,2,6,HealNet,ZI_MLP,0.5441110390673608,0.5252853390968333,0.01882569997052752,2900.5,0.015094659663788874,125,0.04528397899136662,True,21
0.2,0.0,1,7,HealNet,pAM,0.6189933916232766,0.592575354487998,0.02641803713527857,2418.0,0.0001811468338226265,125,0.0038040835102751565,True,21
0.2,0.2,3,7,HealNet,pAM,0.6019836395192718,0.5783781248976652,0.02360551462160665,2630.5,0.0012802433619431349,125,0.006721277650201458,True,21
0.2,0.4,2,7,HealNet,pAM,0.585622228771654,0.5610855421292202,0.024536686642433803,2800.0,0.005067112695144488,125,0.026602341649508563,True,21
0.2,0.6,2,6,HealNet,pAM,0.56542688541769,0.539998388839768,0.02542849657792201,2757.5,0.0036438437544497695,125,0.010931531263349309,True,21
0.4,0.0,1,7,HealNet,pAM,0.6098992304417592,0.5790362904018078,0.03086294003995138,2288.5,7.614040671898123e-05,125,0.0015989485410986058,True,21
0.4,0.2,2,7,HealNet,pAM,0.5936372793660151,0.5600675508399648,0.033569728526050224,2312.5,6.230725059606642e-05,125,0.0003271130656293487,True,21
0.4,0.4,2,7,HealNet,pAM,0.5678667845564398,0.5454211088188099,0.0224456757376299,2572.0,0.0017342074970453608,125,0.012139452479317525,True,21
0.4,0.6,3,7,HealNet,pAM,0.5518395782165898,0.526515571274192,0.02532400694239778,2696.0,0.0022209429392881733,125,0.015546600575017213,True,21
0.6,0.6,2,6,HealNet,pAM,0.5481931296460033,0.525958830271474,0.022234299374529254,2889.0,0.009781989153761245,125,0.042575910054584616,True,21
0.0,0.0,2,7,KNN_MLP,Di-MMLP,0.6116368864001049,0.5913350492844748,0.02030183711563016,2837.5,0.009675903280612482,125,0.04213335826888542,True,21
0.0,0.6,1,7,KNN_MLP,Di-MMLP,0.5861445590595017,0.5477623211186431,0.0383822379408586,1907.5,5.679914279127164e-07,125,5.963909993083522e-06,True,21
0.0,0.8,1,7,KNN_MLP,Di-MMLP,0.566433991551233,0.5245005861741495,0.041933405377083455,1947.0,1.5258412974471648e-06,125,1.602133362319523e-05,True,21
0.2,0.6,1,3,KNN_MLP,Di-MMLP,0.5821087991616727,0.5601384942856208,0.021970304876051894,2499.5,0.0013796621695305784,125,0.005186839094383517,True,21
0.2,0.8,1,3,KNN_MLP,Di-MMLP,0.5612648000785931,0.532994622916462,0.028270177162131094,2401.0,0.0003653378483673319,125,0.001534418963142794,True,21
0.4,0.2,1,5,KNN_MLP,Di-MMLP,0.6071329207191276,0.569513685037823,0.03761923568130465,2183.0,3.885587358787893e-05,125,0.0002719911151151525,True,21
0.4,0.4,1,5,KNN_MLP,Di-MMLP,0.5815097881258801,0.5520944821036776,0.029415306022202437,2665.0,0.0025499057743683423,125,0.013387005315433798,True,21
0.0,0.6,1,6,KNN_MLP,Di-PAM,0.5861445590595017,0.5521703507220749,0.033974208337426814,2168.0,2.074458655882822e-05,125,0.00014521210591179757,True,21
0.0,0.8,1,5,KNN_MLP,Di-PAM,0.566433991551233,0.5346568687166389,0.03177712283459411,2502.0,0.00040472336337668503,125,0.002833063543636795,True,21
0.2,0.2,1,6,KNN_MLP,Di-PAM,0.6128097586534368,0.5858797393326128,0.02693001932082395,2485.5,0.0005302744708687978,125,0.005567881944122377,True,21
0.2,0.4,1,6,KNN_MLP,Di-PAM,0.5918717228280448,0.5650384910109048,0.026833231817140035,2645.0,0.002160505781435312,125,0.022685310705070776,True,21
0.2,0.6,1,7,KNN_MLP,Di-PAM,0.5821087991616727,0.5394615581098342,0.04264724105183848,1962.0,1.1301640461075836e-06,125,1.1866722484129627e-05,True,21
0.2,0.8,1,7,KNN_MLP,Di-PAM,0.5612648000785931,0.5188531158921962,0.04241168418639696,1986.0,1.5216330953623963e-06,125,3.1954295002610325e-05,True,21
0.4,0.0,2,6,KNN_MLP,Di-PAM,0.6032026328715986,0.5821009922389234,0.021101640632675167,2927.5,0.012825186848800752,125,0.04488815397080264,True,21
0.4,0.2,1,6,KNN_MLP,Di-PAM,0.6071329207191276,0.56917985394767,0.0379530667714576,2131.0,3.467308986657792e-05,125,0.0002719911151151525,True,21
0.4,0.4,1,6,KNN_MLP,Di-PAM,0.5815097881258801,0.547844896355241,0.03366489177063903,2435.0,0.00021384534661717542,125,0.003472498444117657,True,21
0.4,0.6,1,6,KNN_MLP,Di-PAM,0.5639727281658317,0.5357381406163015,0.02823458754953012,2733.0,0.0029992516885395037,125,0.015746071364832394,True,21
0.4,0.8,1,7,KNN_MLP,Di-PAM,0.5451027409372237,0.5161765333857288,0.028926207551494887,2770.5,0.004034971376154993,125,0.04236719944962742,True,21
0.0,0.6,1,2,KNN_MLP,HealNet,0.5861445590595017,0.5682257851131415,0.01791877394636021,2909.5,0.01131121934504854,125,0.039589267707669885,True,21
0.0,0.8,1,2,KNN_MLP,HealNet,0.566433991551233,0.5441110390673608,0.02232295248387217,2832.0,0.00645180282154841,125,0.022581309875419436,True,21
0.2,0.8,1,2,KNN_MLP,HealNet,0.5612648000785931,0.5379213282247765,0.02334347185381669,2718.0,0.0026578050904366075,125,0.009302317816528126,True,21
0.0,0.6,1,3,KNN_MLP,VAE_MLP,0.5861445590595017,0.5607798801453973,0.025364678914104433,2543.0,0.0008950779994282967,125,0.003759327597598846,True,21
0.0,0.8,1,3,KNN_MLP,VAE_MLP,0.566433991551233,0.5415695582408228,0.024864433310410217,2826.0,0.006168897170397702,125,0.022581309875419436,True,21
0.2,0.2,1,4,KNN_MLP,VAE_MLP,0.6128097586534368,0.5928964469332286,0.01991331172020816,2705.5,0.003541362010774073,125,0.012394767037709255,True,21
0.2,0.6,1,4,KNN_MLP,VAE_MLP,0.5821087991616727,0.5501965222516947,0.031912276909978,2015.5,3.5347107448802945e-06,125,1.8557231410621546e-05,True,21
0.2,0.8,1,4,KNN_MLP,VAE_MLP,0.5612648000785931,0.5287401512918755,0.03252464878671768,2365.5,0.00010736549089045776,125,0.0005636688271749033,True,21
0.4,0.2,1,4,KNN_MLP,VAE_MLP,0.6071329207191276,0.5778205979631268,0.02931232275600082,2494.5,0.00037731249617089694,125,0.0015847124839177672,True,21
0.4,0.4,1,3,KNN_MLP,VAE_MLP,0.5815097881258801,0.5588391918001114,0.02267059632576862,2820.0,0.008517518292306323,125,0.02555255487691897,True,21
0.0,0.6,1,5,KNN_MLP,ZI_MLP,0.5861445590595017,0.5552789861479518,0.0308655729115499,1420.5,5.58391707997416e-10,125,1.1726225867945737e-08,True,21
0.0,0.8,1,6,KNN_MLP,ZI_MLP,0.566433991551233,0.5252853390968333,0.04114865245439969,1648.0,1.688677488660478e-08,125,3.5462227261870036e-07,True,21
0.2,0.2,1,5,KNN_MLP,ZI_MLP,0.6128097586534368,0.5893204178537513,0.023489340799685454,2625.0,0.0018263637840134704,125,0.007670727892856576,True,21
0.2,0.4,1,5,KNN_MLP,ZI_MLP,0.5918717228280448,0.5716661230638242,0.02020559976422054,2838.5,0.006771568975746984,125,0.02844058969813733,True,21
0.2,0.6,1,5,KNN_MLP,ZI_MLP,0.5821087991616727,0.5475564200805579,0.03455237908111475,2053.0,3.4290215700772327e-06,125,1.8557231410621546e-05,True,21
0.2,0.8,1,6,KNN_MLP,ZI_MLP,0.5612648000785931,0.5251597602907948,0.03610503978779833,2093.5,5.53223212852179e-06,125,4.282243209662254e-05,True,21
0.4,0.2,1,3,KNN_MLP,ZI_MLP,0.6071329207191276,0.582998356092609,0.02413456462651864,2736.5,0.0030845028601710696,125,0.007197173340399162,True,21
0.4,0.4,1,4,KNN_MLP,ZI_MLP,0.5815097881258801,0.558080662802502,0.02342912532337804,2863.5,0.008138662628042132,125,0.02555255487691897,True,21
0.4,0.8,1,6,KNN_MLP,ZI_MLP,0.5451027409372237,0.5187253757736516,0.02637736516357203,2533.5,0.0012400199878607684,125,0.02604041974507614,True,21
0.0,0.6,1,4,KNN_MLP,pAM,0.5861445590595017,0.5580536660444707,0.028090893015030982,2417.0,0.0001793776484477531,125,0.0009417326543507039,True,21
0.0,0.8,1,4,KNN_MLP,pAM,0.566433991551233,0.5397030356616563,0.026730955889576635,2661.0,0.0016595959838320064,125,0.008712878915118034,True,21
0.2,0.0,2,7,KNN_MLP,pAM,0.6176254641909813,0.592575354487998,0.02505010970298327,2554.0,0.0009871651794238249,125,0.01036523438395016,True,21
0.2,0.2,1,7,KNN_MLP,pAM,0.6128097586534368,0.5783781248976652,0.03443163375577163,2099.0,5.899565403264276e-06,125,0.0001238908734685498,True,21
0.2,0.4,1,7,KNN_MLP,pAM,0.5918717228280448,0.5610855421292202,0.03078618069882455,2453.5,0.0003929424914410146,125,0.008251792320261306,True,21
0.2,0.6,1,6,KNN_MLP,pAM,0.5821087991616727,0.539998388839768,0.04211041032190466,1819.5,1.8025059283861738e-07,125,3.785262449610965e-06,True,21
0.2,0.8,1,5,KNN_MLP,pAM,0.5612648000785931,0.5280940367423126,0.03317076333628055,2061.5,6.117490299517505e-06,125,4.282243209662254e-05,True,21
0.4,0.0,2,7,KNN_MLP,pAM,0.6032026328715986,0.5790362904018078,0.02416634246979077,2757.0,0.003629657685171939,125,0.01905570284715268,True,21
0.4,0.2,1,7,KNN_MLP,pAM,0.6071329207191276,0.5600675508399648,0.047065369879162766,1813.5,2.736761166105261e-07,125,5.747198448821048e-06,True,21
0.4,0.4,1,7,KNN_MLP,pAM,0.5815097881258801,0.5454211088188099,0.03608867930707016,2480.5,0.0003307141375350149,125,0.003472498444117657,True,21
0.4,0.6,1,7,KNN_MLP,pAM,0.5639727281658317,0.526515571274192,0.03745715689163964,2435.0,0.00021385482088744667,125,0.00449095123863638,True,21
0.6,0.6,1,7,VAE_MLP,Di-MMLP,0.5502805252644333,0.5259310999770769,0.024349425287356397,2850.0,0.007372410146951051,125,0.042575910054584616,True,21
0.6,0.6,1,5,VAE_MLP,Di-PAM,0.5502805252644333,0.5266396306120443,0.023640894652388944,2611.0,0.002414237451356205,125,0.042575910054584616,True,21
0.4,0.2,4,7,VAE_MLP,pAM,0.5778205979631268,0.5600675508399648,0.017753047123161947,2875.5,0.008878089614241665,125,0.018643988189907496,True,21
0.4,0.6,2,7,VAE_MLP,pAM,0.5538411631790943,0.526515571274192,0.027325591904902247,2581.0,0.0012517042793232526,125,0.013142894932894153,True,21
0.6,0.6,1,6,VAE_MLP,pAM,0.5502805252644333,0.525958830271474,0.02432169499295922,2831.0,0.006403892628040926,125,0.042575910054584616,True,21
0.8,0.6,1,7,VAE_MLP,pAM,0.5238348757245309,0.49598852539542204,0.02784635032910887,2564.5,0.00108318713723837,125,0.02274692988200577,True,21
0.0,0.0,3,7,ZI_MLP,Di-MMLP,0.6116368864001049,0.5913350492844748,0.02030183711563016,2837.5,0.009675903280612482,125,0.04213335826888542,True,21
0.4,0.0,3,7,ZI_MLP,pAM,0.5984062612568358,0.5790362904018078,0.019369970855028007,2807.0,0.00534481971640623,125,0.022448242808906164,True,21
0.4,0.2,3,7,ZI_MLP,pAM,0.582998356092609,0.5600675508399648,0.022930805252644126,2700.0,0.002295048514695664,125,0.006024502351076119,True,21
0.4,0.6,4,7,ZI_MLP,pAM,0.5495368634770933,0.526515571274192,0.023021292202901278,2890.0,0.00985227778970242,125,0.04137956671675016,True,21
