model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
Di-PAM,both,0.8,0.2,0.8,0.2,0.5156055277204703,0.08874595752177175,125
Di-PAM,both,0.8,0.4,0.8,0.4,0.5088603202672168,0.08743588054617937,125
Di-PAM,both,0.8,0.6,0.8,0.6,0.5149302289026427,0.08568077272496025,125
Di-PAM,both,0.8,0.8,0.8,0.8,0.5043570488260143,0.07632402819878022,125
HealNet,both,0.0,0.0,0.0,0.0,0.6164549104365197,0.06444481674830674,125
HealNet,both,0.0,0.2,0.0,0.2,0.6118588204473262,0.06426992950204719,125
HealNet,both,0.0,0.4,0.0,0.4,0.5885907587516784,0.06412352472707257,125
HealNet,both,0.0,0.6,0.0,0.6,0.5682257851131415,0.06842514580368744,125
HealNet,both,0.0,0.8,0.0,0.8,0.5441110390673608,0.0719532609656178,125
HealNet,both,0.2,0.0,0.2,0.0,0.6189933916232766,0.0701153630820821,125
HealNet,both,0.2,0.2,0.2,0.2,0.6019836395192718,0.07191035161785651,125
HealNet,both,0.2,0.4,0.2,0.4,0.585622228771654,0.07005901188157009,125
HealNet,both,0.2,0.6,0.2,0.6,0.56542688541769,0.07349584071929496,125
HealNet,both,0.2,0.8,0.2,0.8,0.5379213282247765,0.07298474077372001,125
HealNet,both,0.4,0.0,0.4,0.0,0.6098992304417592,0.06698064676049338,125
HealNet,both,0.4,0.2,0.4,0.2,0.5936372793660151,0.06519108814427946,125
HealNet,both,0.4,0.4,0.4,0.4,0.5678667845564398,0.06570262308293683,125
HealNet,both,0.4,0.6,0.4,0.6,0.5518395782165898,0.07248740546073705,125
HealNet,both,0.4,0.8,0.4,0.8,0.5266538952745848,0.07580138774925128,125
HealNet,both,0.6,0.0,0.6,0.0,0.591260595343354,0.07544171878865248,125
HealNet,both,0.6,0.2,0.6,0.2,0.5755232668566003,0.07490058356261844,125
HealNet,both,0.6,0.4,0.6,0.4,0.5592197792841471,0.07787229215383085,125
HealNet,both,0.6,0.6,0.6,0.6,0.5481931296460033,0.07514204270648481,125
HealNet,both,0.6,0.8,0.6,0.8,0.521472233683728,0.07643567171089638,125
HealNet,both,0.8,0.0,0.8,0.0,0.5412319743262273,0.07958846841911356,125
HealNet,both,0.8,0.2,0.8,0.2,0.5369489471788323,0.07600570315455621,125
HealNet,both,0.8,0.4,0.8,0.4,0.5164571503422078,0.07189278738308134,125
HealNet,both,0.8,0.6,0.8,0.6,0.5150294527949701,0.07944932729833008,125
HealNet,both,0.8,0.8,0.8,0.8,0.4975596293021581,0.07600871564868891,125
KNN_MLP,both,0.0,0.0,0.0,0.0,0.6116368864001049,0.07187507327913648,125
KNN_MLP,both,0.0,0.2,0.0,0.2,0.6056115662966238,0.07160696185894405,125
KNN_MLP,both,0.0,0.4,0.0,0.4,0.5893188852867014,0.06803290657165324,125
KNN_MLP,both,0.0,0.6,0.0,0.6,0.5861445590595017,0.06428379356679972,125
KNN_MLP,both,0.0,0.8,0.0,0.8,0.566433991551233,0.0749692262406855,125
KNN_MLP,both,0.2,0.0,0.2,0.0,0.6176254641909813,0.06882023256549967,125
KNN_MLP,both,0.2,0.2,0.2,0.2,0.6128097586534368,0.06741190846356555,125
KNN_MLP,both,0.2,0.4,0.2,0.4,0.5918717228280448,0.0692973056247858,125
KNN_MLP,both,0.2,0.6,0.2,0.6,0.5821087991616727,0.06067529621470454,125
KNN_MLP,both,0.2,0.8,0.2,0.8,0.5612648000785931,0.06826421769965522,125
KNN_MLP,both,0.4,0.0,0.4,0.0,0.6032026328715986,0.07429304726778095,125
KNN_MLP,both,0.4,0.2,0.4,0.2,0.6071329207191276,0.0750809686000456,125
KNN_MLP,both,0.4,0.4,0.4,0.4,0.5815097881258801,0.0786749997213061,125
KNN_MLP,both,0.4,0.6,0.4,0.6,0.5639727281658317,0.07685851318211753,125
KNN_MLP,both,0.4,0.8,0.4,0.8,0.5451027409372237,0.07195209547820008,125
KNN_MLP,both,0.6,0.0,0.6,0.0,0.5719419851327897,0.08506165967313901,125
KNN_MLP,both,0.6,0.2,0.6,0.2,0.5696095097750269,0.07970150139167555,125
KNN_MLP,both,0.6,0.4,0.6,0.4,0.549107705406556,0.07951135445680074,125
KNN_MLP,both,0.6,0.6,0.6,0.6,0.5363017061269935,0.07857643656499527,125
KNN_MLP,both,0.6,0.8,0.6,0.8,0.5321847463732521,0.08331663118191363,125
KNN_MLP,both,0.8,0.0,0.8,0.0,0.5237776991845958,0.08053465765606091,125
KNN_MLP,both,0.8,0.2,0.8,0.2,0.5144532992762879,0.08308234833435747,125
KNN_MLP,both,0.8,0.4,0.8,0.4,0.509638602351246,0.08971435512670753,125
KNN_MLP,both,0.8,0.6,0.8,0.6,0.5109217670367096,0.08095391353763791,125
KNN_MLP,both,0.8,0.8,0.8,0.8,0.49206866424337686,0.08671783519028317,125
VAE_MLP,both,0.0,0.0,0.0,0.0,0.5955732914169697,0.07698846066739513,125
VAE_MLP,both,0.0,0.2,0.0,0.2,0.5941343943412909,0.07228676260031217,125
VAE_MLP,both,0.0,0.4,0.0,0.4,0.5756597177194878,0.07803793781372118,125
VAE_MLP,both,0.0,0.6,0.0,0.6,0.5607798801453973,0.07684330128070334,125
VAE_MLP,both,0.0,0.8,0.0,0.8,0.5415695582408228,0.07887880824725235,125
VAE_MLP,both,0.2,0.0,0.2,0.0,0.6072448767069458,0.07362496360089762,125
VAE_MLP,both,0.2,0.2,0.2,0.2,0.5928964469332286,0.07347496257017716,125
VAE_MLP,both,0.2,0.4,0.2,0.4,0.5766989946622132,0.07642921567325679,125
VAE_MLP,both,0.2,0.6,0.2,0.6,0.5501965222516947,0.07487922436557284,125
VAE_MLP,both,0.2,0.8,0.2,0.8,0.5287401512918755,0.08133294852059753,125
VAE_MLP,both,0.4,0.0,0.4,0.0,0.5966008055801159,0.07999794413385114,125
VAE_MLP,both,0.4,0.2,0.4,0.2,0.5778205979631268,0.07949835391683716,125
VAE_MLP,both,0.4,0.4,0.4,0.4,0.5588391918001114,0.08124782630812595,125
VAE_MLP,both,0.4,0.6,0.4,0.6,0.5538411631790943,0.08198226674910883,125
VAE_MLP,both,0.4,0.8,0.4,0.8,0.5370660641189378,0.07399614190132445,125
VAE_MLP,both,0.6,0.0,0.6,0.0,0.5759258473327439,0.07994667731232474,125
VAE_MLP,both,0.6,0.2,0.6,0.2,0.5609904443789501,0.08316837291957846,125
VAE_MLP,both,0.6,0.4,0.6,0.4,0.5465998493630677,0.08294632532804569,125
VAE_MLP,both,0.6,0.6,0.6,0.6,0.5502805252644333,0.07206633150056609,125
VAE_MLP,both,0.6,0.8,0.6,0.8,0.5267024265644955,0.08551516851388871,125
VAE_MLP,both,0.8,0.0,0.8,0.0,0.533982945279497,0.07235471729052523,125
VAE_MLP,both,0.8,0.2,0.8,0.2,0.5255020204997216,0.0731725032942538,125
VAE_MLP,both,0.8,0.4,0.8,0.4,0.5244623898876773,0.07777892002404775,125
VAE_MLP,both,0.8,0.6,0.8,0.6,0.5238348757245309,0.08045924466684977,125
VAE_MLP,both,0.8,0.8,0.8,0.8,0.49092217310148345,0.07776621476699562,125
ZI_MLP,both,0.0,0.0,0.0,0.0,0.6116368864001049,0.07187507327913648,125
ZI_MLP,both,0.0,0.2,0.0,0.2,0.6016931722173102,0.07345372438484066,125
ZI_MLP,both,0.0,0.4,0.0,0.4,0.5787096440383798,0.07434175905842616,125
ZI_MLP,both,0.0,0.6,0.0,0.6,0.5552789861479518,0.06771543354727816,125
ZI_MLP,both,0.0,0.8,0.0,0.8,0.5252853390968333,0.07344339442954811,125
ZI_MLP,both,0.2,0.0,0.2,0.0,0.6034516553688968,0.07832713848381409,125
ZI_MLP,both,0.2,0.2,0.2,0.2,0.5893204178537513,0.08277042414642152,125
ZI_MLP,both,0.2,0.4,0.2,0.4,0.5716661230638242,0.07389489134712762,125
ZI_MLP,both,0.2,0.6,0.2,0.6,0.5475564200805579,0.06926387962945268,125
ZI_MLP,both,0.2,0.8,0.2,0.8,0.5251597602907948,0.07595303210391784,125
ZI_MLP,both,0.4,0.0,0.4,0.0,0.5984062612568358,0.07895945773618113,125
ZI_MLP,both,0.4,0.2,0.4,0.2,0.582998356092609,0.08260318958617963,125
ZI_MLP,both,0.4,0.4,0.4,0.4,0.558080662802502,0.0776128184930557,125
ZI_MLP,both,0.4,0.6,0.4,0.6,0.5495368634770933,0.07912085561492137,125
ZI_MLP,both,0.4,0.8,0.4,0.8,0.5187253757736516,0.07378214132077128,125
ZI_MLP,both,0.6,0.0,0.6,0.0,0.5770757179814651,0.08169639204215622,125
ZI_MLP,both,0.6,0.2,0.6,0.2,0.5652235779546124,0.0788160933758235,125
ZI_MLP,both,0.6,0.4,0.6,0.4,0.551049074892753,0.07579195986828496,125
ZI_MLP,both,0.6,0.6,0.6,0.6,0.5379322395782168,0.07558418313073881,125
ZI_MLP,both,0.6,0.8,0.6,0.8,0.5196785407865867,0.07575694221838626,125
ZI_MLP,both,0.8,0.0,0.8,0.0,0.5297881913743983,0.07484338322042101,125
ZI_MLP,both,0.8,0.2,0.8,0.2,0.518278049579199,0.08101548431658173,125
ZI_MLP,both,0.8,0.4,0.8,0.4,0.5082290729279235,0.07227989559355666,125
ZI_MLP,both,0.8,0.6,0.8,0.6,0.5035003962406261,0.07552856566784691,125
ZI_MLP,both,0.8,0.8,0.8,0.8,0.4942660641189377,0.07796984482353773,125
pAM,both,0.0,0.0,0.0,0.0,0.595544015456659,0.07561315241776803,125
pAM,both,0.0,0.2,0.0,0.2,0.5886722598814552,0.07395015130944135,125
pAM,both,0.0,0.4,0.0,0.4,0.5789248190719455,0.07508739929497263,125
pAM,both,0.0,0.6,0.0,0.6,0.5580536660444707,0.06924924020972001,125
pAM,both,0.0,0.8,0.0,0.8,0.5397030356616563,0.07442610811296893,125
pAM,both,0.2,0.0,0.2,0.0,0.592575354487998,0.07593309932669869,125
pAM,both,0.2,0.2,0.2,0.2,0.5783781248976652,0.08023399101569138,125
pAM,both,0.2,0.4,0.2,0.4,0.5610855421292202,0.07402960552916167,125
pAM,both,0.2,0.6,0.2,0.6,0.539998388839768,0.06776058776278003,125
pAM,both,0.2,0.8,0.2,0.8,0.5280940367423126,0.07043710145864411,125
pAM,both,0.4,0.0,0.4,0.0,0.5790362904018078,0.07262501161561745,125
pAM,both,0.4,0.2,0.4,0.2,0.5600675508399648,0.0677818111730315,125
pAM,both,0.4,0.4,0.4,0.4,0.5454211088188099,0.07378636610846556,125
pAM,both,0.4,0.6,0.4,0.6,0.526515571274192,0.07060296262692659,125
pAM,both,0.4,0.8,0.4,0.8,0.5214697318007663,0.07173083915380797,125
pAM,both,0.6,0.0,0.6,0.0,0.5741071880014408,0.08788002166784047,125
pAM,both,0.6,0.2,0.6,0.2,0.5567552804794184,0.08489634789593,125
pAM,both,0.6,0.4,0.6,0.4,0.5416379867046534,0.08051993352649583,125
pAM,both,0.6,0.6,0.6,0.6,0.525958830271474,0.07822069641290211,125
pAM,both,0.6,0.8,0.6,0.8,0.5187907522022464,0.08137248016544761,125
pAM,both,0.8,0.0,0.8,0.0,0.5242254969381406,0.08995373116279412,125
pAM,both,0.8,0.2,0.8,0.2,0.5138777090087435,0.08701333480178551,125
pAM,both,0.8,0.4,0.8,0.4,0.5098888168451388,0.08275136070340304,125
pAM,both,0.8,0.6,0.8,0.6,0.49598852539542204,0.08349672702207532,125
pAM,both,0.8,0.8,0.8,0.8,0.489856384058683,0.07487594452711327,125
