outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,1,0.691296915213267,0.663807193438212,0.6571428571428573,0.7877354370775422,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.691296915213267,0.6601797805892097,0.6540832817554474,0.5170688695377774,0.5579420129458109,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,2,0.6606431206067404,0.64227095246315,0.7142857142857143,0.8276865807051565,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.6606431206067404,0.6305054558648003,0.6243814627329508,0.5360451075765822,0.5587962137328254,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,3,0.6466278466913435,0.6338373819986979,0.7285714285714285,0.848333172675278,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6466278466913435,0.606280611621009,0.6000429590543112,0.564780592918396,0.5672877629597982,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,4,0.6298797792858548,0.6288335124651591,0.7357142857142858,0.8513093631514684,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6298797792858548,0.5888734625445472,0.5824981795416938,0.5901319649484422,0.5785143242941962,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,5,0.618180536561542,0.6255029042561849,0.7285714285714285,0.8491448609869663,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.618180536561542,0.5772043102317386,0.570703943570455,0.6135415103700426,0.5886822674009535,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,6,0.6056877109739516,0.6253228386243185,0.7285714285714285,0.8491448609869663,0.625,0.0,0.0,0.0,0.0,0.0,0.6056877109739516,0.5650530457496643,0.5584549506505331,0.635207282172309,0.5962879790200127,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,7,0.6073539389504327,0.6270694533983866,0.7285714285714285,0.8491448609869663,0.625,0.0,0.0,0.0,0.0,0.0,0.6073539389504327,0.5498910115824805,0.5432349642117819,0.6517209675576952,0.600431329674191,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,0.603195803032981,0.6286955078442892,0.7214285714285714,0.8348474753660512,0.625,0.0,0.0,0.0,0.0,0.0,0.603195803032981,0.5333360864056481,0.5266362428665161,0.6649962928560045,0.6034848292668661,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,9,0.5971956451733907,0.6295253336429596,0.7214285714285714,0.8348474753660512,0.625,0.0,0.0,0.0,0.0,0.0,0.5971956451733907,0.5230429338084327,0.5162797040409512,0.6810675594541762,0.6082168221473694,2002,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,10,0.599391993549135,0.6297698020935059,0.7142857142857143,0.8326365910123097,0.625,0.0,0.0,0.0,0.0,0.0,0.599391993549135,0.5118477940559387,0.5049719247553084,0.7023894588152567,0.6173485848638747,2002,global,0.0
