outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,1,0.9374680320421854,0.7006529768308004,0.48739495798319327,0.6412788389406662,0.37777777777777777,0.7249089181423187,0.6927019407351812,0.23439444974064827,0.10371648396054904,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,2,0.8861275662978491,0.6995107134183248,0.4957983193277311,0.6614265582467086,0.35555555555555557,0.6992543339729309,0.6700911770264307,0.20805334548155466,0.07983043417334557,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,3,0.869653711716334,0.6990887522697449,0.5084033613445378,0.685435129732056,0.4222222222222222,0.6928337216377258,0.6604544073343277,0.2011916053791841,0.08007706701755524,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,4,0.8674609611431757,0.6991268396377563,0.4957983193277311,0.6558152727838521,0.4666666666666667,0.671097606420517,0.6519773701826731,0.206487358858188,0.0899622089539965,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,5,0.848124365011851,0.6981224616368612,0.5084033613445378,0.6807642053483308,0.4666666666666667,0.6685514201720556,0.6482887913783392,0.1917583147684733,0.08077265011767547,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,6,0.8489481459061304,0.6928637623786926,0.5252100840336135,0.6885257310112275,0.5111111111111111,0.6500811825195948,0.6463491866985956,0.19497906044125557,0.07619891036301851,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,7,0.8390401701132456,0.6956961154937744,0.5294117647058825,0.696401866348759,0.4888888888888889,0.6562078793843588,0.6363799621661504,0.1952603037158648,0.07399897867192824,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,8,0.8280062725146612,0.6944602330525717,0.5252100840336135,0.6921589449392731,0.4888888888888889,0.636739989121755,0.6290884464979172,0.1907555634776751,0.08162257634103298,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,9,0.8258224427700043,0.6886447469393412,0.5273109243697479,0.6882797727033396,0.5555555555555556,0.6314680973688761,0.6176553318897883,0.20041301473975182,0.07754103109861414,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,10,0.8108386149009069,0.6930704712867737,0.5147058823529411,0.6951523400374291,0.5111111111111111,0.632670616110166,0.6239250799020132,0.17875102907419205,0.08162504620850086,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,11,0.8012427935997645,0.6885336637496948,0.5294117647058825,0.693298937866049,0.5555555555555556,0.6237577448288599,0.604443316658338,0.19011885051925978,0.06680611583093803,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,12,0.7975594798723856,0.6913657784461975,0.5189075630252101,0.6917832889943576,0.5111111111111111,0.621986965338389,0.6072062899669012,0.18294266487161318,0.07410523761063814,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,13,0.8013830582300822,0.691494365533193,0.5273109243697479,0.6931541745268435,0.4888888888888889,0.6099897424379984,0.6077540963888168,0.18688306460777918,0.06745895300991833,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,14,0.7801817605892817,0.6943618655204773,0.5210084033613446,0.6900856005541208,0.4666666666666667,0.5990101347366968,0.5976376682519913,0.17486001923680305,0.0768407437329491,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,15,0.7749529977639517,0.6925801436106364,0.5189075630252101,0.6835798339890087,0.4666666666666667,0.6093161155780157,0.5949095984299978,0.17238504563768706,0.07658359874039888,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,0.7957121481498083,0.695579449335734,0.5105042016806723,0.6786873093045892,0.4666666666666667,0.6084181318680445,0.6064752837022146,0.18191740413506827,0.07319451697791617,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,17,0.7715736677249273,0.6869808038075765,0.5231092436974789,0.678644833168948,0.5111111111111111,0.5886692603429159,0.5890866070985794,0.17484459280967712,0.07642463408410549,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,18,0.7623473008473715,0.6838431159655253,0.5441176470588236,0.6809031740619332,0.5333333333333333,0.5903854171435038,0.5792601108551025,0.176748255888621,0.06338943432395656,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,19,0.7758547514677048,0.6890274882316589,0.523109243697479,0.672444727547849,0.4666666666666667,0.5925570676724116,0.5977232356866201,0.1700941820939382,0.08037337784965833,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,20,0.7632136394580206,0.6903784076372782,0.523109243697479,0.66053144139457,0.4888888888888889,0.5914980868498484,0.5906472653150558,0.1651072377959887,0.0745913265272975,22,blood,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocblood,21,0.7523129234711329,0.6881814400355021,0.5399159663865546,0.6837661275238153,0.5333333333333333,0.5689333528280258,0.5723749796549479,0.17380776504675546,0.061301822463671364,22,blood,0.6
