outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,1,0.7006510426016415,0.7074854075908661,0.37549407114624506,0.4506263255804272,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.7006510426016415,0.6919553700615378,0.6870140748865464,0.7650340409839854,0.417625837466296,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,2,0.6889366507530212,0.706875334183375,0.35375494071146246,0.447725314104927,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.6889366507530212,0.6607878313345068,0.6558470270212959,0.7843395261203542,0.4156471683698542,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,3,0.6801213587031645,0.7082231442133585,0.3557312252964427,0.4437464583910156,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.6801213587031645,0.6366796668838052,0.6316846994792714,0.8075776976697585,0.4187386929988861,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,4,0.6687288144055534,0.7086278001467387,0.3616600790513834,0.448715346197464,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.6687288144055534,0.6153336307581734,0.6102673236061545,0.8306948472471798,0.42356153095469756,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,5,0.6575641807387856,0.7090047697226206,0.3814229249011858,0.48644485413963745,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.6575641807387856,0.5945550869492924,0.5894356545280007,0.8510225555476021,0.42684171655598807,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,6,0.6450526924694285,0.7110975682735443,0.38735177865612647,0.5002858135824803,0.4,0.0,0.0,0.0,0.0,0.0,0.6450526924694285,0.573522662415224,0.568365331958322,0.8683403660269344,0.4288988428957322,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,7,0.6345469811383415,0.713618536790212,0.4031620553359684,0.508432094934073,0.4,0.0,0.0,0.0,0.0,0.0,0.6345469811383415,0.5521099146674661,0.546872079372406,0.8871028212939992,0.43507211874513063,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,0.6212125876370598,0.714438815911611,0.4209486166007905,0.5190284395930376,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6212125876370598,0.5312459363656885,0.5259187957819771,0.908321804860059,0.4418819283737856,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,9,0.6072481660281911,0.7179315090179443,0.41897233201581024,0.5029399790638717,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.6072481660281911,0.5103732698103961,0.5049155266845927,0.9330017461496241,0.45247362115803885,2002,global,0.6
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss60_degmodglobal,10,0.5951907932758331,0.7195321520169576,0.42292490118577075,0.5058656552632051,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.5951907932758331,0.4940397231017842,0.4884712047436658,0.9538547677152297,0.4614659530275008,2002,global,0.6
