outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,1,0.9125432421763738,0.6898831923802694,0.5483193277310925,0.6907636410162299,0.5111111111111111,0.7249089181423187,0.6877687722444534,0.21564658731222153,0.09127884109814961,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,2,0.8732061982154846,0.6882431904474894,0.5231092436974789,0.6670383547459899,0.4888888888888889,0.6992543339729309,0.6668055454889933,0.19815103088816008,0.08249620627611876,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,3,0.8575493842363358,0.6881193518638611,0.5315126050420168,0.6921106006453892,0.4888888888888889,0.6928337216377258,0.6591767817735672,0.19018156453967094,0.08191031590104103,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,4,0.8472277969121933,0.6902934312820435,0.5168067226890757,0.6876469552641631,0.5333333333333333,0.671097606420517,0.6513734509547552,0.18771677340070406,0.08137575723230839,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,5,0.832511842250824,0.6889070669809977,0.5399159663865546,0.7032848805432047,0.5555555555555556,0.6685514201720556,0.6484692444403967,0.17634577676653862,0.07696820423007011,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,6,0.8349585632483164,0.6858945290247599,0.5357142857142857,0.6951894853482424,0.5555555555555556,0.6500811825195948,0.6397327582041422,0.18763349577784538,0.0759230808665355,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,7,0.8333101620276769,0.689748207728068,0.5252100840336134,0.6976152314863887,0.5555555555555556,0.6562078793843588,0.6354745974143347,0.1898763639231523,0.07959200845410426,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,8,0.8157791793346405,0.6889902154604594,0.5105042016806722,0.6925992811942409,0.5333333333333333,0.636739989121755,0.6292002499103546,0.17905850832660994,0.07520436278233926,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,9,0.8114364147186279,0.6806759635607401,0.5399159663865547,0.7120786072913389,0.5333333333333333,0.6314680973688761,0.6211124509572983,0.18267997105916342,0.07644005461285512,22,clin,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocclin,10,0.8008013317982355,0.6848066647847494,0.5567226890756303,0.7255119612766966,0.5111111111111111,0.632670616110166,0.6212185025215149,0.17246932163834572,0.07113514033456643,22,clin,0.4
