outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,1,0.7372546046972275,0.6923161745071411,0.5420168067226891,0.6587613593017897,0.5555555555555556,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,2,0.7046266198158264,0.7127935886383057,0.5294117647058824,0.6372371795286922,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,3,0.6465795338153839,0.7285019556681315,0.5273109243697479,0.6383215175041541,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,4,0.6118220885594686,0.744193454583486,0.51890756302521,0.6344031791985224,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,5,0.5845865060885748,0.738190770149231,0.5126050420168067,0.629643508096638,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,6,0.5641397486130396,0.750955323378245,0.5168067226890756,0.6315053866158611,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,7,0.5673344458142916,0.7514161467552185,0.5252100840336134,0.639921721394057,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,8,0.5785129964351654,0.7590389053026835,0.5147058823529411,0.6132311891478774,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,9,0.5559499735633532,0.7503491441408793,0.5210084033613446,0.6388342989355867,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,10,0.5563310955961546,0.7538122137387594,0.5273109243697479,0.6378023195236461,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,11,0.5562951639294624,0.7564159830411276,0.5273109243697478,0.6354629707882522,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,12,0.5332817708452543,0.7656362652778625,0.5252100840336134,0.6355391983877717,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,13,0.5278625066081682,0.7722449700037638,0.5210084033613446,0.6348387393419787,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,14,0.5267274230718613,0.7632101774215698,0.5252100840336135,0.6380292643646798,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,15,0.517148402829965,0.7620660066604614,0.5210084033613445,0.637487780304885,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,0.5326047589381536,0.7564800977706909,0.5294117647058824,0.6477424576474826,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,17,0.5237796877821287,0.7522397637367249,0.5294117647058822,0.6439448595484141,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,18,0.5411594286561012,0.7676502466201782,0.5252100840336135,0.641048513039256,0.5777777777777777,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,19,0.5141661067803701,0.7645311752955118,0.51890756302521,0.6363929007943581,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,20,0.5019812658429146,0.7439801096916199,0.5357142857142857,0.6456128267881692,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,16,5e-05,0.2,1.0,lr5e-05_bs16_drop0p2_temp1p0_trmiss80_trlocglobal,21,0.5273640776673952,0.7544583082199097,0.5336134453781513,0.6473254858358238,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,16,5e-05,0.2,2.0,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,1,0.7177567183971405,0.6994892756144205,0.5567226890756303,0.6448153470564497,0.6222222222222222,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,16,5e-05,0.2,2.0,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,2,0.6863081653912863,0.7135342160860697,0.5294117647058825,0.6349986171901008,0.6,22,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,16,5e-05,0.2,2.0,lr5e-05_bs16_drop0p2_temp2p0_trmiss80_trlocglobal,3,0.6702143748601278,0.7318494121233622,0.49369747899159666,0.631570015990793,0.5333333333333333,22,global,0.8
