outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,1,0.7228039354085922,0.7071325182914734,0.42292490118577075,0.4665070777885938,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,2,0.7022129644950231,0.7044248779614767,0.43280632411067194,0.4741246512900956,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,3,0.680520032842954,0.7021131118138632,0.432806324110672,0.4760075211744442,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,4,0.6806685825188955,0.6996790568033854,0.4486166007905138,0.4803008849374025,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,5,0.6390176365772883,0.6975959340731303,0.45652173913043476,0.5077916710751919,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,6,0.6819369991620382,0.6961013078689575,0.46047430830039526,0.5141289537432595,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,7,0.6721264719963074,0.6948363979657491,0.4723320158102767,0.5189623667574506,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,8,0.6662802447875341,0.6929934819539388,0.48221343873517786,0.5236760475258938,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,9,0.6545688410600027,0.6915645798047384,0.5,0.5355259521616508,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
1,1,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,16,1e-05,0.0001,8,2,1,0.2,32,lr1e-05_bs16_lat8_pri2_heads1_drop0p2_clf32__wd1e-04trmiss0_trlocglobal,10,0.6547902549306551,0.6903617183367411,0.5039525691699605,0.5422498381178325,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18473,global,0.0
