outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,1,0.8901166617870331,0.686568558216095,0.5111111111111111,0.7093915343915345,0.6428571428571429,0.6937480270862579,0.7099735736846924,0.14207719266414642,0.38065868616104126,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,2,0.7890118360519409,0.6880154013633728,0.4444444444444444,0.6764448514448516,0.6428571428571429,0.6444375813007355,0.6500254571437836,0.10880476608872414,0.30181629955768585,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,3,0.7630338668823242,0.6928688287734985,0.4666666666666667,0.7134818884818885,0.6428571428571429,0.6308028995990753,0.5807516574859619,0.1405455730855465,0.4173661768436432,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,4,0.7649474442005157,0.7005792856216431,0.4444444444444444,0.7023707773707775,0.5714285714285714,0.63288614153862,0.5717409551143646,0.14629710465669632,0.4690938889980316,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,5,0.7159027457237244,0.7059754133224487,0.42222222222222217,0.6953000703000702,0.5714285714285714,0.6097567081451416,0.5596273839473724,0.125344380736351,0.3093094453215599,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,6,0.6879116594791412,0.7118715643882751,0.37777777777777777,0.6397445147445147,0.5,0.5828109085559845,0.5444929897785187,0.114437285810709,0.2898138016462326,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,7,0.7279558777809143,0.7204811573028564,0.28888888888888886,0.6076176909510244,0.42857142857142855,0.5747547149658203,0.5578709840774536,0.1337699145078659,0.3631494790315628,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,8,0.7566625475883484,0.7304151058197021,0.24444444444444446,0.5936205769539104,0.42857142857142855,0.5628115832805634,0.5519612431526184,0.16078850626945496,0.4391278475522995,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,9,0.7565989792346954,0.7388626933097839,0.17777777777777778,0.5733383900050567,0.42857142857142855,0.5531552731990814,0.5651907324790955,0.15030339360237122,0.4110487401485443,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,10,0.7088294327259064,0.7478964924812317,0.17777777777777778,0.578497120163787,0.35714285714285715,0.5618153214454651,0.5313511192798615,0.14029956609010696,0.3717876523733139,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,11,0.6829887926578522,0.754084050655365,0.15555555555555556,0.5229415646082314,0.35714285714285715,0.5453375279903412,0.5408753454685211,0.11643696576356888,0.25676488131284714,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,12,0.689729243516922,0.7603448033332825,0.17777777777777778,0.5414600831267499,0.35714285714285715,0.5487108826637268,0.5555325448513031,0.10402581840753555,0.3017089366912842,0.0,0.0,0.0,0.0,0.0,,,,,22,global,0.66
