outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,1,0.7245489597320557,0.7479507625102997,0.4666666666666667,0.7568921818921821,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.7245489597320557,0.7037649869918823,0.6971176624298095,0.5711464524269104,0.6076188445091247,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,2,0.6975059628486633,0.7349246144294739,0.6222222222222222,0.8167378917378918,0.5,0.0,0.0,0.0,0.0,0.0,0.6975059628486633,0.6524617075920105,0.6458651065826416,0.5680710554122925,0.6028534293174743,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,3,0.6835198283195496,0.7213955819606781,0.6444444444444445,0.8266585266585267,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6835198283195496,0.6111765027046203,0.6046273469924927,0.5685129642486573,0.5980637550354004,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,4,0.6612041354179382,0.7196776270866394,0.6,0.8096671846671848,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6612041354179382,0.5721463322639465,0.5656368255615234,0.5734414458274841,0.5936097979545594,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,5,0.6478911638259888,0.7132934629917145,0.6222222222222222,0.8066248566248566,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6478911638259888,0.5367553234100342,0.5302755236625671,0.5810592412948609,0.5898731112480163,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,6,0.6333562970161438,0.7143157124519348,0.5777777777777777,0.7825507825507827,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6333562970161438,0.5043618619441986,0.4978853166103363,0.5919096946716309,0.5884634256362915,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,7,0.6178246140480042,0.710702121257782,0.5777777777777777,0.7825507825507827,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6178246140480042,0.47402875423431395,0.4675053536891937,0.6084852337837219,0.5914910554885864,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,0.5988716959953309,0.7059684991836548,0.5777777777777777,0.7874449624449624,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5988716959953309,0.4476458191871643,0.44103922247886657,0.629777443408966,0.5976820707321167,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,9,0.5805272459983826,0.702597975730896,0.6222222222222222,0.8195878195878197,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.5805272459983826,0.42252070307731626,0.4158090531826019,0.6556167721748352,0.6056034326553345,18473,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,10,0.5671842813491821,0.6989214420318604,0.6444444444444444,0.8328153328153329,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.5671842813491821,0.39904230237007143,0.3921830654144287,0.6853342533111573,0.6173898100852966,18473,global,0.0
