outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,1,0.9218681901693344,0.6728310187657675,0.5378151260504203,0.6966519490129263,0.6222222222222222,0.6771837075551351,0.6756244947512945,0.23589575414856276,0.10347941579918067,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,2,0.8994412322839102,0.660934567451477,0.5525210084033614,0.7230864990491461,0.6222222222222222,0.6724629700183868,0.6677965124448141,0.22090986743569374,0.1073484905064106,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,3,0.885760505994161,0.6568854848543803,0.5504201680672269,0.7321226791622373,0.6222222222222222,0.6441807299852371,0.6544566651185354,0.2221530539294084,0.09150786884129047,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,4,0.8755641579627991,0.650876522064209,0.5861344537815126,0.7481833537419322,0.6222222222222222,0.6366934229930242,0.654311348994573,0.2107432335615158,0.10509586085875829,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,5,0.8759015550216039,0.6485443711280823,0.6008403361344539,0.7583485212511362,0.6222222222222222,0.6193762868642807,0.654588540395101,0.21213033547004065,0.09182695920268695,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,6,0.8706652174393336,0.6498584945996603,0.6008403361344539,0.7609415062032411,0.6222222222222222,0.6060001701116562,0.6513079007466634,0.20839269335071245,0.10964626384278138,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,7,0.8440604905287424,0.6533582806587219,0.5945378151260504,0.7639668135246772,0.5777777777777777,0.5953630407651266,0.6318584581216177,0.20283390829960504,0.09368123983343442,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,8,0.8467224985361099,0.6542324821154276,0.5672268907563025,0.7480171676444373,0.5777777777777777,0.5820631136496862,0.6286437710126241,0.20709779982765517,0.10980934308220942,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,9,0.8450004061063131,0.6523026426633199,0.5651260504201681,0.7352459412281815,0.6,0.5803933839003245,0.6221483697493871,0.21159483244021735,0.11257201929887135,2002,path,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocpath,10,0.8483300854762396,0.6503188610076904,0.5861344537815126,0.7506577817267149,0.6,0.571900541583697,0.6266860961914062,0.20981863513588905,0.1182535517339905,2002,path,0.6
