
Outer fold 1

Inner fold 1
E33 | T-Loss: 0.4983 | V-Loss: 0.6131 | T-AUC: 0.925 | V-AUC: 0.670
E34 | T-Loss: 0.5001 | V-Loss: 0.6144 | T-AUC: 0.935 | V-AUC: 0.647
E35 | T-Loss: 0.5112 | V-Loss: 0.6080 | T-AUC: 0.896 | V-AUC: 0.681
E36 | T-Loss: 0.5020 | V-Loss: 0.6185 | T-AUC: 0.938 | V-AUC: 0.624
E37 | T-Loss: 0.4913 | V-Loss: 0.6202 | T-AUC: 0.947 | V-AUC: 0.626
E38 | T-Loss: 0.5228 | V-Loss: 0.6160 | T-AUC: 0.892 | V-AUC: 0.655
E39 | T-Loss: 0.4844 | V-Loss: 0.6212 | T-AUC: 0.919 | V-AUC: 0.637
E40 | T-Loss: 0.5116 | V-Loss: 0.6270 | T-AUC: 0.925 | V-AUC: 0.601
E41 | T-Loss: 0.5173 | V-Loss: 0.6177 | T-AUC: 0.901 | V-AUC: 0.641
Early stopping triggered at epoch 41.

Inner fold 3
E1 | T-Loss: 0.7025 | V-Loss: 0.6828 | T-AUC: 0.509 | V-AUC: 0.487
E2 | T-Loss: 0.6981 | V-Loss: 0.6916 | T-AUC: 0.494 | V-AUC: 0.457
E3 | T-Loss: 0.6687 | V-Loss: 0.6901 | T-AUC: 0.564 | V-AUC: 0.506
E4 | T-Loss: 0.6355 | V-Loss: 0.6882 | T-AUC: 0.686 | V-AUC: 0.511
E5 | T-Loss: 0.6574 | V-Loss: 0.6871 | T-AUC: 0.620 | V-AUC: 0.489
E6 | T-Loss: 0.6573 | V-Loss: 0.6926 | T-AUC: 0.633 | V-AUC: 0.491
E7 | T-Loss: 0.6322 | V-Loss: 0.6839 | T-AUC: 0.699 | V-AUC: 0.532
E8 | T-Loss: 0.6337 | V-Loss: 0.6724 | T-AUC: 0.711 | V-AUC: 0.554
E9 | T-Loss: 0.6279 | V-Loss: 0.6744 | T-AUC: 0.690 | V-AUC: 0.571
E10 | T-Loss: 0.6357 | V-Loss: 0.6738 | T-AUC: 0.695 | V-AUC: 0.582
E11 | T-Loss: 0.5873 | V-Loss: 0.6817 | T-AUC: 0.801 | V-AUC: 0.556
E12 | T-Loss: 0.5948 | V-Loss: 0.6812 | T-AUC: 0.806 | V-AUC: 0.543
E13 | T-Loss: 0.5980 | V-Loss: 0.6774 | T-AUC: 0.773 | V-AUC: 0.567
E14 | T-Loss: 0.5755 | V-Loss: 0.6777 | T-AUC: 0.824 | V-AUC: 0.575
E15 | T-Loss: 0.5876 | V-Loss: 0.6734 | T-AUC: 0.846 | V-AUC: 0.597
E16 | T-Loss: 0.5678 | V-Loss: 0.6759 | T-AUC: 0.850 | V-AUC: 0.588
E17 | T-Loss: 0.5825 | V-Loss: 0.6732 | T-AUC: 0.798 | V-AUC: 0.597
E18 | T-Loss: 0.5852 | V-Loss: 0.6786 | T-AUC: 0.813 | V-AUC: 0.586
Early stopping triggered at epoch 18.

Inner fold 4
E1 | T-Loss: 0.7332 | V-Loss: 0.7212 | T-AUC: 0.520 | V-AUC: 0.494
E2 | T-Loss: 0.7003 | V-Loss: 0.7249 | T-AUC: 0.611 | V-AUC: 0.427
E3 | T-Loss: 0.6870 | V-Loss: 0.7213 | T-AUC: 0.611 | V-AUC: 0.446
E4 | T-Loss: 0.7138 | V-Loss: 0.7228 | T-AUC: 0.567 | V-AUC: 0.440
E5 | T-Loss: 0.6798 | V-Loss: 0.7199 | T-AUC: 0.703 | V-AUC: 0.468
E6 | T-Loss: 0.6838 | V-Loss: 0.7270 | T-AUC: 0.670 | V-AUC: 0.478
E7 | T-Loss: 0.6767 | V-Loss: 0.7167 | T-AUC: 0.686 | V-AUC: 0.491
E8 | T-Loss: 0.6497 | V-Loss: 0.7191 | T-AUC: 0.739 | V-AUC: 0.481
E9 | T-Loss: 0.6489 | V-Loss: 0.7148 | T-AUC: 0.762 | V-AUC: 0.478
E10 | T-Loss: 0.6347 | V-Loss: 0.7113 | T-AUC: 0.799 | V-AUC: 0.478
E11 | T-Loss: 0.6584 | V-Loss: 0.7232 | T-AUC: 0.738 | V-AUC: 0.459
E12 | T-Loss: 0.6313 | V-Loss: 0.7214 | T-AUC: 0.781 | V-AUC: 0.472
E13 | T-Loss: 0.6161 | V-Loss: 0.7186 | T-AUC: 0.819 | V-AUC: 0.474
E14 | T-Loss: 0.6004 | V-Loss: 0.7077 | T-AUC: 0.861 | V-AUC: 0.496
E15 | T-Loss: 0.6083 | V-Loss: 0.7125 | T-AUC: 0.844 | V-AUC: 0.485
E16 | T-Loss: 0.6007 | V-Loss: 0.7097 | T-AUC: 0.872 | V-AUC: 0.506
E17 | T-Loss: 0.5882 | V-Loss: 0.7193 | T-AUC: 0.894 | V-AUC: 0.485
E18 | T-Loss: 0.5943 | V-Loss: 0.7073 | T-AUC: 0.865 | V-AUC: 0.489
E19 | T-Loss: 0.5707 | V-Loss: 0.7143 | T-AUC: 0.894 | V-AUC: 0.474
E20 | T-Loss: 0.5856 | V-Loss: 0.7281 | T-AUC: 0.885 | V-AUC: 0.478
E21 | T-Loss: 0.5893 | V-Loss: 0.7190 | T-AUC: 0.869 | V-AUC: 0.474
E22 | T-Loss: 0.5893 | V-Loss: 0.7286 | T-AUC: 0.829 | V-AUC: 0.470
E23 | T-Loss: 0.5519 | V-Loss: 0.7276 | T-AUC: 0.927 | V-AUC: 0.453
E24 | T-Loss: 0.5634 | V-Loss: 0.7140 | T-AUC: 0.901 | V-AUC: 0.472
E25 | T-Loss: 0.5678 | V-Loss: 0.7218 | T-AUC: 0.874 | V-AUC: 0.463
E26 | T-Loss: 0.5493 | V-Loss: 0.7229 | T-AUC: 0.935 | V-AUC: 0.461
E27 | T-Loss: 0.5384 | V-Loss: 0.7212 | T-AUC: 0.924 | V-AUC: 0.455
E28 | T-Loss: 0.5538 | V-Loss: 0.7196 | T-AUC: 0.896 | V-AUC: 0.468
Early stopping triggered at epoch 28.

Inner fold 5
E1 | T-Loss: 0.7217 | V-Loss: 0.6748 | T-AUC: 0.479 | V-AUC: 0.575
E2 | T-Loss: 0.6935 | V-Loss: 0.6795 | T-AUC: 0.550 | V-AUC: 0.558
E3 | T-Loss: 0.6603 | V-Loss: 0.6738 | T-AUC: 0.641 | V-AUC: 0.593
E4 | T-Loss: 0.6725 | V-Loss: 0.6753 | T-AUC: 0.604 | V-AUC: 0.541
E5 | T-Loss: 0.6456 | V-Loss: 0.6736 | T-AUC: 0.682 | V-AUC: 0.541
E6 | T-Loss: 0.6151 | V-Loss: 0.6723 | T-AUC: 0.774 | V-AUC: 0.580
E7 | T-Loss: 0.6150 | V-Loss: 0.6646 | T-AUC: 0.762 | V-AUC: 0.601
E8 | T-Loss: 0.6241 | V-Loss: 0.6662 | T-AUC: 0.736 | V-AUC: 0.627
E9 | T-Loss: 0.6292 | V-Loss: 0.6701 | T-AUC: 0.708 | V-AUC: 0.631
E10 | T-Loss: 0.5962 | V-Loss: 0.6737 | T-AUC: 0.774 | V-AUC: 0.588
E11 | T-Loss: 0.6147 | V-Loss: 0.6763 | T-AUC: 0.760 | V-AUC: 0.588
E12 | T-Loss: 0.5933 | V-Loss: 0.6635 | T-AUC: 0.780 | V-AUC: 0.603
E13 | T-Loss: 0.5825 | V-Loss: 0.6704 | T-AUC: 0.796 | V-AUC: 0.606
E14 | T-Loss: 0.5794 | V-Loss: 0.6746 | T-AUC: 0.814 | V-AUC: 0.593
E15 | T-Loss: 0.5783 | V-Loss: 0.6698 | T-AUC: 0.809 | V-AUC: 0.601
E16 | T-Loss: 0.5491 | V-Loss: 0.6691 | T-AUC: 0.836 | V-AUC: 0.603
E17 | T-Loss: 0.5484 | V-Loss: 0.6699 | T-AUC: 0.869 | V-AUC: 0.578
E18 | T-Loss: 0.5495 | V-Loss: 0.6679 | T-AUC: 0.866 | V-AUC: 0.562
E19 | T-Loss: 0.5606 | V-Loss: 0.6710 | T-AUC: 0.859 | V-AUC: 0.562
E20 | T-Loss: 0.5310 | V-Loss: 0.6748 | T-AUC: 0.892 | V-AUC: 0.571
E21 | T-Loss: 0.5282 | V-Loss: 0.6699 | T-AUC: 0.871 | V-AUC: 0.558
E22 | T-Loss: 0.5287 | V-Loss: 0.6747 | T-AUC: 0.901 | V-AUC: 0.560
Early stopping triggered at epoch 22.

Outer fold 4

Inner fold 1
E1 | T-Loss: 0.7313 | V-Loss: 0.7387 | T-AUC: 0.505 | V-AUC: 0.404
E2 | T-Loss: 0.7282 | V-Loss: 0.7631 | T-AUC: 0.486 | V-AUC: 0.396
E3 | T-Loss: 0.6933 | V-Loss: 0.7767 | T-AUC: 0.598 | V-AUC: 0.375
E4 | T-Loss: 0.7105 | V-Loss: 0.8018 | T-AUC: 0.578 | V-AUC: 0.371
E5 | T-Loss: 0.6957 | V-Loss: 0.7911 | T-AUC: 0.592 | V-AUC: 0.377
E6 | T-Loss: 0.7186 | V-Loss: 0.7955 | T-AUC: 0.523 | V-AUC: 0.422
E7 | T-Loss: 0.6961 | V-Loss: 0.7867 | T-AUC: 0.573 | V-AUC: 0.434
E8 | T-Loss: 0.6418 | V-Loss: 0.7689 | T-AUC: 0.745 | V-AUC: 0.444
E9 | T-Loss: 0.6733 | V-Loss: 0.7741 | T-AUC: 0.647 | V-AUC: 0.454
E10 | T-Loss: 0.6525 | V-Loss: 0.7646 | T-AUC: 0.774 | V-AUC: 0.448
E11 | T-Loss: 0.6538 | V-Loss: 0.7650 | T-AUC: 0.742 | V-AUC: 0.458
Early stopping triggered at epoch 11.

Inner fold 2
E1 | T-Loss: 0.7044 | V-Loss: 0.7097 | T-AUC: 0.472 | V-AUC: 0.466
E2 | T-Loss: 0.6575 | V-Loss: 0.6976 | T-AUC: 0.566 | V-AUC: 0.479
E3 | T-Loss: 0.6450 | V-Loss: 0.6988 | T-AUC: 0.634 | V-AUC: 0.483
E4 | T-Loss: 0.6295 | V-Loss: 0.7001 | T-AUC: 0.625 | V-AUC: 0.471
E5 | T-Loss: 0.6406 | V-Loss: 0.7046 | T-AUC: 0.636 | V-AUC: 0.454
E6 | T-Loss: 0.6002 | V-Loss: 0.7056 | T-AUC: 0.691 | V-AUC: 0.473
E7 | T-Loss: 0.6377 | V-Loss: 0.6984 | T-AUC: 0.659 | V-AUC: 0.498
E8 | T-Loss: 0.5794 | V-Loss: 0.6986 | T-AUC: 0.777 | V-AUC: 0.506
E9 | T-Loss: 0.5898 | V-Loss: 0.6946 | T-AUC: 0.770 | V-AUC: 0.527
E10 | T-Loss: 0.6055 | V-Loss: 0.6938 | T-AUC: 0.732 | V-AUC: 0.525
E11 | T-Loss: 0.5805 | V-Loss: 0.6956 | T-AUC: 0.765 | V-AUC: 0.527
E12 | T-Loss: 0.5799 | V-Loss: 0.6986 | T-AUC: 0.766 | V-AUC: 0.529
E13 | T-Loss: 0.6100 | V-Loss: 0.6948 | T-AUC: 0.711 | V-AUC: 0.527
E14 | T-Loss: 0.5506 | V-Loss: 0.7048 | T-AUC: 0.807 | V-AUC: 0.508
E15 | T-Loss: 0.5499 | V-Loss: 0.7007 | T-AUC: 0.844 | V-AUC: 0.521
E16 | T-Loss: 0.5700 | V-Loss: 0.6950 | T-AUC: 0.799 | V-AUC: 0.523
E17 | T-Loss: 0.5776 | V-Loss: 0.6940 | T-AUC: 0.779 | V-AUC: 0.548
E18 | T-Loss: 0.5704 | V-Loss: 0.6951 | T-AUC: 0.776 | V-AUC: 0.534
E19 | T-Loss: 0.5678 | V-Loss: 0.7014 | T-AUC: 0.797 | V-AUC: 0.523
E20 | T-Loss: 0.5430 | V-Loss: 0.6951 | T-AUC: 0.823 | V-AUC: 0.532
Early stopping triggered at epoch 20.

Inner fold 3
E1 | T-Loss: 0.7863 | V-Loss: 0.7075 | T-AUC: 0.495 | V-AUC: 0.473
E2 | T-Loss: 0.7913 | V-Loss: 0.7361 | T-AUC: 0.479 | V-AUC: 0.429
E3 | T-Loss: 0.7501 | V-Loss: 0.7610 | T-AUC: 0.665 | V-AUC: 0.429
E4 | T-Loss: 0.7550 | V-Loss: 0.7677 | T-AUC: 0.628 | V-AUC: 0.395
E5 | T-Loss: 0.7589 | V-Loss: 0.7734 | T-AUC: 0.592 | V-AUC: 0.378
E6 | T-Loss: 0.7186 | V-Loss: 0.7736 | T-AUC: 0.688 | V-AUC: 0.374
E7 | T-Loss: 0.7383 | V-Loss: 0.7734 | T-AUC: 0.686 | V-AUC: 0.395
E8 | T-Loss: 0.7056 | V-Loss: 0.7775 | T-AUC: 0.748 | V-AUC: 0.380
E9 | T-Loss: 0.7035 | V-Loss: 0.7799 | T-AUC: 0.787 | V-AUC: 0.395
E10 | T-Loss: 0.7093 | V-Loss: 0.7739 | T-AUC: 0.725 | V-AUC: 0.380
E11 | T-Loss: 0.7131 | V-Loss: 0.7714 | T-AUC: 0.718 | V-AUC: 0.389
Early stopping triggered at epoch 11.

Inner fold 4
E1 | T-Loss: 0.6918 | V-Loss: 0.6688 | T-AUC: 0.493 | V-AUC: 0.616
E2 | T-Loss: 0.6399 | V-Loss: 0.6532 | T-AUC: 0.634 | V-AUC: 0.634
E3 | T-Loss: 0.6552 | V-Loss: 0.6447 | T-AUC: 0.587 | V-AUC: 0.647
E4 | T-Loss: 0.6394 | V-Loss: 0.6354 | T-AUC: 0.632 | V-AUC: 0.657
E5 | T-Loss: 0.6237 | V-Loss: 0.6333 | T-AUC: 0.644 | V-AUC: 0.670
E6 | T-Loss: 0.6213 | V-Loss: 0.6358 | T-AUC: 0.695 | V-AUC: 0.670
E7 | T-Loss: 0.6454 | V-Loss: 0.6403 | T-AUC: 0.636 | V-AUC: 0.640
E8 | T-Loss: 0.6095 | V-Loss: 0.6335 | T-AUC: 0.737 | V-AUC: 0.649
E9 | T-Loss: 0.6123 | V-Loss: 0.6293 | T-AUC: 0.725 | V-AUC: 0.653
E10 | T-Loss: 0.6193 | V-Loss: 0.6300 | T-AUC: 0.711 | V-AUC: 0.649
E11 | T-Loss: 0.6153 | V-Loss: 0.6239 | T-AUC: 0.691 | V-AUC: 0.677
E12 | T-Loss: 0.5979 | V-Loss: 0.6162 | T-AUC: 0.758 | V-AUC: 0.709
E13 | T-Loss: 0.5833 | V-Loss: 0.6242 | T-AUC: 0.805 | V-AUC: 0.679
E14 | T-Loss: 0.6073 | V-Loss: 0.6189 | T-AUC: 0.743 | V-AUC: 0.683
E15 | T-Loss: 0.5795 | V-Loss: 0.6270 | T-AUC: 0.777 | V-AUC: 0.651
E16 | T-Loss: 0.5802 | V-Loss: 0.6324 | T-AUC: 0.783 | V-AUC: 0.636
E17 | T-Loss: 0.5824 | V-Loss: 0.6342 | T-AUC: 0.776 | V-AUC: 0.634
E18 | T-Loss: 0.5826 | V-Loss: 0.6268 | T-AUC: 0.799 | V-AUC: 0.657
E19 | T-Loss: 0.5697 | V-Loss: 0.6278 | T-AUC: 0.821 | V-AUC: 0.649
E20 | T-Loss: 0.5455 | V-Loss: 0.6313 | T-AUC: 0.835 | V-AUC: 0.649
E21 | T-Loss: 0.5554 | V-Loss: 0.6323 | T-AUC: 0.850 | V-AUC: 0.651
E22 | T-Loss: 0.5655 | V-Loss: 0.6340 | T-AUC: 0.797 | V-AUC: 0.647
Early stopping triggered at epoch 22.

Inner fold 5
E1 | T-Loss: 0.7304 | V-Loss: 0.6806 | T-AUC: 0.444 | V-AUC: 0.597
E2 | T-Loss: 0.7020 | V-Loss: 0.6726 | T-AUC: 0.563 | V-AUC: 0.631
E3 | T-Loss: 0.6715 | V-Loss: 0.6745 | T-AUC: 0.631 | V-AUC: 0.597
E4 | T-Loss: 0.6875 | V-Loss: 0.6632 | T-AUC: 0.627 | V-AUC: 0.606
E5 | T-Loss: 0.6351 | V-Loss: 0.6568 | T-AUC: 0.708 | V-AUC: 0.634
E6 | T-Loss: 0.6444 | V-Loss: 0.6559 | T-AUC: 0.700 | V-AUC: 0.653
E7 | T-Loss: 0.6284 | V-Loss: 0.6517 | T-AUC: 0.749 | V-AUC: 0.644
E8 | T-Loss: 0.6387 | V-Loss: 0.6559 | T-AUC: 0.740 | V-AUC: 0.649
E9 | T-Loss: 0.5951 | V-Loss: 0.6480 | T-AUC: 0.814 | V-AUC: 0.670
E10 | T-Loss: 0.6103 | V-Loss: 0.6571 | T-AUC: 0.785 | V-AUC: 0.700
E11 | T-Loss: 0.6065 | V-Loss: 0.6541 | T-AUC: 0.793 | V-AUC: 0.681
E12 | T-Loss: 0.6019 | V-Loss: 0.6455 | T-AUC: 0.812 | V-AUC: 0.672
E13 | T-Loss: 0.5921 | V-Loss: 0.6447 | T-AUC: 0.847 | V-AUC: 0.651
E14 | T-Loss: 0.6040 | V-Loss: 0.6426 | T-AUC: 0.800 | V-AUC: 0.677
E15 | T-Loss: 0.5883 | V-Loss: 0.6453 | T-AUC: 0.832 | V-AUC: 0.670
E16 | T-Loss: 0.5497 | V-Loss: 0.6486 | T-AUC: 0.914 | V-AUC: 0.670
E17 | T-Loss: 0.5743 | V-Loss: 0.6455 | T-AUC: 0.859 | V-AUC: 0.642
E18 | T-Loss: 0.5531 | V-Loss: 0.6526 | T-AUC: 0.887 | V-AUC: 0.659
E19 | T-Loss: 0.5391 | V-Loss: 0.6534 | T-AUC: 0.902 | V-AUC: 0.651
E20 | T-Loss: 0.5448 | V-Loss: 0.6477 | T-AUC: 0.896 | V-AUC: 0.664
E21 | T-Loss: 0.5615 | V-Loss: 0.6480 | T-AUC: 0.887 | V-AUC: 0.657
E22 | T-Loss: 0.5386 | V-Loss: 0.6436 | T-AUC: 0.885 | V-AUC: 0.666
E23 | T-Loss: 0.5436 | V-Loss: 0.6480 | T-AUC: 0.906 | V-AUC: 0.651
E24 | T-Loss: 0.5381 | V-Loss: 0.6459 | T-AUC: 0.929 | V-AUC: 0.668
Early stopping triggered at epoch 24.

Outer fold 5

Inner fold 1
E1 | T-Loss: 0.6998 | V-Loss: 0.6955 | T-AUC: 0.585 | V-AUC: 0.505
E2 | T-Loss: 0.6668 | V-Loss: 0.7024 | T-AUC: 0.651 | V-AUC: 0.505
E3 | T-Loss: 0.6770 | V-Loss: 0.7080 | T-AUC: 0.670 | V-AUC: 0.481
E4 | T-Loss: 0.6516 | V-Loss: 0.7106 | T-AUC: 0.693 | V-AUC: 0.477
E5 | T-Loss: 0.6316 | V-Loss: 0.7176 | T-AUC: 0.795 | V-AUC: 0.467
E6 | T-Loss: 0.6524 | V-Loss: 0.7137 | T-AUC: 0.712 | V-AUC: 0.458
E7 | T-Loss: 0.6329 | V-Loss: 0.7149 | T-AUC: 0.776 | V-AUC: 0.465
E8 | T-Loss: 0.6306 | V-Loss: 0.7156 | T-AUC: 0.789 | V-AUC: 0.467
E9 | T-Loss: 0.6249 | V-Loss: 0.7185 | T-AUC: 0.792 | V-AUC: 0.454
E10 | T-Loss: 0.6290 | V-Loss: 0.7237 | T-AUC: 0.778 | V-AUC: 0.434
E11 | T-Loss: 0.6011 | V-Loss: 0.7223 | T-AUC: 0.853 | V-AUC: 0.440
Early stopping triggered at epoch 11.

Inner fold 2
E1 | T-Loss: 0.7162 | V-Loss: 0.6997 | T-AUC: 0.483 | V-AUC: 0.447
E2 | T-Loss: 0.6800 | V-Loss: 0.7056 | T-AUC: 0.574 | V-AUC: 0.422
E3 | T-Loss: 0.6556 | V-Loss: 0.7094 | T-AUC: 0.630 | V-AUC: 0.422
E4 | T-Loss: 0.6453 | V-Loss: 0.7012 | T-AUC: 0.706 | V-AUC: 0.433
E5 | T-Loss: 0.6479 | V-Loss: 0.7062 | T-AUC: 0.659 | V-AUC: 0.435
E6 | T-Loss: 0.6416 | V-Loss: 0.7008 | T-AUC: 0.695 | V-AUC: 0.466
E7 | T-Loss: 0.6248 | V-Loss: 0.6991 | T-AUC: 0.731 | V-AUC: 0.492
E8 | T-Loss: 0.6121 | V-Loss: 0.6941 | T-AUC: 0.761 | V-AUC: 0.489
E9 | T-Loss: 0.6320 | V-Loss: 0.6844 | T-AUC: 0.727 | V-AUC: 0.498
E10 | T-Loss: 0.6133 | V-Loss: 0.6840 | T-AUC: 0.775 | V-AUC: 0.527
E11 | T-Loss: 0.5979 | V-Loss: 0.6785 | T-AUC: 0.789 | V-AUC: 0.532
E12 | T-Loss: 0.6244 | V-Loss: 0.6788 | T-AUC: 0.773 | V-AUC: 0.536
E13 | T-Loss: 0.5811 | V-Loss: 0.6834 | T-AUC: 0.875 | V-AUC: 0.511
E14 | T-Loss: 0.5672 | V-Loss: 0.6824 | T-AUC: 0.901 | V-AUC: 0.498
E15 | T-Loss: 0.5864 | V-Loss: 0.6842 | T-AUC: 0.803 | V-AUC: 0.502
E16 | T-Loss: 0.5615 | V-Loss: 0.6874 | T-AUC: 0.888 | V-AUC: 0.500
E17 | T-Loss: 0.5425 | V-Loss: 0.6936 | T-AUC: 0.916 | V-AUC: 0.487
E18 | T-Loss: 0.5662 | V-Loss: 0.6938 | T-AUC: 0.845 | V-AUC: 0.485
E19 | T-Loss: 0.5539 | V-Loss: 0.6889 | T-AUC: 0.890 | V-AUC: 0.494
E20 | T-Loss: 0.5547 | V-Loss: 0.6908 | T-AUC: 0.870 | V-AUC: 0.485
E21 | T-Loss: 0.5530 | V-Loss: 0.6854 | T-AUC: 0.879 | V-AUC: 0.487
Early stopping triggered at epoch 21.

Inner fold 3
E1 | T-Loss: 0.6752 | V-Loss: 0.6782 | T-AUC: 0.494 | V-AUC: 0.519
E2 | T-Loss: 0.6437 | V-Loss: 0.6780 | T-AUC: 0.630 | V-AUC: 0.525
E3 | T-Loss: 0.6534 | V-Loss: 0.6780 | T-AUC: 0.594 | V-AUC: 0.532
E4 | T-Loss: 0.6407 | V-Loss: 0.6769 | T-AUC: 0.665 | V-AUC: 0.523
E5 | T-Loss: 0.6458 | V-Loss: 0.6740 | T-AUC: 0.631 | V-AUC: 0.544
E6 | T-Loss: 0.6453 | V-Loss: 0.6720 | T-AUC: 0.616 | V-AUC: 0.532
E7 | T-Loss: 0.6292 | V-Loss: 0.6689 | T-AUC: 0.666 | V-AUC: 0.544
E8 | T-Loss: 0.6368 | V-Loss: 0.6667 | T-AUC: 0.625 | V-AUC: 0.546
E9 | T-Loss: 0.6129 | V-Loss: 0.6585 | T-AUC: 0.740 | V-AUC: 0.574
E10 | T-Loss: 0.6162 | V-Loss: 0.6625 | T-AUC: 0.696 | V-AUC: 0.557
E11 | T-Loss: 0.6142 | V-Loss: 0.6593 | T-AUC: 0.701 | V-AUC: 0.548
E12 | T-Loss: 0.6169 | V-Loss: 0.6592 | T-AUC: 0.703 | V-AUC: 0.553
E13 | T-Loss: 0.6366 | V-Loss: 0.6598 | T-AUC: 0.645 | V-AUC: 0.582
E14 | T-Loss: 0.6068 | V-Loss: 0.6606 | T-AUC: 0.738 | V-AUC: 0.571
E15 | T-Loss: 0.6309 | V-Loss: 0.6582 | T-AUC: 0.684 | V-AUC: 0.565
E16 | T-Loss: 0.5789 | V-Loss: 0.6530 | T-AUC: 0.820 | V-AUC: 0.597
E17 | T-Loss: 0.6026 | V-Loss: 0.6529 | T-AUC: 0.747 | V-AUC: 0.588
E18 | T-Loss: 0.5873 | V-Loss: 0.6601 | T-AUC: 0.802 | V-AUC: 0.559
E19 | T-Loss: 0.5776 | V-Loss: 0.6636 | T-AUC: 0.822 | V-AUC: 0.536
E20 | T-Loss: 0.5816 | V-Loss: 0.6633 | T-AUC: 0.800 | V-AUC: 0.546
E21 | T-Loss: 0.5636 | V-Loss: 0.6642 | T-AUC: 0.876 | V-AUC: 0.525
E22 | T-Loss: 0.5800 | V-Loss: 0.6683 | T-AUC: 0.821 | V-AUC: 0.504
E23 | T-Loss: 0.5744 | V-Loss: 0.6720 | T-AUC: 0.831 | V-AUC: 0.492
E24 | T-Loss: 0.5653 | V-Loss: 0.6702 | T-AUC: 0.876 | V-AUC: 0.498
E25 | T-Loss: 0.5591 | V-Loss: 0.6726 | T-AUC: 0.855 | V-AUC: 0.485
E26 | T-Loss: 0.5636 | V-Loss: 0.6691 | T-AUC: 0.845 | V-AUC: 0.513
E27 | T-Loss: 0.5704 | V-Loss: 0.6670 | T-AUC: 0.825 | V-AUC: 0.523
Early stopping triggered at epoch 27.

Inner fold 4
E1 | T-Loss: 0.7199 | V-Loss: 0.6822 | T-AUC: 0.475 | V-AUC: 0.543
E2 | T-Loss: 0.6936 | V-Loss: 0.6892 | T-AUC: 0.567 | V-AUC: 0.517
E3 | T-Loss: 0.6925 | V-Loss: 0.6885 | T-AUC: 0.586 | V-AUC: 0.537
E4 | T-Loss: 0.6713 | V-Loss: 0.6852 | T-AUC: 0.680 | V-AUC: 0.554
E5 | T-Loss: 0.6570 | V-Loss: 0.6880 | T-AUC: 0.669 | V-AUC: 0.578
E6 | T-Loss: 0.6630 | V-Loss: 0.6876 | T-AUC: 0.678 | V-AUC: 0.543
E7 | T-Loss: 0.6652 | V-Loss: 0.6828 | T-AUC: 0.675 | V-AUC: 0.550
E8 | T-Loss: 0.6505 | V-Loss: 0.6888 | T-AUC: 0.722 | V-AUC: 0.526
E9 | T-Loss: 0.6330 | V-Loss: 0.6907 | T-AUC: 0.761 | V-AUC: 0.532
E10 | T-Loss: 0.6175 | V-Loss: 0.6876 | T-AUC: 0.790 | V-AUC: 0.545
E11 | T-Loss: 0.6396 | V-Loss: 0.6971 | T-AUC: 0.754 | V-AUC: 0.545
Early stopping triggered at epoch 11.

Inner fold 5
E1 | T-Loss: 0.7428 | V-Loss: 0.7447 | T-AUC: 0.531 | V-AUC: 0.338
E2 | T-Loss: 0.7605 | V-Loss: 0.7556 | T-AUC: 0.494 | V-AUC: 0.409
E3 | T-Loss: 0.7298 | V-Loss: 0.7576 | T-AUC: 0.592 | V-AUC: 0.457
E4 | T-Loss: 0.6966 | V-Loss: 0.7431 | T-AUC: 0.689 | V-AUC: 0.502
E5 | T-Loss: 0.6864 | V-Loss: 0.7413 | T-AUC: 0.702 | V-AUC: 0.509
E6 | T-Loss: 0.7018 | V-Loss: 0.7314 | T-AUC: 0.655 | V-AUC: 0.534
E7 | T-Loss: 0.6780 | V-Loss: 0.7353 | T-AUC: 0.743 | V-AUC: 0.515
E8 | T-Loss: 0.6563 | V-Loss: 0.7335 | T-AUC: 0.786 | V-AUC: 0.530
E9 | T-Loss: 0.6605 | V-Loss: 0.7220 | T-AUC: 0.767 | V-AUC: 0.517
E10 | T-Loss: 0.6421 | V-Loss: 0.7215 | T-AUC: 0.783 | V-AUC: 0.526
E11 | T-Loss: 0.6303 | V-Loss: 0.7162 | T-AUC: 0.778 | V-AUC: 0.539
E12 | T-Loss: 0.6459 | V-Loss: 0.7227 | T-AUC: 0.774 | V-AUC: 0.522
E13 | T-Loss: 0.6327 | V-Loss: 0.7325 | T-AUC: 0.818 | V-AUC: 0.519
E14 | T-Loss: 0.6178 | V-Loss: 0.7263 | T-AUC: 0.821 | V-AUC: 0.506
E15 | T-Loss: 0.6186 | V-Loss: 0.7273 | T-AUC: 0.842 | V-AUC: 0.494
E16 | T-Loss: 0.6094 | V-Loss: 0.7190 | T-AUC: 0.855 | V-AUC: 0.532
E17 | T-Loss: 0.6023 | V-Loss: 0.7233 | T-AUC: 0.874 | V-AUC: 0.556
E18 | T-Loss: 0.6203 | V-Loss: 0.7261 | T-AUC: 0.812 | V-AUC: 0.539
E19 | T-Loss: 0.5919 | V-Loss: 0.7206 | T-AUC: 0.897 | V-AUC: 0.547
E20 | T-Loss: 0.6014 | V-Loss: 0.7230 | T-AUC: 0.857 | V-AUC: 0.552
E21 | T-Loss: 0.5809 | V-Loss: 0.7149 | T-AUC: 0.901 | V-AUC: 0.565
E22 | T-Loss: 0.5817 | V-Loss: 0.7102 | T-AUC: 0.870 | V-AUC: 0.552
