outer_fold,inner_fold,hp_name,batch_size,learning_rate,modality_hidden_layers,fusion_hidden_dim,fusion_hidden_layers,dropout,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,1,0.7107253720362982,0.6985353827476501,0.49789915966386555,0.6468898910043941,0.4222222222222222,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,2,0.6723806858062744,0.7074644962946574,0.4852941176470588,0.6250569293564047,0.4888888888888889,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,3,0.6461389462153116,0.7167706290880839,0.47058823529411764,0.6295871695629562,0.4666666666666667,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,4,0.6388399799664816,0.7228569984436035,0.4642857142857143,0.6028376588305419,0.4444444444444444,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,5,0.6201342095931371,0.7238445281982422,0.44117647058823534,0.5969046844245169,0.4444444444444444,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,6,0.6232352604468664,0.7184365193049113,0.46218487394957986,0.6141170866334328,0.4666666666666667,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,7,0.5989113549391428,0.7164826194445292,0.4453781512605042,0.6090188098375146,0.4666666666666667,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,8,0.5937867065270742,0.7121174534161886,0.4684873949579832,0.6158714756699082,0.4666666666666667,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,9,0.5944702674945196,0.7085107167561849,0.47689075630252103,0.6450086255223828,0.4666666666666667,0.0,0.0,0.0,0.0,22,clin,0.6
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss60_trlocclin,10,0.5890020231405894,0.711259126663208,0.4831932773109244,0.6438498402559837,0.4444444444444444,0.0,0.0,0.0,0.0,22,clin,0.6
