train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.25,0.75,1,8,Di-MMLP,HealNet,0.6929260935143288,0.611553544494721,0.08137254901960778,38.5,0.000429689884185791,25,0.012031316757202148,True,28
0.75,0.25,1,8,Di-PAM,HealNet,0.6631070889894418,0.6130920060331825,0.05001508295625934,48.0,0.0012963414192199707,25,0.01694631576538086,True,28
0.75,0.25,1,7,Di-PAM,SMILe,0.6631070889894418,0.6211915535444947,0.04191553544494708,51.0,0.0018156766891479492,25,0.01694631576538086,True,28
0.75,0.25,1,6,Di-PAM,pAM,0.6631070889894418,0.6228959276018099,0.04021116138763192,49.5,0.001625359058380127,25,0.01694631576538086,True,28
0.0,0.25,2,8,ZI_MLP,KNN_MLP,0.6533333333333333,0.6341478129713424,0.01918552036199095,43.5,0.0008081197738647461,25,0.02262735366821289,True,28
