outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,1,1.4841992755730946,0.6755988001823425,0.6134453781512605,0.6857905261757615,0.5555555555555556,0.7249089231093725,0.6999558607737223,0.758007695277532,0.2623571343719959,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,2,1.4905697206656139,0.6730624437332153,0.588235294117647,0.6781527733740914,0.6,0.6992543339729309,0.707715779542923,0.7546479801336924,0.2820596459011237,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,3,1.4461745917797089,0.6735799709955851,0.5819327731092437,0.6753568661231826,0.6,0.6928337166706721,0.6881001641352972,0.7321897347768148,0.2588472484300534,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,4,1.3655231495698292,0.6833210786183676,0.5630252100840336,0.6720517159889537,0.6222222222222222,0.6710976163546244,0.6752003480990728,0.665302907427152,0.2501990807553132,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,5,1.3284680247306824,0.6887519756952921,0.5399159663865547,0.6508783748296871,0.6,0.6685514201720556,0.6804958879947662,0.6249259461959203,0.23046171789367995,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,6,1.3164906253417332,0.6804414391517639,0.5672268907563025,0.6711053551891633,0.5777777777777777,0.6500811874866486,0.660853291551272,0.6317115972439448,0.23925736484428248,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,7,1.3347725470860798,0.6772007743517557,0.5609243697478992,0.6663034941971807,0.5333333333333333,0.6562078793843588,0.6674263725678126,0.6453806335727373,0.2196557248632113,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,8,1.3128741979599,0.674484133720398,0.5672268907563025,0.6727898287722596,0.5777777777777777,0.6367399990558624,0.6648282359043757,0.624454453587532,0.23591524735093117,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,9,1.2972892721494038,0.6730446020762125,0.5756302521008404,0.6767136764411545,0.5333333333333333,0.6314680874347687,0.661044662197431,0.6124090602000555,0.23835552545885244,0.0,0.0,0.0,0.0,0.0,22,global,0.6
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss60_trlocglobal,10,1.294354408979416,0.6756434440612793,0.5798319327731092,0.6801361671434604,0.6222222222222222,0.6326706210772196,0.6464024732510248,0.6238151962558428,0.24136725316445032,0.0,0.0,0.0,0.0,0.0,22,global,0.6
