outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,1,0.7318983363068622,0.6874623397986094,0.5810276679841897,0.5820508956476951,0.5777777777777777,0.0,0.6898734854615253,0.7114293393881425,0.03464250043844399,0.23616747525723084,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,2,0.6734692298847696,0.6771633625030518,0.608695652173913,0.621473891085331,0.6,0.0,0.6619882687278416,0.6539901546809984,0.036779998518202614,0.20568167094303214,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,3,0.6560544967651367,0.6755524476369222,0.6304347826086957,0.6304752123014995,0.5333333333333333,0.0,0.632136274938998,0.6393333181090977,0.033253788624120796,0.16815461023994113,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,4,0.661440460578255,0.6728148659070333,0.6422924901185771,0.6505572180781797,0.5777777777777777,0.0,0.6206484242625858,0.6439969643302585,0.03432809650574042,0.17722942696317381,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,5,0.6082577964533931,0.6654469271500906,0.650197628458498,0.6627184001062091,0.5333333333333333,0.0,0.6190049052238464,0.5891975164413452,0.039941355262113655,0.181498686256616,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,6,0.6069965699444646,0.6700957218805949,0.6620553359683794,0.6678798102168987,0.5333333333333333,0.0,0.5958108150440714,0.5866406274878461,0.04275496692761131,0.19334395553754724,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,7,0.6002531634724658,0.6655727128187815,0.673913043478261,0.6913070851308208,0.5555555555555556,0.0,0.587934118250142,0.5785740238168965,0.04477056982400625,0.20973010749920554,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.5692290041757666,0.6631628374258677,0.6541501976284585,0.6670285866785851,0.5333333333333333,0.0,0.5739237899365632,0.5492564673009126,0.04716890046130056,0.16360635099851567,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,9,0.5663341750269351,0.6607102255026499,0.6798418972332015,0.6926371676605046,0.5777777777777777,0.0,0.576098154420438,0.5452172315638998,0.048604844259503094,0.17931466096121332,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss40_degmodglobal,10,0.5487285593281621,0.6546565194924673,0.6739130434782608,0.715406124129349,0.5777777777777777,0.0,0.5517266198344852,0.5265690943469172,0.050791782529457756,0.18923045322299004,0.0,0.0,0.0,0.0,0.0,2002,global,0.4
