outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,1,0.747472882270813,0.72548508644104,0.2444444444444444,0.5420813754147087,0.2857142857142857,0.6935763657093048,0.6932748556137085,0.044838860630989075,0.09359198994934559,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,2,0.6998671591281891,0.7317240834236145,0.2222222222222222,0.5287817121150455,0.2857142857142857,0.679577112197876,0.641808032989502,0.048337044194340706,0.09722086414694786,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,3,0.6825998723506927,0.7325661778450012,0.19999999999999998,0.5176706010039344,0.2857142857142857,0.6490914225578308,0.6395832896232605,0.03523273952305317,0.07783851772546768,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,4,0.6631071865558624,0.7304994463920593,0.28888888888888886,0.5451338784672117,0.35714285714285715,0.6523641645908356,0.6061374843120575,0.04507452994585037,0.11895175650715828,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,5,0.6486304998397827,0.7278352975845337,0.28888888888888886,0.5451338784672117,0.42857142857142855,0.6273837983608246,0.5996318161487579,0.03884992375969887,0.10148759186267853,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,6,0.6370204985141754,0.7272754311561584,0.31111111111111106,0.5528499278499279,0.42857142857142855,0.613450437784195,0.5907866358757019,0.037279700860381126,0.0895417146384716,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,7,0.6203345358371735,0.726142942905426,0.3333333333333333,0.5713684463684464,0.42857142857142855,0.6099124252796173,0.5658746063709259,0.0429244227707386,0.11535529047250748,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,8,0.6078579723834991,0.7257445454597473,0.3333333333333333,0.5713684463684464,0.35714285714285715,0.5884754359722137,0.5613776743412018,0.03827201947569847,0.08208272606134415,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,9,0.5949990153312683,0.7236294150352478,0.3777777777777778,0.5858465608465608,0.35714285714285715,0.5888023376464844,0.5430818200111389,0.040836043655872345,0.11081158369779587,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,10,0.6038216054439545,0.7241367697715759,0.35555555555555557,0.5787758537758537,0.35714285714285715,0.5818205773830414,0.5455298721790314,0.04511053301393986,0.13181210309267044,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss0_trlocglobal,11,0.5994748771190643,0.7231892943382263,0.3555555555555555,0.5824795574795576,0.35714285714285715,0.59000164270401,0.5532189607620239,0.036738864146173,0.09517040848731995,0.0,0.0,0.0,0.0,0.0,,,,,4,global,0.0
