outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,1,0.9054980625708898,0.6826434930165609,0.4978991596638655,0.6469797775160312,0.5333333333333333,0.7418017288049062,0.6750029921531677,0.2091346966723601,0.21360375359654427,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,2,0.88016210993131,0.6771711707115173,0.51890756302521,0.6642662614226625,0.5777777777777777,0.7281317462523779,0.659228319923083,0.19833782563606897,0.22595965241392454,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,3,0.8462705264488856,0.6764169335365295,0.5399159663865546,0.6851392682767511,0.5777777777777777,0.715012272198995,0.6467335124810537,0.17919865995645523,0.20338349789381027,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,4,0.841794823606809,0.67137744029363,0.5567226890756303,0.6921940614812019,0.5777777777777777,0.6883241732915243,0.6446581184864044,0.17643805717428526,0.20698648877441883,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,5,0.8425070842107137,0.6703773140907288,0.5672268907563025,0.704296345824842,0.5555555555555556,0.6932464887698492,0.6398699382940928,0.18100357552369437,0.21633578216036162,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,6,0.832100917895635,0.6662021478017172,0.5840336134453782,0.7084201993368682,0.5777777777777777,0.6750502039988836,0.6301618268092474,0.18310111140211424,0.1883797732492288,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,7,0.8273914257685343,0.666824460029602,0.5756302521008403,0.7111319120802186,0.5333333333333333,0.6599472711483637,0.6346376637617747,0.17356295635302862,0.1919081062078476,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,8,0.8172471324602762,0.6676636934280396,0.546218487394958,0.7066721606072176,0.5333333333333333,0.6835877945025762,0.622792070110639,0.176468006024758,0.17987061912814775,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,9,0.8231084247430166,0.6653428276379904,0.5504201680672269,0.7089123033455382,0.5777777777777777,0.6714500933885574,0.622323751449585,0.18250883370637894,0.1827583685517311,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,10,0.795325979590416,0.662805457909902,0.5588235294117647,0.7068461517664767,0.6,0.6539036383231481,0.6057843814293543,0.17340144018332163,0.16140159529944262,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,11,0.8001380413770676,0.663270910580953,0.5546218487394958,0.7026922464369568,0.5777777777777777,0.6492999394734701,0.6183062295118967,0.16380932306249937,0.18022478992740312,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocradio,12,0.786358525355657,0.6648296316464742,0.5546218487394958,0.7026080773586395,0.6,0.6382151593764623,0.5943806519110998,0.17390993858377138,0.1806795410811901,0.0,0.0,0.0,0.0,0.0,18473,radio,0.4
