model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
Di-MMLP,both,0.8,0.8,0.8,0.8,0.49102013950289813,0.08956005728606797,125
Di-PAM,both,0.0,0.0,0.0,0.0,0.5975439892589318,0.06981085764813827,125
Di-PAM,both,0.0,0.2,0.0,0.2,0.5847044175917739,0.07011997757398784,125
Di-PAM,both,0.0,0.4,0.0,0.4,0.571148521465763,0.06989539227228947,125
Di-PAM,both,0.0,0.6,0.0,0.6,0.548242093198415,0.06199158817333011,125
Di-PAM,both,0.0,0.8,0.0,0.8,0.5288405933785244,0.06459003644954733,125
Di-PAM,both,0.2,0.0,0.2,0.0,0.5995003045485805,0.08199400042843406,125
Di-PAM,both,0.2,0.2,0.2,0.2,0.5838967285587974,0.08393247493859028,125
Di-PAM,both,0.2,0.4,0.2,0.4,0.5640923076923077,0.07881989585310648,125
Di-PAM,both,0.2,0.6,0.2,0.6,0.5409876543209876,0.0689419410992997,125
Di-PAM,both,0.2,0.8,0.2,0.8,0.5252437502046697,0.07311497674286706,125
Di-PAM,both,0.4,0.0,0.4,0.0,0.6002666011723483,0.07322865597534511,125
Di-PAM,both,0.4,0.2,0.4,0.2,0.5806251825654125,0.06944409872618768,125
Di-PAM,both,0.4,0.4,0.4,0.4,0.560156780299309,0.0719977719271061,125
Di-PAM,both,0.4,0.6,0.4,0.6,0.5474768313848775,0.06822456047398984,125
Di-PAM,both,0.4,0.8,0.4,0.8,0.5258602613223303,0.07679923423353245,125
Di-PAM,both,0.6,0.0,0.6,0.0,0.5668810950650033,0.08710624144650937,125
Di-PAM,both,0.6,0.2,0.6,0.2,0.5484646690899565,0.08896320124329617,125
Di-PAM,both,0.6,0.4,0.6,0.4,0.5341410616629008,0.09158257241829391,125
Di-PAM,both,0.6,0.6,0.6,0.6,0.5196831646854635,0.07912765113071392,125
Di-PAM,both,0.6,0.8,0.6,0.8,0.5066497953302551,0.08066098556355333,125
Di-PAM,both,0.8,0.0,0.8,0.0,0.5266440449291024,0.08516515448234854,125
Di-PAM,both,0.8,0.2,0.8,0.2,0.5213793627402823,0.08535843927087833,125
Di-PAM,both,0.8,0.4,0.8,0.4,0.5116251367193896,0.08976623048713757,125
Di-PAM,both,0.8,0.6,0.8,0.6,0.5097035072207485,0.08507284011903737,125
Di-PAM,both,0.8,0.8,0.8,0.8,0.4957881520778073,0.08401948395286524,125
HealNet,both,0.0,0.0,0.0,0.0,0.6151868225431445,0.07062948104025078,125
HealNet,both,0.0,0.2,0.0,0.2,0.6088933032059468,0.07623785368694325,125
HealNet,both,0.0,0.4,0.0,0.4,0.5869523266856601,0.07371323950776601,125
HealNet,both,0.0,0.6,0.0,0.6,0.5648594688410778,0.07056983571932081,125
HealNet,both,0.0,0.8,0.0,0.8,0.5339197432622721,0.07017755822707183,125
HealNet,both,0.2,0.0,0.2,0.0,0.6030551265677703,0.061987135554117,125
HealNet,both,0.2,0.2,0.2,0.2,0.5858133542915152,0.06355311473563739,125
HealNet,both,0.2,0.4,0.2,0.4,0.5681950158823724,0.06350179595315424,125
HealNet,both,0.2,0.6,0.2,0.6,0.5517174051151065,0.05984434723285725,125
HealNet,both,0.2,0.8,0.2,0.8,0.5348443920489897,0.06852133954935474,125
HealNet,both,0.4,0.0,0.4,0.0,0.6137416380129023,0.07452999491468693,125
HealNet,both,0.4,0.2,0.4,0.2,0.5935848446147295,0.07052501918012472,125
HealNet,both,0.4,0.4,0.4,0.4,0.5687170841929463,0.06731450574931047,125
HealNet,both,0.4,0.6,0.4,0.6,0.5542544454268591,0.06825576439381323,125
HealNet,both,0.4,0.8,0.4,0.8,0.5310745259848708,0.08192419304566306,125
HealNet,both,0.6,0.0,0.6,0.0,0.5866195107574419,0.07565325577966478,125
HealNet,both,0.6,0.2,0.6,0.2,0.5685556930936241,0.07887700354392774,125
HealNet,both,0.6,0.4,0.6,0.4,0.5598918950781019,0.08423135953433349,125
HealNet,both,0.6,0.6,0.6,0.6,0.5451153158463504,0.07361465775550179,125
HealNet,both,0.6,0.8,0.6,0.8,0.5227830107738153,0.08757353771733536,125
HealNet,both,0.8,0.0,0.8,0.0,0.5357960113960112,0.08562918026363812,125
HealNet,both,0.8,0.2,0.8,0.2,0.529032858499525,0.08455130697790436,125
HealNet,both,0.8,0.4,0.8,0.4,0.5135692831646853,0.0782147583840253,125
HealNet,both,0.8,0.6,0.8,0.6,0.5087626551396667,0.07553209669367054,125
HealNet,both,0.8,0.8,0.8,0.8,0.49430905458951435,0.07535538096285013,125
KNN_MLP,both,0.0,0.0,0.0,0.0,0.6151858008317778,0.07380768638506367,125
KNN_MLP,both,0.0,0.2,0.0,0.2,0.6085400268526704,0.06986419729405226,125
KNN_MLP,both,0.0,0.4,0.0,0.4,0.5969780528539148,0.07211682599458215,125
KNN_MLP,both,0.0,0.6,0.0,0.6,0.590104699217343,0.06961363005431577,125
KNN_MLP,both,0.0,0.8,0.0,0.8,0.5660230016046108,0.07461750501914213,125
KNN_MLP,both,0.2,0.0,0.2,0.0,0.6271268428463833,0.06789801634315001,125
KNN_MLP,both,0.2,0.2,0.2,0.2,0.61351773913613,0.07212950739650333,125
KNN_MLP,both,0.2,0.4,0.2,0.4,0.5968330091364574,0.0679894989694546,125
KNN_MLP,both,0.2,0.6,0.2,0.6,0.5891676851033172,0.06450599422947668,125
KNN_MLP,both,0.2,0.8,0.2,0.8,0.5673453318924584,0.06372289527135676,125
KNN_MLP,both,0.4,0.0,0.4,0.0,0.5978692340439467,0.07967303073001997,125
KNN_MLP,both,0.4,0.2,0.4,0.2,0.5979858008317779,0.07253172975191949,125
KNN_MLP,both,0.4,0.4,0.4,0.4,0.573396430559649,0.08158710768206022,125
KNN_MLP,both,0.4,0.6,0.4,0.6,0.5652141205750402,0.0713242967978438,125
KNN_MLP,both,0.4,0.8,0.4,0.8,0.5538102629596882,0.06903527823820826,125
KNN_MLP,both,0.6,0.0,0.6,0.0,0.5783697547237777,0.07672660051992512,125
KNN_MLP,both,0.6,0.2,0.6,0.2,0.5801903526869044,0.07573496479343393,125
KNN_MLP,both,0.6,0.4,0.6,0.4,0.5502771719553329,0.07408731523955768,125
KNN_MLP,both,0.6,0.6,0.6,0.6,0.5341452140026853,0.06657977379584112,125
KNN_MLP,both,0.6,0.8,0.6,0.8,0.5236080819988865,0.07179793019124908,125
KNN_MLP,both,0.8,0.0,0.8,0.0,0.5393978976323803,0.07540932787336976,125
KNN_MLP,both,0.8,0.2,0.8,0.2,0.5361615351868226,0.07788300991514308,125
KNN_MLP,both,0.8,0.4,0.8,0.4,0.522426446605757,0.07177098754864643,125
KNN_MLP,both,0.8,0.6,0.8,0.6,0.5237036513082489,0.07514259874356757,125
KNN_MLP,both,0.8,0.8,0.8,0.8,0.5168860857320628,0.07393809727211456,125
SMILe,both,0.0,0.0,0.0,0.0,0.6233476896879195,0.06955270801372347,125
SMILe,both,0.0,0.2,0.0,0.2,0.6151655892851294,0.07257738801423697,125
SMILe,both,0.0,0.4,0.0,0.4,0.5948008514261388,0.07330009686122047,125
SMILe,both,0.0,0.6,0.0,0.6,0.5710235059108625,0.06297131961564212,125
SMILe,both,0.0,0.8,0.0,0.8,0.5470990601565315,0.06950144417399315,125
SMILe,both,0.2,0.0,0.2,0.0,0.6123459933850739,0.0645578642692445,125
SMILe,both,0.2,0.2,0.2,0.2,0.5969430919867702,0.06629540205064446,125
SMILe,both,0.2,0.4,0.2,0.4,0.5819391426793727,0.06458232999493681,125
SMILe,both,0.2,0.6,0.2,0.6,0.5591904247306546,0.06223434073067341,125
SMILe,both,0.2,0.8,0.2,0.8,0.5304502603399156,0.07000633236415459,125
SMILe,both,0.4,0.0,0.4,0.0,0.6125247273798999,0.06599200538000263,125
SMILe,both,0.4,0.2,0.4,0.2,0.6009306742640075,0.060789331796026025,125
SMILe,both,0.4,0.4,0.4,0.4,0.5774175721256181,0.06358441839769134,125
SMILe,both,0.4,0.6,0.4,0.6,0.5557507810197466,0.061020645100860346,125
SMILe,both,0.4,0.8,0.4,0.8,0.5367670563578609,0.07045459810018097,125
SMILe,both,0.6,0.0,0.6,0.0,0.5826114942528736,0.07914103161067418,125
SMILe,both,0.6,0.2,0.6,0.2,0.5669364246651603,0.07694477396914788,125
SMILe,both,0.6,0.4,0.6,0.4,0.5504013360840947,0.0776329247800068,125
SMILe,both,0.6,0.6,0.6,0.6,0.5348416674853457,0.07406804336568704,125
SMILe,both,0.6,0.8,0.6,0.8,0.5154390411631792,0.07309342937591785,125
SMILe,both,0.8,0.0,0.8,0.0,0.5467753479385663,0.07249082677753718,125
SMILe,both,0.8,0.2,0.8,0.2,0.5370923142417395,0.07388297240786795,125
SMILe,both,0.8,0.4,0.8,0.4,0.5290592658086911,0.07477870095398588,125
SMILe,both,0.8,0.6,0.8,0.6,0.5214930346792417,0.08032919318761196,125
SMILe,both,0.8,0.8,0.8,0.8,0.48952654157251857,0.08371931220252746,125
VAE_MLP,both,0.0,0.0,0.0,0.0,0.6097430395913157,0.07736862038381277,125
VAE_MLP,both,0.0,0.2,0.0,0.2,0.6081967842289682,0.07457108819363997,125
VAE_MLP,both,0.0,0.4,0.0,0.4,0.591671022038838,0.07156096758623032,125
VAE_MLP,both,0.0,0.6,0.0,0.6,0.5691108098372465,0.07051239327356751,125
VAE_MLP,both,0.0,0.8,0.0,0.8,0.5438827520712579,0.06869770685814428,125
VAE_MLP,both,0.2,0.0,0.2,0.0,0.6158185152438026,0.06156027727320218,125
VAE_MLP,both,0.2,0.2,0.2,0.2,0.602533988276517,0.06675390557106997,125
VAE_MLP,both,0.2,0.4,0.2,0.4,0.5868412745194355,0.06901843482110427,125
VAE_MLP,both,0.2,0.6,0.2,0.6,0.5616318040409995,0.06576869211002521,125
VAE_MLP,both,0.2,0.8,0.2,0.8,0.533436316599535,0.07566605732312669,125
VAE_MLP,both,0.4,0.0,0.4,0.0,0.6063340734191309,0.07371525300860554,125
VAE_MLP,both,0.4,0.2,0.4,0.2,0.5916168058420932,0.07084911381408036,125
VAE_MLP,both,0.4,0.4,0.4,0.4,0.568528774928775,0.07741834790826821,125
VAE_MLP,both,0.4,0.6,0.4,0.6,0.5550870353996793,0.07335178572368271,125
VAE_MLP,both,0.4,0.8,0.4,0.8,0.5389640894652389,0.07425525446252099,125
VAE_MLP,both,0.6,0.0,0.6,0.0,0.5866770933621509,0.07729334146102997,125
VAE_MLP,both,0.6,0.2,0.6,0.2,0.566397792841471,0.0771537264289459,125
VAE_MLP,both,0.6,0.4,0.6,0.4,0.5529355470412942,0.07443641737341805,125
VAE_MLP,both,0.6,0.6,0.6,0.6,0.5386304745063364,0.07140248388412457,125
VAE_MLP,both,0.6,0.8,0.6,0.8,0.5201775812948226,0.08361253229908136,125
VAE_MLP,both,0.8,0.0,0.8,0.0,0.5366485378393423,0.07951761178235925,125
VAE_MLP,both,0.8,0.2,0.8,0.2,0.5305901431050857,0.08469004302746184,125
VAE_MLP,both,0.8,0.4,0.8,0.4,0.5223355535907259,0.07795405928435215,125
VAE_MLP,both,0.8,0.6,0.8,0.6,0.5144771392081736,0.07036160825993724,125
VAE_MLP,both,0.8,0.8,0.8,0.8,0.48901159904378294,0.07631945891002108,125
ZI_MLP,both,0.0,0.0,0.0,0.0,0.6194729541212302,0.07239767732053282,125
ZI_MLP,both,0.0,0.2,0.0,0.2,0.6132137800045847,0.06994290804652946,125
ZI_MLP,both,0.0,0.4,0.0,0.4,0.5899003700428989,0.07224815820064669,125
ZI_MLP,both,0.0,0.6,0.0,0.6,0.5689947408062351,0.06869490420510437,125
ZI_MLP,both,0.0,0.8,0.0,0.8,0.5455112420997478,0.07213215607788022,125
ZI_MLP,both,0.2,0.0,0.2,0.0,0.6135157481088516,0.06813362855977177,125
ZI_MLP,both,0.2,0.2,0.2,0.2,0.5942592396109638,0.06867568998191743,125
ZI_MLP,both,0.2,0.4,0.2,0.4,0.5762574319677767,0.06663254243634109,125
ZI_MLP,both,0.2,0.6,0.2,0.6,0.5490093591380948,0.0725802447240665,125
ZI_MLP,both,0.2,0.8,0.2,0.8,0.5186466908995644,0.07836073621888245,125
ZI_MLP,both,0.4,0.0,0.4,0.0,0.6023332481907193,0.07691532804735332,125
ZI_MLP,both,0.4,0.2,0.4,0.2,0.5894062285096769,0.06990601964503633,125
ZI_MLP,both,0.4,0.4,0.4,0.4,0.5634588859416446,0.0746727101734922,125
ZI_MLP,both,0.4,0.6,0.4,0.6,0.556461394374038,0.07321542244747217,125
ZI_MLP,both,0.4,0.8,0.4,0.8,0.5314085208108196,0.07004263282869785,125
ZI_MLP,both,0.6,0.0,0.6,0.0,0.5790442414120576,0.07421760720412326,125
ZI_MLP,both,0.6,0.2,0.6,0.2,0.5648437240069424,0.07127002378874508,125
ZI_MLP,both,0.6,0.4,0.6,0.4,0.5497254740151291,0.06847545832538002,125
ZI_MLP,both,0.6,0.6,0.6,0.6,0.5387533287487312,0.07339515333814739,125
ZI_MLP,both,0.6,0.8,0.6,0.8,0.519404289877853,0.07521999549548979,125
ZI_MLP,both,0.8,0.0,0.8,0.0,0.5444496315944592,0.07059429316552002,125
ZI_MLP,both,0.8,0.2,0.8,0.2,0.532762511052166,0.07618253771774634,125
ZI_MLP,both,0.8,0.4,0.8,0.4,0.5180053574352426,0.07897552533146458,125
ZI_MLP,both,0.8,0.6,0.8,0.6,0.5034767789894227,0.08727207347544161,125
ZI_MLP,both,0.8,0.8,0.8,0.8,0.4812065363329732,0.07745526327753055,125
pAM,both,0.0,0.0,0.0,0.0,0.612024521072797,0.07408931029153921,125
pAM,both,0.0,0.2,0.0,0.2,0.6012440907751252,0.07523983119717817,125
pAM,both,0.0,0.4,0.0,0.4,0.5815270393293384,0.07054039505935804,125
pAM,both,0.0,0.6,0.0,0.6,0.5563635327635328,0.07000617214029939,125
pAM,both,0.0,0.8,0.0,0.8,0.5423340472214035,0.07681890425806295,125
pAM,both,0.2,0.0,0.2,0.0,0.589269620460425,0.07333396433121843,125
pAM,both,0.2,0.2,0.2,0.2,0.567294901267315,0.07541648047554486,125
pAM,both,0.2,0.4,0.2,0.4,0.5489013983036972,0.07854202057714882,125
pAM,both,0.2,0.6,0.2,0.6,0.525681579722959,0.07511945023402582,125
pAM,both,0.2,0.8,0.2,0.8,0.5097510560958837,0.07315266229576868,125
pAM,both,0.4,0.0,0.4,0.0,0.588657824933687,0.06606039793677182,125
pAM,both,0.4,0.2,0.4,0.2,0.5629734158561746,0.06922403446369758,125
pAM,both,0.4,0.4,0.4,0.4,0.545021868552903,0.07738175105897153,125
pAM,both,0.4,0.6,0.4,0.6,0.5367853030749583,0.07240150044315471,125
pAM,both,0.4,0.8,0.4,0.8,0.5190316665029309,0.0815625349126953,125
pAM,both,0.6,0.0,0.6,0.0,0.5655015227429021,0.07935965057952733,125
pAM,both,0.6,0.2,0.6,0.2,0.5515394439532371,0.07711235083367995,125
pAM,both,0.6,0.4,0.6,0.4,0.5410985231031208,0.07851950570971733,125
pAM,both,0.6,0.6,0.6,0.6,0.5180736418115729,0.07850337005696728,125
pAM,both,0.6,0.8,0.6,0.8,0.5051545862396437,0.07997360661513217,125
pAM,both,0.8,0.0,0.8,0.0,0.5257264564299047,0.08830166677640583,125
pAM,both,0.8,0.2,0.8,0.2,0.5146878213314996,0.08590071661177047,125
pAM,both,0.8,0.4,0.8,0.4,0.5030348626256672,0.07775936906282951,125
pAM,both,0.8,0.6,0.8,0.6,0.49846612306382415,0.08467696972923898,125
pAM,both,0.8,0.8,0.8,0.8,0.49253795723221006,0.07922661252842997,125
