train_missing_prop,test_missing_prop,winner_rank,loser_rank,winner_model,loser_model,winner_mean_auc,loser_mean_auc,delta_mean_auc,wilcoxon_statistic,p_value,n_replicates,p_value_fdr,significant_fdr_0p05,n_pairs_tested_in_cell
0.0,0.2,6,8,Di-MMLP,Di-PAM,0.6081080132298525,0.5847044175917739,0.02340359563807859,2641.5,0.0014066786529832996,125,0.0065645003805887316,True,28
0.2,0.2,3,8,Di-MMLP,pAM,0.6015441726430233,0.567294901267315,0.03424927137570832,2229.0,4.050189662769917e-05,125,0.0003780177018585256,True,28
0.2,0.4,4,8,Di-MMLP,pAM,0.5815284147100237,0.5489013983036972,0.03262701640632648,2269.0,9.734827227568739e-05,125,0.0006814379059298118,True,28
0.2,0.6,4,8,Di-MMLP,pAM,0.5538226020892688,0.525681579722959,0.028141022366309776,2547.0,0.0006123014288143706,125,0.0017144440006802378,True,28
0.2,0.8,4,8,Di-MMLP,pAM,0.5318272128892818,0.5097510560958837,0.02207615679339814,2789.0,0.00465729391759671,125,0.013040422969270788,True,28
0.4,0.2,5,8,Di-MMLP,pAM,0.5897722566067394,0.5629734158561746,0.026798840750564823,2523.0,0.0004916973341600731,125,0.0027535050712964096,True,28
0.0,0.2,3,8,HealNet,Di-PAM,0.6088933032059468,0.5847044175917739,0.024188885614172873,2629.0,0.001263844896969409,125,0.0065645003805887316,True,28
0.6,0.6,1,7,HealNet,Di-PAM,0.5451153158463504,0.5196831646854635,0.02543215116088693,2600.0,0.0014755493062738258,125,0.027466659517071033,True,28
0.2,0.4,6,8,HealNet,pAM,0.5681950158823724,0.5489013983036972,0.019293617578675204,2989.0,0.019436781542361226,125,0.045352490265509526,True,28
0.2,0.6,5,8,HealNet,pAM,0.5517174051151065,0.525681579722959,0.026035825392147438,2672.0,0.0027006746595968157,125,0.006874444588064622,True,28
0.2,0.8,2,8,HealNet,pAM,0.5348443920489897,0.5097510560958837,0.025093335953106033,2784.0,0.004480927409101016,125,0.013040422969270788,True,28
0.4,0.0,1,8,HealNet,pAM,0.6137416380129023,0.588657824933687,0.025083813079215256,2442.0,0.00022886478972323706,125,0.004992961600845446,True,28
0.4,0.2,3,8,HealNet,pAM,0.5935848446147295,0.5629734158561746,0.030611428758554937,2351.0,9.265989456786184e-05,125,0.0006486192619750328,True,28
0.4,0.4,3,8,HealNet,pAM,0.5687170841929463,0.545021868552903,0.023695215640043288,2586.0,0.000868401493511228,125,0.012157620909157191,True,28
0.4,0.6,5,8,HealNet,pAM,0.5542544454268591,0.5367853030749583,0.01746914235190078,2699.5,0.0022857334906814506,125,0.023410542591779146,True,28
0.6,0.6,1,8,HealNet,pAM,0.5451153158463504,0.5180736418115729,0.02704167403477753,2681.0,0.0019619042512193595,125,0.027466659517071033,True,28
0.0,0.6,1,6,KNN_MLP,Di-MMLP,0.590104699217343,0.5638208599404002,0.026283839276942778,2422.5,0.00018931098453303703,125,0.0013251768917312593,True,28
0.0,0.8,1,6,KNN_MLP,Di-MMLP,0.5660230016046108,0.535750361856109,0.030272639748501806,2509.0,0.00043198367088607124,125,0.004107239689232336,True,28
0.2,0.0,1,5,KNN_MLP,Di-MMLP,0.6271268428463833,0.6096538232308347,0.01747301961554859,2709.5,0.0036562935126344693,125,0.014625174050537879,True,28
0.2,0.4,1,4,KNN_MLP,Di-MMLP,0.5968330091364574,0.5815284147100237,0.015304594426433726,2957.5,0.01574969332671853,125,0.040090128468010806,True,28
0.2,0.6,1,4,KNN_MLP,Di-MMLP,0.5891676851033172,0.5538226020892688,0.03534508301404837,1832.5,3.517768481631149e-07,125,3.283250582855739e-06,True,28
0.2,0.8,1,4,KNN_MLP,Di-MMLP,0.5673453318924584,0.5318272128892818,0.035518119003176585,2131.5,8.592069849977956e-06,125,4.00963259665638e-05,True,28
0.4,0.8,1,7,KNN_MLP,Di-MMLP,0.5538102629596882,0.5241495366276976,0.029660726331990572,2407.5,0.00016335995401308976,125,0.0022870393561832568,True,28
0.0,0.2,4,8,KNN_MLP,Di-PAM,0.6085400268526704,0.5847044175917739,0.02383560926089645,2596.0,0.000948466799897858,125,0.0065645003805887316,True,28
0.0,0.4,1,8,KNN_MLP,Di-PAM,0.5969780528539148,0.571148521465763,0.025829531388151805,2452.5,0.00025324161211931,125,0.00709076513934068,True,28
0.0,0.6,1,8,KNN_MLP,Di-PAM,0.590104699217343,0.548242093198415,0.041862606018927995,1658.5,1.9619721367444808e-08,125,5.493521982884546e-07,True,28
0.0,0.8,1,8,KNN_MLP,Di-PAM,0.5660230016046108,0.5288405933785244,0.03718240822608643,2298.0,5.353497134652769e-05,125,0.0014989791977027755,True,28
0.2,0.0,1,7,KNN_MLP,Di-PAM,0.6271268428463833,0.5995003045485805,0.027626538297802816,2604.5,0.0015336848385822807,125,0.00841527272593688,True,28
0.2,0.2,1,7,KNN_MLP,Di-PAM,0.61351773913613,0.5838967285587974,0.029621010577332574,2613.5,0.0011052809245014796,125,0.004421123698005919,True,28
0.2,0.4,1,7,KNN_MLP,Di-PAM,0.5968330091364574,0.5640923076923077,0.032740701444149756,2426.0,0.00019590036364183845,125,0.0010970420363942955,True,28
0.2,0.6,1,7,KNN_MLP,Di-PAM,0.5891676851033172,0.5409876543209876,0.048180030782329575,1731.0,8.968959586038354e-08,125,1.2556543420453695e-06,True,28
0.2,0.8,1,6,KNN_MLP,Di-PAM,0.5673453318924584,0.5252437502046697,0.04210158168778866,2026.0,4.0108671331376125e-06,125,2.471800962614496e-05,True,28
0.4,0.8,1,6,KNN_MLP,Di-PAM,0.5538102629596882,0.5258602613223303,0.027950001637357835,2535.0,0.0005489230012314575,125,0.005123281344826937,True,28
0.6,0.2,1,8,KNN_MLP,Di-PAM,0.5801903526869044,0.5484646690899565,0.03172568359694794,2575.0,0.0017795557274026257,125,0.02491378018363676,True,28
0.0,0.6,1,5,KNN_MLP,HealNet,0.590104699217343,0.5648594688410778,0.025245230376265138,2642.5,0.001418807028810384,125,0.00794531936133815,True,28
0.0,0.8,1,7,KNN_MLP,HealNet,0.5660230016046108,0.5339197432622721,0.032103258342338736,2511.0,0.00044006139527489306,125,0.004107239689232336,True,28
0.2,0.0,1,6,KNN_MLP,HealNet,0.6271268428463833,0.6030551265677703,0.024071716278613042,2583.0,0.0012736803714501852,125,0.00841527272593688,True,28
0.2,0.2,1,6,KNN_MLP,HealNet,0.61351773913613,0.5858133542915152,0.027704384844614793,2451.5,0.0002508262297238929,125,0.0014046268864538003,True,28
0.2,0.4,1,6,KNN_MLP,HealNet,0.5968330091364574,0.5681950158823724,0.028637993254085004,2486.0,0.0003483520328057313,125,0.0016256428197600793,True,28
0.2,0.6,1,5,KNN_MLP,HealNet,0.5891676851033172,0.5517174051151065,0.03745027998821071,1997.0,2.824948914285703e-06,125,1.581971391999994e-05,True,28
0.2,0.8,1,2,KNN_MLP,HealNet,0.5673453318924584,0.5348443920489897,0.03250093984346869,2173.5,1.3839629972999953e-05,125,5.535851989199981e-05,True,28
0.0,0.6,1,2,KNN_MLP,SMILe,0.590104699217343,0.5710235059108625,0.019081193306480504,2786.0,0.004550648979793308,125,0.01592727142927658,True,28
0.2,0.6,1,3,KNN_MLP,SMILe,0.5891676851033172,0.5591904247306546,0.029977260372662573,2361.5,0.00010310491379436829,125,0.000360867198280289,True,28
0.2,0.8,1,5,KNN_MLP,SMILe,0.5673453318924584,0.5304502603399156,0.03689507155254279,2034.0,4.413930290383029e-06,125,2.471800962614496e-05,True,28
0.4,0.8,1,3,KNN_MLP,SMILe,0.5538102629596882,0.5367670563578609,0.017043206601827232,2812.0,0.00803048851553076,125,0.044970735686972255,True,28
0.8,0.8,1,6,KNN_MLP,SMILe,0.5168860857320628,0.48952654157251857,0.02735954415954428,2631.0,0.0019212427258227917,125,0.017931598774346056,True,28
0.0,0.6,1,3,KNN_MLP,VAE_MLP,0.590104699217343,0.5691108098372465,0.020993889380096498,2765.5,0.0038802466858624757,125,0.015520986743449903,True,28
0.0,0.8,1,4,KNN_MLP,VAE_MLP,0.5660230016046108,0.5438827520712579,0.022140249533352918,2643.5,0.002133622651090431,125,0.01225116382062339,True,28
