model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc,baseline_auc,raw_degradation_ratio,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
HealNet,envelope,0.0,0.0,0.0,0.6151868225431445,0.0706294810402507,125,0.012064180011134,0.6031423315977339,0.627270691620002,0.5838145954088483,0.6151868225431445,1.0,1.0,0.0,1.0,1.0,False
HealNet,envelope,0.0,0.2,0.2,0.6088933032059468,0.0762378536869432,125,0.0127663557323903,0.5959190493499688,0.6214517608147494,0.5838145954088483,0.6151868225431445,1.0103359969703412,1.0103359969703412,0.0216368489987357,0.9886991479716054,1.031972845969077,False
HealNet,envelope,0.0,0.4,0.4,0.5869523266856601,0.073713239507766,125,0.0128400297999148,0.5737985804106494,0.5994786400104791,0.5838145954088483,0.6151868225431445,1.0481035589669028,1.0481035589669028,0.0234408512124415,1.0246627077544612,1.0715444101793443,False
HealNet,envelope,0.0,0.6,0.6,0.5648594688410778,0.0705698357193208,125,0.0125595996659788,0.5523210780364806,0.5774402773684383,0.5838145954088483,0.6151868225431445,1.089097123228408,1.089097123228408,0.0247666614253376,1.0643304618030704,1.1138637846537458,False
HealNet,envelope,0.0,0.8,0.8,0.5339197432622721,0.0701775582270718,125,0.0128050052395454,0.5214256524871468,0.5470356629662377,0.5838145954088483,0.6151868225431445,1.1522084176627878,1.1522084176627878,0.0283124497326672,1.1238959679301206,1.180520867395455,False
KNN_MLP,envelope,0.2,0.0,0.0,0.6271268428463833,0.06789801634315,125,0.0120225272620099,0.6151841091135346,0.6392291636375544,0.5991886301863314,0.6271268428463833,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,envelope,0.2,0.2,0.2,0.61351773913613,0.0721295073965033,125,0.0125085196646689,0.6011413750532143,0.6261584143825523,0.5991886301863314,0.6271268428463833,1.0221820867468572,1.0221820867468572,0.0212741906757931,1.000907896071064,1.0434562774226503,False
KNN_MLP,envelope,0.2,0.4,0.4,0.5968330091364574,0.0679894989694545,125,0.0120224697907455,0.5846865415725188,0.6087314811540099,0.5991886301863314,0.6271268428463833,1.0507576378085342,1.0507576378085342,0.021601358231474,1.02915627957706,1.0723589960400082,False
KNN_MLP,envelope,0.2,0.6,0.6,0.5891676851033172,0.0645059942294767,125,0.0111944963486917,0.5778529325081049,0.6002419252054884,0.5991886301863314,0.6271268428463833,1.0644284449110777,1.0644284449110777,0.0206164240346093,1.043812020876468,1.0850448689456869,False
KNN_MLP,envelope,0.2,0.8,0.8,0.5673453318924584,0.0637228952713567,125,0.0111660321904574,0.5562805504797459,0.5786126148606608,0.5991886301863314,0.6271268428463833,1.1053705875300242,1.1053705875300242,0.0221917708360563,1.0831788166939678,1.1275623583660803,False
SMILe,envelope,0.0,0.0,0.0,0.6233476896879195,0.0695527080137234,125,0.0119985692766152,0.6114838258506075,0.635480964403838,0.591553330386089,0.6233476896879195,1.0,1.0,0.0,1.0,1.0,False
SMILe,envelope,0.0,0.2,0.2,0.6151655892851294,0.0725773880142369,125,0.0127094891443167,0.6026304044274158,0.6280493827160493,0.591553330386089,0.6233476896879195,1.0133006470864183,1.0133006470864183,0.0213767170272887,0.9919239300591296,1.034677364113707,False
SMILe,envelope,0.0,0.4,0.4,0.5948008514261388,0.0733000968612204,125,0.0127174652061433,0.5818649349968892,0.6072998654091758,0.591553330386089,0.6233476896879195,1.047993943171626,1.047993943171626,0.0228967650066151,1.025097178165011,1.070890708178241,False
SMILe,envelope,0.0,0.6,0.6,0.5710235059108625,0.0629713196156421,125,0.0112128280446671,0.5596422854242394,0.5820679415135737,0.591553330386089,0.6233476896879195,1.091632276492003,1.091632276492003,0.0218650438233316,1.0697672326686714,1.1134973203153349,False
SMILe,envelope,0.0,0.8,0.8,0.5470990601565315,0.0695014441739931,125,0.0119359540884829,0.5351957605527721,0.5590676687297379,0.591553330386089,0.6233476896879195,1.139368964570278,1.139368964570278,0.0254117959492219,1.113957168621056,1.1647807605195,False
VAE_MLP,envelope,0.0,0.0,0.0,0.6097430395913157,0.0773686203838127,125,0.0135345415397714,0.5957385319448537,0.6228076150243966,0.5864478779840849,0.6097430395913157,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,envelope,0.0,0.2,0.2,0.6081967842289682,0.0745710881936399,125,0.0126252208795886,0.5956282120051085,0.6208786537642859,0.5864478779840849,0.6097430395913157,1.002542360305814,1.002542360305814,0.0212523893330682,0.9812899709727458,1.0237947496388824,False
VAE_MLP,envelope,0.0,0.4,0.4,0.591671022038838,0.0715609675862303,125,0.0122305899400726,0.5793415217604874,0.6038027016406327,0.5864478779840849,0.6097430395913157,1.0305440301777893,1.0305440301777893,0.0217522988560556,1.0087917313217336,1.052296329033845,False
VAE_MLP,envelope,0.0,0.6,0.6,0.5691108098372465,0.0705123932735675,125,0.0120191356387333,0.5572287903199398,0.5812670615974065,0.5864478779840849,0.6097430395913157,1.071395990116036,1.071395990116036,0.0231151430265514,1.0482808470894844,1.0945111331425874,False
VAE_MLP,envelope,0.0,0.8,0.8,0.5438827520712579,0.0686977068581442,125,0.0123153715165209,0.5316734816779645,0.5563042247110064,0.5864478779840849,0.6097430395913157,1.1210928040450692,1.1210928040450692,0.0259735169827479,1.0951192870623212,1.1470663210278171,False
ZI_MLP,envelope,0.0,0.0,0.0,0.6194729541212302,0.0723976773205328,125,0.0128068518518518,0.6066236342797262,0.6322373379834298,0.5886502472410519,0.6194729541212302,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,envelope,0.0,0.2,0.2,0.6132137800045847,0.0699429080465294,125,0.0119761518813243,0.6010082005436027,0.6249605043062515,0.5886502472410519,0.6194729541212302,1.0102071648106126,1.0102071648106126,0.0201224838091698,0.9900846810014428,1.0303296486197824,False
ZI_MLP,envelope,0.0,0.4,0.4,0.5899003700428989,0.0722481582006467,125,0.0125678298457609,0.5776163388676032,0.6027519985591251,0.5886502472410519,0.6194729541212302,1.050131489282132,1.050131489282132,0.0228600900764519,1.02727139920568,1.072991579358584,False
ZI_MLP,envelope,0.0,0.6,0.6,0.5689947408062351,0.0686949042051043,125,0.0116112122998329,0.5575540498411762,0.5807764744408421,0.5886502472410519,0.6194729541212302,1.088714727386531,1.088714727386531,0.0226797118808197,1.0660350155057112,1.1113944392673507,False
ZI_MLP,envelope,0.0,0.8,0.8,0.5455112420997478,0.0721321560778802,125,0.012768408160592,0.5329054749975439,0.558442291318728,0.5886502472410519,0.6194729541212302,1.1355823790849728,1.1355823790849728,0.0272168453377807,1.108365533747192,1.1627992244227536,False
pAM,envelope,0.0,0.0,0.0,0.612024521072797,0.0740893102915392,125,0.0131226305792973,0.5986397304908799,0.6248849916494745,0.5790784867537743,0.612024521072797,1.0,1.0,0.0,1.0,1.0,False
pAM,envelope,0.0,0.2,0.2,0.6012440907751252,0.0752398311971781,125,0.0129422024101908,0.5878601905884665,0.6137445954088482,0.5790784867537743,0.612024521072797,1.0179302058233517,1.0179302058233517,0.0223937047012177,0.9955365011221338,1.0403239105245692,False
pAM,envelope,0.0,0.4,0.4,0.5815270393293384,0.070540395059358,125,0.0120707977207976,0.5699484481121264,0.5940900435537217,0.5790784867537743,0.612024521072797,1.052443789679377,1.052443789679377,0.0223087134172856,1.030135076262091,1.0747525030966627,False
pAM,envelope,0.0,0.6,0.6,0.5563635327635328,0.0700061721402993,125,0.0121831882634181,0.54416505452402,0.5685314310508562,0.5790784867537743,0.612024521072797,1.10004427866217,1.10004427866217,0.0246279504221129,1.075416328240057,1.124672229084283,False
pAM,envelope,0.0,0.8,0.8,0.5423340472214035,0.0768189042580629,125,0.0130438273242296,0.5293879847398238,0.5554756393882831,0.5790784867537743,0.612024521072797,1.1285010118919252,1.1285010118919252,0.0278107771142954,1.1006902347776295,1.156311789006221,False
Di-MMLP,test,0.0,0.0,0.0,0.6072498411762779,0.076127389417863,125,0.0130532629269412,0.5942523492811997,0.6203588751350821,,0.6072498411762779,1.0,1.0,0.0,1.0,1.0,False
Di-MMLP,test,0.0,0.2,0.2,0.6081080132298525,0.07325783507928,125,0.0129461685823755,0.5952197874709368,0.621112124635688,,0.6072498411762779,0.9985887835139408,0.9985887835139408,0.0217216524414434,0.9768671310724976,1.0203104359553845,False
Di-MMLP,test,0.0,0.4,0.4,0.5877503356583815,0.069867731401664,125,0.0120204129416772,0.5756612817238105,0.5997021076071649,,0.6072498411762779,1.0331765110709017,1.0331765110709017,0.0215712399420042,1.0116052711288972,1.0547477510129055,False
Di-MMLP,test,0.0,0.6,0.6,0.5638208599404002,0.0608871828897679,125,0.0103796122736352,0.5542000956217048,0.5749593201689752,,0.6072498411762779,1.0770262051681956,1.0770262051681956,0.0201992794453254,1.0568269257228702,1.097225484613521,False
Di-MMLP,test,0.0,0.8,0.8,0.535750361856109,0.0614100305439458,125,0.0105829647640566,0.5248114572485836,0.5459773867766969,,0.6072498411762779,1.133456707471851,1.133456707471851,0.0228409693046038,1.1106157381672468,1.1562976767764546,False
Di-PAM,test,0.0,0.0,0.0,0.5975439892589318,0.0698108576481382,125,0.0122508226086386,0.5855482706225235,0.6100499158398008,,0.5975439892589318,1.0,1.0,0.0,1.0,1.0,False
Di-PAM,test,0.0,0.2,0.2,0.5847044175917739,0.0701199775739878,125,0.0123031301372105,0.5727280246913582,0.5973342849657792,,0.5975439892589318,1.021959081000346,1.021959081000346,0.0219658757658705,0.9999932052344755,1.0439249567662163,False
Di-PAM,test,0.0,0.4,0.4,0.571148521465763,0.0698953922722894,125,0.0121119029374202,0.5590766928643939,0.5833004987392344,,0.5975439892589318,1.0462147178905918,1.0462147178905918,0.0226669429064401,1.0235477749841515,1.068881660797032,False
Di-PAM,test,0.0,0.6,0.6,0.548242093198415,0.0619915881733301,125,0.0107555319776008,0.5373889583128665,0.5589000222680681,,0.5975439892589318,1.0899272359276395,1.0899272359276395,0.0218103076152293,1.06811692831241,1.111737543542869,False
Di-PAM,test,0.0,0.8,0.8,0.5288405933785244,0.0645900364495473,125,0.0115490616301536,0.5176593650325834,0.5407574882928906,,0.5975439892589318,1.129913241798426,1.129913241798426,0.0252264668283888,1.1046867749700373,1.155139708626815,False
HealNet,test,0.0,0.0,0.0,0.6151868225431445,0.0706294810402507,125,0.0118194711333791,0.6032862776304156,0.626925219897174,,0.6151868225431445,1.0,1.0,0.0,1.0,1.0,False
HealNet,test,0.0,0.2,0.2,0.6088933032059468,0.0762378536869432,125,0.012639033958804,0.5960344300356945,0.6213124979533026,,0.6151868225431445,1.0103359969703412,1.0103359969703412,0.0214164856071117,0.9889195113632294,1.031752482577453,False
HealNet,test,0.0,0.4,0.4,0.5869523266856601,0.073713239507766,125,0.0128563080852734,0.5745779123686019,0.6002905285391489,,0.6151868225431445,1.0481035589669028,1.0481035589669028,0.0234712344673644,1.0246323244995383,1.0715747934342672,False
HealNet,test,0.0,0.6,0.6,0.5648594688410778,0.0705698357193208,125,0.0128191376035629,0.5518461856108982,0.577484460818024,,0.6151868225431445,1.089097123228408,1.089097123228408,0.0252903367676275,1.0638067864607803,1.1143874599960355,False
HealNet,test,0.0,0.8,0.8,0.5339197432622721,0.0701775582270718,125,0.0121934996889019,0.5217743409634213,0.5461613403412252,,0.6151868225431445,1.1522084176627878,1.1522084176627878,0.0269287833521558,1.125279634310632,1.1791372010149437,False
KNN_MLP,test,0.0,0.0,0.0,0.6151858008317778,0.0738076863850636,125,0.0131064818089532,0.6020057065199592,0.6282186701378657,,0.6151858008317778,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,test,0.0,0.2,0.2,0.6085400268526704,0.0698641972940522,125,0.012070178963225,0.5960754759799586,0.6202158339064087,,0.6151858008317778,1.0109208493868167,1.0109208493868167,0.0204570199364308,0.9904638294503858,1.0313778693232476,False
KNN_MLP,test,0.0,0.4,0.4,0.5969780528539148,0.0721168259945821,125,0.0128117405115106,0.5841851923895601,0.6098086734125814,,0.6151858008317778,1.030499861579197,1.030499861579197,0.0226005788843945,1.0078992826948023,1.0531004404635915,False
KNN_MLP,test,0.0,0.6,0.6,0.590104699217343,0.0696136300543157,125,0.0118502824442479,0.5786610423420769,0.6023616072305727,,0.6151858008317778,1.0425027993298477,1.0425027993298477,0.0213642166192489,1.0211385827105983,1.0638670159490964,False
KNN_MLP,test,0.0,0.8,0.8,0.5660230016046108,0.0746175050191421,125,0.013110047319645,0.5527202063071027,0.5789403009463928,,0.6151858008317778,1.086856539553686,1.086856539553686,0.0257703143917855,1.0610862251619004,1.1126268539454716,False
SMILe,test,0.0,0.0,0.0,0.6233476896879195,0.0695527080137234,125,0.0127889041163179,0.6105222821495235,0.6361000903821594,,0.6233476896879195,1.0,1.0,0.0,1.0,1.0,False
SMILe,test,0.0,0.2,0.2,0.6151655892851294,0.0725773880142369,125,0.012761983331696,0.6029602053246881,0.6284841719880802,,0.6233476896879195,1.0133006470864183,1.0133006470864183,0.0214668800789239,0.9918337670074944,1.0347675271653425,False
SMILe,test,0.0,0.4,0.4,0.5948008514261388,0.0733000968612204,125,0.0127477900579625,0.582003432229754,0.6074990123456792,,0.6233476896879195,1.047993943171626,1.047993943171626,0.0229525582052003,1.0250413849664255,1.0709465013768262,False
SMILe,test,0.0,0.6,0.6,0.5710235059108625,0.0629713196156421,125,0.0112666997412974,0.5607388695680651,0.5832722690506599,,0.6233476896879195,1.091632276492003,1.091632276492003,0.0219722082011071,1.069660068290896,1.11360448469311,False
SMILe,test,0.0,0.8,0.8,0.5470990601565315,0.0695014441739931,125,0.0118704024625863,0.5351930998460884,0.5589339047712611,,0.6233476896879195,1.139368964570278,1.139368964570278,0.0252691405222984,1.1140998240479796,1.1646381050925765,False
VAE_MLP,test,0.0,0.0,0.0,0.6097430395913157,0.0773686203838127,125,0.0130206516684676,0.5964565477944789,0.6224978511314142,,0.6097430395913157,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,test,0.0,0.2,0.2,0.6081967842289682,0.0745710881936399,125,0.0128962606018928,0.5953941893440745,0.6211867105478601,,0.6097430395913157,1.002542360305814,1.002542360305814,0.0217185220402054,0.9808238382656088,1.0242608823460195,False
VAE_MLP,test,0.0,0.4,0.4,0.591671022038838,0.0715609675862303,125,0.0123634915021121,0.5793457137243345,0.6040726967285588,,0.6097430395913157,1.0305440301777893,1.0305440301777893,0.0219937109187082,1.008550319259081,1.0525377410964976,False
VAE_MLP,test,0.0,0.6,0.6,0.5691108098372465,0.0705123932735675,125,0.0124677859645675,0.5564754812195042,0.5814110531486393,,0.6097430395913157,1.071395990116036,1.071395990116036,0.0239973112303262,1.0473986788857097,1.095393301346362,False
VAE_MLP,test,0.0,0.8,0.8,0.5438827520712579,0.0686977068581442,125,0.01202009152831,0.5320615944591807,0.5561017775158007,,0.6097430395913157,1.1210928040450692,1.1210928040450692,0.0253366876753386,1.0957561163697305,1.146429491720408,False
ZI_MLP,test,0.0,0.0,0.0,0.6194729541212302,0.0723976773205328,125,0.0127773725316828,0.6067262533975178,0.6322809984608835,,0.6194729541212302,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,test,0.0,0.2,0.2,0.6132137800045847,0.0699429080465294,125,0.012307452598487,0.6008834993614304,0.6254984045584046,,0.6194729541212302,1.0102071648106126,1.0102071648106126,0.0206905406525303,0.9895166241580822,1.030897705463143,False
ZI_MLP,test,0.0,0.4,0.4,0.5899003700428989,0.0722481582006467,125,0.0129714870484985,0.5766691102596849,0.6026120843566821,,0.6194729541212302,1.050131489282132,1.050131489282132,0.0236108252056015,1.0265206640765303,1.0737423144877336,False
ZI_MLP,test,0.0,0.6,0.6,0.5689947408062351,0.0686949042051043,125,0.0118665328945213,0.5572782545764157,0.5810113203654583,,0.6194729541212302,1.088714727386531,1.088714727386531,0.0231890414841988,1.065525685902332,1.1119037688707298,False
ZI_MLP,test,0.0,0.8,0.8,0.5455112420997478,0.0721321560778802,125,0.0126427206339849,0.5327960755804434,0.5580815168484133,,0.6194729541212302,1.1355823790849728,1.1355823790849728,0.0269425762590664,1.1086398028259064,1.162524955344039,False
pAM,test,0.0,0.0,0.0,0.612024521072797,0.0740893102915392,125,0.0125795729770443,0.5994368408815535,0.6245959868356421,,0.612024521072797,1.0,1.0,0.0,1.0,1.0,False
pAM,test,0.0,0.2,0.2,0.6012440907751252,0.0752398311971781,125,0.0130310827848184,0.5884489851655369,0.6145111507351737,,0.612024521072797,1.0179302058233517,1.0179302058233517,0.0225509001009205,0.9953793057224308,1.040481105924272,False
pAM,test,0.0,0.4,0.4,0.5815270393293384,0.070540395059358,125,0.0122387793496414,0.5692434119265155,0.5937209706257983,,0.612024521072797,1.052443789679377,1.052443789679377,0.0226258439270217,1.0298179457523553,1.0750696336063987,False
pAM,test,0.0,0.6,0.6,0.5563635327635328,0.0700061721402993,125,0.011980913809477,0.5444136601499819,0.5683754877689361,,0.612024521072797,1.10004427866217,1.10004427866217,0.0242100596719678,1.0758342189902022,1.124254338334138,False
pAM,test,0.0,0.8,0.8,0.5423340472214035,0.0768189042580629,125,0.013109886039886,0.5292400933294037,0.5554598654091758,,0.612024521072797,1.1285010118919252,1.1285010118919252,0.0279551100402706,1.1005459018516546,1.1564561219321958,False
Di-MMLP,train,0.0,0.0,0.0,0.6072498411762779,0.076127389417863,125,0.0139983104103219,0.5929376287782034,0.6209342495988474,,0.6072498411762779,1.0,1.0,0.0,1.0,1.0,True
Di-MMLP,train,0.2,0.0,0.2,0.6096538232308347,0.0630160136685781,125,0.0111144308543733,0.5982797694599993,0.620508631168746,,0.6072498411762779,0.996056808039328,,,,,True
Di-MMLP,train,0.4,0.0,0.4,0.604433546189868,0.0752388800771596,125,0.0129738561417295,0.5914363388676033,0.6173840511510624,,0.6072498411762779,1.0046593955682357,,,,,True
Di-MMLP,train,0.6,0.0,0.6,0.5739644627828536,0.0721158318853635,125,0.0128861916691227,0.5608571988080033,0.5866295821462488,,0.6072498411762779,1.0579920544767545,,,,,True
Di-MMLP,train,0.8,0.0,0.8,0.5343876608704193,0.0781079994132316,125,0.0134838165176672,0.5209687611749679,0.5479363942103024,,0.6072498411762779,1.136347048483828,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.5975439892589318,0.0698108576481382,125,0.0121804098306972,0.5854129655827357,0.6097737852441302,,0.5975439892589318,1.0,1.0,0.0,1.0,1.0,True
Di-PAM,train,0.2,0.0,0.2,0.5995003045485805,0.081994000428434,125,0.0141703317287227,0.5854747663490191,0.6138154298064645,,0.5975439892589318,0.9967367568042824,,,,,True
Di-PAM,train,0.4,0.0,0.4,0.6002666011723483,0.0732286559753451,125,0.0129233814716574,0.5876272695418672,0.6134740324851821,,0.5975439892589318,0.9954643288363884,,,,,True
Di-PAM,train,0.6,0.0,0.6,0.5668810950650033,0.0871062414465093,125,0.0152512096800601,0.551878655401644,0.5823810747617644,,0.5975439892589318,1.0540905217352723,,,,,True
Di-PAM,train,0.8,0.0,0.8,0.5266440449291024,0.0851651544823485,125,0.0143190503323836,0.5125461037430004,0.5411842044077676,,0.5975439892589318,1.1346259300043429,,,,,True
HealNet,train,0.0,0.0,0.0,0.6151868225431445,0.0706294810402507,125,0.0124273121131741,0.602234196875921,0.6270888211022693,,0.6151868225431445,1.0,1.0,0.0,1.0,1.0,False
HealNet,train,0.2,0.0,0.2,0.6030551265677703,0.061987135554117,125,0.0108836840554081,0.592197327504339,0.6139646956151553,,0.6151868225431445,1.0201170596864346,1.0201170596864346,0.0187490158763057,1.001368043810129,1.0388660755627404,False
HealNet,train,0.4,0.0,0.4,0.6137416380129023,0.0745299949146869,125,0.0130524146117824,0.6009323008154044,0.6270371300389692,,0.6151868225431445,1.0023547115605864,1.0023547115605864,0.0217802297322484,0.980574481828338,1.0241349412928349,False
HealNet,train,0.6,0.0,0.6,0.5866195107574419,0.0756532557796648,125,0.0131593859907654,0.5733765566362118,0.5996953286177427,,0.6151868225431445,1.0486981957842088,1.0486981957842088,0.02406483685637,1.024633358927839,1.0727630326405788,False
HealNet,train,0.8,0.0,0.8,0.5357960113960112,0.0856291802636381,125,0.0150108558470053,0.5206548603333659,0.5506765720273766,,0.6151868225431445,1.1481735762464549,1.1481735762464549,0.0330943919133162,1.115079184333139,1.181267968159771,False
KNN_MLP,train,0.0,0.0,0.0,0.6151858008317778,0.0738076863850636,125,0.0134522402331597,0.601617131676327,0.6285216121426466,,0.6151858008317778,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,train,0.2,0.0,0.2,0.6271268428463833,0.06789801634315,125,0.0122017095654451,0.6147532213380489,0.6391566404689393,,0.6151858008317778,0.9809591278848664,0.9809591278848664,0.0194647733947072,0.9614943544901592,1.0004239012795737,False
KNN_MLP,train,0.4,0.0,0.4,0.5978692340439467,0.0796730307300199,125,0.0133515345318793,0.5841840174214886,0.6108870864852474,,0.6151858008317778,1.0289638031224706,1.0289638031224706,0.0235035581658376,1.005460244956633,1.0524673612883082,False
KNN_MLP,train,0.6,0.0,0.6,0.5783697547237777,0.0767266005199251,125,0.0135334368143564,0.5646810600255427,0.5917479336542556,,0.6151858008317778,1.0636548605927414,1.0636548605927414,0.0254850925687524,1.038169768023989,1.0891399531614938,False
KNN_MLP,train,0.8,0.0,0.8,0.5393978976323803,0.0754093278733697,125,0.0130540924124832,0.526112629924354,0.5522208147493205,,0.6151858008317778,1.140504632168681,1.140504632168681,0.0282861747731126,1.1122184573955682,1.1687908069417936,False
SMILe,train,0.0,0.0,0.0,0.6233476896879195,0.0695527080137234,125,0.0120189275305366,0.6115670946720374,0.6356049497331107,,0.6233476896879195,1.0,1.0,0.0,1.0,1.0,False
SMILe,train,0.2,0.0,0.2,0.6123459933850739,0.0645578642692445,125,0.0111674121557455,0.601095305694731,0.623430130006222,,0.6233476896879195,1.0179664706255818,1.0179664706255818,0.0189096077158292,0.9990568629097524,1.036876078341411,False
SMILe,train,0.4,0.0,0.4,0.6125247273798999,0.0659920053800026,125,0.0112554320987653,0.6015533523266858,0.6240642165242165,,0.6233476896879195,1.017669429207071,1.017669429207071,0.0190502146863724,0.9986192145206984,1.0367196438934434,False
SMILe,train,0.6,0.0,0.6,0.5826114942528736,0.0791410316106741,125,0.013666646199692,0.5693289606051677,0.5966622530045518,,0.6233476896879195,1.069919999582715,1.069919999582715,0.0257005896903821,1.044219409892333,1.0956205892730972,False
SMILe,train,0.8,0.0,0.8,0.5467753479385663,0.0724908267775371,125,0.0124586347709336,0.5344087379244851,0.5593260074663523,,0.6233476896879195,1.1400435151987809,1.1400435151987809,0.0265823348377591,1.1134611803610217,1.1666258500365398,False
VAE_MLP,train,0.0,0.0,0.0,0.6097430395913157,0.0773686203838127,125,0.0135825817860299,0.5963117706388972,0.6234769342109571,,0.6097430395913157,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,train,0.2,0.0,0.2,0.6158185152438026,0.0615602772732021,125,0.0106224311490978,0.6052616222942662,0.6265064845924618,,0.6097430395913157,0.9901343082383912,0.9901343082383912,0.0173788856108592,0.972755422627532,1.0075131938492503,False
VAE_MLP,train,0.4,0.0,0.4,0.6063340734191309,0.0737152530086055,125,0.0126966897534138,0.5939660677211253,0.6193594472279529,,0.6097430395913157,1.0056222573027465,1.0056222573027465,0.0215082037644893,0.9841140535382572,1.0271304610672358,False
VAE_MLP,train,0.6,0.0,0.6,0.5866770933621509,0.0772933414610299,125,0.0133450324196875,0.573475785440613,0.600165850279988,,0.6097430395913157,1.0393162550407034,1.0393162550407034,0.024191406800148,1.0151248482405553,1.0635076618408514,False
VAE_MLP,train,0.8,0.0,0.8,0.5366485378393423,0.0795176117823592,125,0.0137562170481709,0.5235361774241085,0.5510486115204505,,0.6097430395913157,1.136205536022267,1.136205536022267,0.0298912210858377,1.1063143149364292,1.166096757108105,False
ZI_MLP,train,0.0,0.0,0.0,0.6194729541212302,0.0723976773205328,125,0.0120287321937322,0.6071703824868192,0.6312278468742837,,0.6194729541212302,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,train,0.2,0.0,0.2,0.6135157481088516,0.0681336285597717,125,0.0119955575203849,0.6015703900186661,0.625561505059436,,0.6194729541212302,1.0097099480017286,1.0097099480017286,0.0201357060821356,0.989574241919593,1.0298456540838643,False
ZI_MLP,train,0.4,0.0,0.4,0.6023332481907193,0.0769153280473533,125,0.0136688833218718,0.5887159141369487,0.6160536807806923,,0.6194729541212302,1.0284555202323546,1.0284555202323546,0.0238809062459948,1.0045746139863598,1.0523364264783497,False
ZI_MLP,train,0.6,0.0,0.6,0.5790442414120576,0.0742176072041232,125,0.0126289407931362,0.5665675960310442,0.5918254776173167,,0.6194729541212302,1.0698197301998602,1.0698197301998602,0.0238529750472134,1.0459667551526468,1.0936727052470736,False
