model_name,is_distillation_method,baseline_auc,train_time_aupmc,test_time_aupmc,best_fixed_train_aupmc,best_fixed_train_missing_prop,train_degradation_coefficient,test_degradation_coefficient,minimum_degradation_coefficient,train_time_aupmc_ci95,train_time_aupmc_ci95_lower,train_time_aupmc_ci95_upper,train_time_aupmc_n_bootstrap_valid,test_time_aupmc_ci95,test_time_aupmc_ci95_lower,test_time_aupmc_ci95_upper,test_time_aupmc_n_bootstrap_valid,best_fixed_train_aupmc_ci95,best_fixed_train_aupmc_ci95_lower,best_fixed_train_aupmc_ci95_upper,best_fixed_train_aupmc_n_bootstrap_valid,train_degradation_coefficient_ci95,train_degradation_coefficient_ci95_lower,train_degradation_coefficient_ci95_upper,train_degradation_coefficient_n_bootstrap_valid,test_degradation_coefficient_ci95,test_degradation_coefficient_ci95_lower,test_degradation_coefficient_ci95_upper,test_degradation_coefficient_n_bootstrap_valid,minimum_degradation_coefficient_ci95,minimum_degradation_coefficient_ci95_lower,minimum_degradation_coefficient_ci95_upper,minimum_degradation_coefficient_n_bootstrap_valid
SMILe,False,0.6233476896879195,0.5981359334577726,0.591553330386089,0.591553330386089,0.0,0.04389441425368954,0.05565283725879656,0.05565283725879656,0.008549700445361241,0.5898355043471855,0.6069349052379079,2000,0.010958216344107208,0.5810659581818777,0.6029823908700921,2000,0.01092860679257951,0.5811251772849331,0.6029823908700921,2000,0.014814190771016686,0.030120088669571034,0.059748470211604406,2000,0.011690627433986203,0.04360964861841571,0.06699090348638811,2000,0.01178291606164425,0.04360964861841571,0.06717548074170421,2000
ZI_MLP,False,0.6194729541212302,0.5942136326423683,0.5886502472410519,0.5886502472410519,0.0,0.0442208779195823,0.054211142755440506,0.054211142755440506,0.00875020933621512,0.5855029591151717,0.6030033777876019,2000,0.01070077797016733,0.5780718646232439,0.5994734205635786,2000,0.010637892290499995,0.5781976359825786,0.5994734205635786,2000,0.013993216335634773,0.03077189432824496,0.058758326999514505,2000,0.012050001781586179,0.04242260192365322,0.06652260548682558,2000,0.012108618101898571,0.04242260192365322,0.06663983812745036,2000
HealNet,False,0.6151868225431445,0.5947269230769231,0.5838145954088483,0.5838145954088483,0.0,0.03631418878861431,0.055910221999261496,0.055910221999261496,0.008073941509480154,0.5865326851851853,0.6026805682041456,2000,0.010767659765202942,0.5727407376706946,0.5942760572011004,2000,0.010572647996692552,0.5731307612077153,0.5942760572011004,2000,0.014678315591409094,0.02346497489792602,0.05282160608074421,2000,0.013219374265211477,0.042856844163634875,0.06929559269405783,2000,0.014671980354294591,0.04289818753561723,0.07224214824420641,2000
KNN_MLP,False,0.6151858008317778,0.5951644202115467,0.5965567950355307,0.5991886301863314,0.2,0.04071774494988811,0.03183794501817602,0.047513365807870224,0.008848079686118504,0.5863651769983953,0.6040613363706323,2000,0.010729044663031706,0.5855456164243377,0.6070037057504011,2000,0.009743393629040198,0.5903116109964961,0.6097983982545765,2000,0.014233588550389122,0.026792451908962206,0.05525962900974045,2000,0.01174810158653233,0.02084359633586201,0.04433979950892667,2000,0.017819411862093314,0.02337733847697294,0.05901616220115957,2000
pAM,False,0.612024521072797,0.5780761142220912,0.5790784867537743,0.5790784867537743,0.0,0.060663482420118105,0.05866719502771529,0.05866719502771529,0.00862234312064053,0.5696640852081081,0.5869087714493891,2000,0.011080721235713964,0.5682063933097553,0.5903678357811832,2000,0.011080721235713964,0.5682063933097553,0.5903678357811832,2000,0.020239440826585443,0.040479399273425115,0.080958280926596,2000,0.013573958972348279,0.04582360446500406,0.07297152240970062,2000,0.013573958972348279,0.04582360446500406,0.07297152240970062,2000
VAE_MLP,False,0.6097430395913157,0.5955063676851033,0.5864478779840849,0.5864478779840849,0.0,0.028260320088645825,0.04125719565554348,0.04125719565554348,0.008015093882012048,0.5875071494825947,0.6035373372466188,2000,0.010772942414120523,0.5758585481956315,0.5974044330238726,2000,0.009971226442512304,0.577461980138848,0.5974044330238726,2000,0.013640427802095309,0.016906470499428564,0.04418732610361918,2000,0.011565165551563594,0.030713724372052453,0.05384405547517964,2000,0.017209420925184488,0.031075590919764192,0.06549443277013317,2000
Di-MMLP,True,0.6072498411762779,,0.5827948275862069,0.5827948275862069,0.0,,0.0442327674937556,0.0442327674937556,,,,0,0.009990216704325927,0.5725094678177293,0.5924899012263811,2000,0.00908413631414362,0.5743310951468709,0.5924993677751581,2000,,,,0,0.012344414068594777,0.03313646210700424,0.05782529024419379,2000,0.014812531474141855,0.03360971686867982,0.06323477981696353,2000
Di-PAM,True,0.5975439892589318,,0.5668218308936699,0.5668218308936699,0.0,,0.05576441392944762,0.05576441392944762,,,,0,0.009760413801290224,0.557150427514163,0.5766712551167434,2000,0.008719504146609047,0.5601226147787928,0.5775616230720109,2000,,,,0,0.013482132580096,0.042195087891591765,0.06915935305178376,2000,0.018068744493186996,0.042718430604107585,0.07885591959048158,2000
