model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc
HealNet,both,0.6,0.0,,0.5866195107574419,0.0756532557796648,125,0.013907084847889495,0.5724834292825097,0.6002975989782887,
HealNet,both,0.6,0.2,,0.5685556930936241,0.07887700354392771,125,0.013449063267511496,0.5551661089825458,0.5820642355175688,
HealNet,both,0.6,0.4,,0.5598918950781019,0.08423135953433349,125,0.014742424272194243,0.5452743629040182,0.5747592114484067,
HealNet,both,0.6,0.6,,0.5451153158463504,0.0736146577555018,125,0.0128294609817598,0.532719573959459,0.5583784959229786,
HealNet,both,0.6,0.8,,0.5227830107738153,0.08757353771733536,125,0.015387715558175252,0.5072426937813145,0.538018124897665,
HealNet,both,0.8,0.0,,0.5357960113960112,0.08562918026363814,125,0.014870648884959092,0.5203255372171465,0.5500668349870647,
HealNet,both,0.8,0.2,,0.529032858499525,0.08455130697790436,125,0.014685144578707843,0.5144402161312506,0.5438105052886663,
HealNet,both,0.8,0.4,,0.5135692831646853,0.07821475838402529,125,0.013400335494645893,0.4996112823787537,0.5264119533680455,
HealNet,both,0.8,0.6,,0.5087626551396667,0.07553209669367054,125,0.012694046402724674,0.4960907070111667,0.521478799816616,
HealNet,both,0.8,0.8,,0.49430905458951435,0.07535538096285013,125,0.012872839997380259,0.4813153669319187,0.5070610469266792,
KNN_MLP,both,0.0,0.0,,0.6151858008317778,0.07380768638506369,125,0.012240716180371425,0.6027345878770016,0.6272160202377445,
KNN_MLP,both,0.0,0.2,,0.6085400268526704,0.06986419729405227,125,0.011945007859318235,0.5962356220322886,0.6201256377509251,
KNN_MLP,both,0.0,0.4,,0.5969780528539148,0.07211682599458212,125,0.012710036021875037,0.5841442135769722,0.6095642856207223,
KNN_MLP,both,0.0,0.6,,0.590104699217343,0.06961363005431577,125,0.012385865834888765,0.5774230186331337,0.6021947503029113,
KNN_MLP,both,0.0,0.8,,0.5660230016046108,0.07461750501914216,125,0.012859440678521239,0.553280078593182,0.5789989599502244,
KNN_MLP,both,0.2,0.0,,0.6271268428463833,0.06789801634315001,125,0.012022527262009919,0.6151841091135346,0.6392291636375544,
KNN_MLP,both,0.2,0.2,,0.61351773913613,0.07212950739650334,125,0.012508519664668982,0.6011413750532143,0.6261584143825523,
KNN_MLP,both,0.2,0.4,,0.5968330091364574,0.06798949896945458,125,0.01202246979074556,0.5846865415725188,0.6087314811540099,
KNN_MLP,both,0.2,0.6,,0.5891676851033172,0.0645059942294767,125,0.01119449634869174,0.5778529325081049,0.6002419252054884,
KNN_MLP,both,0.2,0.8,,0.5673453318924584,0.06372289527135674,125,0.011166032190457476,0.5562805504797459,0.5786126148606608,
KNN_MLP,both,0.4,0.0,,0.5978692340439467,0.07967303073001993,125,0.01344346514064898,0.5848160277695911,0.611702958050889,
KNN_MLP,both,0.4,0.2,,0.5979858008317779,0.07253172975191949,125,0.0127687893375249,0.585277289190163,0.6108148678652128,
KNN_MLP,both,0.4,0.4,,0.573396430559649,0.08158710768206022,125,0.014277727838360066,0.5591965861086551,0.5877520417853752,
KNN_MLP,both,0.4,0.6,,0.5652141205750402,0.07132429679784379,125,0.012146825490388646,0.5533842197989326,0.5776778707797099,
KNN_MLP,both,0.4,0.8,,0.5538102629596882,0.06903527823820828,125,0.012002633362805715,0.5418047525952123,0.5658100193208238,
KNN_MLP,both,0.6,0.0,,0.5783697547237777,0.07672660051992512,125,0.013244198349543213,0.5653239217997836,0.5918123184988701,
KNN_MLP,both,0.6,0.2,,0.5801903526869044,0.07573496479343395,125,0.013623371483773683,0.5664752182598161,0.5937219612273634,
KNN_MLP,both,0.6,0.4,,0.5502771719553329,0.07408731523955767,125,0.012969156269443671,0.5373608491338375,0.5632991616727249,
KNN_MLP,both,0.6,0.6,,0.5341452140026853,0.06657977379584114,125,0.012167212070602784,0.5217593784589187,0.5460938026001243,
KNN_MLP,both,0.6,0.8,,0.5236080819988865,0.07179793019124908,125,0.012338943740380526,0.5109298424861644,0.5356077299669254,
KNN_MLP,both,0.8,0.0,,0.5393978976323803,0.07540932787336978,125,0.013116007957559794,0.5261869240593378,0.5524189399744573,
KNN_MLP,both,0.8,0.2,,0.5361615351868226,0.07788300991514306,125,0.013554836591675834,0.5231818181222777,0.5502914913056294,
KNN_MLP,both,0.8,0.4,,0.522426446605757,0.07177098754864641,125,0.012271308085273602,0.5101397164096014,0.5346823325801486,
KNN_MLP,both,0.8,0.6,,0.5237036513082489,0.07514259874356756,125,0.012292945443232839,0.5113057245308968,0.5358916154173625,
KNN_MLP,both,0.8,0.8,,0.5168860857320628,0.07393809727211455,125,0.012813669974129638,0.5046911972361398,0.530318537184399,
SMILe,both,0.0,0.0,,0.6233476896879195,0.06955270801372347,125,0.011998569276615245,0.6114838258506075,0.635480964403838,
SMILe,both,0.0,0.2,,0.6151655892851294,0.07257738801423697,125,0.012709489144316743,0.6026304044274158,0.6280493827160493,
SMILe,both,0.0,0.4,,0.5948008514261388,0.07330009686122045,125,0.012717465206143308,0.5818649349968892,0.6072998654091758,
SMILe,both,0.0,0.6,,0.5710235059108625,0.0629713196156421,125,0.011212828044667111,0.5596422854242394,0.5820679415135737,
SMILe,both,0.0,0.8,,0.5470990601565315,0.06950144417399315,125,0.011935954088482914,0.5351957605527721,0.5590676687297379,
SMILe,both,0.2,0.0,,0.6123459933850739,0.0645578642692445,125,0.011493819792382898,0.6009994072764189,0.6239870468611847,
SMILe,both,0.2,0.2,,0.5969430919867702,0.06629540205064446,125,0.011266955987818017,0.5853698139961357,0.6079037259717718,
SMILe,both,0.2,0.4,,0.5819391426793727,0.06458232999493681,125,0.010970094639290051,0.5710120840292104,0.5929522733077905,
SMILe,both,0.2,0.6,,0.5591904247306546,0.062234340730673424,125,0.010893785735337502,0.5483104145790354,0.5700979860497104,
SMILe,both,0.2,0.8,,0.5304502603399156,0.07000633236415459,125,0.011848785244130078,0.518736291711694,0.5424338621999542,
SMILe,both,0.4,0.0,,0.6125247273798999,0.06599200538000265,125,0.011230385270327825,0.6013579834299374,0.623818753970593,
SMILe,both,0.4,0.2,,0.6009306742640075,0.06078933179602602,125,0.010500582244490408,0.590516122408881,0.6115172868978618,
SMILe,both,0.4,0.4,,0.5774175721256181,0.06358441839769134,125,0.010770528211677621,0.5665914533189247,0.5881325097422799,
SMILe,both,0.4,0.6,,0.5557507810197466,0.061020645100860346,125,0.01029477830173231,0.5455154029537937,0.5661049595572584,
SMILe,both,0.4,0.8,,0.5367670563578609,0.07045459810018097,125,0.011677147886170913,0.5250977469954482,0.54845204276779,
SMILe,both,0.6,0.0,,0.5826114942528736,0.07914103161067418,125,0.013840417362543711,0.5690664619969219,0.5967472967220093,
SMILe,both,0.6,0.2,,0.5669364246651603,0.07694477396914785,125,0.013369601467072612,0.5538911006320205,0.5806303035661657,
SMILe,both,0.6,0.4,,0.5504013360840947,0.07763292478000683,125,0.013188178930477745,0.5371639509447554,0.5635403088057109,
SMILe,both,0.6,0.6,,0.5348416674853457,0.07406804336568706,125,0.013059769459999315,0.5213733143399809,0.5474928532599795,
SMILe,both,0.6,0.8,,0.5154390411631792,0.07309342937591785,125,0.012680068932770128,0.5027906392245474,0.5281507770900876,
SMILe,both,0.8,0.0,,0.5467753479385663,0.07249082677753717,125,0.01237380571110458,0.5339183243278643,0.5586659357500735,
SMILe,both,0.8,0.2,,0.5370923142417395,0.07388297240786795,125,0.012924055735664908,0.5242988653109343,0.5501469767822641,
SMILe,both,0.8,0.4,,0.5290592658086911,0.0747787009539859,125,0.012912076661099559,0.5166957107770901,0.5425198640992892,
SMILe,both,0.8,0.6,,0.5214930346792417,0.08032919318761196,125,0.013755294560696796,0.5077051930445035,0.535215782165897,
SMILe,both,0.8,0.8,,0.48952654157251857,0.08371931220252746,125,0.015052917444411729,0.4747493129646003,0.5048551478534238,
VAE_MLP,both,0.0,0.0,,0.6097430395913157,0.07736862038381276,125,0.01353454153977146,0.5957385319448537,0.6228076150243966,
VAE_MLP,both,0.0,0.2,,0.6081967842289682,0.07457108819363995,125,0.012625220879588672,0.5956282120051085,0.6208786537642859,
VAE_MLP,both,0.0,0.4,,0.591671022038838,0.07156096758623032,125,0.012230589940072645,0.5793415217604874,0.6038027016406327,
VAE_MLP,both,0.0,0.6,,0.5691108098372465,0.07051239327356751,125,0.012019135638733358,0.5572287903199398,0.5812670615974065,
VAE_MLP,both,0.0,0.8,,0.5438827520712579,0.06869770685814429,125,0.012315371516520957,0.5316734816779645,0.5563042247110064,
VAE_MLP,both,0.2,0.0,,0.6158185152438026,0.06156027727320219,125,0.01085244670399843,0.6046448799816616,0.6263497733896585,
VAE_MLP,both,0.2,0.2,,0.602533988276517,0.06675390557106999,125,0.011547617316697956,0.5909305046337229,0.6140257392671188,
VAE_MLP,both,0.2,0.4,,0.5868412745194355,0.06901843482110427,125,0.011646785211382904,0.5753610587156565,0.5986546291384223,
VAE_MLP,both,0.2,0.6,,0.5616318040409995,0.0657686921100252,125,0.011244099944329788,0.5505662036218358,0.5730544035104954,
VAE_MLP,both,0.2,0.8,,0.533436316599535,0.07566605732312667,125,0.012751552051609494,0.5204254059010381,0.5459285100042571,
VAE_MLP,both,0.4,0.0,,0.6063340734191309,0.07371525300860556,125,0.013360245439958007,0.5926794069489473,0.6193998978288633,
VAE_MLP,both,0.4,0.2,,0.5916168058420932,0.07084911381408035,125,0.011941115695713433,0.5796631640305203,0.6035453954219472,
VAE_MLP,both,0.4,0.4,,0.568528774928775,0.07741834790826821,125,0.013334726070013347,0.5550251900972591,0.5816946422372858,
VAE_MLP,both,0.4,0.6,,0.5550870353996793,0.07335178572368269,125,0.012486849068343353,0.5428228460556047,0.5677965441922914,
VAE_MLP,both,0.4,0.8,,0.5389640894652389,0.074255254462521,125,0.012906867406752509,0.5265629940727641,0.5523767288862691,
VAE_MLP,both,0.6,0.0,,0.5866770933621509,0.07729334146102998,125,0.013557851950093402,0.5732355437665783,0.6003512476667651,
VAE_MLP,both,0.6,0.2,,0.566397792841471,0.0771537264289459,125,0.013298564282673564,0.5533289571667157,0.5799260857320628,
VAE_MLP,both,0.6,0.4,,0.5529355470412942,0.07443641737341808,125,0.013355314208992386,0.539476749844451,0.5661873782624358,
VAE_MLP,both,0.6,0.6,,0.5386304745063364,0.07140248388412458,125,0.013124146609031662,0.5255709768477586,0.5518192700658219,
VAE_MLP,both,0.6,0.8,,0.5201775812948226,0.08361253229908136,125,0.01493183089366995,0.5055454766349019,0.5354091384222418,
VAE_MLP,both,0.8,0.0,,0.5366485378393423,0.07951761178235922,125,0.014009065232341078,0.5226290401807643,0.5506471706454464,
VAE_MLP,both,0.8,0.2,,0.5305901431050857,0.08469004302746184,125,0.014496107836395211,0.5164720640534434,0.5454642797262338,
VAE_MLP,both,0.8,0.4,,0.5223355535907259,0.07795405928435216,125,0.013647497953302556,0.5084858935062384,0.5357808894128435,
VAE_MLP,both,0.8,0.6,,0.5144771392081736,0.07036160825993726,125,0.01199970167337977,0.5026488171726103,0.5266482205193699,
VAE_MLP,both,0.8,0.8,,0.48901159904378294,0.07631945891002108,125,0.013250023905426206,0.4760771401905885,0.5025771880014409,
ZI_MLP,both,0.0,0.0,,0.6194729541212302,0.07239767732053282,125,0.01280685185185182,0.6066236342797262,0.6322373379834298,
ZI_MLP,both,0.0,0.2,,0.6132137800045847,0.06994290804652947,125,0.011976151881324393,0.6010082005436027,0.6249605043062515,
ZI_MLP,both,0.0,0.4,,0.5899003700428989,0.07224815820064671,125,0.012567829845760936,0.5776163388676032,0.6027519985591251,
ZI_MLP,both,0.0,0.6,,0.5689947408062351,0.06869490420510437,125,0.011611212299832974,0.5575540498411762,0.5807764744408421,
ZI_MLP,both,0.0,0.8,,0.5455112420997478,0.07213215607788022,125,0.012768408160592049,0.5329054749975439,0.558442291318728,
ZI_MLP,both,0.2,0.0,,0.6135157481088516,0.06813362855977176,125,0.011728389167239783,0.6015702790057962,0.6250270573402757,
ZI_MLP,both,0.2,0.2,,0.5942592396109638,0.06867568998191745,125,0.01215007106133531,0.5824735150800668,0.6067736572027375,
ZI_MLP,both,0.2,0.4,,0.5762574319677767,0.06663254243634109,125,0.011719422503847776,0.5640093666699414,0.5874482116776369,
ZI_MLP,both,0.2,0.6,,0.5490093591380948,0.0725802447240665,125,0.012773891836133366,0.5364469466548776,0.5619947303271443,
ZI_MLP,both,0.2,0.8,,0.5186466908995644,0.07836073621888245,125,0.01383992009693158,0.5046026256672234,0.5322824658610865,
ZI_MLP,both,0.4,0.0,,0.6023332481907193,0.07691532804735333,125,0.013017885515931527,0.5895031099977077,0.6155388810295708,
ZI_MLP,both,0.4,0.2,,0.5894062285096769,0.06990601964503633,125,0.012416668631496264,0.5772833611684187,0.6021166984314112,
ZI_MLP,both,0.4,0.4,,0.5634588859416446,0.0746727101734922,125,0.012920164554474867,0.5504300871074435,0.5762704162163932,
ZI_MLP,both,0.4,0.6,,0.556461394374038,0.07321542244747217,125,0.012857945279496963,0.5436832665291287,0.5693991570881226,
ZI_MLP,both,0.4,0.8,,0.5314085208108196,0.07004263282869783,125,0.011695943773127826,0.5200134603923109,0.5434053479385665,
ZI_MLP,both,0.6,0.0,,0.5790442414120576,0.07421760720412325,125,0.013217160330091349,0.5655589245832926,0.5919932452434753,
ZI_MLP,both,0.6,0.2,,0.5648437240069424,0.0712700237887451,125,0.012209282346006434,0.5526786059534335,0.5770971706454464,
ZI_MLP,both,0.6,0.4,,0.5497254740151291,0.06847545832538,125,0.011590810000982388,0.5378291276156794,0.5610107476176441,
ZI_MLP,both,0.6,0.6,,0.5387533287487312,0.07339515333814739,125,0.012846179552673753,0.5264799453122442,0.5521723044175917,
ZI_MLP,both,0.6,0.8,,0.519404289877853,0.07521999549548977,125,0.013226417297049486,0.5059709513049743,0.5324237858990732,
ZI_MLP,both,0.8,0.0,,0.5444496315944592,0.07059429316552002,125,0.012473460392310953,0.5320839332612897,0.5570308540459116,
ZI_MLP,both,0.8,0.2,,0.532762511052166,0.07618253771774636,125,0.013256571536169215,0.5191825094148083,0.5456956524871467,
ZI_MLP,both,0.8,0.4,,0.5180053574352426,0.0789755253314646,125,0.01389362183580567,0.5036196532075843,0.5314068968791956,
ZI_MLP,both,0.8,0.6,,0.5034767789894227,0.0872720734754416,125,0.015511813537675528,0.48801853980417204,0.5190421668795231,
ZI_MLP,both,0.8,0.8,,0.4812065363329732,0.07745526327753056,125,0.013170219405966521,0.46806156040213515,0.4944019992140682,
pAM,both,0.0,0.0,,0.612024521072797,0.0740893102915392,125,0.0131226305792973,0.5986397304908799,0.6248849916494745,
pAM,both,0.0,0.2,,0.6012440907751252,0.07523983119717818,125,0.01294220241019084,0.5878601905884665,0.6137445954088482,
pAM,both,0.0,0.4,,0.5815270393293384,0.07054039505935804,125,0.012070797720797666,0.5699484481121264,0.5940900435537217,
pAM,both,0.0,0.6,,0.5563635327635328,0.07000617214029939,125,0.012183188263418132,0.54416505452402,0.5685314310508562,
pAM,both,0.0,0.8,,0.5423340472214035,0.07681890425806293,125,0.013043827324229651,0.5293879847398238,0.5554756393882831,
pAM,both,0.2,0.0,,0.589269620460425,0.07333396433121846,125,0.012811885417689961,0.5767705436028425,0.6023943144382224,
pAM,both,0.2,0.2,,0.567294901267315,0.07541648047554486,125,0.012546003045485699,0.5547476978747095,0.5798397039656809,
pAM,both,0.2,0.4,,0.5489013983036972,0.07854202057714882,125,0.013506084094704773,0.5350770075645938,0.5620891757540033,
pAM,both,0.2,0.6,,0.525681579722959,0.0751194502340258,125,0.013024302321773651,0.512158928840423,0.5382075334839703,
pAM,both,0.2,0.8,,0.5097510560958837,0.07315266229576865,125,0.012574316730523671,0.49754500442086647,0.5226936378819138,
pAM,both,0.4,0.0,,0.588657824933687,0.06606039793677182,125,0.01179674525984864,0.5768360506926026,0.6004295412122999,
pAM,both,0.4,0.2,,0.5629734158561746,0.06922403446369758,125,0.012107252185872885,0.5509367341258147,0.5751512384975604,
pAM,both,0.4,0.4,,0.545021868552903,0.07738175105897153,125,0.013198656384058705,0.531194146445296,0.5575914592134134,
pAM,both,0.4,0.6,,0.5367853030749583,0.07240150044315473,125,0.013188328748731049,0.523477174247634,0.5498538317450961,
pAM,both,0.4,0.8,,0.5190316665029309,0.0815625349126953,125,0.01462815584373045,0.5043949120738777,0.5336512237613386,
pAM,both,0.6,0.0,,0.5655015227429021,0.07935965057952735,125,0.013834535317811147,0.5514539555293579,0.5791230261649802,
pAM,both,0.6,0.2,,0.5515394439532371,0.07711235083367995,125,0.013557207158528983,0.5382390631037758,0.5653534774208337,
pAM,both,0.6,0.4,,0.5410985231031208,0.07851950570971733,125,0.013680818351507917,0.5275837587189312,0.554945395421947,
pAM,both,0.6,0.6,,0.5180736418115729,0.0785033700569673,125,0.013592604217834092,0.5048500451910797,0.5320352536267479,
pAM,both,0.6,0.8,,0.5051545862396437,0.0799736066151322,125,0.014010069751449056,0.4911238520483348,0.5191439915512329,
pAM,both,0.8,0.0,,0.5257264564299047,0.08830166677640586,125,0.015709127615679275,0.5102558764777156,0.5416741317090742,
pAM,both,0.8,0.2,,0.5146878213314996,0.08590071661177046,125,0.015163976323803924,0.4996677725382322,0.52999572518584,
pAM,both,0.8,0.4,,0.5030348626256672,0.07775936906282951,125,0.013946632773357004,0.4896050217768608,0.5174982873235748,
pAM,both,0.8,0.6,,0.49846612306382415,0.08467696972923897,125,0.014463747257425386,0.4837793751842028,0.5127068696990535,
pAM,both,0.8,0.8,,0.49253795723221006,0.07922661252842997,125,0.01409895307332093,0.478224220126404,0.5064221262730458,
Di-MMLP,envelope,0.0,0.0,0.0,0.6072498411762779,0.07612738941786301,125,0.013256458394734216,0.5944107083210531,0.6209236251105216,0.5827948275862069
Di-MMLP,envelope,0.0,0.2,0.2,0.6081080132298525,0.07325783507928008,125,0.01280845433408656,0.595124100599273,0.6207410092674461,0.5827948275862069
Di-MMLP,envelope,0.0,0.4,0.4,0.5877503356583815,0.06986773140166405,125,0.012019585584700454,0.5753186645708487,0.5993578357402496,0.5827948275862069
Di-MMLP,envelope,0.0,0.6,0.6,0.5638208599404002,0.060887182889767986,125,0.010604593116547156,0.5536844467367457,0.57489363296984,0.5827948275862069
Di-MMLP,envelope,0.0,0.8,0.8,0.535750361856109,0.06141003054394588,125,0.010726205095457964,0.5250684857713592,0.5465208959622752,0.5827948275862069
Di-PAM,envelope,0.0,0.0,0.0,0.5975439892589318,0.06981085764813826,125,0.012386266823853076,0.5848866126338539,0.60965914628156,0.5668218308936699
Di-PAM,envelope,0.0,0.2,0.2,0.5847044175917739,0.07011997757398786,125,0.012332367455873128,0.5725407653011102,0.5972055002128565,0.5668218308936699
Di-PAM,envelope,0.0,0.4,0.4,0.571148521465763,0.06989539227228947,125,0.012374369780921435,0.5587577810524939,0.5835065206143367,0.5668218308936699
Di-PAM,envelope,0.0,0.6,0.6,0.548242093198415,0.06199158817333013,125,0.010559989193437369,0.537251973016341,0.5583719514032157,0.5668218308936699
