outer_fold,inner_fold,hp_name,batch_size,learning_rate,modality_hidden_layers,fusion_hidden_dim,fusion_hidden_layers,dropout,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,1,0.656962126493454,0.670997142791748,0.592436974789916,0.6686880166379519,0.5777777777777777,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,2,0.6549477428197861,0.6637024879455566,0.6281512605042017,0.7234421447749345,0.6,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,3,0.6691865175962448,0.6537701487541199,0.6260504201680672,0.7168396129032097,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,4,0.6065403943260511,0.6508712569872538,0.6239495798319328,0.7009500655188027,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,5,0.6089798559745153,0.6462541023890177,0.6428571428571429,0.7408442806870157,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,6,0.5945082431038221,0.6417459845542908,0.661764705882353,0.7310227437815682,0.6444444444444445,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,7,0.5735868439078331,0.6439488331476847,0.657563025210084,0.7605277869485806,0.6888888888888889,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,8,0.5653747071822485,0.6402623852094015,0.6743697478991597,0.7688952979322672,0.6444444444444445,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,9,0.5742177168528239,0.6455424229303995,0.6659663865546218,0.7606867898144916,0.6666666666666666,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,10,0.5317491814494133,0.6457555492719015,0.6365546218487395,0.7087330663095476,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,11,0.5464125002423922,0.6425819396972656,0.634453781512605,0.7012727147329086,0.6444444444444445,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,12,0.5293477401137352,0.6338021159172058,0.6428571428571428,0.7363526426603617,0.6666666666666666,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,13,0.514513872563839,0.6370040973027548,0.6260504201680672,0.7040021390740927,0.6666666666666666,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,14,0.5121529127160708,0.6407179435094198,0.6281512605042017,0.693547574962762,0.6666666666666666,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,15,0.511906216541926,0.6368940869967142,0.6281512605042017,0.6893872952402615,0.6666666666666666,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,0.5200792526205381,0.6325278679529825,0.6407563025210085,0.7083373086809843,0.6888888888888889,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,17,0.49157055964072544,0.6314178109169006,0.6470588235294117,0.740758643591652,0.6888888888888889,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,18,0.49647139261166257,0.6345122655232748,0.6470588235294117,0.7429455516614657,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,19,0.48893510301907855,0.6459846695264181,0.6239495798319328,0.712257035446081,0.6,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,20,0.49491656323273975,0.639616052309672,0.6281512605042017,0.7336788650446023,0.6444444444444445,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,21,0.4745788524548213,0.6433096528053284,0.6239495798319328,0.6943854577119712,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,22,0.471973995367686,0.653544286886851,0.6071428571428572,0.6859979153578771,0.5555555555555556,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,23,0.4665112644433975,0.6466733614603678,0.615546218487395,0.6938058056409767,0.6222222222222222,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,24,0.4669794763127963,0.6477122902870178,0.6197478991596639,0.7146005053813781,0.6,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,25,0.45739564547936123,0.6440210739771525,0.6029411764705882,0.7000836493741663,0.6,0.0,0.0,0.0,0.0,2002,path,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocpath,26,0.4617830539743106,0.6467350920041403,0.6008403361344538,0.7011847685852917,0.6,0.0,0.0,0.0,0.0,2002,path,0.0
