outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,1,0.7946167588233948,0.7260534564654032,0.41428571428571426,0.5917788632684888,0.4166666666666667,0.0,0.6630401710669199,0.7257215827703476,0.15352101934452853,0.6102984535197417,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,2,0.7360593974590302,0.7157004078229269,0.5357142857142857,0.6614929137764358,0.5833333333333334,0.0,0.6456188360850016,0.6775917410850525,0.13358833671857914,0.5014117329070965,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,3,0.7387875616550446,0.7085334658622742,0.6142857142857142,0.703415527663648,0.625,0.0,0.6265021910270056,0.6692834049463272,0.15339934763809046,0.6230863146483898,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,4,0.7095649788777033,0.7123080293337504,0.6142857142857142,0.7010829448329449,0.625,0.0,0.6371656358242035,0.6557208697001139,0.11954474387069543,0.4791582313676675,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,5,0.6810361991326014,0.7301408847173055,0.5928571428571429,0.6871369184645582,0.5833333333333334,0.0,0.6225544462601343,0.6139864424864451,0.15219124344487986,0.5800390702982744,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,6,0.7340456967552503,0.717610498269399,0.6071428571428571,0.7165931524124801,0.625,0.0,0.6171398560206095,0.6471443648139635,0.19993356056511402,0.7383586131036282,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,7,0.6944441348314285,0.6977876424789429,0.6214285714285714,0.7329107400535971,0.625,0.0,0.6015006254116694,0.6368832240502039,0.13945350050926208,0.4539505255719026,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.6974984556436539,0.6953237454096476,0.6357142857142858,0.735182178932179,0.625,0.0,0.5922140032052994,0.6228816310564677,0.1669254321604967,0.6577095240354538,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,9,0.6881184230248133,0.6743438243865967,0.6642857142857143,0.7618055555555555,0.625,0.0,0.5897139459848404,0.6198710650205612,0.1570920298496882,0.5794870642324289,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,10,0.7078886230786642,0.684778243303299,0.6571428571428573,0.755465028914277,0.625,0.0,0.6165725936492285,0.6238819112380346,0.19160946955283484,0.722086951136589,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,11,0.6750578135251999,0.689356803894043,0.6285714285714286,0.7418708509044644,0.5833333333333334,0.0,0.5979832460482916,0.6000001529852549,0.17642584070563316,0.6190240407983462,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,12,0.6731662924091021,0.6605770389238993,0.6785714285714285,0.7694276953205524,0.6666666666666666,0.0,0.5786411364873251,0.5875008131066958,0.20623872056603432,0.6821159546573957,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,13,0.653856098651886,0.6539343098799387,0.6642857142857144,0.7590452206523635,0.625,0.0,0.5698621844251951,0.5801560382048289,0.18347137918074927,0.5566442348062992,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,14,0.6373641937971115,0.6457885503768921,0.6857142857142857,0.7513021234134679,0.625,0.0,0.5904275452097257,0.5597058832645416,0.19007057261963686,0.6028135965267817,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,15,0.6946137646834055,0.6306217114130656,0.7071428571428571,0.7627367414270334,0.6666666666666666,0.0,0.5990670745571455,0.6129741271336874,0.1913635271290938,0.6759749526778857,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,16,0.6680423518021902,0.6442918082078298,0.6785714285714286,0.7640572254542842,0.625,0.0,0.5824873695770899,0.5920756310224533,0.1822848916053772,0.607910110304753,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,17,0.6299047991633415,0.6608781417210897,0.6642857142857144,0.7606598341090822,0.625,0.0,0.564091886083285,0.5589789946873983,0.17473302160700163,0.5448511491219202,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,18,0.70609117547671,0.6573951145013174,0.6785714285714286,0.7861700381907148,0.6666666666666666,0.0,0.571555162469546,0.6329390654961268,0.16866984342535338,0.6196928968032202,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,19,0.6500194693605105,0.6672666271527609,0.6428571428571429,0.7538529164579585,0.625,0.0,0.5640386094649633,0.5613889296849569,0.2230187946309646,0.6575168209771315,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,20,0.6868781596422195,0.6594373186429342,0.6571428571428573,0.7412579066714405,0.6666666666666666,0.0,0.551832896967729,0.5968863045175871,0.21208068852623305,0.7394335865974426,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,21,0.6547464728355408,0.6482338706652323,0.6642857142857143,0.764192016212693,0.625,0.0,0.5540655901034673,0.563163086771965,0.22188516954580942,0.7222420126199722,0.0,0.0,0.0,0.0,0.0,22,global,0.75
1,1,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,8,0.0001,0.0001,0.2,1.0,0.25,0.05,lr1e-04_bs8_drop0p2_temp1p0_a0p25_b0p05__wd1e-04trmiss75_degmodglobal,22,0.6530313342809677,0.6489450931549072,0.6714285714285715,0.768312895333572,0.6666666666666666,0.0,0.5509406849741936,0.5645484278599421,0.20924315912028155,0.7234421670436859,0.0,0.0,0.0,0.0,0.0,22,global,0.75
