outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,phase,train_auc,train_aucpr,train_acc,seed,missing_location,train_missing_prop
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,1,1.048088014125824,0.7256293892860413,0.26666666666666666,0.5996811830145163,0.42857142857142855,0.6840217113494873,0.7582855522632599,0.22564207017421722,0.6416033506393433,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,2,0.8272928893566132,0.7161916494369507,0.26666666666666666,0.6015570848904183,0.35714285714285715,0.6733103692531586,0.5896717309951782,0.18957406282424927,0.4804709553718567,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,3,0.9124611616134644,0.7071927189826965,0.35555555555555557,0.6357321690655025,0.35714285714285715,0.6325338184833527,0.690580278635025,0.16932937502861023,0.5255149751901627,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,4,0.7191181182861328,0.7019338011741638,0.37777777777777777,0.641430174763508,0.35714285714285715,0.6224753856658936,0.6123427152633667,0.08392382599413395,0.2285158336162567,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,5,0.809184342622757,0.7007948160171509,0.39999999999999997,0.6540302290302291,0.5,0.6312861740589142,0.5851180255413055,0.17799567431211472,0.46070633828639984,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,6,0.8130389153957367,0.7015893459320068,0.4444444444444444,0.6747252747252748,0.6428571428571429,0.6140061914920807,0.665240466594696,0.11244775727391243,0.3535071313381195,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,7,0.7651626467704773,0.7025541663169861,0.4444444444444444,0.6747252747252748,0.6428571428571429,0.5984621942043304,0.5749877393245697,0.15434399992227554,0.3583093136548996,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,8,0.728321760892868,0.7009240388870239,0.4666666666666667,0.6806175306175306,0.6428571428571429,0.6019099652767181,0.5668235421180725,0.1266591101884842,0.3483911007642746,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,9,0.7233385145664215,0.6987632513046265,0.4666666666666667,0.6806175306175306,0.6428571428571429,0.5851304829120636,0.5126070976257324,0.1695561558008194,0.4117528200149536,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
1,1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,32,0.0001,0.0001,0.2,1.0,1.0,0.1,lr1e-04_bs32_drop0p2_temp1p0_a1p0_b0p1__wd1e-04trmiss66_trlocglobal,10,0.7688577771186829,0.6981863379478455,0.4666666666666667,0.6806175306175306,0.6428571428571429,0.5748848915100098,0.6016509532928467,0.12790349125862122,0.39303354918956757,0.0,0.0,0.0,0.0,0.0,,,,,55602,global,0.66
