outer_fold,inner_fold,hp_name,batch_size,learning_rate,modality_hidden_layers,fusion_hidden_dim,fusion_hidden_layers,dropout,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,1,0.7454257110754648,0.678819994131724,0.6218487394957983,0.7151781721790288,0.6,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,2,0.6952444066603979,0.6747310360272726,0.634453781512605,0.721372262362468,0.6222222222222222,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,3,0.670548141002655,0.6708981593449911,0.6953781512605042,0.7526642172194901,0.5777777777777777,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,4,0.6381316781044006,0.6721420288085938,0.6764705882352942,0.7375948685396448,0.5333333333333333,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,5,0.6308053334554037,0.6636808713277181,0.6848739495798319,0.7547208067428303,0.6222222222222222,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,6,0.618939553697904,0.66266397635142,0.6911764705882353,0.7669712224429929,0.6222222222222222,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,7,0.6140766590833664,0.6607184211413065,0.7058823529411764,0.7845363351971064,0.6666666666666666,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,8,0.593580404917399,0.653035044670105,0.7247899159663865,0.7876689021776615,0.6,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,9,0.5971357375383377,0.6531880895296732,0.7247899159663866,0.7721868934021282,0.6,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,10,0.5775725940863291,0.655467689037323,0.6995798319327731,0.7779577188386664,0.5555555555555556,0.0,0.0,0.0,0.0,22,clin,0.0
1,1,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,16,5e-05,1,32,1,0.2,lr5e-05_bs16_modL1_fusion32_fusionL1_drop0p2_trmiss0_trlocclin,11,0.5465884407361349,0.6565921703974406,0.6680672268907564,0.7618633564531722,0.5555555555555556,0.0,0.0,0.0,0.0,22,clin,0.0
