model_name,is_distillation_method,baseline_auc,train_time_aupmc,test_time_aupmc,best_fixed_train_aupmc,best_fixed_train_missing_prop,train_degradation_coefficient,test_degradation_coefficient,minimum_degradation_coefficient,train_time_aupmc_ci95,train_time_aupmc_ci95_lower,train_time_aupmc_ci95_upper,train_time_aupmc_n_bootstrap_valid,test_time_aupmc_ci95,test_time_aupmc_ci95_lower,test_time_aupmc_ci95_upper,test_time_aupmc_n_bootstrap_valid,best_fixed_train_aupmc_ci95,best_fixed_train_aupmc_ci95_lower,best_fixed_train_aupmc_ci95_upper,best_fixed_train_aupmc_n_bootstrap_valid,train_degradation_coefficient_ci95,train_degradation_coefficient_ci95_lower,train_degradation_coefficient_ci95_upper,train_degradation_coefficient_n_bootstrap_valid,test_degradation_coefficient_ci95,test_degradation_coefficient_ci95_lower,test_degradation_coefficient_ci95_upper,test_degradation_coefficient_n_bootstrap_valid,minimum_degradation_coefficient_ci95,minimum_degradation_coefficient_ci95_lower,minimum_degradation_coefficient_ci95_upper,minimum_degradation_coefficient_n_bootstrap_valid
KNN_MLP,False,0.603030303030303,0.5111818181818182,0.5402727272727272,0.5402727272727272,0.0,0.1994076928287456,0.12751906863423937,0.12751906863423937,0.03081969696969694,0.4815424242424242,0.5431818181818181,2000,0.04636969696969695,0.49444999999999995,0.5871893939393938,2000,0.04636969696969695,0.49444999999999995,0.5871893939393938,2000,0.09168453788900816,0.11450279162005067,0.297871867398067,2000,0.06314926574944148,0.071673748832738,0.19797228033162095,2000,0.06355394898486567,0.0708643823618896,0.19797228033162095,2000
ZI_MLP,False,0.603030303030303,0.5470909090909092,0.5365454545454545,0.5365454545454545,0.0,0.10614635160198327,0.13391034645350208,0.13391034645350208,0.03363749999999999,0.5124825757575757,0.5797575757575757,2000,0.05130719696969693,0.48675378787878787,0.5893681818181817,2000,0.049457196969696915,0.4904537878787879,0.5893681818181817,2000,0.07438970329120832,0.0320721482019919,0.18085155478440854,2000,0.07477761397818244,0.06760724793105274,0.21716247588741763,2000,0.07644831338914482,0.059244265197231624,0.21214089197552127,2000
HealNet,False,0.5846060606060606,0.5574545454545455,0.569,0.569,0.0,0.05205532002939012,0.028121505434402227,0.028121505434402227,0.03636553030303036,0.5217272727272728,0.5944583333333335,2000,0.040623863636363666,0.5276613636363636,0.608909090909091,2000,0.040623863636363666,0.5276613636363636,0.608909090909091,2000,0.06138477194792567,0.0033079665483797486,0.1260775104442311,2000,0.03892499160623033,0.0,0.07784998321246066,2000,0.03905298278022533,0.0,0.07810596556045066,2000
VAE_MLP,False,0.5680000000000001,0.5482424242424243,0.5388787878787878,0.5388787878787878,0.0,0.03737228187256475,0.05874908549179387,0.05874908549179387,0.030305303030302988,0.5181484848484849,0.5787590909090908,2000,0.04309242424242429,0.4990590909090909,0.5852439393939395,2000,0.04095568181818193,0.5033325757575756,0.5852439393939395,2000,0.06021334703148196,0.0,0.12042669406296393,2000,0.05380614176174618,0.014872316164866306,0.12248459968835868,2000,0.05731996539453564,0.016654587954792906,0.1312945187438642,2000
pAM,False,0.5636363636363637,0.5474242424242424,0.519,0.519,0.0,0.03014373671502918,0.09103393668703037,0.09103393668703037,0.03293409090909083,0.5153613636363636,0.5812295454545453,2000,0.04227348484848484,0.47705984848484845,0.5616068181818181,2000,0.03750265151515156,0.4911499999999999,0.566155303030303,2000,0.0579965191374632,0.0,0.1159930382749264,2000,0.05970559987586341,0.03221831596789931,0.15162951571962613,2000,0.07102849294619148,0.013076078394420695,0.15513306428680368,2000
Di-MMLP,True,0.5544242424242425,,0.5229696969696969,0.5229696969696969,0.0,,0.06141302294961676,0.06141302294961676,,,,0,0.04478939393939388,0.4771212121212122,0.5667,2000,0.03942613636363637,0.4879674242424242,0.5668196969696969,2000,,,,0,0.05762987977131715,0.009185337059857102,0.12444509660249141,2000,0.06536240790844586,0.008487136353346235,0.13921195217023796,2000
Di-PAM,True,0.5410909090909091,,0.5094848484848484,0.5094848484848484,0.0,,0.06370398657886645,0.06370398657886645,,,,0,0.04151287878787874,0.4685401515151515,0.551565909090909,2000,0.037941287878787866,0.4768757575757576,0.5527583333333334,2000,,,,0,0.04966481103364739,0.017154666386011385,0.11648428845330616,2000,0.06350822288841007,0.019048770823219475,0.14606521660003963,2000
SMILe,False,0.4761212121212121,0.4855151515151515,0.4546969696969697,0.46969696969696967,0.66,0.0,0.048813412725076284,0.033119753696992604,0.033322348484848385,0.45232878787878794,0.5189734848484847,2000,0.04071325757575753,0.4139386363636364,0.4953651515151515,2000,0.033471212121212096,0.4481810606060605,0.5151234848484847,2000,0.039842319782782666,0.0,0.07968463956556533,2000,0.05616955286358527,0.005554272694535981,0.11789337842170652,2000,0.060194546496957005,0.002458487294106408,0.12284758028802041,2000
