model_name,scenario,train_prop,test_prop,train_missing_prop,test_missing_prop,mean_auc,std_auc,n_replicates
KNN_MLP,both,0.33,0.66,0.33,0.66,0.4261818181818181,0.11971895974965041,25
KNN_MLP,both,0.66,0.0,0.66,0.0,0.41915151515151505,0.14490035418026828,25
KNN_MLP,both,0.66,0.33,0.66,0.33,0.40266666666666656,0.1604733585560054,25
KNN_MLP,both,0.66,0.66,0.66,0.66,0.3872727272727272,0.12851426669124902,25
SMILe,both,0.0,0.0,0.0,0.0,0.4761212121212121,0.10175728698498923,25
SMILe,both,0.0,0.33,0.0,0.33,0.4583030303030304,0.12888374328729965,25
SMILe,both,0.0,0.66,0.0,0.66,0.42606060606060603,0.13137042262246904,25
SMILe,both,0.33,0.0,0.33,0.0,0.4907878787878788,0.13922772259469088,25
SMILe,both,0.33,0.33,0.33,0.33,0.44703030303030294,0.12011855178535885,25
SMILe,both,0.33,0.66,0.33,0.66,0.4127272727272727,0.12783366047538364,25
SMILe,both,0.66,0.0,0.66,0.0,0.48436363636363633,0.11280395458576228,25
SMILe,both,0.66,0.33,0.66,0.33,0.4792727272727273,0.1442518671045426,25
SMILe,both,0.66,0.66,0.66,0.66,0.43587878787878787,0.13946715249051977,25
VAE_MLP,both,0.0,0.0,0.0,0.0,0.5680000000000001,0.14297946793934843,25
VAE_MLP,both,0.0,0.33,0.0,0.33,0.553939393939394,0.12795033663111605,25
VAE_MLP,both,0.0,0.66,0.0,0.66,0.4796363636363637,0.13004884768974334,25
VAE_MLP,both,0.33,0.0,0.33,0.0,0.5544242424242424,0.11916670680099757,25
VAE_MLP,both,0.33,0.33,0.33,0.33,0.4797575757575757,0.1384761175772613,25
VAE_MLP,both,0.33,0.66,0.33,0.66,0.46557575757575753,0.13584322694903772,25
VAE_MLP,both,0.66,0.0,0.66,0.0,0.5161212121212121,0.12601203415452045,25
VAE_MLP,both,0.66,0.33,0.66,0.33,0.4947878787878788,0.12628440216261239,25
VAE_MLP,both,0.66,0.66,0.66,0.66,0.41321212121212114,0.16026712855306108,25
ZI_MLP,both,0.0,0.0,0.0,0.0,0.603030303030303,0.1463775428908024,25
ZI_MLP,both,0.0,0.33,0.0,0.33,0.5401212121212121,0.1564750796972756,25
ZI_MLP,both,0.0,0.66,0.0,0.66,0.46290909090909094,0.16239540675740957,25
ZI_MLP,both,0.33,0.0,0.33,0.0,0.5352727272727273,0.12162455087008361,25
ZI_MLP,both,0.33,0.33,0.33,0.33,0.47054545454545454,0.12716902942418534,25
ZI_MLP,both,0.33,0.66,0.33,0.66,0.42836363636363634,0.15338712275679933,25
ZI_MLP,both,0.66,0.0,0.66,0.0,0.5147878787878788,0.13410394846148233,25
ZI_MLP,both,0.66,0.33,0.66,0.33,0.4876363636363636,0.15163359007225344,25
ZI_MLP,both,0.66,0.66,0.66,0.66,0.4135757575757576,0.12154978221357592,25
pAM,both,0.0,0.0,0.0,0.0,0.5636363636363637,0.1283832025987802,25
pAM,both,0.0,0.33,0.0,0.33,0.5231515151515151,0.10073528271643867,25
pAM,both,0.0,0.66,0.0,0.66,0.466060606060606,0.15778686325190713,25
pAM,both,0.33,0.0,0.33,0.0,0.5486060606060605,0.12380892592111867,25
pAM,both,0.33,0.33,0.33,0.33,0.4899393939393939,0.15594955350511608,25
pAM,both,0.33,0.66,0.33,0.66,0.46606060606060595,0.1729464319364792,25
pAM,both,0.66,0.0,0.66,0.0,0.5288484848484848,0.12565140948854706,25
pAM,both,0.66,0.33,0.66,0.33,0.4917575757575758,0.1503020120525952,25
pAM,both,0.66,0.66,0.66,0.66,0.45951515151515143,0.1703088715343201,25
