model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper,selected_train_aupmc,baseline_auc,raw_degradation_ratio,degradation_ratio,degradation_ratio_ci95,degradation_ratio_ci95_lower,degradation_ratio_ci95_upper,excluded_from_train_degradation
ZI_MLP,envelope,0.0,0.66,0.66,0.4629090909090909,0.1623954067574095,25,0.0616484848484848,0.4035090909090908,0.5268060606060605,0.5365454545454545,0.603030303030303,1.302697041110238,1.302697041110238,0.200142494897495,1.102554546212743,1.5028395360077331,False
pAM,envelope,0.0,0.0,0.0,0.5636363636363637,0.1283832025987802,25,0.0480636363636363,0.5123606060606061,0.6084878787878787,0.519,0.5636363636363637,1.0,1.0,0.0,1.0,1.0,False
pAM,envelope,0.0,0.33,0.33,0.5231515151515151,0.1007352827164386,25,0.0382439393939393,0.4833909090909091,0.5598787878787879,0.519,0.5636363636363637,1.0773864689527342,1.0773864689527342,0.0849718686248737,0.9924146003278604,1.162358337577608,False
pAM,envelope,0.0,0.66,0.66,0.466060606060606,0.1577868632519071,25,0.0605499999999999,0.4036363636363637,0.5247363636363636,0.519,0.5636363636363637,1.2093628088426531,1.2093628088426531,0.1805795384411679,1.0287832704014852,1.389942347283821,False
Di-MMLP,test,0.0,0.0,0.0,0.5544242424242425,0.1219625758633916,25,0.047760606060606,0.5064212121212122,0.6019424242424243,,0.5544242424242425,1.0,1.0,0.0,1.0,1.0,False
Di-MMLP,test,0.0,0.33,0.33,0.5149090909090909,0.1389042783025857,25,0.054430303030303,0.458660606060606,0.5675212121212121,,0.5544242424242425,1.0767419962335218,1.0767419962335218,0.1272749031728934,0.9494670930606284,1.204016899406415,False
Di-MMLP,test,0.0,0.66,0.66,0.5076363636363636,0.1357565611433947,25,0.05085,0.4579363636363636,0.5596363636363636,,0.5544242424242425,1.0921680993314231,1.0921680993314231,0.1215814487299677,0.9705866506014555,1.2137495480613911,False
Di-PAM,test,0.0,0.0,0.0,0.5410909090909091,0.1403924491981601,25,0.0544878787878787,0.4859363636363636,0.5949121212121212,,0.5410909090909091,1.0,1.0,0.0,1.0,1.0,False
Di-PAM,test,0.0,0.33,0.33,0.5063030303030303,0.1377369678000246,25,0.0512787878787878,0.4568424242424241,0.5593999999999999,,0.5410909090909091,1.068709600191525,1.068709600191525,0.1204378311807627,0.9482717690107624,1.1891474313722878,False
Di-PAM,test,0.0,0.66,0.66,0.4842424242424241,0.1045820460045377,25,0.039880303030303,0.4448454545454545,0.5246060606060605,,0.5410909090909091,1.1173967459324157,1.1173967459324157,0.1002833470848136,1.017113398847602,1.2176800930172291,False
HealNet,test,0.0,0.0,0.0,0.5846060606060606,0.134550004473072,25,0.0510348484848484,0.5334484848484848,0.6355181818181816,,0.5846060606060606,1.0,1.0,0.0,1.0,1.0,False
HealNet,test,0.0,0.33,0.33,0.5732121212121212,0.1215704300070404,25,0.0465499999999999,0.5260575757575758,0.6191575757575757,,0.5846060606060606,1.0198773525058151,1.0198773525058151,0.0901437351330309,0.929733617372784,1.110021087638846,False
HealNet,test,0.0,0.66,0.66,0.5449696969696969,0.1268290728219931,25,0.048790909090909,0.4950272727272727,0.5926090909090909,,0.5846060606060606,1.0727313167259789,1.0727313167259789,0.105485235225603,0.9672460815003756,1.1782165519515817,False
KNN_MLP,test,0.0,0.0,0.0,0.603030303030303,0.1463775428908024,25,0.0557681818181817,0.5498121212121212,0.6613484848484846,,0.603030303030303,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,test,0.0,0.33,0.33,0.5504242424242424,0.1347601572030504,25,0.0522454545454545,0.4990272727272727,0.6035181818181818,,0.603030303030303,1.0955736621889454,1.0955736621889454,0.1148959878697533,0.980677674319192,1.2104696500586989,False
KNN_MLP,test,0.0,0.66,0.66,0.4572121212121212,0.1431967017009213,25,0.0531575757575757,0.4035121212121211,0.5098272727272726,,0.603030303030303,1.3189289501590669,1.3189289501590669,0.1735188141691817,1.1454101359898852,1.4924477643282483,False
SMILe,test,0.0,0.0,0.0,0.4761212121212121,0.1017572869849892,25,0.0381257575757575,0.439869696969697,0.5161212121212121,,0.4761212121212121,1.0,1.0,0.0,1.0,1.0,False
SMILe,test,0.0,0.33,0.33,0.4583030303030304,0.1288837432872996,25,0.047701515151515,0.4115090909090909,0.506912121212121,,0.4761212121212121,1.0388786035440358,1.0388786035440358,0.1206914285965408,0.918187174947495,1.1595700321405766,False
SMILe,test,0.0,0.66,0.66,0.426060606060606,0.131370422622469,25,0.0506227272727272,0.3761121212121212,0.4773575757575757,,0.4761212121212121,1.1174964438122337,1.1174964438122337,0.1506793024880461,0.9668171413241872,1.2681757463002796,False
VAE_MLP,test,0.0,0.0,0.0,0.5680000000000001,0.1429794679393484,25,0.0535772727272728,0.5166060606060605,0.6237606060606061,,0.5680000000000001,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,test,0.0,0.33,0.33,0.553939393939394,0.127950336631116,25,0.049880303030303,0.5071515151515151,0.6069121212121211,,0.5680000000000001,1.025382932166302,1.025382932166302,0.1014690783303029,0.923913853835999,1.1268520104966049,False
VAE_MLP,test,0.0,0.66,0.66,0.4796363636363637,0.1300488476897433,25,0.0501833333333333,0.4295757575757576,0.5299424242424242,,0.5680000000000001,1.1842304776345716,1.1842304776345716,0.1383821480097469,1.0458483296248249,1.3226126256443185,False
ZI_MLP,test,0.0,0.0,0.0,0.603030303030303,0.1463775428908024,25,0.0546136363636363,0.5505333333333332,0.6597606060606059,,0.603030303030303,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,test,0.0,0.33,0.33,0.5401212121212121,0.1564750796972756,25,0.0573363636363636,0.482660606060606,0.5973333333333333,,0.603030303030303,1.1164721723518851,1.1164721723518851,0.1325941662517968,0.9838780061000882,1.249066338603682,False
ZI_MLP,test,0.0,0.66,0.66,0.4629090909090909,0.1623954067574095,25,0.0608575757575757,0.4014454545454545,0.523160606060606,,0.603030303030303,1.302697041110238,1.302697041110238,0.1971861338183478,1.1055109072918905,1.499883174928586,False
pAM,test,0.0,0.0,0.0,0.5636363636363637,0.1283832025987802,25,0.0499439393939394,0.511390909090909,0.6112787878787879,,0.5636363636363637,1.0,1.0,0.0,1.0,1.0,False
pAM,test,0.0,0.33,0.33,0.5231515151515151,0.1007352827164386,25,0.0381212121212121,0.4865454545454545,0.5627878787878788,,0.5636363636363637,1.0773864689527342,1.0773864689527342,0.0846777569625478,0.9927087119901864,1.162064225915282,False
pAM,test,0.0,0.66,0.66,0.466060606060606,0.1577868632519071,25,0.0589121212121212,0.4084787878787878,0.5263030303030303,,0.5636363636363637,1.2093628088426531,1.2093628088426531,0.1749880720064158,1.0343747368362373,1.384350880849069,False
Di-MMLP,train,0.0,0.0,0.0,0.5544242424242425,0.1219625758633916,25,0.045821212121212,0.5073909090909091,0.5990333333333333,,0.5544242424242425,1.0,1.0,0.0,1.0,1.0,True
Di-MMLP,train,0.33,0.0,0.33,0.5075151515151515,0.1382006455364487,25,0.0520757575757575,0.4538121212121211,0.5579636363636361,,0.5544242424242425,1.0924289467399095,,,,,True
Di-MMLP,train,0.66,0.0,0.66,0.5366060606060605,0.1518731125045047,25,0.057760606060606,0.4809636363636363,0.5964848484848484,,0.5544242424242425,1.0332053309238765,,,,,True
Di-PAM,train,0.0,0.0,0.0,0.5410909090909091,0.1403924491981601,25,0.0538287878787879,0.4859212121212121,0.5935787878787879,,0.5410909090909091,1.0,1.0,0.0,1.0,1.0,True
Di-PAM,train,0.33,0.0,0.33,0.5336969696969696,0.1412408389752381,25,0.0523712121212121,0.484230303030303,0.5889727272727273,,0.5410909090909091,1.0138541903247789,,,,,True
Di-PAM,train,0.66,0.0,0.66,0.4568484848484848,0.1206022536326217,25,0.0456378787878788,0.4117575757575757,0.5030333333333333,,0.5410909090909091,1.18439904483948,,,,,True
HealNet,train,0.0,0.0,0.0,0.5846060606060606,0.134550004473072,25,0.0530939393939393,0.5311484848484849,0.6373363636363636,,0.5846060606060606,1.0,1.0,0.0,1.0,1.0,False
HealNet,train,0.33,0.0,0.33,0.5698181818181819,0.1313485189302136,25,0.0486121212121212,0.5203606060606061,0.6175848484848485,,0.5846060606060606,1.025951925122314,1.025951925122314,0.0956890241910497,0.9302629009312644,1.121640949313364,False
HealNet,train,0.66,0.0,0.66,0.5055757575757576,0.1514638296918709,25,0.057040909090909,0.4481121212121212,0.5621939393939394,,0.5846060606060606,1.1563174298729322,1.1563174298729322,0.1470507756987438,1.0092666541741884,1.303368205571676,False
KNN_MLP,train,0.0,0.0,0.0,0.603030303030303,0.1463775428908024,25,0.0558242424242424,0.5503,0.6619484848484849,,0.603030303030303,1.0,1.0,0.0,1.0,1.0,False
KNN_MLP,train,0.33,0.0,0.33,0.5112727272727272,0.1027235480985032,25,0.0412136363636363,0.4709060606060606,0.5533333333333332,,0.603030303030303,1.1794689426268374,1.1794689426268374,0.1034129645479535,1.076055978078884,1.282881907174791,False
KNN_MLP,train,0.66,0.0,0.66,0.419151515151515,0.1449003541802682,25,0.0546090909090908,0.3631484848484848,0.4723666666666666,,0.603030303030303,1.4386928860613075,1.4386928860613075,0.2155187033949643,1.2231741826663431,1.654211589456272,False
SMILe,train,0.0,0.0,0.0,0.4761212121212121,0.1017572869849892,25,0.039760606060606,0.4383030303030303,0.5178242424242424,,0.4761212121212121,1.0,1.0,0.0,1.0,1.0,False
SMILe,train,0.33,0.0,0.33,0.4907878787878788,0.1392277225946908,25,0.0539454545454545,0.4362393939393938,0.544130303030303,,0.4761212121212121,0.9701160780439616,0.9701160780439616,0.1197991538543721,0.8503169241895894,1.0899152318983336,False
SMILe,train,0.66,0.0,0.66,0.4843636363636363,0.1128039545857622,25,0.0423712121212121,0.4422878787878788,0.5270303030303031,,0.4761212121212121,0.982982982982983,0.982982982982983,0.0942327926884771,0.8887501902945059,1.0772157756714602,False
VAE_MLP,train,0.0,0.0,0.0,0.5680000000000001,0.1429794679393484,25,0.0556424242424242,0.5144151515151516,0.6257,,0.5680000000000001,1.0,1.0,0.0,1.0,1.0,False
VAE_MLP,train,0.33,0.0,0.33,0.5544242424242424,0.1191667068009975,25,0.0453393939393938,0.5077575757575759,0.5984363636363635,,0.5680000000000001,1.0244862264975954,1.0244862264975954,0.0912413416877402,0.9332448848098552,1.1157275681853356,False
VAE_MLP,train,0.66,0.0,0.66,0.5161212121212121,0.1260120341545204,25,0.0496378787878788,0.4682393939393939,0.5675151515151515,,0.5680000000000001,1.1005166744950683,1.1005166744950683,0.1171045338367766,0.9834121406582916,1.217621208331845,False
ZI_MLP,train,0.0,0.0,0.0,0.603030303030303,0.1463775428908024,25,0.0544303030303029,0.5499363636363636,0.6587969696969695,,0.603030303030303,1.0,1.0,0.0,1.0,1.0,False
ZI_MLP,train,0.33,0.0,0.33,0.5352727272727273,0.1216245508700836,25,0.0454666666666666,0.4894333333333333,0.5803666666666666,,0.603030303030303,1.126585144927536,1.126585144927536,0.1045762300136896,1.0220089149138465,1.2311613749412258,False
ZI_MLP,train,0.66,0.0,0.66,0.5147878787878788,0.1341039484614823,25,0.0516424242424242,0.4636272727272727,0.5669121212121212,,0.603030303030303,1.1714151165528608,1.1714151165528608,0.1306171005659187,1.040798015986942,1.3020322171187797,False
pAM,train,0.0,0.0,0.0,0.5636363636363637,0.1283832025987802,25,0.0475181818181817,0.5155121212121212,0.6105484848484848,,0.5636363636363637,1.0,1.0,0.0,1.0,1.0,False
pAM,train,0.33,0.0,0.33,0.5486060606060605,0.1238089259211186,25,0.0457696969696969,0.5041090909090908,0.5956484848484846,,0.5636363636363637,1.027397260273973,1.027397260273973,0.093516827085009,0.933880433188964,1.120914087358982,False
pAM,train,0.66,0.0,0.66,0.5288484848484848,0.125651409488547,25,0.0464287878787878,0.4838757575757575,0.5767333333333333,,0.5636363636363637,1.0657804263121708,1.0657804263121708,0.1025722905790063,0.9632081357331644,1.1683527168911771,False
