model_name,train_missing_prop,test_missing_prop,seed,outer_fold,inner_model_idx,replicate_id,n_patients,auc
Di-MMLP,0.0,0.0,18473,1,5,18473|outer_1|inner_5,30,0.42986425339366513
Di-MMLP,0.0,0.0,18473,2,1,18473|outer_2|inner_1,30,0.746606334841629
Di-MMLP,0.0,0.0,18473,2,2,18473|outer_2|inner_2,30,0.8009049773755657
Di-MMLP,0.0,0.0,18473,2,3,18473|outer_2|inner_3,30,0.7828054298642534
Di-MMLP,0.0,0.0,18473,2,4,18473|outer_2|inner_4,30,0.7330316742081447
Di-MMLP,0.0,0.0,18473,2,5,18473|outer_2|inner_5,30,0.6244343891402715
Di-MMLP,0.0,0.0,18473,3,1,18473|outer_3|inner_1,30,0.669683257918552
Di-MMLP,0.0,0.0,18473,3,2,18473|outer_3|inner_2,30,0.6923076923076923
Di-MMLP,0.0,0.0,18473,3,3,18473|outer_3|inner_3,30,0.7375565610859729
Di-MMLP,0.0,0.0,18473,3,4,18473|outer_3|inner_4,30,0.8009049773755657
Di-MMLP,0.0,0.0,18473,3,5,18473|outer_3|inner_5,30,0.6742081447963801
Di-MMLP,0.0,0.0,18473,4,1,18473|outer_4|inner_1,29,0.7843137254901961
Di-MMLP,0.0,0.0,18473,4,2,18473|outer_4|inner_2,29,0.6813725490196079
Di-MMLP,0.0,0.0,18473,4,3,18473|outer_4|inner_3,29,0.7450980392156863
Di-MMLP,0.0,0.0,18473,4,4,18473|outer_4|inner_4,29,0.6372549019607844
Di-MMLP,0.0,0.0,18473,4,5,18473|outer_4|inner_5,29,0.5882352941176471
Di-MMLP,0.0,0.0,18473,5,1,18473|outer_5|inner_1,29,0.5392156862745098
Di-MMLP,0.0,0.0,18473,5,2,18473|outer_5|inner_2,29,0.607843137254902
Di-MMLP,0.0,0.0,18473,5,3,18473|outer_5|inner_3,29,0.446078431372549
Di-MMLP,0.0,0.0,18473,5,4,18473|outer_5|inner_4,29,0.6274509803921569
Di-MMLP,0.0,0.0,18473,5,5,18473|outer_5|inner_5,29,0.5882352941176471
Di-MMLP,0.0,0.0,55602,1,1,55602|outer_1|inner_1,30,0.44796380090497734
Di-MMLP,0.0,0.0,55602,1,2,55602|outer_1|inner_2,30,0.5610859728506787
Di-MMLP,0.0,0.0,55602,1,3,55602|outer_1|inner_3,30,0.5339366515837104
Di-MMLP,0.0,0.0,55602,1,4,55602|outer_1|inner_4,30,0.7330316742081449
Di-MMLP,0.0,0.0,55602,1,5,55602|outer_1|inner_5,30,0.5565610859728507
Di-MMLP,0.0,0.0,55602,2,1,55602|outer_2|inner_1,30,0.6425339366515836
Di-MMLP,0.0,0.0,55602,2,2,55602|outer_2|inner_2,30,0.6923076923076923
Di-MMLP,0.0,0.0,55602,2,3,55602|outer_2|inner_3,30,0.6561085972850679
Di-MMLP,0.0,0.0,55602,2,4,55602|outer_2|inner_4,30,0.588235294117647
Di-MMLP,0.0,0.0,55602,2,5,55602|outer_2|inner_5,30,0.7013574660633484
Di-MMLP,0.0,0.0,55602,3,1,55602|outer_3|inner_1,30,0.5067873303167421
Di-MMLP,0.0,0.0,55602,3,2,55602|outer_3|inner_2,30,0.5701357466063348
Di-MMLP,0.0,0.0,55602,3,3,55602|outer_3|inner_3,30,0.6199095022624435
Di-MMLP,0.0,0.0,55602,3,4,55602|outer_3|inner_4,30,0.6561085972850679
Di-MMLP,0.0,0.0,55602,3,5,55602|outer_3|inner_5,30,0.5746606334841629
Di-MMLP,0.0,0.0,55602,4,1,55602|outer_4|inner_1,29,0.553921568627451
Di-MMLP,0.0,0.0,55602,4,2,55602|outer_4|inner_2,29,0.45588235294117646
Di-MMLP,0.0,0.0,55602,4,3,55602|outer_4|inner_3,29,0.5392156862745098
Di-MMLP,0.0,0.0,55602,4,4,55602|outer_4|inner_4,29,0.6225490196078431
Di-MMLP,0.0,0.0,55602,4,5,55602|outer_4|inner_5,29,0.5392156862745098
Di-MMLP,0.0,0.0,55602,5,1,55602|outer_5|inner_1,29,0.6568627450980392
Di-MMLP,0.0,0.0,55602,5,2,55602|outer_5|inner_2,29,0.6225490196078433
Di-MMLP,0.0,0.0,55602,5,3,55602|outer_5|inner_3,29,0.6225490196078431
Di-MMLP,0.0,0.0,55602,5,4,55602|outer_5|inner_4,29,0.48039215686274506
Di-MMLP,0.0,0.0,55602,5,5,55602|outer_5|inner_5,29,0.4950980392156863
Di-PAM,0.0,0.0,4,1,1,4|outer_1|inner_1,30,0.669683257918552
Di-PAM,0.0,0.0,4,1,2,4|outer_1|inner_2,30,0.7375565610859729
Di-PAM,0.0,0.0,4,1,3,4|outer_1|inner_3,30,0.7194570135746606
Di-PAM,0.0,0.0,4,1,4,4|outer_1|inner_4,30,0.7330316742081449
Di-PAM,0.0,0.0,4,1,5,4|outer_1|inner_5,30,0.7285067873303168
Di-PAM,0.0,0.0,4,2,1,4|outer_2|inner_1,30,0.7873303167420814
Di-PAM,0.0,0.0,4,2,2,4|outer_2|inner_2,30,0.5882352941176471
Di-PAM,0.0,0.0,4,2,3,4|outer_2|inner_3,30,0.5972850678733032
Di-PAM,0.0,0.0,4,2,4,4|outer_2|inner_4,30,0.47058823529411764
Di-PAM,0.0,0.0,4,2,5,4|outer_2|inner_5,30,0.47963800904977383
Di-PAM,0.0,0.0,4,3,1,4|outer_3|inner_1,30,0.45248868778280543
Di-PAM,0.0,0.0,4,3,2,4|outer_3|inner_2,30,0.7601809954751131
Di-PAM,0.0,0.0,4,3,3,4|outer_3|inner_3,30,0.6199095022624435
Di-PAM,0.0,0.0,4,3,4,4|outer_3|inner_4,30,0.7058823529411764
Di-PAM,0.0,0.0,4,3,5,4|outer_3|inner_5,30,0.6018099547511312
Di-PAM,0.0,0.0,4,4,1,4|outer_4|inner_1,29,0.6862745098039216
Di-PAM,0.0,0.0,4,4,2,4|outer_4|inner_2,29,0.7205882352941176
Di-PAM,0.0,0.0,4,4,3,4|outer_4|inner_3,29,0.6323529411764707
Di-PAM,0.0,0.0,4,4,4,4|outer_4|inner_4,29,0.8431372549019608
Di-PAM,0.0,0.0,4,4,5,4|outer_4|inner_5,29,0.7450980392156863
Di-PAM,0.0,0.0,4,5,1,4|outer_5|inner_1,29,0.6862745098039216
Di-PAM,0.0,0.0,4,5,2,4|outer_5|inner_2,29,0.5196078431372549
Di-PAM,0.0,0.0,4,5,3,4|outer_5|inner_3,29,0.696078431372549
Di-PAM,0.0,0.0,4,5,4,4|outer_5|inner_4,29,0.5
Di-PAM,0.0,0.0,4,5,5,4|outer_5|inner_5,29,0.5147058823529412
Di-PAM,0.0,0.0,22,1,1,22|outer_1|inner_1,30,0.6515837104072398
Di-PAM,0.0,0.0,22,1,2,22|outer_1|inner_2,30,0.5927601809954751
Di-PAM,0.0,0.0,22,1,3,22|outer_1|inner_3,30,0.5294117647058822
Di-PAM,0.0,0.0,22,1,4,22|outer_1|inner_4,30,0.497737556561086
Di-PAM,0.0,0.0,22,1,5,22|outer_1|inner_5,30,0.6877828054298643
Di-PAM,0.0,0.0,22,2,1,22|outer_2|inner_1,30,0.5701357466063348
Di-PAM,0.0,0.0,22,2,2,22|outer_2|inner_2,30,0.5610859728506787
Di-PAM,0.0,0.0,22,2,3,22|outer_2|inner_3,30,0.5837104072398189
Di-PAM,0.0,0.0,22,2,4,22|outer_2|inner_4,30,0.5113122171945701
Di-PAM,0.0,0.0,22,2,5,22|outer_2|inner_5,30,0.6153846153846154
Di-PAM,0.0,0.0,22,3,1,22|outer_3|inner_1,30,0.5701357466063348
Di-PAM,0.0,0.0,22,3,2,22|outer_3|inner_2,30,0.502262443438914
Di-PAM,0.0,0.0,22,3,3,22|outer_3|inner_3,30,0.5113122171945701
Di-PAM,0.0,0.0,22,3,4,22|outer_3|inner_4,30,0.5791855203619909
Di-PAM,0.0,0.0,22,3,5,22|outer_3|inner_5,30,0.4660633484162896
Di-PAM,0.0,0.0,22,4,1,22|outer_4|inner_1,29,0.7107843137254902
Di-PAM,0.0,0.0,22,4,2,22|outer_4|inner_2,29,0.36764705882352944
Di-PAM,0.0,0.0,22,4,3,22|outer_4|inner_3,29,0.553921568627451
Di-PAM,0.0,0.0,22,4,4,22|outer_4|inner_4,29,0.6470588235294117
Di-PAM,0.0,0.0,22,4,5,22|outer_4|inner_5,29,0.8676470588235294
Di-PAM,0.0,0.0,22,5,1,22|outer_5|inner_1,29,0.7303921568627452
Di-PAM,0.0,0.0,22,5,2,22|outer_5|inner_2,29,0.6274509803921569
Di-PAM,0.0,0.0,22,5,3,22|outer_5|inner_3,29,0.7156862745098039
Di-PAM,0.0,0.0,22,5,4,22|outer_5|inner_4,29,0.7254901960784313
Di-PAM,0.0,0.0,22,5,5,22|outer_5|inner_5,29,0.7205882352941178
Di-PAM,0.0,0.0,2002,1,1,2002|outer_1|inner_1,30,0.5384615384615385
Di-PAM,0.0,0.0,2002,1,2,2002|outer_1|inner_2,30,0.755656108597285
Di-PAM,0.0,0.0,2002,1,3,2002|outer_1|inner_3,30,0.6244343891402715
Di-PAM,0.0,0.0,2002,1,4,2002|outer_1|inner_4,30,0.6199095022624435
Di-PAM,0.0,0.0,2002,1,5,2002|outer_1|inner_5,30,0.5701357466063348
Di-PAM,0.0,0.0,2002,2,1,2002|outer_2|inner_1,30,0.8009049773755657
Di-PAM,0.0,0.0,2002,2,2,2002|outer_2|inner_2,30,0.6289592760180995
Di-PAM,0.0,0.0,2002,2,3,2002|outer_2|inner_3,30,0.6561085972850678
Di-PAM,0.0,0.0,2002,2,4,2002|outer_2|inner_4,30,0.6470588235294118
Di-PAM,0.0,0.0,2002,2,5,2002|outer_2|inner_5,30,0.6153846153846154
Di-PAM,0.0,0.0,2002,3,1,2002|outer_3|inner_1,30,0.583710407239819
Di-PAM,0.0,0.0,2002,3,2,2002|outer_3|inner_2,30,0.5656108597285068
Di-PAM,0.0,0.0,2002,3,3,2002|outer_3|inner_3,30,0.5927601809954751
Di-PAM,0.0,0.0,2002,3,4,2002|outer_3|inner_4,30,0.6425339366515836
Di-PAM,0.0,0.0,2002,3,5,2002|outer_3|inner_5,30,0.5203619909502262
Di-PAM,0.0,0.0,2002,4,1,2002|outer_4|inner_1,29,0.5245098039215687
Di-PAM,0.0,0.0,2002,4,2,2002|outer_4|inner_2,29,0.7352941176470588
Di-PAM,0.0,0.0,2002,4,3,2002|outer_4|inner_3,29,0.5637254901960784
Di-PAM,0.0,0.0,2002,4,4,2002|outer_4|inner_4,29,0.7352941176470589
Di-PAM,0.0,0.0,2002,4,5,2002|outer_4|inner_5,29,0.5637254901960784
Di-PAM,0.0,0.0,2002,5,1,2002|outer_5|inner_1,29,0.6176470588235293
Di-PAM,0.0,0.0,2002,5,2,2002|outer_5|inner_2,29,0.6470588235294118
Di-PAM,0.0,0.0,2002,5,3,2002|outer_5|inner_3,29,0.6813725490196079
Di-PAM,0.0,0.0,2002,5,4,2002|outer_5|inner_4,29,0.5343137254901961
Di-PAM,0.0,0.0,2002,5,5,2002|outer_5|inner_5,29,0.6225490196078431
Di-PAM,0.0,0.0,18473,1,1,18473|outer_1|inner_1,30,0.5113122171945701
Di-PAM,0.0,0.0,18473,1,2,18473|outer_1|inner_2,30,0.49321266968325794
Di-PAM,0.0,0.0,18473,1,3,18473|outer_1|inner_3,30,0.6108597285067874
Di-PAM,0.0,0.0,18473,1,4,18473|outer_1|inner_4,30,0.4389140271493212
Di-PAM,0.0,0.0,18473,1,5,18473|outer_1|inner_5,30,0.6063348416289593
Di-PAM,0.0,0.0,18473,2,1,18473|outer_2|inner_1,30,0.5203619909502263
Di-PAM,0.0,0.0,18473,2,2,18473|outer_2|inner_2,30,0.6968325791855203
Di-PAM,0.0,0.0,18473,2,3,18473|outer_2|inner_3,30,0.6425339366515836
Di-PAM,0.0,0.0,18473,2,4,18473|outer_2|inner_4,30,0.6289592760180995
Di-PAM,0.0,0.0,18473,2,5,18473|outer_2|inner_5,30,0.6199095022624435
Di-PAM,0.0,0.0,18473,3,1,18473|outer_3|inner_1,30,0.7420814479638008
Di-PAM,0.0,0.0,18473,3,2,18473|outer_3|inner_2,30,0.6199095022624435
Di-PAM,0.0,0.0,18473,3,3,18473|outer_3|inner_3,30,0.5158371040723981
Di-PAM,0.0,0.0,18473,3,4,18473|outer_3|inner_4,30,0.5429864253393666
Di-PAM,0.0,0.0,18473,3,5,18473|outer_3|inner_5,30,0.6515837104072397
Di-PAM,0.0,0.0,18473,4,1,18473|outer_4|inner_1,29,0.6127450980392157
Di-PAM,0.0,0.0,18473,4,2,18473|outer_4|inner_2,29,0.6960784313725491
Di-PAM,0.0,0.0,18473,4,3,18473|outer_4|inner_3,29,0.7450980392156863
Di-PAM,0.0,0.0,18473,4,4,18473|outer_4|inner_4,29,0.7745098039215687
Di-PAM,0.0,0.0,18473,4,5,18473|outer_4|inner_5,29,0.6813725490196079
Di-PAM,0.0,0.0,18473,5,1,18473|outer_5|inner_1,29,0.5637254901960784
Di-PAM,0.0,0.0,18473,5,2,18473|outer_5|inner_2,29,0.5784313725490196
Di-PAM,0.0,0.0,18473,5,3,18473|outer_5|inner_3,29,0.6372549019607844
Di-PAM,0.0,0.0,18473,5,4,18473|outer_5|inner_4,29,0.7450980392156863
Di-PAM,0.0,0.0,18473,5,5,18473|outer_5|inner_5,29,0.553921568627451
Di-PAM,0.0,0.0,55602,1,1,55602|outer_1|inner_1,30,0.8416289592760181
Di-PAM,0.0,0.0,55602,1,2,55602|outer_1|inner_2,30,0.8506787330316742
Di-PAM,0.0,0.0,55602,1,3,55602|outer_1|inner_3,30,0.9457013574660633
Di-PAM,0.0,0.0,55602,1,4,55602|outer_1|inner_4,30,0.502262443438914
Di-PAM,0.0,0.0,55602,1,5,55602|outer_1|inner_5,30,0.6289592760180995
Di-PAM,0.0,0.0,55602,2,1,55602|outer_2|inner_1,30,0.5565610859728507
Di-PAM,0.0,0.0,55602,2,2,55602|outer_2|inner_2,30,0.6018099547511312
Di-PAM,0.0,0.0,55602,2,3,55602|outer_2|inner_3,30,0.7737556561085973
Di-PAM,0.0,0.0,55602,2,4,55602|outer_2|inner_4,30,0.6696832579185521
Di-PAM,0.0,0.0,55602,2,5,55602|outer_2|inner_5,30,0.746606334841629
Di-PAM,0.0,0.0,55602,3,1,55602|outer_3|inner_1,30,0.6199095022624435
Di-PAM,0.0,0.0,55602,3,2,55602|outer_3|inner_2,30,0.4796380090497737
Di-PAM,0.0,0.0,55602,3,3,55602|outer_3|inner_3,30,0.67420814479638
Di-PAM,0.0,0.0,55602,3,4,55602|outer_3|inner_4,30,0.6289592760180995
Di-PAM,0.0,0.0,55602,3,5,55602|outer_3|inner_5,30,0.4841628959276018
Di-PAM,0.0,0.0,55602,4,1,55602|outer_4|inner_1,29,0.4019607843137255
Di-PAM,0.0,0.0,55602,4,2,55602|outer_4|inner_2,29,0.6176470588235294
Di-PAM,0.0,0.0,55602,4,3,55602|outer_4|inner_3,29,0.6225490196078433
Di-PAM,0.0,0.0,55602,4,4,55602|outer_4|inner_4,29,0.642156862745098
Di-PAM,0.0,0.0,55602,4,5,55602|outer_4|inner_5,29,0.627450980392157
Di-PAM,0.0,0.0,55602,5,1,55602|outer_5|inner_1,29,0.553921568627451
Di-PAM,0.0,0.0,55602,5,2,55602|outer_5|inner_2,29,0.46078431372549017
Di-PAM,0.0,0.0,55602,5,3,55602|outer_5|inner_3,29,0.47058823529411764
Di-PAM,0.0,0.0,55602,5,4,55602|outer_5|inner_4,29,0.5392156862745099
Di-PAM,0.0,0.0,55602,5,5,55602|outer_5|inner_5,29,0.5686274509803921
HealNet,0.0,0.0,4,1,1,4|outer_1|inner_1,30,0.6199095022624435
HealNet,0.0,0.0,4,1,2,4|outer_1|inner_2,30,0.46153846153846156
HealNet,0.0,0.0,4,1,3,4|outer_1|inner_3,30,0.755656108597285
HealNet,0.0,0.0,4,1,4,4|outer_1|inner_4,30,0.5248868778280543
HealNet,0.0,0.0,4,1,5,4|outer_1|inner_5,30,0.7194570135746606
HealNet,0.0,0.0,4,2,1,4|outer_2|inner_1,30,0.5520361990950227
HealNet,0.0,0.0,4,2,2,4|outer_2|inner_2,30,0.5113122171945701
HealNet,0.0,0.0,4,2,3,4|outer_2|inner_3,30,0.5656108597285068
HealNet,0.0,0.0,4,2,4,4|outer_2|inner_4,30,0.6244343891402715
HealNet,0.0,0.0,4,2,5,4|outer_2|inner_5,30,0.6696832579185521
HealNet,0.0,0.0,4,3,1,4|outer_3|inner_1,30,0.6425339366515838
HealNet,0.0,0.0,4,3,2,4|outer_3|inner_2,30,0.6832579185520362
HealNet,0.0,0.0,4,3,3,4|outer_3|inner_3,30,0.5475113122171945
HealNet,0.0,0.0,4,3,4,4|outer_3|inner_4,30,0.5113122171945701
HealNet,0.0,0.0,4,3,5,4|outer_3|inner_5,30,0.5158371040723981
HealNet,0.0,0.0,4,4,1,4|outer_4|inner_1,29,0.6225490196078431
HealNet,0.0,0.0,4,4,2,4|outer_4|inner_2,29,0.7205882352941176
HealNet,0.0,0.0,4,4,3,4|outer_4|inner_3,29,0.6323529411764706
HealNet,0.0,0.0,4,4,4,4|outer_4|inner_4,29,0.7598039215686274
HealNet,0.0,0.0,4,4,5,4|outer_4|inner_5,29,0.6715686274509804
HealNet,0.0,0.0,4,5,1,4|outer_5|inner_1,29,0.6911764705882353
HealNet,0.0,0.0,4,5,2,4|outer_5|inner_2,29,0.661764705882353
HealNet,0.0,0.0,4,5,3,4|outer_5|inner_3,29,0.5931372549019608
HealNet,0.0,0.0,4,5,4,4|outer_5|inner_4,29,0.6666666666666666
HealNet,0.0,0.0,4,5,5,4|outer_5|inner_5,29,0.5980392156862744
HealNet,0.0,0.0,22,1,1,22|outer_1|inner_1,30,0.5429864253393665
HealNet,0.0,0.0,22,1,2,22|outer_1|inner_2,30,0.7375565610859728
HealNet,0.0,0.0,22,1,3,22|outer_1|inner_3,30,0.5701357466063349
HealNet,0.0,0.0,22,1,4,22|outer_1|inner_4,30,0.5837104072398189
HealNet,0.0,0.0,22,1,5,22|outer_1|inner_5,30,0.5927601809954751
HealNet,0.0,0.0,22,2,1,22|outer_2|inner_1,30,0.7058823529411765
HealNet,0.0,0.0,22,2,2,22|outer_2|inner_2,30,0.6108597285067874
HealNet,0.0,0.0,22,2,3,22|outer_2|inner_3,30,0.660633484162896
HealNet,0.0,0.0,22,2,4,22|outer_2|inner_4,30,0.5158371040723981
HealNet,0.0,0.0,22,2,5,22|outer_2|inner_5,30,0.592760180995475
HealNet,0.0,0.0,22,3,1,22|outer_3|inner_1,30,0.6968325791855203
HealNet,0.0,0.0,22,3,2,22|outer_3|inner_2,30,0.5248868778280542
HealNet,0.0,0.0,22,3,3,22|outer_3|inner_3,30,0.588235294117647
HealNet,0.0,0.0,22,3,4,22|outer_3|inner_4,30,0.6968325791855203
HealNet,0.0,0.0,22,3,5,22|outer_3|inner_5,30,0.7058823529411764
HealNet,0.0,0.0,22,4,1,22|outer_4|inner_1,29,0.6421568627450981
HealNet,0.0,0.0,22,4,2,22|outer_4|inner_2,29,0.6372549019607844
HealNet,0.0,0.0,22,4,3,22|outer_4|inner_3,29,0.6274509803921569
HealNet,0.0,0.0,22,4,4,22|outer_4|inner_4,29,0.7794117647058824
HealNet,0.0,0.0,22,4,5,22|outer_4|inner_5,29,0.6176470588235294
HealNet,0.0,0.0,22,5,1,22|outer_5|inner_1,29,0.5784313725490196
HealNet,0.0,0.0,22,5,2,22|outer_5|inner_2,29,0.7107843137254902
HealNet,0.0,0.0,22,5,3,22|outer_5|inner_3,29,0.6568627450980392
HealNet,0.0,0.0,22,5,4,22|outer_5|inner_4,29,0.6911764705882354
HealNet,0.0,0.0,22,5,5,22|outer_5|inner_5,29,0.7058823529411764
HealNet,0.0,0.0,2002,1,1,2002|outer_1|inner_1,30,0.41628959276018096
HealNet,0.0,0.0,2002,1,2,2002|outer_1|inner_2,30,0.6515837104072398
HealNet,0.0,0.0,2002,1,3,2002|outer_1|inner_3,30,0.6199095022624435
HealNet,0.0,0.0,2002,1,4,2002|outer_1|inner_4,30,0.6380090497737556
HealNet,0.0,0.0,2002,1,5,2002|outer_1|inner_5,30,0.3665158371040724
HealNet,0.0,0.0,2002,2,1,2002|outer_2|inner_1,30,0.5339366515837103
HealNet,0.0,0.0,2002,2,2,2002|outer_2|inner_2,30,0.5475113122171946
HealNet,0.0,0.0,2002,2,3,2002|outer_2|inner_3,30,0.7420814479638009
HealNet,0.0,0.0,2002,2,4,2002|outer_2|inner_4,30,0.7013574660633484
