outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,pam_dropout,pam_temperature,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,missing_location,train_missing_prop
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,1,0.7516146550575892,0.6799573302268982,0.5958498023715415,0.6867761947713551,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,2,0.7857024123271307,0.6867491602897644,0.599802371541502,0.6883604991330949,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,3,0.7547294000784556,0.692698061466217,0.5958498023715415,0.6850922897266123,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,4,0.7515328774849573,0.7008540630340576,0.591897233201581,0.6766429729346985,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,5,0.7298380533854166,0.7047414580980936,0.6077075098814229,0.6857188378207095,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,6,0.7281490564346313,0.7044393618901571,0.6077075098814229,0.6867491236590548,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,7,0.7240989406903585,0.7060216267903646,0.5938735177865613,0.6728929367807427,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,8,0.7375715176264445,0.6911669770876566,0.5958498023715415,0.6870825114816539,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,9,0.7373045335213343,0.6925587058067322,0.5938735177865613,0.6775769834601896,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
1,1,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,16,1e-05,0.0001,0.2,1.0,lr1e-05_bs16_drop0p2_temp1p0__wd1e-04trmiss80_trlocglobal,10,0.7066477338473002,0.6973548730214437,0.599802371541502,0.6828986082999191,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,global,0.8
