model_name,scenario,train_prop,test_prop,missing_prop,mean_auc,std_auc,n_replicates,auc_ci95,auc_ci95_lower,auc_ci95_upper
SMILe,train,0.5,0.0,0.5,0.6448265460030167,0.09408178126458165,125,0.016023076923076807,0.6290204374057315,0.6610665912518852
SMILe,train,0.75,0.0,0.75,0.6352518853695325,0.10094132657855033,125,0.018085256410256323,0.6173143288084464,0.653484841628959
VAE_MLP,train,0.0,0.0,0.0,0.6289381598793363,0.07879883284159712,125,0.013912669683257883,0.615100754147813,0.6429260935143287
VAE_MLP,train,0.25,0.0,0.25,0.6041568627450982,0.10218623043019823,125,0.018117873303167442,0.5860390648567119,0.6222748114630468
VAE_MLP,train,0.5,0.0,0.5,0.612135746606335,0.11438094855181266,125,0.02031549773755653,0.5918399698340875,0.6324709653092006
VAE_MLP,train,0.75,0.0,0.75,0.6020874811463046,0.11500814112577404,125,0.020181184012066367,0.5821031674208145,0.6224655354449472
ZI_MLP,train,0.0,0.0,0.0,0.6365671191553545,0.0998893739444848,125,0.017410067873303237,0.6190291855203619,0.6538493212669684
ZI_MLP,train,0.25,0.0,0.25,0.6227269984917044,0.10103441131159804,125,0.018186538461538393,0.6046144796380091,0.6409875565610859
ZI_MLP,train,0.5,0.0,0.5,0.6282956259426847,0.09866521825501463,125,0.017378016591251877,0.6111288084464555,0.6458848416289592
ZI_MLP,train,0.75,0.0,0.75,0.6174751131221721,0.10797838931048723,125,0.019474773755656094,0.5978168174962293,0.6367663650075415
pAM,train,0.0,0.0,0.0,0.6251161387631975,0.09694772714872461,125,0.017533484162895963,0.6077407993966818,0.6428077677224737
pAM,train,0.25,0.0,0.25,0.6166153846153846,0.10691866045203262,125,0.0187541478129713,0.5980776018099547,0.6355858974358973
pAM,train,0.5,0.0,0.5,0.6060512820512822,0.11908164380294214,125,0.020210067873303206,0.5861084464555051,0.6265285822021115
pAM,train,0.75,0.0,0.75,0.6149834087481146,0.11648398423535539,125,0.020093815987933694,0.5947935143288083,0.6349811463046757
