outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,1,0.920175905028979,0.701064387957255,0.4894957983193277,0.6283726835044,0.4444444444444444,0.7249089181423187,0.6919212838013967,0.21870131169756254,0.09553305028627317,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,2,0.8805523365736008,0.7017259399096171,0.46638655462184875,0.6291557669241052,0.4666666666666667,0.6992543339729309,0.6761104514201483,0.19685301060477892,0.07588864831874768,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,3,0.8689932773510615,0.7034967740376791,0.4684873949579832,0.6532931450790415,0.4888888888888889,0.6928337216377258,0.6681287636359533,0.19325918952624002,0.07605314999818802,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,4,0.8566374679406484,0.7041322588920593,0.46638655462184875,0.6106856232954925,0.4888888888888889,0.671097606420517,0.6546664039293925,0.19379697119196257,0.08174085182448228,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,5,0.8368113487958908,0.6999422709147135,0.4915966386554622,0.6370387988122743,0.5111111111111111,0.6685514201720556,0.6536460965871811,0.17547024662295976,0.07695009574914972,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,6,0.8312200655539831,0.6960875590642294,0.4978991596638656,0.6295374908885909,0.5333333333333333,0.6500811825195948,0.6441904753446579,0.18010146419207254,0.06928141290942828,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,7,0.8321990122397741,0.6999394694964091,0.48739495798319327,0.6335050253806221,0.4888888888888889,0.6562078793843588,0.6399183024962743,0.1847234939535459,0.0755722252652049,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,8,0.8195042610168457,0.699378510316213,0.4852941176470588,0.619008017604537,0.4888888888888889,0.636739989121755,0.6338110665480295,0.1788282555838426,0.06864939288546641,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,9,0.8139630208412806,0.6958343982696533,0.5063025210084033,0.6677258029938767,0.4666666666666667,0.6314680973688761,0.6210707426071167,0.1857507017751535,0.07141580091168483,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,10,0.8044222990671793,0.6988149682680765,0.5021008403361344,0.6683755929741878,0.4444444444444444,0.632670616110166,0.6288962910572687,0.1684949534634749,0.07031059358268976,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,11,0.7921187480290731,0.6923411091168722,0.5042016806722689,0.6514083846473765,0.4888888888888889,0.6237577448288599,0.6112397313117981,0.17466229324539503,0.06216721267749866,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,12,0.7951770226160685,0.6992516120274862,0.4831932773109244,0.6475453157126191,0.4444444444444444,0.621986965338389,0.6178644249836603,0.17133445913592973,0.059781625672864415,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,13,0.7880953649679819,0.7005531787872314,0.49159663865546216,0.6560132352030734,0.4666666666666667,0.6099897424379984,0.6134281704823176,0.16769113019108772,0.06976078955146174,22,blood,0.4
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss40_trlocblood,14,0.7811283071835836,0.7026026248931885,0.48319327731092443,0.649895413441006,0.4444444444444444,0.5990101347366968,0.6072125385204951,0.16643743962049484,0.07478330098092556,22,blood,0.4
