outer_fold,inner_fold,hp_name,batch_size,learning_rate,weight_decay,smil_e_latent_dim,smil_e_num_priors,smil_e_num_heads,smil_e_dropout,classifier_hidden_dim,smil_e_alpha,smil_e_beta,meta_inner_lr,meta_val_fraction,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,val_cindex,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,smil_meta_train_loss,smil_meta_val_loss,smil_meta_val_ce,smil_align_fusion,smil_align_hidden,seed,degrading_modality,train_missing_prop
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,1,0.7356068849563598,0.7291362583637238,0.37777777777777777,0.7158427991761325,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.7356068849563598,0.7921191811561584,0.7858341813087464,0.5462252616882324,0.5738754749298096,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,2,0.7233390212059021,0.7535655796527863,0.24444444444444446,0.5936205769539104,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7233390212059021,0.7319795250892639,0.7256567478179932,0.5415524125099183,0.5781214237213135,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,3,0.7135975360870361,0.7721934020519257,0.2222222222222222,0.5874477374477375,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7135975360870361,0.6741907358169555,0.6678996443748474,0.5528707265853882,0.5738208532333374,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,4,0.7024729371070861,0.7887749075889587,0.2222222222222222,0.5923860090526758,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.7024729371070861,0.6222703456878662,0.6160492777824402,0.5780403852462769,0.5643024682998657,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,5,0.6947132468223571,0.8031463921070099,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6947132468223571,0.5779053568840027,0.5717658042907715,0.6119796156883239,0.5527569651603699,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,6,0.6862362146377563,0.8141897618770599,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6862362146377563,0.5420503139495849,0.5359295964241028,0.6473029732704163,0.5473421692848206,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,7,0.6793412327766418,0.8209661543369293,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6793412327766418,0.5105185091495514,0.5043606281280517,0.6818205714225769,0.5476054906845093,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,0.6682963013648987,0.8256018161773682,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6682963013648987,0.4834158182144165,0.4771575391292572,0.7156985759735107,0.5542569279670715,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,9,0.6623613715171814,0.8265078961849213,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6623613715171814,0.46371122598648074,0.45733712911605834,0.7403960347175598,0.5633703112602234,22,global,0.0
1,1,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,8,5e-05,0.0001,8,2,1,0.2,16,0.001,0.01,0.0005,0.25,lr5e-05_bs8_lat8_pri2_heads1_drop0p2_clf16_alpha0p001_beta0p01_milr5e-04_mvf0p25__wd1e-04trmiss0_degmodglobal,10,0.6515686511993408,0.8257347941398621,0.24444444444444444,0.6034971201637869,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.6515686511993408,0.45176265835762025,0.4453141033649445,0.7534815073013306,0.5695090770721436,22,global,0.0
