outer_fold,inner_fold,hp_name,batch_size,learning_rate,dyam_dropout,dyam_temperature,distill_alpha,distill_beta,name,epoch,train_loss,val_loss,val_auc,val_aucpr,val_acc,teacher_loss,student_survival_loss,student_repr_loss,student_feature_loss,seed,train_missing_location,train_missing_prob
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,1,2.1177809039751687,0.6704592108726501,0.5441176470588236,0.6934552222505533,0.5777777777777777,0.6771837075551351,0.6730991999308268,1.3951000968615215,0.4958160842458407,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,2,2.02834818760554,0.66816379626592,0.5399159663865546,0.699752993486342,0.5555555555555556,0.6724629700183868,0.707561656832695,1.268267701069514,0.5251878922184309,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,3,1.9212437570095062,0.6672072211901346,0.5483193277310925,0.7014958137837662,0.5555555555555556,0.6441807299852371,0.6756525039672852,1.1963872214158375,0.4920404391984145,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,4,1.8985903759797413,0.679751992225647,0.523109243697479,0.6795559057269221,0.5111111111111111,0.6366934229930242,0.6831474006175995,1.169747640689214,0.4569532821575801,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,5,1.8823124766349792,0.683105985323588,0.5168067226890756,0.6789524530075752,0.4888888888888889,0.6193762868642807,0.6545958171288172,1.1847560157378514,0.4296063999645412,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,6,1.9184548954168956,0.6792794863382975,0.5315126050420168,0.691191041679822,0.5111111111111111,0.6060001701116562,0.6903935273488363,1.1717194964488347,0.5634185497959455,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,7,1.76360684633255,0.6779912710189819,0.5147058823529411,0.6871171046934023,0.5333333333333333,0.5953630407651266,0.6550446848074595,1.0636193131407101,0.44942866762479144,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,8,1.7956990003585815,0.6800500353177389,0.5189075630252101,0.6879368915368921,0.5111111111111111,0.5820631136496862,0.6460246940453848,1.1050930718580882,0.4458124563097954,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,9,1.7905582288901012,0.6865906318028768,0.5042016806722689,0.6576781613685554,0.5111111111111111,0.5803933839003245,0.6392321636279424,1.100103311240673,0.5122277637322744,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,10,1.7941545049349468,0.6854972044626871,0.5147058823529411,0.6637804897641378,0.5333333333333333,0.571900541583697,0.6673306475083033,1.0793470442295074,0.47476836293935776,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,11,1.704720785220464,0.684860090414683,0.5168067226890756,0.6632663058643801,0.5111111111111111,0.5606958617766699,0.6544163475433985,1.009344590206941,0.4095984275142352,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,12,1.7343304057916005,0.6802120208740234,0.5336134453781513,0.6835075065003579,0.5333333333333333,0.5546006510655085,0.618282712996006,1.070365235209465,0.45682429149746895,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,13,1.7426099677880604,0.6797992388407389,0.5147058823529411,0.6753394140701708,0.5333333333333333,0.5490470429261526,0.6219282398621241,1.0803212622801464,0.4036049246788025,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,14,1.6890844106674194,0.6815257867177328,0.5210084033613445,0.6741542245812461,0.5333333333333333,0.5548846224943796,0.6444204747676849,1.0053983479738235,0.39265566940108937,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,15,1.6898845930894215,0.6807108720143636,0.5168067226890756,0.6681920823451606,0.5111111111111111,0.5401097486416498,0.6392761766910553,1.0094779208302498,0.4113052412867546,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,1.6739124755064647,0.6817173957824707,0.5210084033613445,0.6735189806676055,0.5333333333333333,0.5375179996093115,0.6561142901579539,0.9742037455240885,0.4359444280465444,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,17,1.735064794619878,0.6841484308242798,0.5126050420168067,0.6679762206295038,0.5111111111111111,0.5274296452601751,0.6419036785761515,1.0457742810249329,0.47386813536286354,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,18,1.6691157221794128,0.6738560001055399,0.5252100840336134,0.6730333133698405,0.5333333333333333,0.5167614966630936,0.6123352299133936,1.0139507750670116,0.42829725829263526,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,19,1.6709261536598206,0.6819281776746114,0.523109243697479,0.6732657195778078,0.5111111111111111,0.5253559922178587,0.6395419985055923,0.9841970304648081,0.47187156851092976,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,20,1.7116337319215138,0.6824809511502584,0.5168067226890756,0.6694443058236296,0.5555555555555556,0.513667918741703,0.6277230779329935,1.0357479800780613,0.48162679374217987,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,21,1.6110690633455913,0.6765862703323364,0.5210084033613445,0.6725411526704764,0.5333333333333333,0.5152038137118021,0.6401004493236542,0.9265561153491338,0.44412487869461376,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,22,1.682554264863332,0.6797264615694681,0.51890756302521,0.66108702089005,0.5555555555555556,0.5250556295116743,0.619163990020752,1.015946015715599,0.47444258630275726,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p1_trmiss80_trlocglobal,23,1.6912059386571248,0.6731706261634827,0.5399159663865547,0.679642128097231,0.5555555555555556,0.5175839364528656,0.6418408552805582,1.001598780353864,0.47766295230636996,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.3,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,1,2.1871847013632455,0.6963435808817545,0.4327731092436975,0.6473713580104554,0.4888888888888889,0.6879720290501913,0.7516293476025263,1.2946763634681702,0.46959657842914265,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.3,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,2,1.9645946423212688,0.70717453956604,0.43487394957983194,0.6479994933663041,0.4666666666666667,0.662358969449997,0.7107622176408768,1.1458297570546467,0.36000905744731426,2002,global,0.8
1,1,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,16,5e-05,0.2,1.0,1.0,0.3,lr5e-05_bs16_drop0p2_temp1p0_a1p0_b0p3_trmiss80_trlocglobal,3,1.8984747628370922,0.7137689193089803,0.42016806722689076,0.6321000857485229,0.4444444444444444,0.6351472785075506,0.68074598411719,1.1246954823533695,0.31011078382531804,2002,global,0.8
