model_name,is_distillation_method,baseline_auc,train_time_aupmc,test_time_aupmc,best_fixed_train_aupmc,best_fixed_train_missing_prop,train_degradation_coefficient,test_degradation_coefficient,minimum_degradation_coefficient,train_time_aupmc_ci95,train_time_aupmc_ci95_lower,train_time_aupmc_ci95_upper,train_time_aupmc_n_bootstrap_valid,test_time_aupmc_ci95,test_time_aupmc_ci95_lower,test_time_aupmc_ci95_upper,test_time_aupmc_n_bootstrap_valid,best_fixed_train_aupmc_ci95,best_fixed_train_aupmc_ci95_lower,best_fixed_train_aupmc_ci95_upper,best_fixed_train_aupmc_n_bootstrap_valid,train_degradation_coefficient_ci95,train_degradation_coefficient_ci95_lower,train_degradation_coefficient_ci95_upper,train_degradation_coefficient_n_bootstrap_valid,test_degradation_coefficient_ci95,test_degradation_coefficient_ci95_lower,test_degradation_coefficient_ci95_upper,test_degradation_coefficient_n_bootstrap_valid,minimum_degradation_coefficient_ci95,minimum_degradation_coefficient_ci95_lower,minimum_degradation_coefficient_ci95_upper,minimum_degradation_coefficient_n_bootstrap_valid
ZI_MLP,False,0.6423825195664276,0.6250808547827226,0.613602914087828,0.613602914087828,0.0,0.029049800243587113,0.04847420087388288,0.04847420087388288,0.020202086428963262,0.6050197119989684,0.645423884856895,2000,0.02313901885417685,0.5888006393882832,0.6350786770966369,2000,0.02313901885417685,0.5888006393882832,0.6350786770966369,2000,0.01681233707902094,0.015227981244253464,0.048852655402295345,2000,0.019369088595906393,0.03099342239933497,0.06973159959114776,2000,0.01963977618288717,0.03099342239933497,0.07027297476510931,2000
SMILe,False,0.6406447915643316,0.6247344000720437,0.6134089895045354,0.6134089895045354,0.0,0.027125938372530804,0.04634759189391913,0.04634759189391913,0.023255165352686902,0.6023013662217146,0.6488116969270884,2000,0.025037710272579228,0.5892198291212299,0.6392952496663884,2000,0.024128319871180914,0.5910386099240266,0.6392952496663884,2000,0.01683267919855767,0.01376017283160449,0.04742553122871983,2000,0.01778408306753003,0.030211157060034913,0.06577932319509497,2000,0.02226216787752297,0.030596778017029303,0.07512111377207524,2000
pAM,False,0.6381346563185645,0.6051887136915873,0.6013120313062842,0.6013120313062842,0.0,0.05727043800539847,0.06370005808037896,0.06370005808037896,0.020821039231096683,0.5849815209827424,0.6266235994449357,2000,0.02198672890673603,0.5791886262976061,0.6231620841110782,2000,0.02198672890673603,0.5791886262976061,0.6231620841110782,2000,0.024684851130005455,0.0340911009464449,0.08346080320645581,2000,0.023536272608458694,0.04084775597795159,0.08792030119486897,2000,0.023536272608458694,0.04084775597795159,0.08792030119486897,2000
VAE_MLP,False,0.6339493073975833,0.620222107607165,0.6069441660935913,0.6069441660935913,0.0,0.02415051651145886,0.0463473339941293,0.0463473339941293,0.022538264339162284,0.5977120448144874,0.6427885734928119,2000,0.02303332432786448,0.5838652323410944,0.6299318809968234,2000,0.02246876320119856,0.5853756696794052,0.6303131960818024,2000,0.020308371682493657,0.010819845409523337,0.051436588774510655,2000,0.024518159806596565,0.025234134243516018,0.07427045385670915,2000,0.02403841021635264,0.027040998433928414,0.0751178188666337,2000
Di-MMLP,True,0.6321017126764253,,0.6058988685856502,0.6058988685856502,0.0,,0.04469560469729326,0.04469560469729326,,,,0,0.023207667900825235,0.582690616096866,0.6291059518985165,2000,0.02261686616850045,0.5850983062043588,0.6303320385413597,2000,,,,0,0.02454759913841296,0.021779888831546364,0.07087508710837229,2000,0.02633995259835477,0.023102784165211082,0.07578268936192062,2000
KNN_MLP,False,0.6318923273406032,0.616985435700953,0.612272349936143,0.6170041015816877,0.2,0.033026927693928176,0.03287690522345729,0.05367961948432424,0.02114249957019354,0.5960953396699086,0.6383803388102957,2000,0.020766794482922235,0.5917590570455514,0.6332926460113959,2000,0.016501853079870288,0.6024654609571996,0.6354691671169401,2000,0.015460717954362959,0.0187547149311185,0.04967615083984442,2000,0.021166121508551253,0.013240122195245315,0.05557236521234782,2000,0.028753352725660923,0.015935839895813222,0.07344254534713507,2000
HealNet,False,0.6315487768936044,0.6201711960081213,0.6031566419425614,0.6031566419425614,0.0,0.02382345419937635,0.04948616272597581,0.04948616272597581,0.022805764958288344,0.5974026168561908,0.6430141467727675,2000,0.025000257500122858,0.578537804036906,0.6285383190371517,2000,0.0226823538351017,0.5834104485439794,0.6287751562141828,2000,0.013774687806415959,0.016759605702216344,0.04430898131504826,2000,0.031068437384898825,0.022674914507568544,0.0848117892773662,2000,0.035142708139304736,0.02347254297231889,0.09375795925092836,2000
Di-PAM,True,0.6184204407767625,,0.5872145982742247,0.5872145982742247,0.0,,0.05580355747350347,0.05580355747350347,,,,0,0.023015527909789724,0.5637533281858892,0.6097843840054686,2000,0.022111404940113544,0.5693056333300587,0.6135284432102858,2000,,,,0,0.028271990079634744,0.029502722388631893,0.08604670254790138,2000,0.0370899844923742,0.03205265167096743,0.10623262065571584,2000
